"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Parvimonas_unclassified";0,00121137213016963;0,00336266666666667;"0";0,168260666666667;"0.02502";"518";0,00121137213016963;0,23487303022582;"Nodiff"
"Bacteroidales_bacterium_ph8";0,00166736469598583;0,113771333333333;"0.0667";0,461962666666667;"0.28303";"84";0,00166736469598583;0,23487303022582;"Nodiff"
"Pseudoflavonifractor_capillosus";0,00362038683655305;0,00282133333333333;"0";0,011588;"0.0063";"578";0,00362038683655305;0,23487303022582;"Nodiff"
"Subdoligranulum_unclassified";0,0036743109353476;3,654824;"2.21363";8,460846;"4.86692";"686";0,0036743109353476;0,23487303022582;"Nodiff"
"Alistipes_senegalensis";0,00397696956478559;0,00742133333333333;"0.00053";0,0708593333333333;"0.02729";"52";0,00397696956478559;0,23487303022582;"Nodiff"
"Fusobacterium_nucleatum";0,00417287109538258;4,33333333333333e-05;"0";0,0137146666666667;"0.00249";"348";0,00417287109538258;0,23487303022582;"Nodiff"
"Peptostreptococcus_stomatis";0,00417287109538258;7e-05;"0";0,0241033333333333;"0.00595";"531";0,00417287109538258;0,23487303022582;"Nodiff"
"Coprococcus_catus";0,00607578592739798;0,135858666666667;"0.10034";0,400166;"0.40031";"240";0,00607578592739798;0,287871081099506;"Nodiff"
"Turicibacter_unclassified";0,0071753757115298;0,00118333333333333;"0";0,0142586666666667;"0.00571";"704";0,0071753757115298;0,287871081099506;"Nodiff"
"Ruminococcaceae_bacterium_D16";0,00730637261673872;0,0205153333333333;"0";0,017566;"0.00234";"603";0,00730637261673872;0,287871081099506;"Nodiff"
"Lactobacillus_salivarius";0,00825761248378455;0;"0";0,0110113333333333;"0";"436";0,00825761248378455;0,288121773541251;"Nodiff"
"Bacteroides_faecis";0,00896661426551896;0,01246;"0";0,335652666666667;"0.00284";"93";0,00896661426551896;0,288121773541251;"Nodiff"
"Barnesiella_intestinihominis";0,00950655597978747;0,260687333333333;"0";1,17315733333333;"0.89721";"128";0,00950655597978747;0,288121773541251;"Nodiff"
"Parvimonas_micra";0,0114412432690455;0,001428;"0";0,0226166666666667;"0.01089";"515";0,0114412432690455;0,321989274857423;"Nodiff"
"Turicibacter_sanguinis";0,0122711314678946;0,00015;"0";0,005392;"0";"703";0,0122711314678946;0,322321719890031;"Nodiff"
"Akkermansia_muciniphila";0,0165545475927662;0,219229333333333;"0.0065";5,26304733333333;"0.64674";"45";0,0165545475927662;0,407655734471868;"Nodiff"
"Lachnospiraceae_bacterium_3_1_57FAA_CT1";0,0183971398711822;0,00522066666666667;"0";0,122159333333333;"0.02109";"394";0,0183971398711822;0,426171223377322;"Nodiff"
"Solobacterium_moorei";0,0194697513218066;0,00167933333333333;"0";0,0436773333333333;"0.00519";"638";0,0194697513218066;0,426171223377322;"Nodiff"
"Clostridium_leptum";0,0288063699758261;0,0387653333333333;"0.01945";0,085316;"0.05089";"212";0,0288063699758261;0,597353145814499;"Nodiff"
"Phascolarctobacterium_succinatutens";0,0359550990191021;0,00125466666666667;"0";0,551148666666667;"0";"533";0,0359550990191021;0,62208549864908;"Nodiff"
"Oscillibacter_sp_KLE_1745";0,0384143238141604;0;"0";0,0522893333333333;"0";"498";0,0384143238141604;0,62208549864908;"Nodiff"
"Porphyromonas_uenonis";0,0384143238141604;0;"0";0,0140313333333333;"0";"539";0,0384143238141604;0,62208549864908;"Nodiff"
"Streptococcus_anginosus";0,0414258523998599;0,00735266666666667;"0";0,0603433333333333;"0.01887";"654";0,0414258523998599;0,62208549864908;"Nodiff"
"Bifidobacterium_dentium";0,0465515421038961;0,00152666666666667;"0";0,05126;"0.00222";"137";0,0465515421038961;0,62208549864908;"Nodiff"
"Adlercreutzia_equolifaciens";0,0465603923408534;0,011006;"0";0,060658;"0.04346";"37";0,0465603923408534;0,62208549864908;"Nodiff"
