"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Fusobacterium_nucleatum";7,75025577029512e-10;0,0001146;"0";0,0478886;"0";"348";7,75025577029512e-10;3,14477813496737e-07;"CRC"
"Parvimonas_unclassified";1,61368767769864e-09;0,0007991;"0";0,3402768;"0.000905";"518";1,61368767769864e-09;3,14477813496737e-07;"CRC"
"Gemella_morbillorum";1,666843534435e-09;0,0002648;"0";0,0847269;"0";"356";1,666843534435e-09;3,14477813496737e-07;"CRC"
"Clostridium_symbiosum";9,7997874635223e-09;0,0379514;"0";0,1960681;"0.013295";"228";9,7997874635223e-09;1,28562514041045e-06;"CRC"
"Peptostreptococcus_stomatis";1,13571125477955e-08;0,0006086;"0";0,1963684;"0";"531";1,13571125477955e-08;1,28562514041045e-06;"CRC"
"Porphyromonas_asaccharolytica";1,84251348049867e-07;3,33e-05;"0";0,0439509;"0";"534";1,84251348049867e-07;1,73810438327041e-05;"CRC"
"Clostridium_hathewayi";5,2137074503769e-07;0,0236188;"0.000525";0,0736906;"0.028465";"208";5,2137074503769e-07;4,18447075199537e-05;"CRC"
"Parvimonas_micra";5,91444629257296e-07;6,49e-05;"0";0,058663;"0";"515";5,91444629257296e-07;4,18447075199537e-05;"CRC"
"Solobacterium_moorei";5,79907636556442e-06;0,0027682;"0";0,0779418;"0.003425";"638";5,79907636556442e-06;0,000364697469212162;"CRC"
"Bacteroides_fragilis";1,77530934924828e-05;0,5280828;"0.001715";1,2255395;"0.12877";"96";1,77530934924828e-05;0,00100482509167453;"CRC"
"Anaerotruncus_colihominis";5,77932589696734e-05;0,0245277;"0";0,0454367;"0.005825";"72";5,77932589696734e-05;0,00297372587062138;"CRC"
"Lachnospiraceae_bacterium_3_1_57FAA_CT1";8,75382618881947e-05;0,0509605;"0";0,2907343;"0.008795";"394";8,75382618881947e-05;0,00412888801905985;"CRC"
"Granulicatella_adiacens";0,000119464563491276;0,0019741;"0";0,0121378;"8e-04";"360";0,000119464563491276;0,00520130330277402;"CRC"
"Peptostreptococcus_anaerobius";0,000129891557030956;5,6e-06;"0";0,0322451;"0";"530";0,000129891557030956;0,00525133009139436;"CRC"
"Eikenella_corrodens";0,000204171546143754;0;"0";0,0241249;"0";"286";0,000204171546143754;0,00770407300782432;"CRC"
"Clostridium_citroniae";0,000236376023735447;0,0108413;"0";0,0239656;"0.006925";"204";0,000236376023735447;0,00836180183964144;"CRC"
"Escherichia_coli";0,000277132078580732;1,2938723;"0.0686";5,1677208;"0.28706";"316";0,000277132078580732;0,00892193607167607;"CRC"
"Bacteroides_caccae";0,000283736482844822;0,5844785;"0.031855";1,7067585;"0.539545";"86";0,000283736482844822;0,00892193607167607;"CRC"
"Clostridium_bolteae";0,000376635866236931;0,3451551;"0.01003";0,5201441;"0.062725";"201";0,000376635866236931;0,0112197842257949;"CRC"
"Alistipes_indistinctus";0,000424075109607903;0,0538225;"0";0,1466495;"0.010765";"49";0,000424075109607903;0,0120013256019037;"CRC"
"Roseburia_intestinalis";0,000497381168916951;1,4305433;"0.190025";0,5956736;"0.02917";"596";0,000497381168916951;0,0134056067431902;"Ctl"
"Porphyromonas_uenonis";0,000936629502395711;0,0001469;"0";0,0053662;"0";"539";0,000936629502395711;0,0240969226525442;"CRC"
"Actinomyces_cardiffensis";0,00123069972199724;0;"0";0,0129352;"0";"20";0,00123069972199724;0,0278630417060175;"CRC"
