"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21"
"SID31450","SID31009","MMRS11932626ST.27.0.0","CRC_MR_SBJ78H_17","CCMD89967135ST.11.0","MMRS95479054ST.27.0.0","35.813449688839","36.2367707005922","37.5085323601871","37.7521098234205","37.9546801071607","DRR162779","CCIS11015875ST.4.0","DRR162778","CCMD11006829ST.21.0","CRC_MR_SBJ52C_17","36.0486927848265","36.2388927401666","36.6739911435761","36.8332827353238","37.9323620376388"
"SID31537","CCIS64785924ST.20.0","CCIS95097901ST.4.0","SZAXPI015250.39","SID31009","CCMD89967135ST.11.0","17.0678570251482","23.2977995696182","24.039054361006","28.7494201865742","30.8862995164587","SID31276","CCMD98531134ST.11.0","CRC_MR_SBJ52C_17","SZAXPI017453.19","CCIS11015875ST.4.0","19.6302443194373","23.293008495467","24.534517262724","24.8099789804768","30.9076083956216"
"SID530368","SID31009","CRC_MR_SBJ78H_17","MMRS11932626ST.27.0.0","CCMD89967135ST.11.0","MMRS92546335ST.27.0.0","32.9160904035048","33.9053622142944","34.2074156744938","34.2213581078674","34.5627787508369","CCIS11015875ST.4.0","CRC_MR_SBJ52C_17","CCMD11006829ST.21.0","SZAXPI017453.19","DRR162778","31.1959569199376","32.4025823437145","34.7280571061152","35.5960181388986","35.8988878115994"
"SZAXPI003417.4","CCIS63468405ST.4.0","MMRS11932626ST.27.0.0","MMRS95479054ST.27.0.0","CCIS29210128ST.4.0","SID31009","40.4049517987561","42.8689412089289","44.9056724740739","45.7962644144301","45.8342701361318","CCIS61287323ST.4.0","CRC_MR_SBJ05C_17","DRR127674","SZAXPI017453.19","CCIS11015875ST.4.0","31.3262092130152","34.0317026128035","38.3961064722883","40.7512264094592","41.7911091752516"
"SZAXPI015250.39","SID31537","CCIS95097901ST.4.0","CCIS64785924ST.20.0","SID31009","CCMD89967135ST.11.0","24.039054361006","25.734990352726","26.0629356063952","29.5036183452166","30.2095527658554","CCMD98531134ST.11.0","SID31276","CRC_MR_SBJ52C_17","SZAXPI017453.19","CCMD86114146ST.21.0","16.846068189358","22.4971873502845","27.2796294144972","29.4583586363039","30.0389409145779"
"CCIS11015875ST.4.0","CRC_MR_SBJ78H_17","CCMD89967135ST.11.0","MMRS11932626ST.27.0.0","CCMD66848156ST.11.0","CRC_MR_SBJ67H_17","20.0297981487308","20.1561495950417","20.5117813588825","21.1312064759327","21.6312493283074","CRC_MR_SBJ52C_17","DRR162778","CCMD12232071ST.21.0","CCMD11006829ST.21.0","SZAXPI017453.19","18.1103202751083","19.9912108747419","22.3856277780209","22.5343700176597","23.2674699530095"
"CCIS12656533ST.4.0","SID31537","MMRS11932626ST.27.0.0","CCIS64785924ST.20.0","MMRS51307502ST.27.0.0","SID530368","33.3641994490876","36.6078865736579","37.6858066009738","40.4293949735758","40.5666173464488","SZAXPI003413.4","SZAXPI017453.19","CCIS11015875ST.4.0","CRC_MR_SBJ52C_17","SID31276","28.7352193422497","28.9912436997553","39.6933496410595","40.3458303999335","41.6050377094421"
"CCIS59132091ST.4.0","SID31009","MMRS11932626ST.27.0.0","CRC_MR_SBJ78H_17","CCMD89967135ST.11.0","MMRS95479054ST.27.0.0","31.3947979610158","33.0785170667958","34.3241546396761","34.9420706591868","35.0435947126989","CCIS11015875ST.4.0","CCMD11006829ST.21.0","DRR162778","DRR162779","SZAXPI017453.19","33.0954563698236","33.4560376158968","33.7047413351697","34.3689519990674","34.8038051605467"
"CCIS61287323ST.4.0","CCIS63468405ST.4.0","CRC_MR_SBJ67H_17","MMRS95479054ST.27.0.0","SZAXPI003417.4","MMRS11932626ST.27.0.0","27.2825305413483","30.0894512067435","31.2819109593292","31.3262092130152","32.2816239836784","CCIS11015875ST.4.0","SZAXPI017453.19","MMRS44587603ST.27.0.0","DRR127603","DRR162778","29.8982276625355","31.7753839239749","32.1786407765617","32.7123023005979","33.1025681548184"
"CCMD11006829ST.21.0","MMRS11932626ST.27.0.0","CCMD89967135ST.11.0","SID31009","CRC_MR_SBJ78H_17","MMRS95479054ST.27.0.0","26.2188112975398","26.6164556942674","26.6671050118062","27.6587873527221","28.0872207771008","CCIS11015875ST.4.0","DRR162778","DRR127674","SZAXPI017453.19","SZAXPI017466.84","22.5343700176597","24.3587916756066","25.5854856474701","27.9775058558121","28.5975104936094"
"CCMD12232071ST.21.0","CCMD66848156ST.11.0","CCMD89967135ST.11.0","SID31009","MMRS11288076ST.27.0.0","CCMD45004878ST.11.0","25.362302051127","25.6137272758886","27.9353407424109","28.6426173517348","28.9371053872912","CCIS11015875ST.4.0","SZAXPI017466.84","CCMD86114146ST.21.0","SZAXPI017453.19","CRC_MR_SBJ52C_17","22.3856277780209","24.4533971766174","27.2013332501828","28.7321692030014","29.0251969582413"
"CCMD27463710ST.11.0","CCMD45004878ST.11.0","CCMD66848156ST.11.0","CCMD89967135ST.11.0","CRC_MR_SBJ78H_17","MMRS11932626ST.27.0.0","23.6563559810783","25.9064108030676","33.231439943576","38.4797783704909","38.6546968867924","SZAXPI017466.84","CCMD86114146ST.21.0","CCMD12232071ST.21.0","CCIS11015875ST.4.0","DRR127603","23.7231173510249","29.2284385831642","32.9077325289042","38.26092855098","38.3838904298965"
"CCMD51864103ST.21.0","CCMD99929634ST.11.0","SID31379","CRC_MR_SBJ67H_17","MMRS95479054ST.27.0.0","CCMD45004878ST.11.0","20.7550627264988","21.6016795648301","25.8320345346006","29.1878117144126","30.9429400650439","SZAXPI015213.15","CCIS11015875ST.4.0","CRC_MR_SBJ52C_17","DRR162778","DRR127603","19.6777868766968","32.302434998718","33.7932244524964","35.6754310445382","36.3619412585343"
"CCMD86114146ST.21.0","CCMD66848156ST.11.0","CCMD89967135ST.11.0","CCMD45004878ST.11.0","CRC_MR_SBJ78H_17","LILT_VF189_T016","20.8051714801032","20.8955235965912","21.7227585702346","24.9632926943923","25.295862793534","SZAXPI017466.84","CCIS11015875ST.4.0","CCMD12232071ST.21.0","CRC_MR_SBJ52C_17","CCMD98531134ST.11.0","21.2279366263822","25.5727355141291","27.2013332501828","28.2842349680312","29.0383928374798"
"CCMD98531134ST.11.0","SZAXPI015250.39","SID31537","CCIS95097901ST.4.0","CCIS64785924ST.20.0","CCMD89967135ST.11.0","16.846068189358","23.293008495467","24.7169299426972","24.8342903081284","27.6743751994675","SID31276","CRC_MR_SBJ52C_17","SZAXPI017453.19","CCIS11015875ST.4.0","CCMD86114146ST.21.0","20.2777957906992","23.296502382787","26.1927928153147","27.659133243672","29.0383928374798"
"CRC_MR_SBJ05C_17","MMRS11932626ST.27.0.0","CCMD89967135ST.11.0","CCMD45004878ST.11.0","CRC_MR_SBJ78H_17","SID31009","30.1354101392813","30.8065006435882","31.0294130896799","31.8872761844752","32.2041140446186","DRR127674","SZAXPI017466.84","CCMD11006829ST.21.0","CCIS11015875ST.4.0","DRR162778","24.1690854886651","29.1640472020706","29.7430376467552","30.4673258754079","31.700416044038"
"CRC_MR_SBJ49C_17","CCMD31134579ST.11.0","MMRS95479054ST.27.0.0","CRC_MR_SBJ67H_17","CRC_MR_SBJ78H_17","MMRS11932626ST.27.0.0","20.8242616303988","29.6770725408993","30.6962116350341","36.059333619554","36.083418609741","SZAXPI015220.136","SZAXPI017467.87","MMRS44587603ST.27.0.0","DRR127603","CCIS61287323ST.4.0","19.1909121787527","23.0135178104652","24.5110209596337","28.84363558793","35.0837070725943"
"CRC_MR_SBJ52C_17","CRC_MR_SBJ78H_17","CCMD89967135ST.11.0","CCIS95097901ST.4.0","MMRS95479054ST.27.0.0","SID31009","18.8087463419416","22.6027115608438","23.0330124945609","23.1299894696301","23.5154746677608","CCIS11015875ST.4.0","SID31276","CCMD98531134ST.11.0","SZAXPI017453.19","DRR162778","18.1103202751083","22.4452029268862","23.296502382787","25.0431712903258","25.6917706660985"
"DRR127603","CRC_MR_SBJ67H_17","CCMD66848156ST.11.0","MMRS95479054ST.27.0.0","CCMD45004878ST.11.0","CRC_MR_SBJ78H_17","24.1795693651789","26.5676987775005","26.8370928950306","26.9752849818088","27.8701570022991","MMRS44587603ST.27.0.0","CCIS11015875ST.4.0","SZAXPI017466.84","CRC_MR_SBJ49C_17","CCMD86114146ST.21.0","23.3600777539181","27.841144945115","28.8096000952564","28.84363558793","29.0456156833747"
"DRR162778","CRC_MR_SBJ78H_17","MMRS11932626ST.27.0.0","MMRS95479054ST.27.0.0","CCMD99440714ST.11.0","CCMD89967135ST.11.0","21.2479732862854","23.2884878816509","23.8823088775395","25.0850532911652","25.2580028392765","CCIS11015875ST.4.0","CCMD11006829ST.21.0","MMRS44587603ST.27.0.0","CRC_MR_SBJ52C_17","SZAXPI017466.84","19.9912108747419","24.3587916756066","24.7583539040745","25.6917706660985","28.0999833296481"
"LILT_GF15_16","LILT_VF189_T016","CCMD99440714ST.11.0","MMRS95479054ST.27.0.0","CRC_MR_SBJ78H_17","MMRS11932626ST.27.0.0","30.2027669944295","30.3106643855541","32.1209263736446","34.1402186844695","35.6267723332679","MMRS44587603ST.27.0.0","DRR162778","CCMD11006829ST.21.0","CCIS11015875ST.4.0","SZAXPI015213.15","24.8595080816355","33.7394824929088","35.9062670043448","36.0969797726887","36.6781013887906"
"MMRS44587603ST.27.0.0","MMRS95479054ST.27.0.0","CCMD99440714ST.11.0","LILT_VF189_T016","CRC_MR_SBJ78H_17","CRC_MR_SBJ67H_17","20.8545173190463","25.6076105934662","26.2242060312205","26.4110908105269","27.343961304149","DRR127603","CRC_MR_SBJ49C_17","DRR162778","LILT_GF15_16","CCIS11015875ST.4.0","23.3600777539181","24.5110209596337","24.7583539040745","24.8595080816355","26.9616873165015"
"MMRS71762412ST.27.0.0","MMRS11932626ST.27.0.0","CCMD89967135ST.11.0","CRC_MR_SBJ67H_17","CCMD66848156ST.11.0","CRC_MR_SBJ78H_17","31.9323359789117","33.4689708063932","33.74886900554","34.030310979825","34.1372377723184","CCIS11015875ST.4.0","DRR162778","CCMD11006829ST.21.0","SZAXPI017453.19","SZAXPI017466.84","29.017135820837","29.0660424594526","30.939828796771","34.1618656469096","35.5731667445084"
"SID31276","SID31537","CCIS64785924ST.20.0","SZAXPI015250.39","CCIS95097901ST.4.0","SID31009","19.6302443194373","22.4710280337705","22.4971873502845","22.7572496729965","28.8340293746781","CCMD98531134ST.11.0","CRC_MR_SBJ52C_17","SZAXPI017453.19","CCIS11015875ST.4.0","CCMD86114146ST.21.0","20.2777957906992","22.4452029268862","27.2516261098911","31.6276087318011","34.6497413778011"
"SZAXPI003421.5","LILT_VF189_T016","SZAXPI015250.39","CCMD89967135ST.11.0","SID31009","MMRS11932626ST.27.0.0","33.0304977280997","36.427943084278","38.6906102978953","41.948394205483","42.644687242836","SZAXPI003413.4","CCMD86114146ST.21.0","CCMD98531134ST.11.0","DRR162778","CCIS11015875ST.4.0","29.432102362429","30.3928833752624","39.2699530243862","40.3196984653271","42.3024268615206"
"SZAXPI015213.15","CCMD99929634ST.11.0","CRC_MR_SBJ67H_17","SID31379","MMRS95479054ST.27.0.0","MMRS11932626ST.27.0.0","19.0662675825711","23.4230693919542","23.6865736682767","26.8431653990229","27.5104529830735","CCMD51864103ST.21.0","CCIS11015875ST.4.0","DRR162778","CRC_MR_SBJ52C_17","MMRS44587603ST.27.0.0","19.6777868766968","25.6818654288021","28.6339375678634","30.0525313244509","31.6596089963521"
"SZAXPI015220.136","CCMD31134579ST.11.0","MMRS95479054ST.27.0.0","CRC_MR_SBJ67H_17","CCIS63468405ST.4.0","MMRS92546335ST.27.0.0","30.3016026611613","41.9778836426659","43.5893262998524","45.2517084805513","49.4523608110725","SZAXPI017467.87","CRC_MR_SBJ49C_17","MMRS44587603ST.27.0.0","DRR127603","CCIS61287323ST.4.0","13.064971492843","19.1909121787527","34.5074294392411","40.1404053838037","44.2946179614341"
"SZAXPI017453.19","SID31537","MMRS11932626ST.27.0.0","CCMD89967135ST.11.0","CRC_MR_SBJ78H_17","SID31009","24.8099789804768","25.5057415870898","26.6536890725974","27.047680692405","27.4420299485934","CCIS11015875ST.4.0","CRC_MR_SBJ52C_17","CCMD98531134ST.11.0","SID31276","CCMD11006829ST.21.0","23.2674699530095","25.0431712903258","26.1927928153147","27.2516261098911","27.9775058558121"
"SZAXPI017466.84","CCMD66848156ST.11.0","CCMD45004878ST.11.0","CCMD89967135ST.11.0","CRC_MR_SBJ78H_17","MMRS11932626ST.27.0.0","19.2506633025982","19.8982090886542","23.2750982538248","23.901952265746","25.5216734131698","CCMD86114146ST.21.0","CCIS11015875ST.4.0","CCMD27463710ST.11.0","CCMD12232071ST.21.0","SZAXPI017453.19","21.2279366263822","23.2916322851985","23.7231173510249","24.4533971766174","27.9974338724266"
"SZAXPI017467.87","CCMD31134579ST.11.0","MMRS95479054ST.27.0.0","CRC_MR_SBJ67H_17","CCIS63468405ST.4.0","MMRS92546335ST.27.0.0","31.7210906356654","46.7710039546149","46.9922228785977","49.3403179293831","53.4738269425492","SZAXPI015220.136","CRC_MR_SBJ49C_17","MMRS44587603ST.27.0.0","DRR127603","CCIS61287323ST.4.0","13.064971492843","23.0135178104652","40.5605001180434","46.1852801383287","48.28650686958"
