"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41"
"CCMD22852639ST.11.0","LILT_VF265_T016","CCMD27867141ST.11.0","MMPU68403337ST","CCMD18579000ST.11.0","DRR127731","MMRS11932626ST.27.0.0","CCMD99440714ST.11.0","CCIS71578391ST.4.0","LILT_VF84_16","CCIS45793747ST.4.0","20.941854637054","23.2270968756881","23.2362583621568","24.0893941991242","24.7102675020243","24.7770791168168","24.9188483355592","25.1942439368281","25.2447905871707","25.3719535430108","MMRS16644320ST.27.0.0","CCIS11015875ST.4.0","SZAXPI015218.16","MMRS96422329ST.27.0.0","DRR127515","CCMD90311071ST.21.0","CCIS91228662ST.4.0","LILT_VF73_16","SID531277","DRR127517","21.0369260019305","22.602806514807","23.2460505382871","23.5629992599266","23.8671442006726","23.9089249333465","24.712509079187","24.8012255393116","25.1748757764463","25.1925796416742"
"CCMD27867141ST.11.0","LILT_VF265_T016","MMRS20257302ST.27.0.0","CCMD18579000ST.11.0","CCMD22852639ST.11.0","LILT_VF84_16","MMRS38954404ST.27.0.0","SZAXPI015227.13","CRC_MR_SBJ34H_17","SID31750","DRR127731","19.9291829951431","21.4456072050245","22.3515448956263","23.2270968756881","23.3618711709122","24.5462537501652","24.8262755547444","25.288141646853","25.9978292918178","26.6342129699453","CCIS87116798ST.4.0","CCMD27463710ST.11.0","CCMD86114146ST.21.0","CCMD46947453ST.21.0","CRC_MR_SBJ47C_17","DRR127515","MMRS96422329ST.27.0.0","SID531382","SID31873","CCIS11015875ST.4.0","16.3926419403219","20.1739878731598","22.0196324091889","23.0268870664795","23.3646692660307","23.6438719150967","23.9618795620147","24.1797090687812","24.6350283515688","25.6895357095141"
"CCMD29706695ST.11.0","SZAXPI015264.87","CCMD41202658ST.11.0","MMRS39582183ST.27.0.0","SZAXPI015245.33","CCIS16326685ST.4.0","CCIS02124300ST.4.0","CRC_MR_SBJ03H_17","CCIS03857607ST.4.0","MMRS11932626ST.27.0.0","CCIS71578391ST.4.0","19.5958335965199","20.2877297046096","23.32935323557","23.6283150635419","25.501261447301","27.3138086316775","27.4570355318213","27.5456477966212","28.4606236860491","28.8578114735629","MMRS81671217ST.27.0.0","CRC_MR_SBJ53C_17","SZAXPI015226.14","CCIS40244499ST.3.0","CRC_MR_SBJ49C_17","CRC_MR_SBJ07C_17","CCIS91228662ST.4.0","CCIS62605362ST.3.0","LILT_VF29_16","CRC_MR_SBJ06C_17","21.8399741657562","22.5504481733025","23.7688155902161","24.7292580355335","25.7491235026496","26.1599437799644","26.3218678765395","26.6973003661606","27.201934419743","27.5485364104175"
"CCMD37575804ST.11.0","CRC_MR_SBJ75H_17","CCMD89107682ST.11.0","CCIS45793747ST.4.0","CCIS02124300ST.4.0","CCIS71578391ST.4.0","CCIS50003399ST.4.0","SID532802","CRC_MR_SBJ45H_17","CCIS27304052ST.3.0","CCIS32452666ST.4.0","19.372816240054","20.5352728004768","21.0527335419251","21.1244431150646","21.5088745435599","21.5779342303984","22.139014713171","22.7331993133853","24.0898055290905","24.3093176054718","CRC_MR_SBJ06C_17","CCIS11015875ST.4.0","MMRS96422329ST.27.0.0","CRC_MR_SBJ04C_17","CRC_MR_SBJ39C_17","SID531277","CRC_MR_SBJ10C_17","SZAXPI015218.16","MMRS16644320ST.27.0.0","CCIS82146115ST.4.0","19.2130625539397","21.7245544735398","22.2466022277358","22.5340287230579","22.6040894796008","23.1004899329798","24.0541063864218","24.3313054790942","24.8390328522449","25.4833371898541"
"CCMD38158721ST.11.0","CCMD18579000ST.11.0","CCIS71578391ST.4.0","CRC_MR_SBJ82H_17","CCMD10032470ST.11.0","SZAXPI015272.108","SID532802","CCIS45793747ST.4.0","CCMD37575804ST.11.0","SZAXPI015227.13","CCIS02124300ST.4.0","22.4369401892883","22.9510768092197","23.0509329983409","23.1816517361166","23.1837588701056","23.4213122865458","24.0054655871699","24.3977702020799","24.6796966702997","24.8589050091612","CCMD93344354ST.21.0","SID531277","CCIS11015875ST.4.0","MMRS96422329ST.27.0.0","DRR127517","DRR127559","CCIS02379307ST.4.0","CRC_MR_SBJ39C_17","MMRS16644320ST.27.0.0","CCMD86707194ST.21.0","21.3036329137098","21.9818010702808","22.087169910405","22.9039403069472","24.1260571800906","24.2707540670207","24.9835594889259","25.226786608617","25.737754897543","26.3084509299237"
"CCMD41202658ST.11.0","SZAXPI015245.33","SZAXPI015264.87","MMRS39582183ST.27.0.0","CCMD29706695ST.11.0","DRR127692","CRC_MR_SBJ03H_17","CCIS02124300ST.4.0","CCIS16326685ST.4.0","SZAXPI015235.21","CCIS45793747ST.4.0","15.5634402916868","18.8198051814677","19.4125917323087","20.2877297046096","20.797998297704","22.2637920676061","22.7764117023687","24.5655068644044","25.5716944183271","26.9714189429162","SZAXPI015226.14","MMRS81671217ST.27.0.0","CRC_MR_SBJ49C_17","DRR127754","CCIS40244499ST.3.0","DRR127557","CRC_MR_SBJ53C_17","CRC_MR_SBJ07C_17","CCIS91228662ST.4.0","SZAXPI003420.4","13.2565560410463","15.4088897557676","16.8260069112728","18.869099220718","19.370244748033","19.4729541751759","20.4777932748111","21.9238513159162","23.8778981029885","24.6459640040048"
"CCMD46727384ST.11.0","MMRS81135225ST.27.0.0","CCIS45793747ST.4.0","MMRS20257302ST.27.0.0","MMRS57276462ST.27.0.0","CCMD38158721ST.11.0","MMRS11932626ST.27.0.0","CCMD18579000ST.11.0","CRC_MR_SBJ34H_17","MMRS68630931ST.27.0.0","CCIS32452666ST.4.0","23.4534186673372","28.3089741748814","28.4581177091915","28.6458293881151","28.8039113026426","28.8059186269038","29.4521725805551","29.5680835374074","29.9408151906841","29.9665747619493","SID531382","CCIS11015875ST.4.0","DRR127517","CRC_MR_SBJ11C_17","MMRS96422329ST.27.0.0","CRC_MR_SBJ51C_17","CCIS06260551ST.3.0","CCIS62605362ST.3.0","SID531277","SZAXPI015218.16","20.3222238472737","26.4222578806203","26.5592601268879","26.9104259133649","27.2639153746248","28.1743922755292","28.4862302331513","28.6391336613365","28.7267032393225","28.7519702347126"
"CCMD72666896ST.11.0","DRR127731","CRC_MR_SBJ75H_17","CRC_MR_SBJ45H_17","SID530215","CCMD89107682ST.11.0","CRC_MR_SBJ63H_17","MMRS29805707ST.27.0.0","DRR162775","CCMD22852639ST.11.0","CCIS36699628ST.4.0","31.9383507587994","34.4834539282248","35.6683468799551","36.8463983496556","37.1757500650612","38.1445326340801","38.5407599691249","38.5605823174313","39.9466021100656","40.0044998905661","DRR127519","MMRS16644320ST.27.0.0","SZAXPI017582.94","CCMD90311071ST.21.0","LILT_VF300_T016","DRR127646","CRC_MR_SBJ11C_17","CCMD86707194ST.21.0","SZAXPI015211.166","CCMD86114146ST.21.0","32.5056356593991","33.2881474372245","33.9202629315679","35.5644009531118","36.444799385981","36.9852718899902","37.6493713173779","38.1721144212814","38.2253282007833","38.4098828221266"
"CCMD85481373ST.11.0","SZAXPI015238.24","CCIS36699628ST.4.0","CCIS45793747ST.4.0","SID530315","MMRS11932626ST.27.0.0","CRC_MR_SBJ45H_17","SZAXPI015227.13","CCMD18579000ST.11.0","CCIS63468405ST.4.0","CCIS32452666ST.4.0","26.7580308807786","27.0661336789816","28.6781186473799","28.6943959310873","29.6365761349603","30.5531261118106","30.6711547444142","30.7402451611678","31.1955961837677","31.2016466797732","SID31876","MMRS41711735ST.27.0.0","CCIS06260551ST.3.0","CCIS44757994ST.4.0","SID31446","SZAXPI017590.136","CCIS11015875ST.4.0","CRC_MR_SBJ06C_17","SZAXPI003418.8","CCIS62605362ST.3.0","17.7979046634204","20.5311438250332","23.6836061710332","26.030119642566","26.3366586493446","27.5758155352113","27.8857470805159","28.1088999126665","28.6168101827877","29.6069987085655"
"CCMD89107682ST.11.0","CRC_MR_SBJ75H_17","SID31071","CCMD37575804ST.11.0","CRC_MR_SBJ45H_17","SID530215","SID31021","CCIS71578391ST.4.0","SID532802","SZAXPI015227.13","SID31512","15.6846105891571","19.4949989829777","20.5352728004768","20.5572714478527","22.1191206706008","24.1589606868508","25.1834974594356","25.2149284915107","25.955524302204","26.1078446088278","CRC_MR_SBJ06C_17","CCMD86114146ST.21.0","SZAXPI015218.16","DRR127646","CRC_MR_SBJ47C_17","CCIS11015875ST.4.0","MMRS16644320ST.27.0.0","SID31004","CRC_MR_SBJ04C_17","CRC_MR_SBJ10C_17","16.9101616021906","19.7120247166951","25.3120049256553","25.6040279824445","25.7667620667052","26.0593082723353","26.0608750906814","26.3977939881025","27.1630087485867","27.5952055466579"
"CCMD99440714ST.11.0","SZAXPI015235.21","MMRS11932626ST.27.0.0","SZAXPI015230.16","MMPU68403337ST","CCIS45793747ST.4.0","LILT_VF263_T016","SID31071","CCMD22852639ST.11.0","CCIS71578391ST.4.0","LILT_VF00TL_16","20.5123387504034","20.8541868951681","21.6837732102556","22.6879047201653","23.5336466783178","23.83067734953","24.5984131734","24.9188483355592","24.9908995869616","25.0267798738471","LILT_VF73_16","SZAXPI015218.16","MMRS86178473ST.27.0.0","CRC_MR_SBJ06C_17","DRR127517","CCIS11015875ST.4.0","CCIS91228662ST.4.0","MMRS16644320ST.27.0.0","SID531277","CCMD95431029ST.11.0","22.5028862288996","23.1998388369876","24.0930777647191","24.3458360563732","24.3720707039944","24.4559993950155","24.4662471730198","24.6113407980406","24.830278008647","25.1243417398267"
"CRC_MR_SBJ03H_17","CCMD41202658ST.11.0","SZAXPI015245.33","CCMD29706695ST.11.0","MMRS39582183ST.27.0.0","DRR127692","SZAXPI015264.87","CCIS16326685ST.4.0","CCIS02124300ST.4.0","SID31129","CRC_MR_SBJ45H_17","22.2637920676061","25.1952669353849","27.4570355318213","29.2375922617971","29.9360350093211","30.0749322571274","30.2359975345399","31.8768175773775","33.4163493881528","33.6703107718313","DRR127754","SZAXPI015226.14","CRC_MR_SBJ49C_17","CRC_MR_SBJ07C_17","CCIS40244499ST.3.0","MMRS81671217ST.27.0.0","DRR127557","CRC_MR_SBJ53C_17","SZAXPI003420.4","CCIS62605362ST.3.0","23.6438476297387","24.8087250592166","26.460462293573","27.4466792531155","28.2766961927326","28.7825419563422","28.9922168375842","29.1800141354438","31.1794424729773","31.4173292524826"
"CRC_MR_SBJ34H_17","CCIS45793747ST.4.0","SZAXPI015227.13","CCIS32452666ST.4.0","CCIS71578391ST.4.0","CCMD18579000ST.11.0","SID31160","CCIS50003399ST.4.0","SID31021","SID532802","CCIS27304052ST.3.0","17.1751631655888","17.7289207340605","18.3845600662241","18.97780229647","19.1795750444399","19.8206112324973","20.1015739077043","20.6417340689754","20.8509798862044","20.9311132090508","MMRS96422329ST.27.0.0","CRC_MR_SBJ04C_17","CRC_MR_SBJ10C_17","CCIS62605362ST.3.0","CCIS11015875ST.4.0","CRC_MR_SBJ25C_17","CRC_MR_SBJ06C_17","CCIS06260551ST.3.0","SID531155","CCIS53355328ST.4.0","17.8589313556775","19.3905664946566","19.6493958740873","19.8789635985783","20.354600300195","20.5207019681662","20.949474088208","21.218042713964","21.5539761464677","21.6476115803753"
"CRC_MR_SBJ45H_17","CCMD18579000ST.11.0","SID31021","CCMD89107682ST.11.0","SID31071","CCIS02124300ST.4.0","CCIS71578391ST.4.0","CRC_MR_SBJ75H_17","SID31360","CCIS45793747ST.4.0","MMRS11932626ST.27.0.0","19.6351493771425","19.8643752155838","20.5572714478527","20.6787664504099","21.1797573743587","21.4581490973966","21.511487238543","21.5390241674896","21.5702769931774","22.2140761702237","MMRS16644320ST.27.0.0","SZAXPI015218.16","CRC_MR_SBJ06C_17","SID531277","CCMD86707194ST.21.0","CCIS11015875ST.4.0","DRR127517","CCMD86114146ST.21.0","SID31004","DRR127515","18.4759085943669","19.1874657613897","19.4250772598901","20.3118978346978","20.6689873589782","21.2784637490092","21.3310215786493","21.8656015586972","21.8929833031636","21.9774013220035"
"CRC_MR_SBJ63H_17","SZAXPI015272.108","CCMD37575804ST.11.0","CCIS45793747ST.4.0","CCMD38158721ST.11.0","CRC_MR_SBJ45H_17","CRC_MR_SBJ82H_17","CCMD46727384ST.11.0","MMRS29805707ST.27.0.0","DRR127731","CCIS32452666ST.4.0","23.2572278953877","26.2688390520194","26.3902676110342","26.4445964165763","28.5151866350476","29.298325270015","30.0378636480243","30.4892204723686","30.5504173596712","30.8158383396168","CCIS02379307ST.4.0","DRR127559","CRC_MR_SBJ39C_17","LILT_VF264_T017","CRC_MR_SBJ11C_17","DRR127638","CCIS11015875ST.4.0","SZAXPI015218.16","MMRS16644320ST.27.0.0","MMRS96422329ST.27.0.0","23.1719632471593","23.2596618769491","24.1591407911395","24.502677243581","25.0403008065159","25.0589231366992","25.4193878385948","26.1314883416215","26.4043612266648","27.5051762521857"
"CRC_MR_SBJ75H_17","CCMD89107682ST.11.0","CCMD37575804ST.11.0","CRC_MR_SBJ45H_17","SID530215","SID31071","CCIS16326685ST.4.0","SID31021","CCIS02124300ST.4.0","CCIS36699628ST.4.0","SID31360","15.6846105891571","19.372816240054","21.511487238543","22.0599455496268","24.1240346717957","24.1895472680908","25.8685385856314","26.5483198429863","27.5704257532687","27.7620113249977","CRC_MR_SBJ06C_17","SZAXPI015218.16","DRR127646","CCMD86114146ST.21.0","CCMD26925580ST.21.0","CCIS11015875ST.4.0","MMRS16644320ST.27.0.0","SZAXPI015211.166","MMRS96422329ST.27.0.0","CRC_MR_SBJ10C_17","19.2622267685774","23.5961995379701","24.0908300250676","24.5127127935098","27.0830749143372","27.1436938672558","27.8553316663399","27.8585618575259","28.1442479386286","28.2240603172931"
"CRC_MR_SBJ80H_17","SID532802","CCIS71578391ST.4.0","SID31512","CCIS50003399ST.4.0","CCIS02124300ST.4.0","CCIS32452666ST.4.0","CCIS45793747ST.4.0","SID31021","SZAXPI015227.13","CCMD37575804ST.11.0","18.8968355524225","21.2292086190206","21.8713716868421","22.1498939303397","23.1029491592502","23.1045614684936","23.4454804245253","23.7810350858725","24.0962255406983","24.6344877214222","CCIS82146115ST.4.0","SID531155","CRC_MR_SBJ04C_17","CCIS41222843ST.4.0","CRC_MR_SBJ10C_17","SID531277","CRC_MR_SBJ39C_17","CRC_MR_SBJ06C_17","CCIS53355328ST.4.0","SID31276","18.1368411960269","20.448234341857","21.0710050354438","21.7630723435433","22.8535366147999","23.8103357001408","24.0845273484929","26.6386830866411","26.7981477635004","27.1378609912646"
"CRC_MR_SBJ82H_17","SID31071","CCMD38158721ST.11.0","CCIS45793747ST.4.0","CCMD18579000ST.11.0","SID31360","CRC_MR_SBJ45H_17","CCIS02124300ST.4.0","CCIS71578391ST.4.0","MMRS11932626ST.27.0.0","CCMD37575804ST.11.0","22.3447829007936","23.0509329983409","24.3678476651878","24.9320786234301","25.2245447706138","25.3328100357896","25.9083949941809","26.0247878689126","26.2400766614486","26.7516050551719","SID31004","CCIS11015875ST.4.0","CRC_MR_SBJ39C_17","CRC_MR_SBJ11C_17","MMRS96422329ST.27.0.0","CRC_MR_SBJ04C_17","CCIS02379307ST.4.0","SZAXPI015218.16","SID531277","CRC_MR_SBJ06C_17","20.0400225274823","21.341160375085","21.6128407872149","22.8653984290062","23.5967018245093","23.9068096974377","24.6780320732691","24.7613424477814","24.8811079989899","24.9251490497951"
"DRR127552","DRR127707","MMRS68630931ST.27.0.0","MMRS38861560ST.27.0.0","MMRS11932626ST.27.0.0","CCIS45793747ST.4.0","SZAXPI015230.16","CCMD99440714ST.11.0","SZAXPI015235.21","DRR127731","LILT_VF265_T016","23.35533132744","32.0540363901725","32.9224584307339","34.0531952608151","34.2969089232004","35.4341017558284","35.7668777620944","35.8352790609631","35.8568506267101","36.2449298922304","SZAXPI017464.37","DRR127507","CCIS91228662ST.4.0","CCIS62605362ST.3.0","CCIS02379307ST.4.0","SZAXPI003427.1","SZAXPI017582.94","MMRS96422329ST.27.0.0","CRC_MR_SBJ07C_17","DRR127559","26.6733786725548","30.2069570528099","32.8058004691686","32.8237500742816","33.1595889960566","33.4270941530385","33.7508948739437","34.2471197780675","34.3122585563469","34.5308887010818"
"DRR127596","CCIS45793747ST.4.0","CCIS02124300ST.4.0","CRC_MR_SBJ45H_17","SZAXPI015235.21","MMRS11932626ST.27.0.0","CCIS32452666ST.4.0","CCMD18579000ST.11.0","CRC_MR_SBJ63H_17","SZAXPI015212.113","CCIS71578391ST.4.0","32.7124437396001","36.5741221335851","36.6492532875487","36.6925182553215","37.0160646905908","37.0436518587099","37.6491800242077","37.6597070833895","37.6962194891902","37.8608366840275","SID31004","DRR127517","DRR127507","SID531281","MMRS16644320ST.27.0.0","CCIS06260551ST.3.0","CRC_MR_SBJ53C_17","CCIS11015875ST.4.0","SZAXPI015218.16","CCIS91228662ST.4.0","32.0559826214125","32.7569281695567","33.4522275241709","33.6093344682277","35.2471162194739","36.3480474749649","36.4990684523304","36.6135401753259","36.6994805400485","36.7708297131585"
"DRR127692","SZAXPI015245.33","CCMD41202658ST.11.0","LILT_VF261_T016","CRC_MR_SBJ03H_17","CCMD29706695ST.11.0","SZAXPI015264.87","MMRS39582183ST.27.0.0","CCIS16326685ST.4.0","CCIS02124300ST.4.0","SZAXPI015235.21","14.4602235276776","20.797998297704","28.2973641968894","29.9360350093211","30.4746579837051","30.9740530169447","33.9220642290442","36.969389721241","38.3243384247413","39.2950946471796","DRR127557","CRC_MR_SBJ49C_17","DRR127754","SZAXPI015226.14","CCIS40244499ST.3.0","MMRS81671217ST.27.0.0","SID531361","SZAXPI003420.4","CRC_MR_SBJ53C_17","CRC_MR_SBJ07C_17","14.9207876128708","19.2174868324008","20.0241264089148","22.3856089594297","25.7717529444274","27.6302504905203","27.7676779069118","29.7081196558853","33.0123889326598","36.6132900222542"
"DRR127707","DRR127552","MMRS68630931ST.27.0.0","MMRS38861560ST.27.0.0","MMRS11932626ST.27.0.0","CCIS45793747ST.4.0","CRC_MR_SBJ45H_17","CCIS02124300ST.4.0","LILT_VF265_T016","CRC_MR_SBJ34H_17","SID31360","23.35533132744","27.1310220634977","27.4806630463186","27.8773648099906","30.363635521258","30.4549526779143","30.7122034843334","31.2306879781282","31.5637278843137","31.6552443235256","SZAXPI017464.37","CCIS02379307ST.4.0","SZAXPI017582.94","SID31446","CRC_MR_SBJ07C_17","CCIS91228662ST.4.0","SZAXPI003427.1","MMRS96422329ST.27.0.0","CCMD90311071ST.21.0","DRR127559","23.4480341932623","26.1050662423235","26.9372886901317","27.3399738187567","27.5731525521711","27.8559359757341","28.8068639859218","29.3977567896226","29.8163025464208","29.8250302023586"
