"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33"
"CCIS16383318ST.4.0","CCIS45793747ST.4.0","SZAXPI015263.84","MMRS39582183ST.27.0.0","SID31328","MMRS88581325ST.27.0.0","CRC_MR_SBJ84H_17","CCMD31009081ST.11.0","MMRS11932626ST.27.0.0","22.9174805810499","23.8837306734564","25.5582822697536","25.6317883987637","25.8688084341587","25.9402841120042","26.2735270762207","26.5679672490482","CCIS53043478ST.4.0","DRR162778","MMRS72802364ST.27.0.0","CCIS98512455ST.4.0","DRR127685","SID31883","CCIS11015875ST.4.0","DRR127485","23.522859120294","23.7527125092335","23.8427067986691","24.9191833672675","25.101268861934","25.714756906473","25.9562193229503","26.3237984702683"
"CCIS16561622ST.4.0","MMRS20257302ST.27.0.0","DRR127649","MMRS11932626ST.27.0.0","MMRS88581325ST.27.0.0","LILT_VF170_T016","LILT_VF84_16","CCMD31009081ST.11.0","MMRS68630931ST.27.0.0","18.2350659058447","20.6682384018063","21.4046402488409","22.8713737920178","23.2608547485083","23.8910332769305","24.4138354934308","24.9015074094843","CCIS53043478ST.4.0","CCMD82866709ST.21.0","CCIS62605362ST.3.0","CCIS11015875ST.4.0","CCMD64503764ST.21.0","SID31874","CCIS38765456ST.20.0","MMRS85382779ST.27.0.0","18.9387994639523","21.9476888510704","22.6113356127541","23.0466175808317","24.1441062825734","24.19876741529","24.5252689818501","25.048542553496"
"CCIS27304052ST.3.0","CCIS63910149ST.4.0","CCIS95097901ST.4.0","CCIS45793747ST.4.0","CCIS32452666ST.4.0","CCIS34604008ST.4.0","SID31328","CCIS81139242ST.4.0","SZAXPI015227.13","20.3127343658135","22.308928894167","22.3594110757081","22.4971071422817","24.0404155896336","24.5463058406535","25.1104324850031","25.7201271859006","CRC_MR_SBJ55C_17","SID31685","SZAXPI003412.1","CCIS53355328ST.4.0","CRC_MR_SBJ39C_17","CRC_MR_SBJ04C_17","DRR127485","CCIS62605362ST.3.0","19.1353497192343","20.3646771564737","21.0797381066464","22.883422827027","23.0870870404042","24.0389596336489","24.2918157749272","25.0969860211241"
"CCIS29210128ST.4.0","MMRS68630931ST.27.0.0","CCIS45793747ST.4.0","MMRS88581325ST.27.0.0","MMRS11932626ST.27.0.0","CCIS63910149ST.4.0","SZAXPI015261.75","CRC_MR_SBJ84H_17","SID31328","26.9754243673737","27.8612944649544","29.4026997425662","29.5725697277697","29.6311882067443","29.7395040318177","29.8591475213208","30.2351067985496","SZAXPI015222.123","CCIS53043478ST.4.0","CCIS53355328ST.4.0","CCIS11015875ST.4.0","DRR162778","CCIS62605362ST.3.0","MMRS72802364ST.27.0.0","CCIS81887263ST.4.0","24.514055579569","28.6074059501958","28.7899415102028","29.5179886408373","29.6644841222361","29.8460644009943","29.9419446763432","29.9428919593816"
"CCIS32452666ST.4.0","CCIS45793747ST.4.0","CCIS21126322ST.4.0","SZAXPI015227.13","CCIS63910149ST.4.0","MMRS39582183ST.27.0.0","SID31328","SID530055","CCIS41692898ST.4.0","17.3591556866802","17.7703161322245","18.3886784653003","19.3606460412611","19.4575199760196","19.5338051385438","21.3062332248054","21.4761826945246","MMRS85382779ST.27.0.0","CCIS38765456ST.20.0","DRR127485","CCIS11015875ST.4.0","CRC_MR_SBJ04C_17","SID31685","CCIS62605362ST.3.0","SID31874","15.4180108760923","17.549827521406","18.8989853543332","19.6604917898231","20.5737954005939","21.8464392927017","22.1278328830141","22.7111274546884"
"CCIS34604008ST.4.0","CCIS63910149ST.4.0","CCIS81139242ST.4.0","CCIS95097901ST.4.0","CCIS27304052ST.3.0","CCIS45793747ST.4.0","SZAXPI015250.39","SID31328","CCIS32452666ST.4.0","14.7765125024818","20.5027847622853","23.5746491976296","24.0404155896336","25.134320716578","25.2631710695273","26.0003488201639","26.3978835836133","SZAXPI003412.1","SID31685","CRC_MR_SBJ55C_17","CCIS53355328ST.4.0","SZAXPI003424.12","CCIS81887263ST.4.0","CRC_MR_SBJ04C_17","DRR127485","20.4623902951512","20.8825197329465","22.0553520002583","25.2087121757499","25.8023815763507","25.9544814779587","27.8260165231192","28.1355113802771"
"CCIS44093303ST.4.0","CRC_MR_SBJ84H_17","MMRS11932626ST.27.0.0","MMRS88581325ST.27.0.0","CCIS45793747ST.4.0","MMRS91297590ST.27.0.0","SID31328","CCIS16383318ST.4.0","SZAXPI015261.75","29.3568902374792","30.0909320754243","30.1912837312973","30.9420407295883","31.1549112351921","31.5383976811394","31.5697960838505","31.7813351726434","CCMD64503764ST.21.0","CCIS98512455ST.4.0","CCIS87605453ST.4.0","CCIS52370277ST.4.0","CCIS53043478ST.4.0","MMRS72802364ST.27.0.0","CCMD88272491ST.21.0","SZAXPI017585.109","25.530757327504","25.7168858902667","27.8852141963479","27.9685731757181","28.073280320862","28.8478044350796","29.8007373821471","30.2315638006488"
"CCIS45793747ST.4.0","SID31328","CCIS32452666ST.4.0","CCIS21126322ST.4.0","CCIS41692898ST.4.0","CRC_MR_SBJ73H_17","CCIS63910149ST.4.0","CCIS81139242ST.4.0","SZAXPI015227.13","15.9713316472422","17.3591556866802","18.5580735603834","18.7124573609775","19.368641901739","19.6384682718739","19.8015735900812","20.0705882464466","CCIS11015875ST.4.0","DRR127485","CCIS53043478ST.4.0","CRC_MR_SBJ04C_17","CCIS62605362ST.3.0","CRC_MR_SBJ39C_17","MMRS12272136ST.27.0.0","CCMD86707194ST.21.0","17.9901812202073","19.0592645349421","19.6458821385042","19.7094520321266","20.1407452471998","20.53702021275","20.583964192412","21.0714714046409"
"CCIS63910149ST.4.0","CCIS34604008ST.4.0","CCIS21126322ST.4.0","CCIS32452666ST.4.0","CCIS45793747ST.4.0","SID31328","CCIS27304052ST.3.0","SZAXPI015227.13","CCIS81139242ST.4.0","14.7765125024818","18.6454295383989","19.3606460412611","19.6384682718739","19.9810480177492","20.3127343658135","21.0550275546008","21.3015564990589","SID31685","CRC_MR_SBJ55C_17","CCIS53355328ST.4.0","CRC_MR_SBJ04C_17","DRR127485","SZAXPI003412.1","CCIS11015875ST.4.0","CRC_MR_SBJ39C_17","16.5291329273105","18.2971231556958","19.7000797944374","20.7244366647757","22.2218226603917","22.9030205001764","22.9330954740022","23.0881613211641"
"CCIS64773582ST.4.0","CCIS45793747ST.4.0","CRC_MR_SBJ82H_17","SID31328","CCIS21126322ST.4.0","CCIS32452666ST.4.0","CRC_MR_SBJ63H_17","CRC_MR_SBJ84H_17","MMRS25211151ST.27.0.0","21.5526108067793","21.9495337488043","23.6576438109018","24.0446671140754","24.2011527037557","24.2232883468925","24.3098625726638","24.7621342619492","CCIS11015875ST.4.0","SID31874","CRC_MR_SBJ39C_17","DRR127580","MMRS12272136ST.27.0.0","MMRS85382779ST.27.0.0","MMRS97052561ST.27.0.0","CCIS62605362ST.3.0","20.7242972648821","20.8802088981648","21.897017326732","23.0308542740299","23.4344388527654","24.5638089733331","25.0171414290122","25.1399580507029"
