"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37"
"CCMD15562448ST.11.0","CCMD25475945ST.11.0","SID530075","CCIS88007743ST.4.0","SZAXPI003417.4","CCMD18579000ST.11.0","CCIS05314658ST.4.0","SID31749","MMPU99077057ST","DRR127649","21.4609120960457","26.9158247112382","29.4960135786635","30.9440303785577","32.6131585735191","32.9242019709028","33.0736849215067","33.1230880233984","33.1789656764026","CCIS34055159ST.4.0","SID31868","CCMD74930188ST.21.0","CCIS11015875ST.4.0","SID31883","CCMD50071957ST.21.0","DRR127514","CCIS98512455ST.4.0","SZAXPI015218.16","21.2540313732736","26.0310576153256","27.4821778157354","30.0237130316572","30.3701304873028","31.5032580914768","31.5269397523673","31.5617698680334","32.5862856106722"
"CCMD18579000ST.11.0","DRR127649","MMRS95277876ST.27.0.0","CCIS07277498ST.4.0","CCMD73128545ST.11.0","MMPU99077057ST","CCMD39157124ST.11.0","CCIS50471204ST.4.0","LILT_VF28_T016","SID532779","14.1156088304047","15.6868727114999","17.7601486232689","18.2932853258183","19.0155301433723","19.1332539505229","19.1423266830002","20.7356196586647","20.9291037534482","CCMD72895164ST.21.0","CCMD13934959ST.21.0","SZAXPI017462.33","MMRS86958796ST.27.0.0","CCIS11015875ST.4.0","SID31878","SID31875","CRC_MR_SBJ52C_17","SID31877","16.5920549544232","16.9706644344734","17.2662586112945","17.6691893340385","17.83733507459","19.0238848926974","19.8901249031925","20.5003861257977","22.3352001780978"
"CCMD18829815ST.11.0","DRR127763","CCMD38158721ST.11.0","SZAXPI015272.108","CCMD53508245ST.11.0","CCMD18579000ST.11.0","CCIS07277498ST.4.0","CCIS50471204ST.4.0","CCMD74592084ST.11.0","DRR127704","13.5211249485573","15.9197195758499","17.60609884943","20.3917591385957","24.586387947468","25.6462955445187","25.7684252275124","26.3255954911071","26.6921884988193","CCMD72895164ST.21.0","CCMD13934959ST.21.0","CCIS11015875ST.4.0","MMRS86958796ST.27.0.0","SID31877","LILT_VF264_T017","SZAXPI017462.33","CCMD90311071ST.21.0","CCMD13071240ST.21.0","21.0211676754694","22.5141989527165","22.6768529462931","23.6668240215306","24.9302398184113","26.349714242572","26.7558959674443","28.8455133755494","28.9359597094999"
"CCMD23541216ST.11.0","CCIS51595129ST.4.0","CCIS95409808ST.4.0","SID532779","CCIS74239020ST.4.0","DRR127649","MMRS61683006ST.27.0.0","CCIS50471204ST.4.0","CCMD18579000ST.11.0","MMRS68630931ST.27.0.0","22.9556650470227","25.6160683258146","30.1427207814955","34.5922558248606","35.2040905672878","36.4191341184782","36.6000293382984","36.7356728013467","36.809495830496","CCIS11015875ST.4.0","SID31878","CCMD72895164ST.21.0","MMRS86958796ST.27.0.0","SZAXPI015218.16","CCMD50071957ST.21.0","SZAXPI015225.18","CCIS98512455ST.4.0","CCMD90311071ST.21.0","36.3204783456661","36.663780502335","36.8055382808022","37.2320704893416","37.3112669404324","37.5221269862397","37.6059470333457","37.8222655849144","37.9606507724091"
"CCMD25475945ST.11.0","CCMD15562448ST.11.0","CCIS88007743ST.4.0","CCIS50471204ST.4.0","CCMD18579000ST.11.0","SZAXPI015272.108","CCIS07277498ST.4.0","CCMD18829815ST.11.0","SZAXPI015241.27","CCMD45812507ST.11.0","21.4609120960457","24.0071858407457","27.308548124959","28.7277290982337","29.044788255682","29.0529213179725","29.0996149416569","29.1369162277943","29.4833456321633","CCMD13934959ST.21.0","CCIS11015875ST.4.0","SID31868","CCMD74930188ST.21.0","SZAXPI017453.19","MMRS86958796ST.27.0.0","CCMD13071240ST.21.0","CCIS34055159ST.4.0","SZAXPI017462.33","24.5869383880466","26.7622951711452","27.1019703421172","29.7093850377133","30.3220368465428","30.3834237660176","30.4853866507955","30.8759938967331","31.1982186953679"
"CCMD31134579ST.11.0","CRC_MR_SBJ60H_17","DRR127535","CCMD41202658ST.11.0","SZAXPI015245.33","MMRS64281551ST.27.0.0","CRC_MR_SBJ03H_17","DRR127524","DRR127649","CCMD18579000ST.11.0","19.3486463280871","21.2361644527984","21.9998982650443","24.1283243135034","27.2256798346984","29.6557164252307","31.5907942964481","34.6482378044353","34.8161107647408","MMRS18295921ST.27.0.0","SID31883","SID31868","DRR127603","SZAXPI017589.133","SZAXPI003420.4","SZAXPI017467.87","CCIS98512455ST.4.0","CCMD72895164ST.21.0","23.860867264626","27.398851184526","28.5177573854923","29.3173963016227","30.4604388290812","30.6833858879688","31.7210906356654","34.576976067191","34.653336551641"
"CCMD38158721ST.11.0","CCMD18829815ST.11.0","DRR127763","DRR127704","CCMD18579000ST.11.0","SZAXPI015272.108","CCMD53508245ST.11.0","MMPU99077057ST","MMRS36405092ST.27.0.0","DRR127649","15.9197195758499","16.2275608520936","21.6871570946079","22.4369401892883","23.1837588701056","23.7386485832576","24.1867870067233","24.4488586013335","24.6813655924242","CCMD72895164ST.21.0","CCIS11015875ST.4.0","MMRS86958796ST.27.0.0","CCMD13934959ST.21.0","SID31877","SZAXPI017462.33","SID31878","SID31875","LILT_VF264_T017","20.3935709224476","22.087169910405","22.6061773040247","23.6350228689248","24.1565203770824","25.2686837235421","25.9820945070273","26.8003776439979","26.8037589346252"
"CCMD39157124ST.11.0","CCMD18579000ST.11.0","CCMD76409700ST.11.0","CCIS07277498ST.4.0","CCMD73128545ST.11.0","SZAXPI015272.108","DRR127649","MMPU99077057ST","CCMD45812507ST.11.0","CCMD38158721ST.11.0","19.1332539505229","20.7711872696194","20.8568238328754","24.6015879555934","25.5178440126454","26.0184176980961","26.2842977307764","26.4705740592209","27.2182640870629","CCMD13934959ST.21.0","CCMD72895164ST.21.0","SZAXPI017462.33","MMRS86958796ST.27.0.0","CRC_MR_SBJ33C_17","CCMD13071240ST.21.0","CCIS11015875ST.4.0","CCMD90311071ST.21.0","SID31875","22.6871499722266","23.0278488505939","24.9227986249679","27.2271635774037","27.7252290999281","28.4364743763357","28.6310222080421","29.5918675337431","30.7680669636784"
"CCMD41202658ST.11.0","CRC_MR_SBJ60H_17","SZAXPI015245.33","MMRS64281551ST.27.0.0","DRR127535","CCMD31134579ST.11.0","CRC_MR_SBJ03H_17","CCIS07277498ST.4.0","CCIS50471204ST.4.0","CCIS05314658ST.4.0","15.1675482825637","15.5634402916868","21.6403617508812","21.7896477069456","21.9998982650443","22.2637920676061","27.3486628539825","27.4503467653452","27.5960295583894","MMRS18295921ST.27.0.0","SID31868","SID31883","SZAXPI003420.4","DRR127603","CCIS98512455ST.4.0","SZAXPI017589.133","CCIS11015875ST.4.0","SZAXPI015218.16","14.0937912411033","17.0989942676784","17.124518690956","24.6459640040048","24.9669611407536","25.8389158395936","26.1377816986695","26.9733465305067","27.0742905957959"
"CCMD46727384ST.11.0","CCIS50471204ST.4.0","MMRS57276462ST.27.0.0","CCMD38158721ST.11.0","CCMD53508245ST.11.0","DRR127649","CCMD18579000ST.11.0","MMRS68630931ST.27.0.0","MMRS61683006ST.27.0.0","LILT_VF28_T016","27.7336225861192","28.6458293881151","28.8039113026426","28.9289443216703","28.9343878542851","29.4521725805551","29.9408151906841","30.4540733107034","30.71551620988","SID531382","MMRS67247116ST.27.0.0","CCIS11015875ST.4.0","CRC_MR_SBJ11C_17","SZAXPI015225.18","CCMD50071957ST.21.0","CCMD74930188ST.21.0","CCMD72895164ST.21.0","SZAXPI015218.16","20.3222238472737","21.8867103583316","26.4222578806203","26.9104259133649","27.5646720285549","28.2476700913279","28.3986713786649","28.419065840738","28.7519702347126"
"CCMD49025643ST.11.0","CRC_MR_SBJ79H_17","DRR127649","CRC_MR_SBJ78H_17","SID31749","MMRS95277876ST.27.0.0","CCMD18579000ST.11.0","CCIS50471204ST.4.0","LILT_VF263_T016","CCMD53508245ST.11.0","22.7369638868583","23.1563391121827","23.5161694814121","23.957735589738","24.181709872691","24.2358118423667","26.1581283503063","27.1034411313139","27.1719374871668","SZAXPI015218.16","SZAXPI017462.33","CCMD50071957ST.21.0","CCMD95676152ST.11.0","CCMD45988061ST.21.0","CCIS11015875ST.4.0","CCMD72895164ST.21.0","SID31875","SID31881","22.9094529076362","23.3554081823697","24.0648612655652","24.718792814994","24.7304082074983","24.7740001250505","25.2615647893356","25.5404263542173","25.6030816184673"
"CCMD53508245ST.11.0","CCIS50471204ST.4.0","CCMD18829815ST.11.0","CCIS88007743ST.4.0","MMPU99077057ST","CCMD18579000ST.11.0","CCIS05314658ST.4.0","DRR127649","DRR127763","CCMD38158721ST.11.0","20.042792295566","20.3917591385957","22.1828635185699","22.2778191578081","22.6543670212191","22.8333203397009","23.4243525981979","23.5562809239956","23.7386485832576","CCIS11015875ST.4.0","CCMD13934959ST.21.0","SID31877","MMRS86958796ST.27.0.0","CCMD72895164ST.21.0","CRC_MR_SBJ52C_17","CRC_MR_SBJ10C_17","CRC_MR_SBJ64C_17","SZAXPI015218.16","17.8457666656409","19.4599173563199","19.6450774052433","19.7827439572017","20.2984332279982","20.8293842754533","24.0389834988088","24.3781582285557","24.5574423151374"
"CCMD73128545ST.11.0","CCMD18579000ST.11.0","DRR127649","MMRS95277876ST.27.0.0","SID532779","CCIS07277498ST.4.0","MMPU99077057ST","CCMD39157124ST.11.0","CCMD53508245ST.11.0","CCMD18829815ST.11.0","18.2932853258183","20.3585576123212","22.4147572119218","23.7514947657069","24.2127317383314","24.3123910136148","24.6015879555934","25.5483684266158","26.8570456332896","SZAXPI017462.33","CCMD72895164ST.21.0","CCMD13934959ST.21.0","CCMD45988061ST.21.0","MMRS86958796ST.27.0.0","CCMD42428553ST.21.0","CCIS11015875ST.4.0","CCMD13071240ST.21.0","SID31878","18.8696020040673","19.6967218787188","20.1550737909515","23.0949782297689","23.5541502861407","25.1370538979511","26.2845353279985","26.8577562107262","27.1622576184013"
"CCMD74592084ST.11.0","CCMD45812507ST.11.0","MMPU99077057ST","CCIS05314658ST.4.0","CCIS50471204ST.4.0","CCMD41521570ST.11.0","CCMD18579000ST.11.0","CCMD18829815ST.11.0","CCIS07277498ST.4.0","CCMD53508245ST.11.0","19.4221392199598","23.0014676718965","24.9205251732764","24.9954420558529","26.0627812928993","26.2288246660959","26.3255954911071","26.6136239667092","26.8453923583639","MMRS86958796ST.27.0.0","CRC_MR_SBJ52C_17","CCMD13934959ST.21.0","MMRS77321055ST.27.0.0","CCIS11015875ST.4.0","CCMD90311071ST.21.0","SZAXPI017462.33","SID31877","CRC_MR_SBJ10C_17","22.8683519773966","23.4859967431531","24.4459610487029","26.0970736495684","27.2308662726914","27.8564313175037","29.0006202399345","29.123287788883","30.244972882208"
"CCMD76409700ST.11.0","CCMD39157124ST.11.0","CCMD18579000ST.11.0","CCIS07277498ST.4.0","MMPU99077057ST","SZAXPI015241.27","MMRS95277876ST.27.0.0","LILT_VF28_T016","CCIS95409808ST.4.0","CCIS05314658ST.4.0","20.7711872696194","23.497609000143","23.5499940472774","26.9523249296883","27.5831175714856","27.753849179013","27.7790109841837","28.1283761744897","29.0702379566233","CRC_MR_SBJ33C_17","CCMD26925580ST.21.0","CCMD72895164ST.21.0","SID31875","MMRS86958796ST.27.0.0","CCMD13934959ST.21.0","SZAXPI017462.33","CCIS11015875ST.4.0","CCIS98512455ST.4.0","17.5208615329184","22.6111569257944","25.5566647306099","27.7555099133595","27.8354128044601","28.5856205421904","29.4433310744471","29.878740222921","30.2414036296829"
"CCMD89107682ST.11.0","CRC_MR_SBJ75H_17","DRR127777","SID31749","CCMD41521570ST.11.0","CCIS05314658ST.4.0","CRC_MR_SBJ78H_17","DRR127649","CRC_MR_SBJ68H_17","SID31512","15.6846105891571","19.9124708295103","21.2468684283732","21.6888802556126","22.1912023169161","22.6018086033286","24.4358221631849","24.641863410696","26.1078446088278","CRC_MR_SBJ52C_17","CCMD95676152ST.11.0","MMRS86958796ST.27.0.0","SID31875","SZAXPI015218.16","CRC_MR_SBJ64C_17","DRR127646","CCIS11015875ST.4.0","CCMD50071957ST.21.0","23.2706943834085","23.4790205502913","23.9523674546943","25.246676124607","25.3120049256553","25.5174144626606","25.6040279824445","26.0593082723353","26.7947710429087"
"CRC_MR_SBJ03H_17","CCMD41202658ST.11.0","SZAXPI015245.33","CRC_MR_SBJ60H_17","DRR127535","CCMD31134579ST.11.0","MMRS64281551ST.27.0.0","CCIS48174381ST.4.0","DRR127777","CCIS88007743ST.4.0","22.2637920676061","25.1952669353849","25.4482501477587","28.0279749178959","29.6557164252307","31.5001014445414","31.5827440084708","33.0296876566809","33.194409786342","SID31883","MMRS18295921ST.27.0.0","SID31868","CCIS98512455ST.4.0","SZAXPI003420.4","CRC_MR_SBJ11C_17","DRR127603","SZAXPI015218.16","SZAXPI017589.133","26.2814957185032","26.5469992436283","27.0077073307954","31.1328920634849","31.1794424729773","31.8314832968164","32.4518092889395","33.0603903932727","33.3065753752634"
"CRC_MR_SBJ60H_17","CCMD41202658ST.11.0","CCMD31134579ST.11.0","SZAXPI015245.33","DRR127535","MMRS64281551ST.27.0.0","CRC_MR_SBJ03H_17","CCMD18579000ST.11.0","CRC_MR_SBJ78H_17","DRR127649","15.1675482825637","19.3486463280871","19.9773638623368","21.4980890340584","23.3275131046561","25.4482501477587","29.1241409346593","29.3151796986305","29.3666358698762","MMRS18295921ST.27.0.0","SID31883","SID31868","DRR127603","SZAXPI003420.4","SZAXPI017589.133","CCIS98512455ST.4.0","CRC_MR_SBJ52C_17","CCIS11015875ST.4.0","17.2739731743134","22.3077947242483","22.952516212921","25.1500551661343","27.7860513887202","28.7089419695746","28.7395564937927","29.2639593530797","29.5395765731688"
"CRC_MR_SBJ68H_17","CRC_MR_SBJ79H_17","SID31512","CCMD89107682ST.11.0","CRC_MR_SBJ78H_17","CCMD53508245ST.11.0","SID31160","SID31537","SID31749","SID31236","19.349722324863","20.331129013498","24.641863410696","25.0882003350001","25.2840476814275","25.9980236426329","26.0509262026458","26.4534766756735","26.6720438044613","CRC_MR_SBJ64C_17","SID31881","SID31873","SID31285","SID31276","CCIS11015875ST.4.0","CCIS53355328ST.4.0","CRC_MR_SBJ52C_17","CRC_MR_SBJ10C_17","20.3147655062371","23.8698109643562","24.6069992851018","24.958368626595","25.4354889045424","26.1539387859496","26.2394984948741","26.2877531280671","26.5929015303351"
"CRC_MR_SBJ69H_17","MMRS56137463ST.27.0.0","MMRS61683006ST.27.0.0","CCIS05314658ST.4.0","CCMD53508245ST.11.0","MMRS68630931ST.27.0.0","CCIS48174381ST.4.0","CCIS81139242ST.4.0","MMPU99077057ST","CCIS50471204ST.4.0","22.9293274097606","26.816713692069","26.883930623099","27.3893165179455","28.1460149966421","28.1999287725218","28.2741118578993","28.5899625485379","29.4254386156027","SID31877","MMRS86958796ST.27.0.0","CCMD74930188ST.21.0","DRR162779","DRR127509","SZAXPI017585.109","SZAXPI015218.16","DRR127514","SID31878","24.6968971186544","24.7332791643203","26.8471862907475","27.913163873506","28.5826742578559","28.9120386352882","29.0650382365704","29.2541825797167","29.2554288815717"
"CRC_MR_SBJ75H_17","CCMD89107682ST.11.0","DRR127777","CCIS05314658ST.4.0","CCIS88007743ST.4.0","CCMD41521570ST.11.0","SID31749","CRC_MR_SBJ68H_17","DRR127649","CRC_MR_SBJ78H_17","15.6846105891571","21.2524380503132","23.6470521081889","24.3403292958353","24.4676201081429","26.326534488601","27.2093099595322","27.8348313823939","27.9759706797387","SZAXPI015218.16","DRR127646","MMRS86958796ST.27.0.0","CCMD95676152ST.11.0","SZAXPI015225.18","SID31870","CCMD26925580ST.21.0","CCIS11015875ST.4.0","CCMD50071957ST.21.0","23.5961995379701","24.0908300250676","25.2104270837723","25.5842360614715","25.9283123904604","26.3641634889712","27.0830749143372","27.1436938672558","27.1872863181414"
"CRC_MR_SBJ78H_17","SID31749","DRR127649","SID31160","MMRS95277876ST.27.0.0","CCMD18579000ST.11.0","MMPU99077057ST","CCMD89107682ST.11.0","LILT_VF263_T016","CCIS05314658ST.4.0","19.3371951918964","19.8043932205837","21.2425509586773","21.5530405958858","22.4739672432328","22.4828962598994","22.6018086033286","22.7904533383981","22.9140934853203","SID31875","CRC_MR_SBJ52C_17","CCIS11015875ST.4.0","SZAXPI015218.16","SID31878","CCMD50071957ST.21.0","MMRS86958796ST.27.0.0","LILT_VF73_16","SZAXPI017462.33","18.5245637237075","18.8087463419416","20.0297981487308","21.3477370583465","21.9455895895804","22.276316443151","22.5510495715122","23.6177297702277","23.7555996560853"
"CRC_MR_SBJ79H_17","CRC_MR_SBJ68H_17","SID31512","CCMD49025643ST.11.0","CRC_MR_SBJ78H_17","CCMD18579000ST.11.0","CCIS50471204ST.4.0","CCMD53508245ST.11.0","SID31749","CCIS88007743ST.4.0","19.349722324863","21.8841894880071","22.7369638868583","23.5067877511369","23.7740215698922","24.2227736932582","24.5088705714237","24.6693254076292","25.2347185912485","CRC_MR_SBJ64C_17","CRC_MR_SBJ52C_17","CCIS11015875ST.4.0","SID31285","CCIS53355328ST.4.0","CCMD13934959ST.21.0","SID31881","SID531382","SZAXPI017453.19","20.0278212319788","20.9811218916601","21.2723686736926","21.6358305409222","21.662943953992","23.6988220002387","24.19302239486","24.7695852800284","24.7909340621547"
"DRR127524","MMRS64281551ST.27.0.0","SZAXPI015245.33","DRR127535","CCMD41202658ST.11.0","CRC_MR_SBJ60H_17","CCMD31134579ST.11.0","CRC_MR_SBJ03H_17","CCIS07277498ST.4.0","CCIS05314658ST.4.0","16.5892359033802","19.1885311481233","24.3319979694887","28.5128373303254","30.0937012657649","31.5907942964481","36.4806430171098","50.0561399019421","51.432644839344","SZAXPI017467.87","DRR127666","SZAXPI017589.133","MMRS18295921ST.27.0.0","SZAXPI003420.4","SID31883","SID31868","DRR127603","CCIS98512455ST.4.0","13.9988324359498","16.9254354062547","18.5379156582853","23.7988887031096","35.3452248273045","36.3907958270316","36.3998024239761","42.1674027461581","49.9213886777601"
"DRR127535","SZAXPI015245.33","MMRS64281551ST.27.0.0","CCMD31134579ST.11.0","CRC_MR_SBJ60H_17","CCMD41202658ST.11.0","DRR127524","CRC_MR_SBJ03H_17","SID31749","DRR127649","18.7145100705602","21.0895419205966","21.2361644527984","21.4980890340584","21.7896477069456","24.3319979694887","28.0279749178959","40.0861959849622","40.6897878803269","SZAXPI017589.133","MMRS18295921ST.27.0.0","SZAXPI017467.87","SID31883","DRR127666","SID31868","SZAXPI003420.4","DRR127603","CCIS98512455ST.4.0","20.9346537828573","21.2685715898224","23.8183994344666","27.1763678899536","27.6817581915582","28.3213169010571","29.661058856553","32.4919751809074","39.1338813954404"
"DRR127596","CCIS48174381ST.4.0","DRR127777","CCIS50471204ST.4.0","CCIS05314658ST.4.0","CCIS88007743ST.4.0","MMRS61683006ST.27.0.0","CCIS07277498ST.4.0","CCMD18579000ST.11.0","CCMD41202658ST.11.0","32.988584290048","34.94749187875","36.3770127995043","36.3778318135688","36.514899602732","36.8865603615666","37.4591200064764","37.6491800242077","38.2287631509103","DRR127514","MMRS86958796ST.27.0.0","CCIS98512455ST.4.0","CCIS11015875ST.4.0","SZAXPI015218.16","CCMD50071957ST.21.0","LILT_VF65_16","CRC_MR_SBJ11C_17","CCMD11006829ST.21.0","35.6260544913508","36.1067879319623","36.5784600519213","36.6135401753259","36.6994805400485","36.9419444483462","37.1683890161209","37.6794520938601","37.920061163437"
