"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Parvimonas_unclassified";1,54739352702378e-09;0,00229477777777778;"0";0,069559;"0.003025";"518";1,54739352702378e-09;8,71182555714388e-07;"CRC"
"Parvimonas_micra";2,67761311082523e-08;0,000719888888888889;"0";0,0159651111111111;"0";"515";2,67761311082523e-08;7,53748090697302e-06;"CRC"
"Fusobacterium_nucleatum";7,51091216318258e-08;0,000789666666666667;"0";0,0395977777777778;"0";"348";7,51091216318258e-08;1,4095478492906e-05;"CRC"
"Gemella_morbillorum";1,16686386822639e-07;0,000537111111111111;"0";0,0271294444444444;"0";"356";1,16686386822639e-07;1,64236089452864e-05;"CRC"
"Peptostreptococcus_stomatis";2,89818971685623e-06;0,000793333333333333;"0";0,0455511111111111;"0";"531";2,89818971685623e-06;0,000326336162118011;"CRC"
"Solobacterium_moorei";1,84501891622209e-05;0,00344077777777778;"0";0,0369556666666667;"0.002895";"638";1,84501891622209e-05;0,00173124274972173;"CRC"
"Clostridium_symbiosum";7,50019717907467e-05;0,0258626666666667;"0";0,134101777777778;"0.009475";"228";7,50019717907467e-05;0,00603230144545577;"CRC"
"Porphyromonas_asaccharolytica";0,000410124270447017;0,000398777777777778;"0";0,580661888888889;"0";"534";0,000410124270447017;0,0288624955327088;"CRC"
"Lachnospiraceae_bacterium_3_1_57FAA_CT1";0,000484584021325257;0,0184145555555556;"0";0,149497888888889;"0.0039";"394";0,000484584021325257;0,0303134226673466;"CRC"
"Ruminococcus_torques";0,000645658596984897;1,66208666666667;"0.91775";2,48166755555556;"1.54497";"615";0,000645658596984897;0,0307418468027105;"CRC"
"Porphyromonas_somerae";0,000655243626345516;0;"0";0,232297444444444;"0";"538";0,000655243626345516;0,0307418468027105;"CRC"
"Porphyromonas_uenonis";0,000655243626345516;0;"0";0,0645832222222222;"0";"539";0,000655243626345516;0,0307418468027105;"CRC"
"Lachnospiraceae_bacterium_8_1_57FAA";0,00117839257702165;0,0926996666666667;"0";0,0130325555555556;"0";"400";0,00117839257702165;0,0510334631433222;"Nodiff"
"Clostridium_hathewayi";0,00166845033960047;0,0326003333333333;"0.001635";0,251432777777778;"0.01449";"208";0,00166845033960047;0,0670955386567903;"Nodiff"
"Eikenella_corrodens";0,00218211449070772;0;"0";0,0260146666666667;"0";"286";0,00218211449070772;0,0819020305512297;"Nodiff"
"Escherichia_coli";0,00288668762737444;2,14110611111111;"0.07707";3,90909344444444;"0.27575";"316";0,00288668762737444;0,101575320888238;"Nodiff"
"Clostridium_bolteae";0,00363279092873862;0,255591555555556;"0.012685";0,237530111111111;"0.051315";"201";0,00363279092873862;0,120309487816461;"Nodiff"
"Streptococcus_constellatus";0,00412880234616156;0,000520555555555556;"0";0,00284466666666667;"0";"656";0,00412880234616156;0,129139762271609;"Nodiff"
"Ruminococcaceae_bacterium_D16";0,00469461988405258;0,0370198888888889;"0.00046";0,0888062222222222;"0.00312";"603";0,00469461988405258;0,13910899972219;"Nodiff"
"Bifidobacterium_adolescentis";0,005119131088922;3,91049788888889;"0.130415";2,353591;"0.009315";"131";0,005119131088922;0,144103540153154;"Nodiff"
"Anaerotruncus_unclassified";0,00713601417572924;0,0296263333333333;"0.00108";0,076415;"0.019245";"73";0,00713601417572924;0,175169205125762;"Nodiff"
"Campylobacter_gracilis";0,00722528361750151;0;"0";0,00978266666666667;"0";"168";0,00722528361750151;0,175169205125762;"Nodiff"
"Streptococcus_dysgalactiae";0,00722528361750151;0;"0";0,00270288888888889;"0";"659";0,00722528361750151;0,175169205125762;"Nodiff"
"Butyrivibrio_unclassified";0,00746724853111597;0,00150777777777778;"0";0,000393888888888889;"0";"164";0,00746724853111597;0,175169205125762;"Nodiff"
"Bacteroides_intestinalis";0,00821374016345963;0,473632222222222;"0";0,0782793333333333;"0";"98";0,00821374016345963;0,184973428481111;"Nodiff"
"Porphyromonas_endodontalis";0,00908232166094389;0,000180555555555556;"0";0,284112333333333;"0";"536";0,00908232166094389;0,196667195965823;"Nodiff"
"Megasphaera_micronuciformis";0,00973617758562483;0,000169666666666667;"0";0,00203088888888889;"0";"472";0,00973617758562483;0,20301733261877;"Nodiff"
"Anaerotruncus_colihominis";0,0102535684074203;0,0365021111111111;"0";0,0368387777777778;"0.005825";"72";0,0102535684074203;0,206169964763487;"Nodiff"
"Eubacterium_eligens";0,0107112906054581;1,93685133333333;"0.606335";0,975404;"0.121625";"326";0,0107112906054581;0,207946779685273;"Nodiff"
"Butyricicoccus_pullicaecorum";0,0119280767330063;0,000639888888888889;"0";0,00867744444444444;"0";"161";0,0119280767330063;0,220135523397697;"Nodiff"
