"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Eubacterium_ventriosum";0,00277755861750594;0,840278;"0.46743";0,0504005;"0";"335";0,00277755861750594;0,609199888431962;"Nodiff"
"Roseburia_inulinivorans";0,00886499288767082;1,068759;"0.611805";0,2967415;"0.050465";"597";0,00886499288767082;0,609199888431962;"Nodiff"
"Abiotrophia_defectiva";0,00958436792695878;0;"0";0,0330145;"0";"1";0,00958436792695878;0,609199888431962;"Nodiff"
"Ruminococcus_albus";0,00958436792695878;0,0044025;"0";0;"0";"604";0,00958436792695878;0,609199888431962;"Nodiff"
"Eubacterium_hallii";0,013169354504305;0,844837;"0.242245";0,8589285;"0.02787";"327";0,013169354504305;0,609199888431962;"Nodiff"
"Acidaminococcus_unclassified";0,0138944884406882;0,042889;"0";0,41565;"0";"9";0,0138944884406882;0,609199888431962;"Nodiff"
"Gordonibacter_pamelaeae";0,0158041204193019;0,0283495;"0.002855";0,0076895;"0";"359";0,0158041204193019;0,609199888431962;"Nodiff"
"Bacteroides_vulgatus";0,0163840674080896;1,5892085;"1.4153";1,4059585;"0.078515";"124";0,0163840674080896;0,609199888431962;"Nodiff"
"Parvimonas_unclassified";0,0185294657576804;0,001887;"0";0,060956;"0";"518";0,0185294657576804;0,609199888431962;"Nodiff"
"Anaerostipes_hadrus";0,0197590429719265;0,1202875;"0.033005";0,0254605;"0.00494";"69";0,0197590429719265;0,609199888431962;"Nodiff"
"Gemella_morbillorum";0,0197989929200997;0;"0";0,0185245;"0";"356";0,0197989929200997;0,609199888431962;"Nodiff"
"Peptostreptococcus_stomatis";0,0201846993613003;0,00149;"0";0,0309255;"0";"531";0,0201846993613003;0,609199888431962;"Nodiff"
"Lachnospiraceae_bacterium_3_1_57FAA_CT1";0,0329673532254502;0,0169815;"0";0,096428;"0.01973";"394";0,0329673532254502;0,609199888431962;"Nodiff"
