"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Pseudoflavonifractor_capillosus";0,00178374628819699;0,0021655;"0";0,0158275;"0.00822";"578";0,00178374628819699;0,496577001025929;"Nodiff"
"Oscillibacter_unclassified";0,00233683294600437;0,1514235;"0.103215";0,683463;"0.464115";"499";0,00233683294600437;0,496577001025929;"Nodiff"
"Parvimonas_unclassified";0,0082377417786725;0,1147995;"0";0,054429;"0.006975";"518";0,0082377417786725;0,640518534635285;"Nodiff"
"Streptococcus_australis";0,0101533192476543;0,0186245;"0.008395";0,0088395;"0";"655";0,0101533192476543;0,640518534635285;"Nodiff"
"Alistipes_sp_AP11";0,0139714282021676;0,030394;"0";0,287346;"0";"54";0,0139714282021676;0,640518534635285;"Nodiff"
"Alistipes_onderdonkii";0,014903084385356;0,266075;"0.055565";2,567411;"0.40068";"50";0,014903084385356;0,640518534635285;"Nodiff"
"Eubacterium_siraeum";0,019484327273336;0,8997575;"0.00154";2,135879;"0.41628";"333";0,019484327273336;0,640518534635285;"Nodiff"
"Scardovia_unclassified";0,0197989929200997;0,002295;"0";0;"0";"620";0,0197989929200997;0,640518534635285;"Nodiff"
"Fusobacterium_nucleatum";0,02224786860089;0,008492;"0";0,011705;"0";"348";0,02224786860089;0,640518534635285;"Nodiff"
"Porphyromonas_asaccharolytica";0,0301558734971663;0,063002;"0";0,007912;"0";"534";0,0301558734971663;0,640518534635285;"Nodiff"
"Blautia_hydrogenotrophica";0,0327231460570447;0,0019855;"0";0,0335785;"0";"146";0,0327231460570447;0,640518534635285;"Nodiff"
"Parvimonas_micra";0,037449457602782;0,01514;"0";0,01363;"0";"515";0,037449457602782;0,640518534635285;"Nodiff"
"Eubacterium_brachy";0,0391567831913409;6,9e-05;"0";0,0078195;"0";"323";0,0391567831913409;0,640518534635285;"Nodiff"
"Citrobacter_unclassified";0,0401613428778832;0,0114085;"0";0;"0";"194";0,0401613428778832;0,640518534635285;"Nodiff"
"Clostridium_spiroforme";0,0401613428778832;0,0684145;"0";0;"0";"227";0,0401613428778832;0,640518534635285;"Nodiff"
"Dialister_succinatiphilus";0,0401613428778832;0,0378005;"0";0;"0";"271";0,0401613428778832;0,640518534635285;"Nodiff"
"Barnesiella_intestinihominis";0,0412711499124874;0,3875795;"0";1,5211615;"0.69389";"128";0,0412711499124874;0,640518534635285;"Nodiff"
"Veillonella_unclassified";0,0474252242792599;0,0250985;"0.01074";0,0502195;"0.00233";"713";0,0474252242792599;0,640518534635285;"Nodiff"
"Alistipes_finegoldii";0,0490711754562759;0,064781;"0.005065";0,6330315;"0.07848";"48";0,0490711754562759;0,640518534635285;"Nodiff"
"Lachnospiraceae_bacterium_3_1_57FAA_CT1";0,0650347859284885;0,0109015;"0.004225";0,0250915;"0.015115";"394";0,0650347859284885;0,640518534635285;"Nodiff"
"Ruminococcaceae_bacterium_D16";0,0671972815587362;0,0960605;"0.001";0,0618965;"0.010585";"603";0,0671972815587362;0,640518534635285;"Nodiff"
"Bacteroides_ovatus";0,0678165768119861;1,0920225;"0.582345";0,299962;"0.186335";"102";0,0678165768119861;0,640518534635285;"Nodiff"
"Streptococcus_infantis";0,0685195151398801;0,008144;"0.00309";0,0050065;"0";"663";0,0685195151398801;0,640518534635285;"Nodiff"
"Actinomyces_naeslundii";0,0806310437259464;0,000522;"0";0;"0";"25";0,0806310437259464;0,640518534635285;"Nodiff"
"Alistipes_sp_HGB5";0,0806310437259464;0;"0";0,2551075;"0";"55";0,0806310437259464;0,640518534635285;"Nodiff"
"Bacteroides_pectinophilus";0,0806310437259464;0,3511335;"0";0;"0";"103";0,0806310437259464;0,640518534635285;"Nodiff"
"Citrobacter_freundii";0,0806310437259464;0,06209;"0";0;"0";"192";0,0806310437259464;0,640518534635285;"Nodiff"
"Porphyromonas_uenonis";0,0806310437259464;0;"0";0,0050275;"0";"539";0,0806310437259464;0,640518534635285;"Nodiff"
