"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Parvimonas_unclassified";8,29474555929224e-10;0,000884;"0";0,4085485;"0.00382";"518";8,29474555929224e-10;4,56211005761073e-07;"CRC"
"Fusobacterium_nucleatum";2,59851092307337e-09;0,000463125;"0";0,06507125;"0";"348";2,59851092307337e-09;7,14590503845177e-07;"CRC"
"Gemella_morbillorum";2,27859866420217e-08;0,000433625;"0";0,05291625;"0";"356";2,27859866420217e-08;3,668441219598e-06;"CRC"
"Solobacterium_moorei";2,66795725061673e-08;0,003244;"0";0,101967625;"0.005135";"638";2,66795725061673e-08;3,668441219598e-06;"CRC"
"Peptostreptococcus_stomatis";4,33248675136794e-08;0,000401625;"0";0,09250475;"0";"531";4,33248675136794e-08;4,76573542650473e-06;"CRC"
"Parvimonas_micra";2,01483160218638e-07;0,000176125;"0";0,068026875;"0";"515";2,01483160218638e-07;1,84692896867085e-05;"CRC"
"Clostridium_symbiosum";1,1794602222042e-05;0,039536875;"0";0,187697;"0.012795";"228";1,1794602222042e-05;0,000926718746017586;"CRC"
"Lachnospiraceae_bacterium_7_1_58FAA";3,31048096300064e-05;0,029410625;"0.01215";0,07013;"0.03806";"399";3,31048096300064e-05;0,00227595566206294;"CRC"
"Clostridium_hathewayi";3,93865124624423e-05;0,016349875;"0.001055";0,066423125;"0.01378";"208";3,93865124624423e-05;0,00236893059023254;"CRC"
"Eubacterium_rectale";4,30714652769552e-05;7,12843925;"5.15505";3,443341875;"0.87452";"331";4,30714652769552e-05;0,00236893059023254;"Ctl"
"Bacteroides_fragilis";5,6883882989653e-05;0,43463075;"0.00811";1,910676375;"0.19301";"96";5,6883882989653e-05;0,00284419414948265;"CRC"
"Faecalibacterium_prausnitzii";0,000136956629105539;9,573268625;"8.22156";5,4909025;"3.534165";"340";0,000136956629105539;0,00627717883400387;"Ctl"
"Roseburia_intestinalis";0,000408600625229258;1,41275075;"0.459955";0,926870625;"0.021535";"596";0,000408600625229258;0,0172869495289301;"Ctl"
"Porphyromonas_asaccharolytica";0,000521011401016275;5,4e-05;"0";0,115832875;"0";"534";0,000521011401016275;0,0204683050399251;"CRC"
"Ruminococcaceae_bacterium_D16";0,000592540223548831;0,032199625;"0";0,144666;"0.00267";"603";0,000592540223548831;0,0217264748634571;"CRC"
"Lachnospiraceae_bacterium_8_1_57FAA";0,00108832537674304;0,064137;"0";0,008886;"0";"400";0,00108832537674304;0,0361594570059586;"Ctl"
"Streptococcus_constellatus";0,00111765594382054;0,001561625;"0";0,005680625;"0";"656";0,00111765594382054;0,0361594570059586;"CRC"
"Porphyromonas_uenonis";0,00143672773883712;0,000183625;"0";0,041925;"0";"539";0,00143672773883712;0,0439000142422453;"CRC"
"Bilophila_unclassified";0,00197458313262383;0,30416025;"0.10085";0,45019225;"0.26996";"143";0,00197458313262383;0,0571589854180582;"Nodiff"
"Oscillibacter_unclassified";0,00313585342581356;0,2981;"0.14202";0,645811;"0.3335";"499";0,00313585342581356;0,0862359692098729;"Nodiff"
"Clostridium_citroniae";0,00343890405925609;0,01188525;"0.000425";0,02224225;"0.006225";"204";0,00343890405925609;0,0900665348852785;"Nodiff"
"Campylobacter_ureolyticus";0,0038886488861506;0;"0";0,001362875;"0";"173";0,0038886488861506;0,0920711337532859;"Nodiff"
"Desulfovibrio_desulfuricans";0,00443091285583589;0,004965375;"0";0,023357375;"0.00031";"265";0,00443091285583589;0,0920711337532859;"Nodiff"
"Peptostreptococcus_unclassified";0,00449570349896655;0,000387;"0";0,03252475;"0";"532";0,00449570349896655;0,0920711337532859;"Nodiff"
"Anaerococcus_vaginalis";0,00457045269444718;5,125e-06;"0";0,003174625;"0";"65";0,00457045269444718;0,0920711337532859;"Nodiff"
"Odoribacter_splanchnicus";0,00464482268305602;0,248833625;"0.078295";0,75132475;"0.28852";"490";0,00464482268305602;0,0920711337532859;"Nodiff"
"Eubacterium_limosum";0,00465999891030282;0,000226375;"0";0,00403675;"0";"329";0,00465999891030282;0,0920711337532859;"Nodiff"
"Bilophila_wadsworthia";0,00483475732120659;0,028719625;"0.00913";0,046803875;"0.02596";"144";0,00483475732120659;0,0920711337532859;"Nodiff"
"Leptotrichia_unclassified";0,00485465977971871;5,45e-05;"0";0,00122;"0";"450";0,00485465977971871;0,0920711337532859;"Nodiff"
"Eubacterium_cylindroides";0,00572360123016931;0,048070375;"0";0,197718375;"0";"324";0,00572360123016931;0,102326690604318;"Nodiff"
"Clostridium_clostridioforme";0,00589666423885065;0,04059075;"0";0,468556;"0";"205";0,00589666423885065;0,102326690604318;"Nodiff"
"Clostridium_nexile";0,00602612589523522;0,05790675;"0";0,524035;"0";"214";0,00602612589523522;0,102326690604318;"Nodiff"
"Pseudoflavonifractor_capillosus";0,0061396014362591;0,007078;"0";0,0103605;"0.002425";"578";0,0061396014362591;0,102326690604318;"Nodiff"
"Actinomyces_cardiffensis";0,00711455300391404;0;"0";0,004170875;"0";"20";0,00711455300391404;0,102973793477703;"Nodiff"
"Anaerococcus_obesiensis";0,00711455300391404;0;"0";0,001407875;"0";"62";0,00711455300391404;0,102973793477703;"Nodiff"
"Candidatus_Zinderia_insecticola";0,00711455300391404;7,75e-05;"0";0;"0";"176";0,00711455300391404;0,102973793477703;"Nodiff"
"Fusobacterium_varium";0,00711455300391404;0;"0";0,0325745;"0";"352";0,00711455300391404;0,102973793477703;"Nodiff"
"Synergistes_sp_3_1_syn1";0,00711455300391404;0;"0";0,086885125;"0";"691";0,00711455300391404;0,102973793477703;"Nodiff"
"Eubacterium_ventriosum";0,00733026577461707;0,573000375;"0.090625";0,179918875;"0.014525";"335";0,00733026577461707;0,103375542975369;"Nodiff"
"Bifidobacterium_adolescentis";0,00812978937860481;3,167085125;"0.385035";1,729961125;"0.01395";"131";0,00812978937860481;0,111784603955816;"Nodiff"
"Clostridiales_bacterium_1_7_47FAA";0,00884533544825045;0,0117985;"0";0,02114775;"0.003055";"196";0,00884533544825045;0,118656938939945;"Nodiff"
"Eubacterium_eligens";0,00982114493648838;1,669213125;"0.606335";1,052114;"0.172975";"326";0,00982114493648838;0,12565876396768;"Nodiff"
"Fusobacterium_periodonticum";0,00992529891672932;0,000251375;"0";0,0013965;"0";"349";0,00992529891672932;0,12565876396768;"Nodiff"
"Clostridium_bolteae";0,0102993224214562;0,285495625;"0.00813";0,723587;"0.033035";"201";0,0102993224214562;0,12565876396768;"Nodiff"
"Pseudomonas_unclassified";0,0104976186050959;0,004107125;"0";0,000784625;"0";"583";0,0104976186050959;0,12565876396768;"Nodiff"
"Bacteroides_intestinalis";0,0105096420772969;0,239393875;"0";0,1204215;"0";"98";0,0105096420772969;0,12565876396768;"Nodiff"
"Alistipes_indistinctus";0,0114499877075894;0,070445125;"0.00116";0,144483375;"0.02176";"49";0,0114499877075894;0,131767435438282;"Nodiff"
"Butyrivibrio_unclassified";0,0116729129740585;0,0029375;"0";0,000635125;"0";"164";0,0116729129740585;0,131767435438282;"Nodiff"
"Ruminococcus_lactaris";0,0117392806117742;0,795089375;"0.263945";0,591127;"0";"610";0,0117392806117742;0,131767435438282;"Nodiff"
"Ruminococcus_callidus";0,0127937192783938;0,203219875;"0.00082";0,084982125;"0";"606";0,0127937192783938;0,140730912062332;"Nodiff"
"Bifidobacterium_longum";0,0130622204682035;2,529103625;"0.726385";1,469050375;"0.269965";"138";0,0130622204682035;0,140867083480626;"Nodiff"
"Bifidobacterium_breve";0,014096369451327;0,11462275;"0";2,2875e-05;"0";"135";0,014096369451327;0,149096215350574;"Nodiff"
"Lactococcus_raffinolactis";0,0153955398376587;0,001438625;"0";4,7375e-05;"0";"445";0,0153955398376587;0,159765036051175;"Nodiff"
"Lachnospiraceae_bacterium_9_1_43BFAA";0,0157595522880059;0,00535375;"0";0,00560575;"0";"401";0,0157595522880059;0,160513958488949;"Nodiff"
"Fusobacterium_mortiferum";0,0183909016797401;0,018993;"0";0,16424475;"0";"346";0,0183909016797401;0,183909016797401;"Nodiff"
"Ruminococcus_bromii";0,0188957159416216;5,008028875;"1.72687";3,0618345;"0.062395";"605";0,0188957159416216;0,185582924426641;"Nodiff"
"Granulicatella_adiacens";0,0231900478877543;0,003185375;"0";0,009558375;"0";"360";0,0231900478877543;0,219096119044268;"Nodiff"
"Klebsiella_unclassified";0,0232821980291423;0,00268475;"0";0,029446875;"0";"386";0,0232821980291423;0,219096119044268;"Nodiff"
"Eikenella_corrodens";0,0239013948048292;0;"0";0,0002605;"0";"286";0,0239013948048292;0,219096119044268;"Nodiff"
"Fusobacterium_gonidiaformans";0,0239013948048292;0;"0";0,009108875;"0";"345";0,0239013948048292;0,219096119044268;"Nodiff"
"Eubacterium_infirmum";0,0248889083746845;0,00056175;"0";0,00175225;"0";"328";0,0248889083746845;0,224408190263549;"Nodiff"
"Porphyromonas_somerae";0,0253008447508812;0,000119375;"0";0,02750425;"0";"538";0,0253008447508812;0,224442977628785;"Nodiff"
"Morganella_morganii";0,0308002030999783;0,000462375;"0";0,00790925;"0";"482";0,0308002030999783;0,265133857168536;"Nodiff"
"Fusobacterium_ulcerans";0,0308519397432478;0,04591625;"0";0,02440675;"0";"351";0,0308519397432478;0,265133857168536;"Nodiff"
"Ruminococcus_torques";0,0375263793884121;1,543491125;"1.045885";2,35824275;"1.45094";"615";0,0375263793884121;0,317530902517333;"Nodiff"
"Peptostreptococcus_anaerobius";0,0441019536821251;7,75e-06;"0";0,01361875;"0";"530";0,0441019536821251;0,349239515136866;"Nodiff"
"Corynebacterium_casei";0,0441537993743064;0,001000625;"0";0;"0";"248";0,0441537993743064;0,349239515136866;"Nodiff"
"Filifactor_alocis";0,0441537993743064;0;"0";0,017480875;"0";"341";0,0441537993743064;0,349239515136866;"Nodiff"
"Prevotella_intermedia";0,0441537993743064;0;"0";0,036628;"0";"551";0,0441537993743064;0,349239515136866;"Nodiff"
"Roseburia_hominis";0,0444486655628738;0,364498625;"0.094115";0,32666975;"0.04447";"595";0,0444486655628738;0,349239515136866;"Nodiff"
"Streptococcus_salivarius";0,0471714791816096;0,834507;"0.140515";0,707197125;"0.063145";"676";0,0471714791816096;0,363899917940905;"Nodiff"
"Klebsiella_oxytoca";0,0476378074395367;0,000725375;"0";0,045716375;"0";"383";0,0476378074395367;0,363899917940905;"Nodiff"
"Lachnospiraceae_bacterium_3_1_57FAA_CT1";0,0484176626891917;0,008697625;"0";0,2813075;"0.00138";"394";0,0484176626891917;0,364790609302129;"Nodiff"
"Lachnospiraceae_bacterium_5_1_57FAA";0,0492106468550473;0,007915125;"0";0,014519625;"0";"396";0,0492106468550473;0,365754807706433;"Nodiff"
"Eubacterium_hallii";0,0503686885370257;1,167318125;"0.344505";0,731849125;"0.184865";"327";0,0503686885370257;0,369370382604855;"Nodiff"
"Clostridium_sp_ATCC_BAA_442";0,0523388339828501;0,0011935;"0";0,106279875;"0";"221";0,0523388339828501;0,374213460321546;"Nodiff"
"Lachnospiraceae_bacterium_ICM7";0,0523898844450165;0,0001175;"0";0,000666625;"0";"402";0,0523898844450165;0,374213460321546;"Nodiff"
