"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41"
"CCMD37575804ST.11.0","SID530055","SID31328","CCMD56948710ST.11.0","CRC_MR_SBJ65H_17","SID530258","CRC_MR_SBJ45H_17","CCMD18829815ST.11.0","SZAXPI015271.93","CCMD38158721ST.11.0","SID31021","14.266117274504","20.4219888510326","20.7874635956915","21.170625661397","22.1007025402497","22.7331993133853","23.1495677264911","23.38692602107","24.3977702020799","24.4782016087538","CCMD35802077ST.21.0","MMRS86958796ST.27.0.0","CCIS47284573ST.4.0","SID530890","CCIS11015875ST.4.0","CRC_MR_SBJ39C_17","SID531277","MMRS14602194ST.27.0.0","SZAXPI015223.158","CCMD49461418ST.11.0","19.7912448235552","20.2298414206563","20.246982503956","20.8069718105374","21.7245544735398","22.6040894796008","23.1004899329798","23.3231748131403","24.264858252409","24.2915125170645"
"CCMD38158721ST.11.0","CCMD18829815ST.11.0","DRR127763","DRR127588","CCMD56948710ST.11.0","DRR127583","CCMD10032470ST.11.0","SZAXPI015271.93","CRC_MR_SBJ21H_17","SID31328","CCMD37575804ST.11.0","15.9197195758499","16.2275608520936","19.2152946643058","19.6941479856251","22.8097613555841","23.1816517361166","23.5544914430242","24.0919077498981","24.1287201745347","24.3977702020799","MMRS14602194ST.27.0.0","MMRS43939546ST.27.0.0","SID531277","CCIS11015875ST.4.0","MMRS86958796ST.27.0.0","CCMD49461418ST.11.0","MMRS12272136ST.27.0.0","CCMD13934959ST.21.0","CCMD35802077ST.21.0","CRC_MR_SBJ39C_17","19.9066302692847","21.2694285482662","21.9818010702808","22.087169910405","22.6061773040247","22.9608505026099","23.1106056690408","23.6350228689248","23.8523543136228","25.226786608617"
"CCMD39157124ST.11.0","CRC_MR_SBJ21H_17","SZAXPI015274.111","SZAXPI017591.140","CCMD73128545ST.11.0","CCMD45004878ST.11.0","CRC_MR_SBJ65H_17","SID530055","CCMD10032470ST.11.0","SID530331","DRR127649","17.859385491682","21.2656637164303","21.3340045255784","24.6015879555934","24.7522487846882","25.5161882659421","25.7974448178788","25.8283884350708","25.980956580538","26.0184176980961","MMRS43939546ST.27.0.0","CCMD13934959ST.21.0","SID531155","MMRS14602194ST.27.0.0","CCMD18872694ST.21.0","SID531277","CCMD82866709ST.21.0","MMRS86958796ST.27.0.0","MMRS12272136ST.27.0.0","CCMD49461418ST.11.0","22.1406537167605","22.6871499722266","25.3918754872499","25.5696715792812","26.1871221220908","26.2205562079163","26.2899147937703","27.2271635774037","27.8625822149563","28.3912325321339"
"CCMD45004878ST.11.0","CCMD73128545ST.11.0","DRR127649","MMRS95277876ST.27.0.0","SZAXPI015274.111","SID31021","CRC_MR_SBJ45H_17","SID31300","SZAXPI015268.109","CCMD39157124ST.11.0","CRC_MR_SBJ79H_17","15.6075430133606","20.9537820122645","21.3220211959725","22.9806598045922","23.4870676221128","23.8787071841421","24.221824824573","24.6701317923273","24.7522487846882","25.1537529448589","CCMD13934959ST.21.0","CCMD42428553ST.21.0","SID31223","MMRS78791111ST.27.0.0","CCIS87116798ST.4.0","CCIS78318719ST.4.0","CCIS41548810ST.4.0","CCMD86114146ST.21.0","MMRS43939546ST.27.0.0","SID531155","20.2711252541589","20.4130815827204","20.4463290648884","20.5065147639988","20.803785435711","21.0871305249221","21.2543696712794","21.7227585702346","22.8474744409136","23.0540190452186"
"CCMD46727384ST.11.0","CCMD89967135ST.11.0","CCMD56948710ST.11.0","CCIS07648107ST.4.0","SID31328","DRR127634","CCMD38158721ST.11.0","MMRS11932626ST.27.0.0","DRR127649","SZAXPI015268.109","SZAXPI015271.93","26.2595222003124","27.8873664737171","28.221662747953","28.2292907661652","28.7348136615761","28.8039113026426","28.8059186269038","28.9343878542851","29.2117072817064","31.1645553169141","SID531382","MMRS14602194ST.27.0.0","CCIS41548810ST.4.0","CCMD35802077ST.21.0","CCIS11015875ST.4.0","SID530890","CCMD74930188ST.21.0","CCIS06260551ST.3.0","SID531277","SZAXPI015218.16","20.3222238472737","22.8894411086051","24.6459333836376","26.4096272572768","26.4222578806203","26.7628042411497","28.3986713786649","28.4862302331513","28.7267032393225","28.7519702347126"
"CCMD50538120ST.11.0","CCMD10191450ST.11.0","LILT_VF00TL_16","MMRS97307143ST.27.0.0","LILT_VF212_T016","CCMD99440714ST.11.0","CCMD10032470ST.11.0","MMPU68403337ST","DRR127649","SID31328","MMRS95277876ST.27.0.0","17.0540506517748","21.2278488614932","24.2422587730372","29.2669889548993","33.6893096227839","35.3479474231178","35.6488035223049","37.2967018186997","37.7111191759659","38.179461642349","CCMD89306485ST.11.0","CCMD95431029ST.11.0","CCMD34381688ST.21.0","CCMD49461418ST.11.0","MMRS86958796ST.27.0.0","SID31004","CCMD35802077ST.21.0","DRR162778","CCMD71242853ST.11.0","SID531277","14.3133644715944","28.2954431527163","33.5787606764469","33.9143814642918","36.9480710087536","40.8262602698153","41.7144371441819","42.2626919368561","42.5641284239017","42.5992548158991"
"CCMD51228890ST.11.0","CRC_MR_SBJ45H_17","SID530055","CCMD37575804ST.11.0","DRR127634","SID31021","SID31112","CRC_MR_SBJ68H_17","CCMD89967135ST.11.0","CCMD56948710ST.11.0","DRR127649","21.2363983377926","22.4377960612089","25.4762271936231","25.5908183549374","28.6134170057877","28.7190622354613","29.7133370738781","30.136635740925","30.136655518443","30.8302728634617","SID31884","CCMD86114146ST.21.0","CRC_MR_SBJ27C_17","CCMD95676152ST.11.0","CCIS47284573ST.4.0","SZAXPI015223.158","SZAXPI015218.16","CCMD35802077ST.21.0","MMRS86958796ST.27.0.0","CCMD82866709ST.21.0","21.670173592205","22.6479777021548","23.3356082428357","25.4344049735177","28.5851499597151","29.4475276359493","29.4857115156223","30.0419055257618","30.2102496461019","31.1119231577542"
"CCMD56948710ST.11.0","CCMD38158721ST.11.0","SZAXPI015271.93","DRR127763","CCMD37575804ST.11.0","CCMD18829815ST.11.0","MMRS95277876ST.27.0.0","MMRS11932626ST.27.0.0","CCMD89967135ST.11.0","DRR127628","DRR127649","19.6941479856251","20.5303252881439","20.6661750858764","20.7874635956915","21.8528388513301","21.9317197582679","22.0412255805888","22.0777053309691","22.6629375276485","23.0194926619898","CCMD35802077ST.21.0","CCIS11015875ST.4.0","MMRS14602194ST.27.0.0","SZAXPI015218.16","CCMD82866709ST.21.0","CCIS47284573ST.4.0","MMRS86958796ST.27.0.0","MMRS12272136ST.27.0.0","CRC_MR_SBJ39C_17","LILT_VF264_T017","15.7835449451224","18.8328177858811","18.9480257360312","19.3369639336996","20.2362723050739","20.244340877092","21.0203852598924","21.2281891541036","21.8105723857674","22.3206067116376"
"CCMD73128545ST.11.0","CCMD45004878ST.11.0","DRR127649","MMRS95277876ST.27.0.0","SZAXPI015274.111","MMRS11932626ST.27.0.0","CCMD39157124ST.11.0","MMRS21365932ST.27.0.0","CRC_MR_SBJ45H_17","SID31021","SZAXPI015271.93","15.6075430133606","20.3585576123212","22.4147572119218","22.9433931482965","24.1345889736287","24.6015879555934","25.7740374926048","26.1710304408883","26.1816647107093","26.8395960243779","MMRS43939546ST.27.0.0","CCMD13934959ST.21.0","MMRS14602194ST.27.0.0","CCIS41548810ST.4.0","MMRS78791111ST.27.0.0","MMRS86958796ST.27.0.0","MMRS12272136ST.27.0.0","CCIS87116798ST.4.0","SID531155","CCIS78318719ST.4.0","19.2653373781229","20.1550737909515","20.7861232426997","21.0984105975806","21.6614922947935","23.5541502861407","24.3249416785077","24.4629414588148","25.071319398851","25.090736009125"
"CCMD89643949ST.11.0","MMRS95277876ST.27.0.0","DRR127649","MMRS39582183ST.27.0.0","SZAXPI015252.43","MMRS21365932ST.27.0.0","MMRS97307143ST.27.0.0","CRC_MR_SBJ46H_17","LILT_VF40_16","CCMD22852639ST.11.0","CCMD99440714ST.11.0","25.9749185400879","26.0191818336357","26.9923949288258","27.290064559548","27.8177438397761","28.4249092862774","28.9444967085023","29.164511775629","29.2173505794793","29.6690805140975","MMRS78791111ST.27.0.0","MMRS54316675ST.27.0.0","CCIS41548810ST.4.0","CCIS78318719ST.4.0","CRC_MR_SBJ53C_17","MMRS14602194ST.27.0.0","SZAXPI015223.158","MMRS43563715ST.27.0.0","MMRS72802364ST.27.0.0","CCMD49461418ST.11.0","18.974764987762","24.5755122332984","26.4137970766283","27.6887668400816","28.2042581705334","28.9381537046112","29.2668412330661","29.6052946257709","29.7809974854604","29.7869676966975"
"CCMD89967135ST.11.0","DRR127649","SID31328","CRC_MR_SBJ79H_17","CCMD56948710ST.11.0","MMRS11932626ST.27.0.0","SZAXPI015271.93","CRC_MR_SBJ68H_17","MMRS95277876ST.27.0.0","SID530050","SID31750","19.4076860056242","21.3819121916867","21.5552242279778","22.0777053309691","22.1695251787922","22.3546740243668","22.57560901864","22.8487984588709","22.8696231523937","23.1308539184527","CCIS47284573ST.4.0","CCIS41548810ST.4.0","CCIS11015875ST.4.0","SID530890","CCMD86114146ST.21.0","MMRS14602194ST.27.0.0","SZAXPI015223.158","CCMD82866709ST.21.0","CCMD35802077ST.21.0","CCMD95676152ST.11.0","18.4231190470289","18.6823034538517","20.1561495950417","20.695482305972","20.8955235965912","21.2466997769724","21.4935007650871","21.567939947371","22.6010344744129","22.7462721508712"
"CRC_MR_SBJ03H_17","CRC_MR_SBJ46H_17","SZAXPI015245.33","DRR127737","DRR127535","MMRS39582183ST.27.0.0","SZAXPI015252.43","DRR127613","SID530050","SID31129","CRC_MR_SBJ45H_17","24.8423148475077","25.1952669353849","27.1432475273575","28.0279749178959","29.2375922617971","31.0189792292638","32.8470497567011","33.328933070685","33.4163493881528","33.6703107718313","MMRS54316675ST.27.0.0","MMRS72802364ST.27.0.0","CRC_MR_SBJ27C_17","DRR127557","CRC_MR_SBJ53C_17","LILT_VF176_T017","CCMD19497912ST.21.0","CRC_MR_SBJ31C_17","MMRS78791111ST.27.0.0","MMRS43563715ST.27.0.0","24.4365344231787","28.0509318594481","28.4482310879816","28.9922168375842","29.1800141354438","29.913417796972","30.3972774387461","30.6378583489072","30.7651253042954","30.8657698613966"
"CRC_MR_SBJ21H_17","CCMD39157124ST.11.0","SID31328","CCMD10032470ST.11.0","SID530055","CRC_MR_SBJ65H_17","SZAXPI015271.93","DRR127649","CRC_MR_SBJ45H_17","MMRS95277876ST.27.0.0","SID530050","17.859385491682","19.3414193580874","20.4300485513128","20.9598261535348","21.7639079048111","22.0386563863839","22.2688295104952","22.2867970086596","23.1976794498264","23.6915302401027","CCMD49461418ST.11.0","MMRS86958796ST.27.0.0","MMRS12272136ST.27.0.0","MMRS43939546ST.27.0.0","SID531277","CCMD82866709ST.21.0","MMRS14602194ST.27.0.0","CCMD90311071ST.21.0","SID530890","SID531155","18.6106951278506","19.0484776103919","19.1151149077608","19.455000897358","19.5808978159838","21.566478155188","22.1156908323977","22.4121768743757","22.4859533001161","22.6282026194017"
"CRC_MR_SBJ45H_17","SID530055","DRR127649","DRR127634","SID31021","SID31328","CCMD51228890ST.11.0","SZAXPI015271.93","CRC_MR_SBJ65H_17","SID530050","MMRS11932626ST.27.0.0","16.8463740056785","19.1437956886846","19.4900214189621","19.8643752155838","20.7402854148924","21.2363983377926","21.265785079016","22.0641150411772","22.1245781557502","22.2140761702237","MMRS86958796ST.27.0.0","SZAXPI015218.16","SID531277","SID530890","MMRS43939546ST.27.0.0","CCIS11015875ST.4.0","CCIS47284573ST.4.0","MMRS14602194ST.27.0.0","CCMD86114146ST.21.0","SID31004","19.0114145918814","19.1874657613897","20.3118978346978","20.4975948645103","21.1885166214296","21.2784637490092","21.2998032699788","21.7106598314423","21.8656015586972","21.8929833031636"
"CRC_MR_SBJ46H_17","SZAXPI015252.43","SZAXPI015245.33","DRR127737","MMRS39582183ST.27.0.0","DRR127535","CRC_MR_SBJ03H_17","SID31328","DRR127613","SID530050","SZAXPI015273.95","19.2881086667304","21.1844436312026","21.5137050041386","23.0152732962092","24.6842808648358","24.8423148475077","26.6861406732821","26.7770408954145","27.5064261267744","27.9809290550975","MMRS54316675ST.27.0.0","CRC_MR_SBJ53C_17","CCMD19497912ST.21.0","MMRS72802364ST.27.0.0","MMRS43563715ST.27.0.0","MMRS78791111ST.27.0.0","SZAXPI015223.158","LILT_VF176_T017","DRR127557","SID530890","18.9376461065756","21.3251919919798","22.1642215415521","23.2368622066685","24.3976105380998","24.4155350245679","24.6009242754129","24.9416049891361","26.1782910535008","26.2481150921928"
"CRC_MR_SBJ65H_17","CRC_MR_SBJ80H_17","SID530055","SID530331","CCIS13047523ST.4.0","CCMD45812507ST.11.0","SID31328","SID31021","CCMD37575804ST.11.0","SID530258","CRC_MR_SBJ21H_17","12.8345398216337","14.5930621656423","15.9785539997898","19.6156192394581","20.0607415362319","20.0659105927217","20.0994626843655","21.170625661397","21.473703439882","21.7639079048111","CCMD13934959ST.21.0","SID530890","SID531155","SID531277","MMRS86958796ST.27.0.0","CCMD49461418ST.11.0","MMRS43939546ST.27.0.0","CCIS41222843ST.4.0","CCIS11015875ST.4.0","SZAXPI015223.158","16.990686294588","17.5145489057269","18.2773479044472","18.5127410478","21.5252135459767","22.6469247735073","22.8006224358788","23.1913551451311","23.5087689407634","24.4188459751951"
"CRC_MR_SBJ68H_17","CRC_MR_SBJ79H_17","SID530258","CCMD89967135ST.11.0","SZAXPI015249.37","SID31021","SID530055","SID31750","CRC_MR_SBJ45H_17","SID31300","CCIS95409808ST.4.0","19.349722324863","21.6599117361406","22.57560901864","22.7607652823296","23.4848117955499","27.1685722156189","27.4000889769267","27.8892522075853","27.9640904668219","27.9708140268852","CCMD86114146ST.21.0","SZAXPI015223.158","SID530890","CCIS47284573ST.4.0","CCMD98531134ST.11.0","CCMD35802077ST.21.0","SID31873","CRC_MR_SBJ39C_17","CRC_MR_SBJ25C_17","CCIS06260551ST.3.0","19.5579999796912","20.1831067709384","22.7898027905399","24.2874392681588","24.439904965028","24.5606732663765","24.6069992851018","25.228009328423","25.5888222756382","25.708606349569"
"CRC_MR_SBJ79H_17","CRC_MR_SBJ68H_17","SZAXPI015249.37","CCMD89967135ST.11.0","SID530258","SID31021","SID31750","SID31328","SID31300","CCMD45004878ST.11.0","SZAXPI015268.109","19.349722324863","19.676625242114","21.5552242279778","23.0854007837053","23.0919775584141","24.2997260404145","24.9298043885787","25.026188146214","25.1537529448589","25.2052891860895","SID530890","CCIS11015875ST.4.0","SZAXPI015223.158","CCIS41548810ST.4.0","CCIS47284573ST.4.0","CCMD13934959ST.21.0","CCMD86114146ST.21.0","CCIS06260551ST.3.0","SID531155","SID531382","20.2129680455345","21.2723686736926","22.1470518386985","22.4237797509028","23.3058594197082","23.6988220002387","23.7874283599867","23.7901101728807","24.2063023334895","24.7695852800284"
