"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41"
"CCIS78100604ST.4.0","CCIS34604008ST.4.0","SID530258","SID31537","CCIS50003399ST.4.0","CRC_MR_SBJ57H_17","CCIS82944710ST.20.0","CCIS74239020ST.4.0","CRC_MR_SBJ80H_17","CRC_MR_SBJ68H_17","SID31160","18.8880002253547","20.9786391700868","22.8542608373187","23.2869449226922","25.706757495785","26.2184043734931","27.8144737135129","28.3192015012712","28.3288045080921","28.4389453268823","SID31489","SZAXPI003412.1","SZAXPI003424.12","CCIS55230578ST.4.0","CCIS41222843ST.4.0","SZAXPI017453.19","CCIS81887263ST.4.0","CCMD63399960ST.21.0","SZAXPI017594.166","SID531155","17.320373234512","17.7901022029301","22.7645789832538","24.9952355360677","26.8959528931232","27.9888209164999","27.9954766514503","30.3833962468336","30.4235500513796","30.4238761283946"
"CCIS82944710ST.20.0","CRC_MR_SBJ80H_17","CCIS78100604ST.4.0","SID530258","CCIS34604008ST.4.0","CCIS50003399ST.4.0","CCIS13047523ST.4.0","SID31537","CCIS02124300ST.4.0","SZAXPI015255.46","MMRS73787048ST.27.0.0","22.4872800991538","26.2184043734931","26.583627164676","27.0182146095888","27.898433533428","28.320284254857","28.3547805321466","28.5493691401912","28.6759840112471","29.4568435570378","CCIS41222843ST.4.0","CCIS81887263ST.4.0","SID31489","SID531155","CCIS82146115ST.4.0","CCMD13934959ST.21.0","CCIS55230578ST.4.0","SZAXPI003412.1","SZAXPI003424.12","SZAXPI017453.19","20.6061316797768","23.5144028323217","23.7524638176716","25.2844947144233","26.01917692939","27.0046147871507","28.4550750437088","28.6793101921071","29.0501869192472","30.7768914379978"
"CCMD10032470ST.11.0","CCMD85661207ST.11.0","CCMD35081859ST.11.0","CCMD74592084ST.11.0","MMPU99077057ST","CCMD99929634ST.11.0","CCIS02124300ST.4.0","CRC_MR_SBJ67H_17","CCMD18579000ST.11.0","SZAXPI015255.46","CRC_MR_SBJ84H_17","19.4522769832454","19.7821548590542","20.6290539774489","21.4988412443787","21.5228607861641","22.032059935873","24.358626215768","24.6087533086116","25.1480598060665","25.2677720103317","CCIS48725289ST.4.0","MMRS25641480ST.27.0.0","CCMD86707194ST.21.0","CCMD95431029ST.11.0","MMRS16644320ST.27.0.0","CCMD63399960ST.21.0","SZAXPI017588.123","CCMD51864103ST.21.0","MMRS14602194ST.27.0.0","MMRS14379078ST.27.0.0","19.7269057797745","21.5421625778588","21.7442207167652","23.0956319420816","23.1061605055578","23.1799678563647","23.2046031858552","24.1645532882754","24.4380267573673","24.8299959893593"
"CCMD15562448ST.11.0","CCIS09568613ST.4.0","SZAXPI015244.32","CRC_MR_SBJ24H_17","SID31637","SID530075","SZAXPI015238.24","CCIS36699628ST.4.0","SID31700","SZAXPI015251.41","SID530315","20.8149270719693","22.2437363600116","23.1865414402558","25.8454908867388","26.9158247112382","27.2093129684581","28.8882395749395","29.2671814709514","29.6148569863304","30.6171536771921","SZAXPI003426.11","CCIS61287323ST.4.0","SZAXPI017588.123","LILT_VF234_T017","CCMD63399960ST.21.0","SID31883","CCIS52370277ST.4.0","MMRS14602194ST.27.0.0","MMRS85382779ST.27.0.0","CCMD50071957ST.21.0","20.3502898377714","22.2319044766637","27.7893600152468","28.8858719305961","29.1932399169585","30.3701304873028","30.7381752832012","30.8582996724965","30.8824974544434","31.5032580914768"
"CCMD18579000ST.11.0","SZAXPI015255.46","CCMD85661207ST.11.0","CCMD45004878ST.11.0","CRC_MR_SBJ67H_17","CRC_MR_SBJ16H_17","MMRS20257302ST.27.0.0","SID31700","MMPU99077057ST","SZAXPI015251.41","CCIS02124300ST.4.0","15.1346068392608","16.3783433016835","16.6494510036788","17.3251984278795","17.7857688526192","18.0798463807744","18.6809550726696","19.0155301433723","19.5767779369614","20.2896711700017","CCMD72895164ST.21.0","CCMD13934959ST.21.0","MMRS14602194ST.27.0.0","CCIS48725289ST.4.0","SID531155","CCIS55230578ST.4.0","SID531128","CCMD63399960ST.21.0","SZAXPI017594.166","MMRS25641480ST.27.0.0","16.5920549544232","16.9706644344734","17.4329556828296","18.1886851413729","18.3286799968847","18.5915402861624","19.3456597878568","19.6263166351458","20.0630760656909","20.6359802845903"
"CCMD22852639ST.11.0","LILT_VF265_T016","CCIS07539127ST.4.0","CRC_MR_SBJ16H_17","SZAXPI015251.41","CCMD18579000ST.11.0","SZAXPI015255.46","SID31700","MMRS61683006ST.27.0.0","SID532779","MMPU99077057ST","20.941854637054","23.0531655616837","23.2980641324553","24.0871610697753","24.0893941991242","24.576143057506","24.7192168725164","25.5210008420418","25.7371144999007","25.964625810535","MMRS16644320ST.27.0.0","CCMD50071957ST.21.0","SID531128","MMRS14602194ST.27.0.0","CCIS55230578ST.4.0","DRR127515","CCMD35802077ST.21.0","CCMD63399960ST.21.0","MMRS25641480ST.27.0.0","CCMD72895164ST.21.0","21.0369260019305","22.1954465300228","23.0386053227469","23.2654129480158","23.5928415850741","23.8671442006726","24.8136865358032","24.8603904144082","24.9652696571297","25.4313557004577"
"CCMD29706695ST.11.0","SZAXPI015245.33","DRR127737","CRC_MR_SBJ84H_17","SZAXPI015273.95","SZAXPI015251.41","SZAXPI015244.32","CCIS07539127ST.4.0","CRC_MR_SBJ67H_17","CCIS02124300ST.4.0","DRR127613","23.6283150635419","24.9930635495191","25.823200767494","25.8358619652916","26.3408868212822","26.8001273697029","26.9693386153814","27.185620269225","27.3138086316775","27.3293804186355","MMRS81671217ST.27.0.0","SID31883","LILT_VF176_T017","SZAXPI017588.123","CCMD63399960ST.21.0","CCMD50071957ST.21.0","MMRS85382779ST.27.0.0","MMRS14602194ST.27.0.0","CCIS55230578ST.4.0","SZAXPI017468.88","21.8399741657562","24.7943566000209","25.2451729424676","26.312478732457","26.9950492634798","27.9252295005645","28.0472617709519","28.0664565417867","28.1456994058044","28.5790860221141"
"CCMD32288175ST.11.0","CCMD56948710ST.11.0","SZAXPI015251.41","MMRS91297590ST.27.0.0","DRR127704","CRC_MR_SBJ63H_17","SZAXPI015244.32","CCMD18579000ST.11.0","CRC_MR_SBJ16H_17","DRR127588","LILT_VF265_T016","18.47997324142","22.3864460831482","23.8292211540222","24.2210767677678","24.6014410474773","25.0700121212775","25.5140917142273","26.3606382266705","26.4283945607825","26.5602724589734","LILT_VF207_T017","MMRS25641480ST.27.0.0","MMRS14602194ST.27.0.0","CCMD72895164ST.21.0","CCMD35802077ST.21.0","CCMD12232071ST.21.0","CCIS48725289ST.4.0","SZAXPI017588.123","MMRS55294627ST.27.0.0","MMRS85382779ST.27.0.0","19.2601275047675","20.0292780098684","20.1212409249952","20.3035188203818","20.5415451011481","24.4001760688053","24.7890271615891","24.8654302073964","25.5561790806842","25.6481955759933"
"CCMD35081859ST.11.0","LILT_VF212_T016","LILT_VF00TL_16","MMPU99077057ST","CCMD10032470ST.11.0","CCMD85661207ST.11.0","CRC_MR_SBJ16H_17","MMRS66868025ST.27.0.0","SID532779","CCMD18579000ST.11.0","MMRS91297590ST.27.0.0","17.8462180905563","18.3227788428311","19.3124267222066","19.7821548590542","23.8966716433","24.7883081253744","24.7908372124198","25.3830851179777","25.7062764151384","25.7345764742729","CCIS83870198ST.4.0","CCMD95431029ST.11.0","MMRS25641480ST.27.0.0","SZAXPI017588.123","LILT_VF207_T017","CCIS48725289ST.4.0","SZAXPI015224.13","CCMD86707194ST.21.0","SZAXPI017594.166","MMRS16644320ST.27.0.0","12.9533787529741","15.6080020935641","21.9718757426784","23.5403532728292","24.4403886588818","25.9425861336317","26.0568086938424","26.3422883465465","26.7659140838642","26.8751147177608"
"CCMD39882286ST.11.0","CCIS74239020ST.4.0","MMRS94549160ST.27.0.0","SID532779","CCIS63468405ST.4.0","SID31160","MMRS65742083ST.27.0.0","MMPU99077057ST","CCIS50003399ST.4.0","SZAXPI015255.46","CCIS02124300ST.4.0","26.9716289535653","28.1829743962201","28.775716798808","29.1508697170428","31.5901714749525","31.7868847738356","32.3325989613439","32.4974566062823","32.5759926193631","32.9747119464719","CCIS21278152ST.4.0","MMRS85382779ST.27.0.0","CCIS38765456ST.20.0","CCIS55230578ST.4.0","SZAXPI017594.166","SZAXPI017588.123","CCMD63399960ST.21.0","MMRS25641480ST.27.0.0","CCIS48725289ST.4.0","MMRS14602194ST.27.0.0","23.9411785996742","25.6720185441854","25.9556223853022","32.84488541235","33.0182602373035","33.0895490641365","33.7061233985636","33.8231880303055","34.3834257598338","34.5443119687236"
"CCMD45004878ST.11.0","CCMD18579000ST.11.0","SID530295","MMRS20257302ST.27.0.0","SID31700","CCMD85661207ST.11.0","LILT_VF265_T016","SID532779","SZAXPI015255.46","SZAXPI015274.111","CCIS07539127ST.4.0","16.6494510036788","19.2940591524878","19.3069816518714","19.7389027647334","21.2046830757005","21.3848250034318","22.5521637762167","22.923588103181","22.9806598045922","23.7063801495568","SID531128","CCMD45988061ST.21.0","CCMD13934959ST.21.0","SID31223","CCIS71301801ST.4.0","CCMD72895164ST.21.0","CCIS55230578ST.4.0","SID531155","MMRS14602194ST.27.0.0","CCIS33816588ST.4.0","17.1066045640682","17.9522228345907","20.2711252541589","20.4463290648884","20.8534788095919","21.5305506039418","21.6736850049847","23.0540190452186","23.1589731834941","23.9300228558081"
"CCMD49942357ST.11.0","CCMD98198513ST.11.0","SZAXPI015274.111","CCIS13047523ST.4.0","CCMD99929634ST.11.0","CRC_MR_SBJ80H_17","CCMD74592084ST.11.0","CCMD10032470ST.11.0","CCMD85661207ST.11.0","CRC_MR_SBJ67H_17","CCIS02124300ST.4.0","14.7443964865097","24.7957121744224","27.2471259474555","27.9651987797047","28.6705598827996","28.7871453449886","30.741451818299","32.3750698558521","33.9246873946025","35.7925572025568","MMRS14379078ST.27.0.0","CCMD51864103ST.21.0","CCIS82146115ST.4.0","CCMD13934959ST.21.0","CCMD86707194ST.21.0","SID531155","CCIS48725289ST.4.0","CCMD25963797ST.21.0","MMRS16644320ST.27.0.0","CCMD63399960ST.21.0","21.8794660134428","22.5366393377695","30.2489534220822","30.7376473478859","31.7770458816329","33.6314347123773","34.186998452457","35.351677321263","36.6983719579984","38.7643316145719"
"CCMD56948710ST.11.0","CCMD32288175ST.11.0","CRC_MR_SBJ16H_17","SZAXPI015251.41","MMRS91297590ST.27.0.0","CCMD18579000ST.11.0","CCIS07539127ST.4.0","MMRS94549160ST.27.0.0","CRC_MR_SBJ63H_17","DRR127704","CRC_MR_SBJ84H_17","18.47997324142","19.9512327622932","20.6726982568628","21.4808042829383","21.9429129469631","22.5433688099627","22.6557290018397","23.0111025202162","23.0275014773748","23.3093161868468","CCMD35802077ST.21.0","CCMD72895164ST.21.0","MMRS14602194ST.27.0.0","MMRS25641480ST.27.0.0","MMRS55294627ST.27.0.0","CCIS48725289ST.4.0","MMRS85382779ST.27.0.0","CCMD50071957ST.21.0","CCMD12232071ST.21.0","CCMD63399960ST.21.0","15.7835449451224","18.6480093318938","18.9480257360312","19.9659658486786","20.1181423403604","21.0459634947084","21.2455974627969","21.447893500745","21.9871608924095","23.627382287981"
"CCMD67373733ST.11.0","LILT_VF170_T016","CRC_MR_SBJ67H_17","MMRS73787048ST.27.0.0","MMRS20257302ST.27.0.0","MMRS65742083ST.27.0.0","CCMD18579000ST.11.0","CCMD29706695ST.11.0","MMRS61683006ST.27.0.0","CCMD22852639ST.11.0","SZAXPI015255.46","19.0635710723227","33.6757765436434","34.7160976859108","35.5082470972224","36.894279357376","39.5408392828453","39.890937345827","40.0585581328123","40.1921808762376","41.7571215312454","LILT_VF176_T017","MMRS14602194ST.27.0.0","CCMD64503764ST.21.0","MMRS81671217ST.27.0.0","CCMD63399960ST.21.0","CCMD72895164ST.21.0","SID31883","CCIS38765456ST.20.0","MMRS85382779ST.27.0.0","CCIS48725289ST.4.0","29.6794562130676","38.6032261805966","39.2137448893943","40.0568806901561","40.3865732977236","40.9634956837573","41.0724922680314","41.2610920206628","41.3965114094557","42.3087347137349"
"CCMD72666896ST.11.0","MMRS67096717ST.27.0.0","MMRS61683006ST.27.0.0","DRR162776","CCMD89107682ST.11.0","CRC_MR_SBJ63H_17","SID532749","MMRS95674036ST.27.0.0","DRR162775","DRR127683","SID31557","34.3100069087169","36.1859692976712","36.918908170057","37.1757500650612","38.1445326340801","38.3317906568817","38.4379148581515","38.5605823174313","38.8290115016144","39.8799665873832","LILT_VF281_T017","SZAXPI017583.102","MMRS16644320ST.27.0.0","DRR127674","DRR127646","CCMD50071957ST.21.0","SZAXPI003436.7","DRR127521","CCMD86707194ST.21.0","MMRS55294627ST.27.0.0","32.1112238994919","32.9078927617737","33.2881474372245","34.6414169141275","36.9852718899902","37.5414174159634","37.5639923411929","37.9147789920922","38.1721144212814","39.5422078590422"
"CCMD74592084ST.11.0","CCIS50003399ST.4.0","CCMD10032470ST.11.0","CCMD85661207ST.11.0","MMPU99077057ST","CCIS13047523ST.4.0","SZAXPI015255.46","CRC_MR_SBJ80H_17","SZAXPI015274.111","CCIS02124300ST.4.0","CCMD99929634ST.11.0","19.2377688591791","20.6290539774489","22.4514109878466","23.0014676718965","23.5532639656206","23.6778330954925","24.6943036297098","24.744583003407","24.7753515438187","25.8537993799886","CCIS48725289ST.4.0","CCIS82146115ST.4.0","MMRS14379078ST.27.0.0","CCMD86707194ST.21.0","CCMD13934959ST.21.0","MMRS14602194ST.27.0.0","SID531155","CCMD63399960ST.21.0","MMRS77321055ST.27.0.0","SZAXPI017588.123","21.1627298297313","21.4333482588139","23.5996365349871","24.1531866809723","24.4459610487029","25.3042263182635","25.625669864224","26.0589428129692","26.0970736495684","26.7664001376371"
"CCMD85661207ST.11.0","CCMD18579000ST.11.0","MMPU99077057ST","CRC_MR_SBJ16H_17","CCMD99929634ST.11.0","CCMD10032470ST.11.0","SZAXPI015255.46","CRC_MR_SBJ67H_17","SZAXPI015274.111","CCMD45004878ST.11.0","CCIS02124300ST.4.0","16.3783433016835","16.5887608096416","16.8051313780821","18.537239639879","19.4522769832454","19.6616876625075","19.72700546709","20.667871740097","21.2046830757005","21.223026447988","CCIS48725289ST.4.0","CCMD63399960ST.21.0","MMRS14602194ST.27.0.0","CCMD72895164ST.21.0","CCMD86707194ST.21.0","MMRS16644320ST.27.0.0","CCMD13934959ST.21.0","MMRS25641480ST.27.0.0","CCIS52370277ST.4.0","SID531155","16.1420234241622","17.0610699644659","17.2223045826481","19.6926869945267","19.8409960947504","19.8541935864567","19.8771906179244","21.0536210370283","21.1246553097299","22.1579768830279"
"CCMD89107682ST.11.0","MMRS67096717ST.27.0.0","CRC_MR_SBJ16H_17","SID530258","SID31700","CRC_MR_SBJ68H_17","CCMD85661207ST.11.0","CRC_MR_SBJ57H_17","MMPU99077057ST","SID31160","CCIS50003399ST.4.0","20.6312835729263","22.0284889990394","22.6486308807221","24.3916383181266","24.641863410696","25.5321135964221","26.1683374094305","26.3140855403774","26.5365757164955","26.6633988655348","CCMD35802077ST.21.0","MMRS55294627ST.27.0.0","DRR127646","CRC_MR_SBJ47C_17","CCMD63399960ST.21.0","MMRS16644320ST.27.0.0","CCMD50071957ST.21.0","CCIS55230578ST.4.0","SZAXPI017588.123","CCIS48725289ST.4.0","24.2852010133353","25.0395515452973","25.6040279824445","25.7667620667052","25.9839623286326","26.0608750906814","26.7947710429087","27.0095472906193","27.7451801905971","28.0806485824206"
"CCMD98198513ST.11.0","CCMD49942357ST.11.0","SZAXPI015274.111","CCMD99929634ST.11.0","CCIS13047523ST.4.0","CCMD74592084ST.11.0","CRC_MR_SBJ80H_17","CCMD10032470ST.11.0","CCMD85661207ST.11.0","CRC_MR_SBJ67H_17","CCIS02124300ST.4.0","14.7443964865097","29.8263606119319","31.6025438494752","33.8344811647541","35.4337315569543","35.8108110241502","36.421286432876","37.6679991666521","39.4803797353255","42.6149752580228","MMRS14379078ST.27.0.0","CCMD51864103ST.21.0","CCIS82146115ST.4.0","CCMD13934959ST.21.0","CCIS48725289ST.4.0","CCMD86707194ST.21.0","SID531155","CCMD25963797ST.21.0","CCIS71301801ST.4.0","MMRS14602194ST.27.0.0","25.6155297715468","25.9378245094861","37.0375203728746","37.2737738709189","39.9217276257792","40.2091529928473","40.4644688526873","41.4111001105344","44.761836054093","45.0958255728709"
"CCMD99929634ST.11.0","CCMD85661207ST.11.0","CCMD10032470ST.11.0","CCMD18579000ST.11.0","SZAXPI015274.111","CRC_MR_SBJ67H_17","CCIS02124300ST.4.0","MMPU99077057ST","SZAXPI015255.46","CCMD74592084ST.11.0","CCIS13047523ST.4.0","18.537239639879","21.5228607861641","21.816956241944","23.2912140985952","24.4935026197663","24.4990474207325","24.5238525511756","24.8476768416224","25.8537993799886","26.6697344376899","CCMD51864103ST.21.0","MMRS14379078ST.27.0.0","CCIS48725289ST.4.0","SZAXPI017594.166","CCMD13934959ST.21.0","CCMD86707194ST.21.0","SZAXPI017588.123","CCMD72895164ST.21.0","CCIS82146115ST.4.0","SID531155","20.7550627264988","21.114065929323","22.1600626800851","23.3479288276626","24.5467462972672","24.8130428569089","24.8380974004129","25.3552010126384","25.3918794024448","26.0504934126458"
"CRC_MR_SBJ16H_17","SID31700","CCMD85661207ST.11.0","CCIS07539127ST.4.0","CCMD18579000ST.11.0","MMPU99077057ST","CCMD56948710ST.11.0","CRC_MR_SBJ67H_17","MMRS73787048ST.27.0.0","CRC_MR_SBJ84H_17","SZAXPI015251.41","16.6500220541085","16.8051313780821","16.8099076981701","17.7857688526192","18.8134612718952","19.9512327622932","20.068635667977","20.2290151768221","20.5508505807327","20.8084988159814","MMRS14602194ST.27.0.0","CCIS48725289ST.4.0","MMRS25641480ST.27.0.0","CCMD63399960ST.21.0","CCMD50071957ST.21.0","MMRS16644320ST.27.0.0","CCMD72895164ST.21.0","SZAXPI017594.166","SID531128","CCIS55230578ST.4.0","17.4787251667534","18.4077624027257","19.0322854640844","19.0391299098935","19.3020451235795","20.3143376397927","20.3341276142105","20.6932244513005","20.70300708894","20.9519713250902"
"CRC_MR_SBJ24H_17","CCMD15562448ST.11.0","CCIS09568613ST.4.0","SID31637","SZAXPI015244.32","SZAXPI015238.24","SID530075","CCIS36699628ST.4.0","SID530315","CCIS63468405ST.4.0","SID31700","23.1865414402558","23.9425599063321","24.5859664885845","25.7585495517547","26.1538770488966","26.7817147242069","30.4622237990958","32.6293542003224","33.5846497760718","36.4117104282935","CCIS61287323ST.4.0","SZAXPI003426.11","DRR127718","SID31883","SZAXPI017588.123","LILT_VF234_T017","DRR127567","DRR127514","CCMD63399960ST.21.0","MMRS51728985ST.27.0.0","17.7652904027882","24.3096874242307","30.7559136843128","31.091183033328","33.3324105900653","35.8605115276051","36.0935034232547","36.8561037018253","36.9501297236207","37.6756976180269"
