"Increasing.Rank.Min","Decreasing.Rank.Min","Increasing.Rank.Max","Decreasing.Rank.Max","Increasing.Rank.Average","Decreasing.Rank.Average","Decre.maxRank.P","Decre.aveRank.P","Decre.minRank.P","Species","Decre.minRank.P.FDR","Decre.maxRank.P.FDR","Decre.aveRank.P.FDR"
9987,1,10001,15,9994,8,0.0014998500149985,0.0007999200079992,9.99900009999e-05,"Fusobacterium_nucleatum",0.000185769536741416,0.359464053594641,0.227660567276606
9987,1,10001,15,9994,8,0.0014998500149985,0.0007999200079992,9.99900009999e-05,"Gemella_morbillorum",0.000185769536741416,0.359464053594641,0.227660567276606
9992,9,9993,10,9992.5,9.5,0.000999900009999,0.00094990500949905,0.0008999100089991,"Solobacterium_moorei",0.00166761674348029,0.359464053594641,0.227660567276606
9929,40,9962,73,9945.5,56.5,0.0072992700729927,0.00564943505649435,0.003999600039996,"Porphyromonas_asaccharolytica",0.00739257693767898,1,0.661531930748531
9860,1,10001,142,9930.5,71.5,0.0141985801419858,0.00714928507149285,9.99900009999e-05,"Anaerococcus_vaginalis",0.000185769536741416,1,0.661531930748531
9925,69,9933,77,9929,73,0.0076992300769923,0.0072992700729927,0.0068993100689931,"Prevotella_copri",0.0127194972810411,1,0.661531930748531
9886,80,9922,116,9904,98,0.0115988401159884,0.0097990200979902,0.007999200079992,"Parvimonas_unclassified",0.0147095264898063,1,0.661531930748531
9831,87,9915,171,9873,129,0.0170982901709829,0.0128987101289871,0.0086991300869913,"Peptostreptococcus_stomatis",0.0159152023728925,1,0.661531930748531
9766,86,9916,236,9841,161,0.0235976402359764,0.0160983901609839,0.0085991400859914,"Eubacterium_infirmum",0.0157724023516016,1,0.661531930748531
9767,221,9781,235,9774,228,0.0234976502349765,0.0227977202279772,0.0220977902209779,"Bacteroides_stercoris",0.0402235725794509,1,0.661531930748531
9763,223,9779,239,9771,231,0.0238976102389761,0.0230976902309769,0.0222977702229777,"Clostridium_bolteae",0.0403831153408589,1,0.661531930748531
9761,221,9781,241,9771,231,0.0240975902409759,0.0230976902309769,0.0220977902209779,"Ruminococcus_gnavus",0.0402235725794509,1,0.661531930748531
9750,234,9768,252,9759,243,0.0251974802519748,0.0242975702429757,0.0233976602339766,"Coprobacillus_unclassified",0.0422686374578623,1,0.661531930748531
9728,250,9752,274,9740,262,0.0273972602739726,0.0261973802619738,0.024997500249975,"Clostridium_citroniae",0.0450456207512081,1,0.661531930748531
9727,257,9745,275,9736,266,0.0274972502749725,0.0265973402659734,0.0256974302569743,"Streptococcus_mitis_oralis_pneumoniae",0.0461911308869113,1,0.661531930748531
9426,1,10001,576,9713.5,288.5,0.0575942405759424,0.0288471152884712,9.99900009999e-05,"Anaerofustis_stercorihominis",0.000185769536741416,1,0.661531930748531
9425,1,10001,577,9713,289,0.0576942305769423,0.0288971102889711,9.99900009999e-05,"Peptostreptococcus_anaerobius",0.000185769536741416,1,0.661531930748531
9679,311,9691,323,9685,317,0.0322967703229677,0.0316968303169683,0.0310968903109689,"Dorea_formicigenerans",0.0556185674964842,1,0.661531930748531
