"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29"
"CCIS07277498ST.4.0","CCMD85661207ST.11.0","CRC_MR_SBJ67H_17","SID31360","SZAXPI015264.87","SZAXPI015227.13","CCIS11354283ST.4.0","CCMD45004878ST.11.0","18.7382302240046","19.1443113394084","22.3291329925817","22.5002196119949","23.1337526556696","23.8712697097515","24.0123324213642","CCIS48725289ST.4.0","SID531277","CCMD72895164ST.21.0","MMRS12272136ST.27.0.0","MMRS14602194ST.27.0.0","SID530890","MMRS85382779ST.27.0.0","18.9489087452602","20.4434241042566","22.3019189878719","22.9324499828344","23.1479849967962","23.5308745115965","24.5065571003762"
"CCIS11354283ST.4.0","CCIS50003399ST.4.0","SZAXPI015227.13","SID31333","CCIS13047523ST.4.0","SID31267","CRC_MR_SBJ57H_17","CRC_MR_SBJ67H_17","15.474510943416","17.6783756199092","20.0041198221391","20.4075794188556","21.5170916196822","23.3082180866856","23.3982845961899","SID530890","SID531277","CRC_MR_SBJ06C_17","CRC_MR_SBJ55C_17","MMRS96422329ST.27.0.0","CCMD98531134ST.11.0","CCIS48725289ST.4.0","13.8670278680473","19.0868688107715","19.1654149042305","19.3524714706184","19.9233179122856","20.7190440996997","20.7846966508703"
"CCIS13047523ST.4.0","CCIS11354283ST.4.0","CCIS50003399ST.4.0","SZAXPI015227.13","SID31333","CCIS07277498ST.4.0","CRC_MR_SBJ67H_17","SZAXPI015242.30","20.4075794188556","24.1014966247617","25.9703717749188","26.388711137045","26.614717379187","26.8717060639402","27.3846774404903","SID531277","CCIS48725289ST.4.0","SID530890","CCMD93344354ST.21.0","MMRS25641480ST.27.0.0","CRC_MR_SBJ55C_17","MMRS12272136ST.27.0.0","23.570021477888","24.039982078891","25.6618980618406","26.9155595424468","27.0524532128419","27.6089879215193","28.0919075630723"
"CCIS16326685ST.4.0","CCMD41202658ST.11.0","CCMD29706695ST.11.0","MMPU68403337ST","SZAXPI015264.87","MMPU84450604ST","CRC_MR_SBJ67H_17","SID31749","24.5655068644044","25.501261447301","26.8905493294615","27.0825611301276","27.1181089652118","27.9580514749955","28.2087237280083","DRR127720","SZAXPI015218.16","CRC_MR_SBJ06C_17","CCIS41548810ST.4.0","MMRS96422329ST.27.0.0","CCMD86114146ST.21.0","SZAXPI003427.1","23.5249478485288","25.0522059346418","25.6320048646199","26.5069473031883","26.5960398423938","26.7027294118766","27.0631359567438"
"CCIS23164343ST.4.0","SID31267","CCIS11354283ST.4.0","CRC_MR_SBJ57H_17","CCIS95097901ST.4.0","CCIS64785924ST.20.0","CCIS50003399ST.4.0","SID31333","19.9899735350575","23.6946202536377","24.7109712241547","26.2649744515924","26.9947764594153","27.7508623451705","28.9465822388447","CRC_MR_SBJ55C_17","CCMD98531134ST.11.0","SID530890","SID531352","SZAXPI003435.11","MMRS96422329ST.27.0.0","MMRS15137911ST.27.0.0","14.8258380473213","24.656208951029","26.9065135491557","31.3995384570856","31.8924299451437","32.3047651851008","32.7784686438171"
"CCIS36699628ST.4.0","SID31749","SID31360","MMPU84450604ST","CCIS16326685ST.4.0","CRC_MR_SBJ68H_17","CRC_MR_SBJ24H_17","CCMD85661207ST.11.0","25.6006550092922","28.5708765649498","28.9536276693301","29.4511872245025","29.8187938130032","30.4622237990958","30.6250441122229","SZAXPI015218.16","CRC_MR_SBJ06C_17","SID530890","SID31004","CCMD74930188ST.21.0","CCIS48725289ST.4.0","CCMD86114146ST.21.0","26.1576083737906","26.9881599921595","27.7809167235154","28.0588654155705","28.4726920286439","28.5541923703543","28.5913531664103"
"CCIS50003399ST.4.0","CCIS11354283ST.4.0","SZAXPI015227.13","SID31333","SID531414","SID31267","CCIS13047523ST.4.0","CCIS74239020ST.4.0","15.474510943416","20.5365998445483","22.9841451705605","23.3515537441152","23.9391354621987","24.1014966247617","24.8274179499359","SID530890","CRC_MR_SBJ06C_17","CCIS48725289ST.4.0","SID531277","MMRS96422329ST.27.0.0","CRC_MR_SBJ55C_17","CCMD98531134ST.11.0","17.2320056869913","20.6134522086913","22.9566483409317","23.1850255035033","24.0021125679699","24.3093036232715","25.0326023913775"
"CCIS64785924ST.20.0","CRC_MR_SBJ57H_17","SID31267","CCIS95097901ST.4.0","CCIS11354283ST.4.0","CCIS23164343ST.4.0","SID31333","CRC_MR_SBJ68H_17","24.0414077601791","24.1099554311139","24.44044804888","25.1191529690772","26.9947764594153","27.1584811030624","27.5068704920643","CRC_MR_SBJ55C_17","CCMD98531134ST.11.0","SID530890","SID531281","SZAXPI003435.11","CRC_MR_SBJ06C_17","MMRS15137911ST.27.0.0","23.6464137236157","24.8342903081284","26.0006578900477","26.7401114191209","28.6358316328459","28.8668659478614","29.3465215960955"
"CCIS74239020ST.4.0","CCIS11354283ST.4.0","CCIS50003399ST.4.0","SID531414","SZAXPI015227.13","SID31360","CCIS95409808ST.4.0","CRC_MR_SBJ57H_17","24.1637749346061","24.8274179499359","25.3528035777841","25.5093240673347","25.5207575864785","27.1138185391693","27.3984000173915","SID530890","CRC_MR_SBJ06C_17","MMRS85382779ST.27.0.0","SID31004","SID531277","SZAXPI015218.16","DRR127774","20.8637653976529","21.940263901257","23.5810560722416","24.8056684000674","25.9172762585558","25.9177372044359","26.3690264385472"
"CCIS95097901ST.4.0","CCIS11354283ST.4.0","CCIS64785924ST.20.0","CCIS50003399ST.4.0","SID31267","CCIS23164343ST.4.0","CRC_MR_SBJ57H_17","SZAXPI015265.88","24.2849099939139","24.44044804888","24.9874751062167","25.8280542903235","26.2649744515924","26.641134074078","26.9298991301601","SID530890","SID31880","CRC_MR_SBJ55C_17","SID531352","CCMD98531134ST.11.0","MMRS96422329ST.27.0.0","MMRS15137911ST.27.0.0","21.9403610762882","22.6781117055279","23.1965538912572","24.5771870832323","24.7169299426972","26.9025135093675","27.3353477875278"
