"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57"
"CCIS32452666ST.4.0","CCIS71578391ST.4.0","SZAXPI015255.46","CCIS50471204ST.4.0","CCIS21126322ST.4.0","CCIS02856720ST.4.0","CCIS03473770ST.4.0","SID532802","CCMD18579000ST.11.0","CRC_MR_SBJ74H_17","MMRS34569532ST.27.0.0","CCIS02124300ST.4.0","CCMD53508245ST.11.0","SZAXPI015241.27","MMRS38954404ST.27.0.0","16.5220490636089","16.7131862770658","17.2630257895886","17.7703161322245","18.2185148497785","18.51233634675","18.8778057789908","19.012541785035","20.4748703574894","20.5041610661031","20.6912410250642","20.9518396391486","21.0166334023625","21.0939943543796","SID530890","CCMD13934959ST.21.0","MMRS14602194ST.27.0.0","MMRS96422329ST.27.0.0","CRC_MR_SBJ40C_17","SID531155","CCMD63399960ST.21.0","CRC_MR_SBJ52C_17","CRC_MR_SBJ04C_17","CCIS82146115ST.4.0","SZAXPI017462.33","CRC_MR_SBJ10C_17","CCIS41222843ST.4.0","SZAXPI017454.20","17.398109404898","18.2325863918699","19.4858292580326","19.6132996086278","20.1031442243297","20.2793110533691","20.5093514094839","20.5717859989623","20.5737954005939","21.2336655237173","21.5847141486794","21.9919610952593","22.6514889460296","22.7427667630744"
"CCIS36797902ST.4.0","CCMD54057834ST.11.0","SID31021","CCIS11362406ST.4.0","CRC_MR_SBJ45H_17","LILT_VF28_T016","CCIS88317640ST.4.0","SZAXPI015244.32","CCIS90164298ST.4.0","CCIS05314658ST.4.0","CCIS07539127ST.4.0","LILT_VF06_16","CRC_MR_SBJ75H_17","DRR127777","DRR127634","19.7738357718451","21.928890907319","22.4692832092971","22.6511062853892","22.9945350613814","24.2431037581494","24.4447019836385","24.4804987209003","24.717969745685","25.1400872447631","25.3774937329457","25.4934339275744","25.7022504489899","25.8186966721405","SZAXPI015225.18","SZAXPI017454.20","SZAXPI003413.4","CCMD82866709ST.21.0","CCIS53043478ST.4.0","LILT_VF192_T017","MMRS72802364ST.27.0.0","SZAXPI017453.19","LILT_VF29_16","CRC_MR_SBJ20C_17","SZAXPI003427.1","CCMD63399960ST.21.0","CRC_MR_SBJ27C_17","CCMD35633353ST.11.0","20.604399085091","20.6437153972583","20.9881180749847","21.9540996719018","22.7927901906107","23.0145697908933","23.3450331488627","23.515704305419","24.1073339503729","24.4688027091172","24.5231038474904","24.6351497301863","25.21730142659","25.5443800494532"
"CCIS41692898ST.4.0","CCIS05314658ST.4.0","CCIS50471204ST.4.0","CCIS02856720ST.4.0","CRC_MR_SBJ74H_17","CCIS71578391ST.4.0","CCIS94603952ST.4.0","CCIS50003399ST.4.0","CRC_MR_SBJ80H_17","SID31021","SID530258","SID532802","CCIS21126322ST.4.0","CCMD74592084ST.11.0","CCIS02124300ST.4.0","15.8937341577428","17.3770163721279","19.0428086942709","19.0444413687564","19.6044304967704","20.1663358152293","20.1925371229843","20.2533606653661","20.3640414072183","20.7218647326465","20.818624278542","20.8924064644885","21.0841851148272","21.2082974507738","CCIS82146115ST.4.0","SID530890","CRC_MR_SBJ52C_17","CRC_MR_SBJ04C_17","SID531155","CCMD13934959ST.21.0","CCMD63399960ST.21.0","CCIS53355328ST.4.0","CRC_MR_SBJ39C_17","CRC_MR_SBJ10C_17","CCIS52370277ST.4.0","CCMD49461418ST.11.0","MMRS96422329ST.27.0.0","CCIS41222843ST.4.0","17.6227392324945","17.9727799304782","18.1840398263505","18.3193344324651","19.9165170553312","21.0442165539514","21.5676742789829","22.151993024868","22.1584669057609","22.6175078113571","22.8542943196066","23.424528914657","23.6699734539437","24.080006743639"
"CCIS44093303ST.4.0","CCMD54057834ST.11.0","CCIS07539127ST.4.0","CCIS79210440ST.3.0","CRC_MR_SBJ84H_17","CCIS50471204ST.4.0","CRC_MR_SBJ18H_17","SZAXPI015244.32","CCIS07648107ST.4.0","CRC_MR_SBJ77H_17","CCIS48174381ST.4.0","DRR127532","CCIS36797902ST.4.0","MMRS91297590ST.27.0.0","CCMD59540613ST.11.0","25.8825335681034","27.9066223063631","28.8228910742052","29.3568902374792","29.3793691444541","29.4618318498019","30.0162569058036","30.031747038882","30.5068856166227","30.6204579650011","30.711054182649","31.0984735116645","31.1549112351921","31.2502759140923","SZAXPI017454.20","MMRS41266697ST.27.0.0","CCIS52370277ST.4.0","CCIS53043478ST.4.0","MMRS72980899ST.27.0.0","SZAXPI003422.11","MMRS72802364ST.27.0.0","CCMD13071240ST.21.0","DRR127521","SID531775","SZAXPI017461.32","CCIS02379307ST.4.0","CCMD60079086ST.21.0","CCMD88272491ST.21.0","26.4047281549252","27.894044535395","27.9685731757181","28.073280320862","28.4196874024839","28.5864152318702","28.8478044350796","29.1722436916052","29.3746943204436","29.5073995722124","29.6480689033468","29.7674349921857","29.7933608471015","29.8007373821471"
"CCIS48174381ST.4.0","CCIS88317640ST.4.0","SID530050","CCMD54057834ST.11.0","CRC_MR_SBJ84H_17","CCIS11362406ST.4.0","CCIS07648107ST.4.0","CCIS05314658ST.4.0","CCIS07539127ST.4.0","SID530444","CRC_MR_SBJ18H_17","SZAXPI015244.32","CCIS50471204ST.4.0","CRC_MR_SBJ45H_17","DRR127777","19.7246564763217","20.473134419165","20.6279233000756","20.6827682702437","22.1692277257351","22.3267668249436","22.9128627041123","23.3513190879273","23.3976588442199","23.71197008676","23.8234796187375","24.3460933204673","24.3692748714134","24.4754251559988","SZAXPI017454.20","CCIS53043478ST.4.0","SID31549","DRR162778","MMRS72802364ST.27.0.0","DRR162777","CCMD63399960ST.21.0","CRC_MR_SBJ32C_17","CCIS52370277ST.4.0","MMRS65205033ST.27.0.0","SID530890","CRC_MR_SBJ31C_17","MMRS81194191ST.27.0.0","DRR127521","20.5306702626169","21.2393054465418","23.1638766903599","23.2382637425002","23.4309788585454","23.5996472926228","23.945031439687","24.1632565113128","24.3780249444884","25.3678207583505","25.5002779104993","25.5069229654245","25.5159770253306","25.5210727089106"
"CCIS50471204ST.4.0","CCIS02856720ST.4.0","CCIS71578391ST.4.0","CCIS32452666ST.4.0","CCIS41692898ST.4.0","CCIS21126322ST.4.0","SZAXPI015255.46","CCIS03473770ST.4.0","CCIS02124300ST.4.0","CCMD18579000ST.11.0","SID532802","CCIS05314658ST.4.0","CRC_MR_SBJ74H_17","SID31021","CCMD53508245ST.11.0","16.3582235574955","17.0377500940793","17.2630257895886","17.3770163721279","17.8957788758634","18.0177667580114","18.8494419951149","18.8578999503577","19.1423266830002","19.3329775743495","19.4838848136248","19.5279569196012","20.0334835089382","20.042792295566","SID530890","SID531155","CRC_MR_SBJ10C_17","CCMD13934959ST.21.0","CCIS82146115ST.4.0","CCMD63399960ST.21.0","MMRS14602194ST.27.0.0","CRC_MR_SBJ52C_17","CRC_MR_SBJ04C_17","MMRS96422329ST.27.0.0","CCIS53043478ST.4.0","CCIS41222843ST.4.0","CCIS53355328ST.4.0","CRC_MR_SBJ39C_17","14.693970180438","16.2549274041289","16.9818384023874","17.2244962582654","17.4956805314026","18.3215897276383","18.4644971896231","18.5784941912067","18.7456928835053","19.5096697962677","19.9737043398564","20.0434308078607","21.1125987064028","21.4157979512905"
"CCIS51595129ST.4.0","MMRS38954404ST.27.0.0","CCIS82507866ST.3.0","MMRS34569532ST.27.0.0","CCIS32452666ST.4.0","CCMD23541216ST.11.0","CCMD32965613ST.11.0","CCMD39882286ST.11.0","CCIS03473770ST.4.0","MMRS20257302ST.27.0.0","CCMD27867141ST.11.0","CCIS07539127ST.4.0","SID532915","SZAXPI015255.46","CCMD18579000ST.11.0","18.444737951546","19.48593487893","20.4715145985904","21.9879631317774","22.9556650470227","24.2142306429009","27.4966096299689","27.643981280995","27.654305865711","28.5385209772143","28.5831186733936","28.9949809341272","29.235381923989","29.3199793233266","CCMD87156761ST.21.0","CRC_MR_SBJ40C_17","CCIS21278152ST.4.0","SID531469","CCIS41548810ST.4.0","CCIS33816588ST.4.0","CCIS87116798ST.4.0","CRC_MR_SBJ32C_17","SZAXPI017462.33","SZAXPI017466.84","CCMD25511638ST.21.0","MMRS96422329ST.27.0.0","MMRS14602194ST.27.0.0","SZAXPI017454.20","23.7978806291989","24.5887208403243","24.9971473334819","27.1217556378878","27.5648446873985","27.6536318322115","28.6815441600953","28.9078200401933","29.1116047154464","29.1981383484085","29.6400086501674","29.8784252619277","30.2806427329078","30.2927319379187"
"CCIS63468405ST.4.0","MMRS34569532ST.27.0.0","CCIS82507866ST.3.0","CCMD32965613ST.11.0","CCMD23541216ST.11.0","CCIS32452666ST.4.0","SZAXPI015244.32","MMRS38954404ST.27.0.0","CCMD39882286ST.11.0","CCIS09568613ST.4.0","CCIS51595129ST.4.0","MMRS35808664ST.27.0.0","CCMD54057834ST.11.0","CCIS79210440ST.3.0","CCIS11362406ST.4.0","22.8379274071269","24.381834812569","24.5338478365971","24.9127881229179","27.0791204010488","27.5304806522625","27.7361083773463","29.1508697170428","29.4800718003213","29.5405938322455","29.6437952283897","29.8324241803746","29.8345015108498","30.5100536640056","CCIS21278152ST.4.0","CCMD87156761ST.21.0","CRC_MR_SBJ40C_17","SZAXPI003426.11","SID31883","MMRS54316675ST.27.0.0","MMRS72802364ST.27.0.0","SID31876","SZAXPI017454.20","CCIS53043478ST.4.0","SZAXPI017593.158","CCMD63399960ST.21.0","CRC_MR_SBJ31C_17","SZAXPI015226.14","20.1458339300735","24.5961441247587","25.0060719836263","27.6075620715666","28.0805513021896","29.0977451035299","29.3148817912541","29.990926960661","30.6628318993354","30.6887513599935","31.2319240370522","31.4223281975795","31.8384375597563","31.8911869457473"
"CCIS74239020ST.4.0","CCIS32452666ST.4.0","SZAXPI015271.93","CRC_MR_SBJ84H_17","DRR127777","SZAXPI015258.57","CCIS71578391ST.4.0","CCIS11362406ST.4.0","CCIS05314658ST.4.0","CCIS50471204ST.4.0","CCIS50003399ST.4.0","SZAXPI015255.46","CCMD32965613ST.11.0","CCIS02124300ST.4.0","CCMD54057834ST.11.0","22.2011884855721","22.8575414755612","23.0538781137751","23.4296890352582","23.4745525471477","23.8103436177977","24.2203633740144","24.2374527374949","24.3858004079772","24.8274179499359","24.8867472988296","25.0239757939361","25.0336170852556","25.2978701418123","SID530890","CRC_MR_SBJ52C_17","CCMD63399960ST.21.0","CCIS53043478ST.4.0","DRR162778","CRC_MR_SBJ10C_17","CRC_MR_SBJ04C_17","MMRS81194191ST.27.0.0","CRC_MR_SBJ64C_17","SZAXPI017454.20","CCMD49461418ST.11.0","CRC_MR_SBJ40C_17","MMRS72802364ST.27.0.0","MMRS96422329ST.27.0.0","20.8637653976529","22.5455615882373","22.9678982906883","23.624247831385","24.853060766815","25.1319067747336","25.2312377262868","25.5366174073819","25.6040071574783","25.7961174969355","25.9299126149993","25.9657929911778","26.0372242113287","26.4068693111414"
"CCIS78100604ST.4.0","SZAXPI015262.79","SZAXPI017592.142","SZAXPI015241.27","SID530258","SID31267","CCIS02856720ST.4.0","CCIS93040568ST.20.0","CCIS50003399ST.4.0","CCIS50471204ST.4.0","CCMD53508245ST.11.0","SID31766","CCIS41692898ST.4.0","CCIS32452666ST.4.0","CCIS94603952ST.4.0","17.1709498844706","19.8837042285687","20.2471424384751","20.9786391700868","21.1996850441652","22.1287006257304","23.0114017781338","23.2869449226922","25.3034736027724","26.0653479818628","26.1002270787229","27.1110598011144","27.4523729561253","27.5377010481957","SID31489","SZAXPI003412.1","CRC_MR_SBJ64C_17","CCIS17669415ST.4.0","CRC_MR_SBJ55C_17","CRC_MR_SBJ52C_17","SID530890","SZAXPI003424.12","CRC_MR_SBJ10C_17","CCIS53355328ST.4.0","SZAXPI017456.23","SID31285","CCMD25511638ST.21.0","MMRS96422329ST.27.0.0","17.320373234512","17.7901022029301","17.8032707965166","18.4850609132808","19.8309082250183","22.015225051834","22.6849947596644","22.7645789832538","23.0438217822392","23.4028006777437","24.1034498065609","26.040581978391","26.3387506220739","26.5609550030755"
"CCIS79210440ST.3.0","CCIS16561622ST.4.0","SZAXPI015244.32","MMRS20257302ST.27.0.0","CCIS03473770ST.4.0","CCMD18579000ST.11.0","CCIS07539127ST.4.0","SZAXPI015255.46","SZAXPI015264.87","CCIS09568613ST.4.0","CCIS11362406ST.4.0","CCMD85481373ST.11.0","CCMD54057834ST.11.0","CCIS50471204ST.4.0","MMRS95277876ST.27.0.0","18.8371171229198","19.3999610745615","19.8118429001368","19.867248540354","20.6155104579368","20.8942722342775","22.1506700106272","22.2849529191672","22.6168446997896","22.7271788374228","22.9517837294272","22.9772521493824","23.0705723514741","23.3367174949542","SID31876","CCIS41548810ST.4.0","CCIS53043478ST.4.0","MMRS14602194ST.27.0.0","CRC_MR_SBJ32C_17","SZAXPI017462.33","SZAXPI017454.20","CCMD63399960ST.21.0","SZAXPI003426.11","CCIS33816588ST.4.0","CCMD82866709ST.21.0","CCIS52370277ST.4.0","MMRS54316675ST.27.0.0","LILT_VF192_T017","18.8117007551417","20.1767914904427","20.4795645437251","20.8228767502908","21.0173312145953","21.0479004854736","21.4557600825093","21.6887864771291","21.7974734548411","22.0337884393969","22.142908153244","22.7363164405539","22.8583556229992","23.0471943397824"
"CCIS80834637ST.4.0","DRR127763","CCMD32288175ST.11.0","SID530394","CRC_MR_SBJ84H_17","CCIS13047523ST.4.0","MMRS91297590ST.27.0.0","MMRS65862658ST.27.0.0","CCMD53508245ST.11.0","CCMD37575804ST.11.0","CCIS05314658ST.4.0","CRC_MR_SBJ74H_17","CCMD10032470ST.11.0","CRC_MR_SBJ18H_17","CCIS21126322ST.4.0","17.7918666275689","21.7267311468223","21.8612296369052","22.6592572307192","22.6698948508832","22.9866990594822","23.5260045812522","23.6727489758921","23.6976067791307","23.9029893519618","23.9395802723523","24.0575350588584","24.1188721521696","24.8601658325121","MMRS25641480ST.27.0.0","CRC_MR_SBJ39C_17","MMRS14602194ST.27.0.0","MMRS12272136ST.27.0.0","CCIS02379307ST.4.0","DRR127559","MMRS96422329ST.27.0.0","CRC_MR_SBJ04C_17","CCMD49461418ST.11.0","LILT_VF264_T017","MMRS14379078ST.27.0.0","CCIS52370277ST.4.0","CCMD52117727ST.11.0","CCIS82146115ST.4.0","18.1668238754302","20.9036832595048","21.7299365562535","22.0351764440338","23.3630499959894","24.0634299419846","24.6460041287467","25.5383718253318","25.7202940797146","25.7407886391754","25.855578738926","26.0314888673967","26.106353943839","26.1103604513592"
