"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Fusobacterium_nucleatum";6,06717017471173e-08;7,36e-05;"0";0,0612014;"8e-05";"348";6,06717017471173e-08;3,06998810840414e-05;"CRC"
"Solobacterium_moorei";1,22850165282811e-06;0,0031836;"0";0,1120698;"0.01112";"638";1,22850165282811e-06;0,000310810918165512;"CRC"
"Parvimonas_unclassified";2,49751813929937e-06;0,003016;"0";0,226126;"0.003455";"518";2,49751813929937e-06;0,00042124805949516;"CRC"
"Peptostreptococcus_stomatis";2,06234513051791e-05;0,0024044;"0";0,1597588;"0";"531";2,06234513051791e-05;0,00260886659010516;"CRC"
"Gemella_morbillorum";4,00309815039034e-05;0,001424;"0";0,080485;"0";"356";4,00309815039034e-05;0,00405113532819502;"CRC"
"Parvimonas_micra";9,34802207119846e-05;0,0004262;"0";0,0386558;"0";"515";9,34802207119846e-05;0,00788349861337737;"CRC"
"Porphyromonas_asaccharolytica";0,000549851192925246;0,0038026;"0";0,7164272;"0";"534";0,000549851192925246;0,0397463862314535;"CRC"
"Clostridium_symbiosum";0,00278954788275566;0,0206882;"0";0,2109632;"0.00914";"228";0,00278954788275566;0,142361346000238;"Nodiff"
"Lachnospiraceae_bacterium_8_1_57FAA";0,00301840994403028;0,1090222;"0";0,0054578;"0";"400";0,00301840994403028;0,142361346000238;"Nodiff"
"Prevotella_intermedia";0,00346244582563733;0;"0";0,2487426;"0";"551";0,00346244582563733;0,142361346000238;"Nodiff"
"Atopobium_parvulum";0,00358085815441075;0,001182;"0";0,0034812;"0";"78";0,00358085815441075;0,142361346000238;"Nodiff"
"Streptococcus_constellatus";0,0038311469552991;0,0017824;"0";0,008452;"0";"656";0,0038311469552991;0,142361346000238;"Nodiff"
"Streptococcus_australis";0,0039316411666553;0,0193608;"0.00703";0,0064112;"0";"655";0,0039316411666553;0,142361346000238;"Nodiff"
"Eubacterium_eligens";0,00393885147036231;2,106072;"0.71011";1,0088452;"0.02752";"326";0,00393885147036231;0,142361346000238;"Nodiff"
"Eubacterium_rectale";0,00435761677957818;6,5516632;"4.871795";3,042496;"1.018045";"331";0,00435761677957818;0,146996939364437;"Nodiff"
