"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29"
"CCIS03473770ST.4.0","CCIS21126322ST.4.0","MMRS88581325ST.27.0.0","CCIS45793747ST.4.0","CCIS11354283ST.4.0","CRC_MR_SBJ79H_17","CRC_MR_SBJ65H_17","SID530050","18.1164227661478","18.6353786893371","19.1391370919694","19.3183921759964","20.0656187044307","21.4526173328361","21.5285882929583","CCIS55230578ST.4.0","CCIS41548810ST.4.0","CCMD46222674ST.21.0","CCIS62605362ST.3.0","MMRS43939546ST.27.0.0","CRC_MR_SBJ52C_17","SID31878","15.2102016740509","17.2457216024497","18.0565043258572","18.2152698790987","19.2446137670362","19.7475511965585","19.9977397938342"
"CCIS11354283ST.4.0","CRC_MR_SBJ65H_17","CCIS45793747ST.4.0","CCIS94603952ST.4.0","CCIS21126322ST.4.0","CCIS03473770ST.4.0","MMRS88581325ST.27.0.0","SID31537","16.0910524858413","16.2205012092352","18.6117584789455","18.6668741262323","19.3183921759964","21.3039924446663","23.529903340116","CRC_MR_SBJ52C_17","CCIS76845094ST.20.0","CCIS55230578ST.4.0","SID31276","MMRS43939546ST.27.0.0","CCIS62605362ST.3.0","CCMD46222674ST.21.0","13.9714498357436","16.0821605932692","19.1365631864998","21.3325561454787","24.0195612446064","24.0240764773425","24.1296921369026"
"CCIS16561622ST.4.0","MMRS88581325ST.27.0.0","CCIS03473770ST.4.0","LILT_VF170_T016","MMRS21365932ST.27.0.0","CCMD22852639ST.11.0","CCIS45793747ST.4.0","SID530050","22.8713737920178","23.2361605075494","23.2608547485083","25.5943146941132","26.1562865181642","26.2290109448183","26.5319980088176","CCIS41548810ST.4.0","CCIS62605362ST.3.0","CCIS55230578ST.4.0","DRR127708","CCMD64503764ST.21.0","SID31878","CCMD46222674ST.21.0","19.1124752394451","22.6113356127541","23.3158815265197","23.454461704518","24.1441062825734","24.9643990267321","25.725077590159"
"CCIS23164343ST.4.0","CCIS11354283ST.4.0","SID31537","CCIS64785924ST.20.0","CRC_MR_SBJ65H_17","CCIS45793747ST.4.0","CCIS94603952ST.4.0","CRC_MR_SBJ79H_17","23.6946202536377","25.0714006614688","26.9947764594153","29.1323043366947","29.6019153526778","31.0512179068535","31.2516708546487","SID31276","SZAXPI003412.1","CRC_MR_SBJ50C_17","CRC_MR_SBJ52C_17","CCIS55230578ST.4.0","CCIS76845094ST.20.0","SZAXPI017453.19","19.4644775951141","21.350921118467","26.343073967398","28.4530957338178","28.6936159258641","29.12814716666","31.7929514249998"
"CCIS29688262ST.20.0","MMRS88581325ST.27.0.0","SID530050","CCIS21126322ST.4.0","CCIS45793747ST.4.0","CCIS03473770ST.4.0","CCIS11354283ST.4.0","SID31750","32.7469566188722","33.5047220732571","34.1907867341408","34.3321377081052","34.4520390099556","35.3699551088788","35.6078023837993","DRR162777","SID31004","SID31446","CCIS76845094ST.20.0","CCIS55230578ST.4.0","CCIS59132091ST.4.0","CCIS62605362ST.3.0","30.6978173084961","31.2043567936546","31.7187462182098","34.3944423340458","34.6311773591976","34.6910167711916","34.8178348787155"
"CCIS45793747ST.4.0","CCIS11354283ST.4.0","CCIS21126322ST.4.0","SID530050","CCIS03473770ST.4.0","CRC_MR_SBJ65H_17","CCIS94603952ST.4.0","DRR127628","16.2205012092352","18.5580735603834","18.7628978843754","19.1391370919694","20.3773952985336","20.7915101174927","20.8158642903243","CRC_MR_SBJ52C_17","CCIS55230578ST.4.0","CCIS76845094ST.20.0","SID31004","CCIS62605362ST.3.0","CCMD46222674ST.21.0","MMRS43939546ST.27.0.0","18.2211397742924","18.6924199391705","19.5848840941656","19.7849977994388","20.1407452471998","22.4337232990179","22.8535997422507"
"CCIS64785924ST.20.0","SID31537","CCIS11354283ST.4.0","CRC_MR_SBJ79H_17","CCIS23164343ST.4.0","CCIS45793747ST.4.0","MMRS88581325ST.27.0.0","CCIS94603952ST.4.0","17.0678570251482","25.1191529690772","26.062631510262","26.9947764594153","27.4351566090026","27.8858054236506","29.1491257939016","CRC_MR_SBJ50C_17","SZAXPI003412.1","SID31276","CRC_MR_SBJ52C_17","SZAXPI017453.19","CCIS55230578ST.4.0","CCIS62605362ST.3.0","19.2157930114841","21.1731206195591","22.4710280337705","24.2572899524988","27.4719375949968","28.7413496955275","30.6206755934793"
"CCIS82507866ST.3.0","CCIS03473770ST.4.0","MMRS88581325ST.27.0.0","CCIS45793747ST.4.0","CCIS21126322ST.4.0","SID31300","CCIS16561622ST.4.0","CRC_MR_SBJ79H_17","31.0181198104801","32.8684139253037","34.0121141011743","34.1216129791266","34.3032083188964","34.9848634723261","35.1199106306992","SID31188","CCIS41548810ST.4.0","CCIS55230578ST.4.0","CCMD46222674ST.21.0","CCIS62605362ST.3.0","CCIS87252800ST.4.0","MMRS43939546ST.27.0.0","22.0368687695984","31.5922250229056","32.1807322938587","32.3478898556707","32.9417263474776","34.398673106838","34.5213931178494"
"CCMD22852639ST.11.0","CCIS03473770ST.4.0","MMRS88581325ST.27.0.0","CCIS45793747ST.4.0","LILT_VF263_T016","CCIS16561622ST.4.0","DRR127628","MMRS21365932ST.27.0.0","21.8417100565707","22.3389582584171","25.3719535430108","25.5091990863139","26.1562865181642","26.6758479020312","26.6946821025462","CCIS41548810ST.4.0","CCMD46222674ST.21.0","CCIS55230578ST.4.0","SID31878","LILT_VF73_16","SID31004","CCIS62605362ST.3.0","19.9696252900824","23.5560979687553","23.5928415850741","23.6065245447016","24.8012255393116","25.4772308920279","25.8293224590174"
"CCMD29706695ST.11.0","CRC_MR_SBJ46H_17","MMRS88581325ST.27.0.0","CCIS03473770ST.4.0","CCIS45793747ST.4.0","CCIS21126322ST.4.0","SID31750","DRR127628","23.9677389916195","27.0119818163755","27.1638247139426","29.3387917725458","29.4160563635542","29.7960842597547","30.0327405377032","SZAXPI015226.14","DRR127708","CCIS62605362ST.3.0","CCIS55230578ST.4.0","SID31004","CCMD46222674ST.21.0","SID31878","23.7688155902161","25.6515502547643","26.6973003661606","28.1456994058044","28.2577174554103","28.394267432017","28.9253916157016"
