"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Clostridium_symbiosum";1,72199726326853e-07;0,0116713333333333;"0";0,133446666666667;"0.013495";"228";1,72199726326853e-07;5,51728378413652e-05;"CRC"
"Clostridium_hathewayi";3,07926242466813e-07;0,0382418333333333;"0";0,0697755;"0.01745";"208";3,07926242466813e-07;5,51728378413652e-05;"CRC"
"Parvimonas_unclassified";3,16478993353911e-07;0,0403203333333333;"0";0,0625798333333333;"0.005265";"518";3,16478993353911e-07;5,51728378413652e-05;"CRC"
"Gemella_morbillorum";1,42663691096222e-06;0,0108901666666667;"0";0,0524131666666667;"0.00061";"356";1,42663691096222e-06;0,00018653277610831;"CRC"
"Solobacterium_moorei";4,41594600196922e-06;0,014354;"0";0,0383923333333333;"0.003485";"638";4,41594600196922e-06;0,00046190795180598;"CRC"
"Porphyromonas_asaccharolytica";6,66253998127264e-06;0,0210136666666667;"0";0,298660333333333;"0";"534";6,66253998127264e-06;0,000580751401700932;"CRC"
"Peptostreptococcus_stomatis";3,54382449040068e-05;0,0518043333333333;"0";0,1600715;"0";"531";3,54382449040068e-05;0,00264774315497079;"CRC"
"Parvimonas_micra";8,02113637651287e-05;0,00585983333333333;"0";0,0173845;"0";"515";8,02113637651287e-05;0,00524381790614529;"CRC"
"Fusobacterium_nucleatum";0,000348926297371394;0,00348916666666667;"0";0,0186721666666667;"0";"348";0,000348926297371394;0,0202764948361377;"CRC"
"Bifidobacterium_adolescentis";0,000479400574947433;4,8619795;"0.72668";1,92404866666667;"0.00406";"131";0,000479400574947433;0,0233177062508127;"Ctl"
"Clostridiaceae_bacterium_JC118";0,000490429768181529;0,00189366666666667;"0";0,0134746666666667;"0";"195";0,000490429768181529;0,0233177062508127;"CRC"
"Bacteroides_nordii";0,000918117106109667;0,0164485;"0";0,0667415;"0";"100";0,000918117106109667;0,0388451464128043;"CRC"
"Anaerococcus_vaginalis";0,00103983183514199;0;"0";0,0062535;"0";"65";0,00103983183514199;0,0388451464128043;"CRC"
"Porphyromonas_uenonis";0,00103983183514199;0;"0";0,0348771666666667;"0";"539";0,00103983183514199;0,0388451464128043;"CRC"
"Clostridium_innocuum";0,00122687701230919;0,000849166666666667;"0";0,00211616666666667;"0";"211";0,00122687701230919;0,0427771118291804;"CRC"
"Adlercreutzia_equolifaciens";0,00197895322551066;0,1666335;"0.0525";0,040181;"0.009965";"37";0,00197895322551066;0,0646870335588797;"Nodiff"
"Lachnospiraceae_bacterium_3_1_57FAA_CT1";0,00212313720552014;0,0244208333333333;"0";0,309648166666667;"0.006075";"394";0,00212313720552014;0,0653176916757078;"Nodiff"
"Porphyromonas_somerae";0,00225145309402335;9,06666666666667e-05;"0";0,133754166666667;"0";"538";0,00225145309402335;0,0654172204541229;"Nodiff"
"Bacteroides_fragilis";0,0026906500211643;0,433764333333333;"0.000565";1,24967366666667;"0.14399";"96";0,0026906500211643;0,0740636821615226;"Nodiff"
"Clostridiales_bacterium_1_7_47FAA";0,00296526303459515;0,00835083333333333;"0";0,026564;"0.004765";"196";0,00296526303459515;0,0775416283546632;"Nodiff"
"Peptostreptococcus_anaerobius";0,00364759558093073;0;"0";0,030203;"0";"530";0,00364759558093073;0,0908424994679415;"Nodiff"
"Eubacterium_hallii";0,00402204156519327;1,2810065;"0.292255";0,313780333333333;"0.12078";"327";0,00402204156519327;0,0956148972089128;"Nodiff"
"Clostridium_clostridioforme";0,00509825682990763;0,0273881666666667;"0";0,224723333333333;"0";"205";0,00509825682990763;0,115929927045291;"Nodiff"
"Actinomyces_cardiffensis";0,00678895589795725;0;"0";0,005131;"0";"20";0,00678895589795725;0,147942663942985;"Nodiff"
"Flavonifractor_plautii";0,00815296625464115;0,0283955;"0";0,0606211666666667;"0.010855";"343";0,00815296625464115;0,164643139609105;"Nodiff"
"Coprococcus_eutactus";0,00849974143297483;0,322934;"0";0,0237621666666667;"0";"242";0,00849974143297483;0,164643139609105;"Nodiff"
"Oscillibacter_sp_KLE_1745";0,00849974143297483;0,007854;"0";0,0712875;"0";"498";0,00849974143297483;0,164643139609105;"Nodiff"
"Clostridium_nexile";0,00959021152054664;0,0681321666666667;"0";0,4404215;"0";"214";0,00959021152054664;0,17742179593122;"Nodiff"
"Streptococcus_anginosus";0,00983791985087071;0,0837126666666667;"0";0,146389;"0.00209";"654";0,00983791985087071;0,17742179593122;"Nodiff"
"Ruminococcus_callidus";0,0107412919243296;0,225959666666667;"0.00478";0,100201333333333;"0";"606";0,0107412919243296;0,187256522547479;"Nodiff"
