"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Gemella_morbillorum";2,13678352030506e-08;0,000566222222222222;"0";0,0644137777777778;"0";"356";2,13678352030506e-08;6,06347838705584e-06;"CRC"
"Fusobacterium_nucleatum";2,40898381851277e-08;0,000370333333333333;"0";0,0458757777777778;"0";"348";2,40898381851277e-08;6,06347838705584e-06;"CRC"
"Peptostreptococcus_stomatis";3,202541401614e-08;0,000461555555555556;"0";0,193181444444444;"0";"531";3,202541401614e-08;6,06347838705584e-06;"CRC"
"Parvimonas_unclassified";8,62161332292335e-08;0,00215733333333333;"0";0,354285;"0.00117";"518";8,62161332292335e-08;1,22426909185512e-05;"CRC"
"Parvimonas_micra";1,74526181800593e-07;0,000841222222222222;"0";0,0606574444444444;"0";"515";1,74526181800593e-07;1,98261742525474e-05;"CRC"
"Clostridium_symbiosum";1,48238970401432e-05;0,0473405555555556;"0";0,101183555555556;"0.008975";"228";1,48238970401432e-05;0,00124636833793438;"CRC"
"Solobacterium_moorei";1,53601731787688e-05;0,00373133333333333;"0";0,0865432222222222;"0.003425";"638";1,53601731787688e-05;0,00124636833793438;"CRC"
"Clostridium_nexile";2,61769034012968e-05;0,043222;"0";0,489158111111111;"0";"214";2,61769034012968e-05;0,00185856014149207;"CRC"
"Clostridium_hathewayi";3,70412549864736e-05;0,049333;"0";0,152619111111111;"0.02376";"208";3,70412549864736e-05;0,00233771475914633;"CRC"
"Porphyromonas_asaccharolytica";4,48963533971056e-05;0,000163333333333333;"0";0,143339888888889;"0";"534";4,48963533971056e-05;0,0025501128729556;"CRC"
"Peptostreptococcus_anaerobius";0,000194399507934956;0;"0";0,0189376666666667;"0";"530";0,000194399507934956;0,0100380836824595;"CRC"
"Prevotella_stercorea";0,000282698104960095;0,00932366666666667;"0";0,668192666666667;"0";"566";0,000282698104960095;0,0133810436347778;"CRC"
"Granulicatella_adiacens";0,000547892482850035;0,002708;"0";0,0241176666666667;"0.00161";"360";0,000547892482850035;0,0239386869429861;"CRC"
"Eubacterium_rectale";0,00108432722426121;7,16379988888889;"4.243885";3,30076133333333;"1.10989";"331";0,00108432722426121;0,0439927045271691;"Ctl"
"Anaerococcus_obesiensis";0,00119716916493828;0;"0";0,00293377777777778;"0";"62";0,00119716916493828;0,0453328057123295;"CRC"
"Streptococcus_mitis_oralis_pneumoniae";0,00144518567161371;0,00679055555555556;"0";0,0277126666666667;"0.003375";"668";0,00144518567161371;0,0499101650279106;"CRC"
"Streptococcus_constellatus";0,00149379015048324;0,000487444444444444;"0";0,003783;"0";"656";0,00149379015048324;0,0499101650279106;"CRC"
"Bacteroides_fragilis";0,00204259495674874;0,338769333333333;"0.001745";1,39081666666667;"0.05153";"96";0,00204259495674874;0,0644552186351825;"Nodiff"
"Peptostreptococcus_unclassified";0,00228449581406702;0,000261444444444444;"0";0,03072;"0";"532";0,00228449581406702;0,0682944011784246;"Nodiff"
"Anaerococcus_vaginalis";0,00278379580241265;8,27777777777778e-05;"0";0,003744;"0";"65";0,00278379580241265;0,0790598007885193;"Nodiff"
"Prevotella_copri";0,00349358871644538;2,73709355555556;"0";4,364762;"0.006085";"546";0,00349358871644538;0,0867599312104132;"Nodiff"
"Pseudoflavonifractor_capillosus";0,00366628378517961;0,0105556666666667;"0";0,00881377777777778;"0.00224";"578";0,00366628378517961;0,0867599312104132;"Nodiff"
"Lachnospiraceae_bacterium_3_1_57FAA_CT1";0,0037156339083193;0,0446974444444444;"0";0,326859;"0.004345";"394";0,0037156339083193;0,0867599312104132;"Nodiff"
"Ruminococcaceae_bacterium_D16";0,00394067149246864;0,0258958888888889;"0";0,10137;"0.0017";"603";0,00394067149246864;0,0867599312104132;"Nodiff"
"Porphyromonas_somerae";0,00397140530188511;0;"0";0,0406274444444444;"0";"538";0,00397140530188511;0,0867599312104132;"Nodiff"
"Prevotella_intermedia";0,00397140530188511;0;"0";0,0908437777777778;"0";"551";0,00397140530188511;0,0867599312104132;"Nodiff"
"Megamonas_unclassified";0,00462640292972459;0,595817333333333;"0";0,847774111111111;"0";"469";0,00462640292972459;0,0973258097808729;"Nodiff"
"Eubacterium_limosum";0,00482496328886432;0,0107536666666667;"0";0,00334855555555556;"0";"329";0,00482496328886432;0,0978778267169619;"Nodiff"
"Megasphaera_micronuciformis";0,00506670320715175;0,0685565555555556;"0";0,0105773333333333;"0";"472";0,00506670320715175;0,0992374972986963;"Nodiff"
"Porphyromonas_uenonis";0,00531242283749107;0,000163222222222222;"0";0,00449822222222222;"0";"539";0,00531242283749107;0,100581872389831;"Nodiff"
"Ruminococcus_torques";0,00571553199493329;1,45798111111111;"1.025575";2,71527866666667;"1.439145";"615";0,00571553199493329;0,101641755836325;"Nodiff"
"Gordonibacter_pamelaeae";0,00580927444818791;0,0460861111111111;"0.002795";0,0154935555555556;"0";"359";0,00580927444818791;0,101641755836325;"Nodiff"
"Prevotella_bivia";0,00590524285668789;0,00228088888888889;"0";0,00588722222222222;"0";"543";0,00590524285668789;0,101641755836325;"Nodiff"
"Clostridiaceae_bacterium_JC118";0,00633708615473734;0,002378;"0";0,00909288888888889;"0";"195";0,00633708615473734;0,105866615761494;"Nodiff"
"Aggregatibacter_segnis";0,00722528361750151;0;"0";0,00105866666666667;"0";"42";0,00722528361750151;0,110917867425429;"Nodiff"
"Alloprevotella_tannerae";0,00722528361750151;0;"0";0,0224246666666667;"0";"58";0,00722528361750151;0,110917867425429;"Nodiff"
"Eikenella_corrodens";0,00722528361750151;0;"0";0,0259903333333333;"0";"286";0,00722528361750151;0,110917867425429;"Nodiff"
"Eubacterium_hallii";0,00845401377863881;1,43109177777778;"0.60839";0,766490666666667;"0.147105";"327";0,00845401377863881;0,12636525858597;"Nodiff"
"Actinomyces_naeslundii";0,00979472739088545;0,000537888888888889;"0";0,000282111111111111;"0";"25";0,00979472739088545;0,14265141430828;"Nodiff"
"Escherichia_coli";0,0120099789067853;1,301138;"0.13139";4,00955344444444;"0.279485";"316";0,0120099789067853;0,166126177735477;"Nodiff"
"Bacteroides_thetaiotaomicron";0,0122064378469277;0,782039111111111;"0.10568";1,07633188888889;"0.349715";"122";0,0122064378469277;0,166126177735477;"Nodiff"
"Campylobacter_ureolyticus";0,0131614049262262;0;"0";0,000686;"0";"173";0,0131614049262262;0,166126177735477;"Nodiff"
"Fusobacterium_necrophorum";0,0131614049262262;0;"0";0,0967637777777778;"0";"347";0,0131614049262262;0,166126177735477;"Nodiff"
"Haemophilus_influenzae";0,0131614049262262;0;"0";0,00413111111111111;"0";"365";0,0131614049262262;0,166126177735477;"Nodiff"
"Prevotella_denticola";0,0131614049262262;0;"0";0,0159584444444444;"0";"548";0,0131614049262262;0,166126177735477;"Nodiff"
"Aggregatibacter_unclassified";0,0153109866127528;1,77777777777778e-05;"0";0,00108244444444444;"0";"43";0,0153109866127528;0,189057399913991;"Nodiff"
"Eubacterium_infirmum";0,0159085891606069;0,000421777777777778;"0";0,00209044444444444;"0";"328";0,0159085891606069;0,192256992409037;"Nodiff"
"Leptotrichia_unclassified";0,0168463261093971;0,000122;"0";0,00247655555555556;"0";"450";0,0168463261093971;0,192378512785949;"Nodiff"
"Pseudomonas_aeruginosa";0,0170680058280167;0,000519;"0";0,0570271111111111;"0";"579";0,0170680058280167;0,192378512785949;"Nodiff"
"Candidatus_Zinderia_insecticola";0,0171965692233365;7,67777777777778e-05;"0";5,77777777777778e-06;"0";"176";0,0171965692233365;0,192378512785949;"Nodiff"
"Desulfovibrio_desulfuricans";0,0172734228029637;0,00665122222222222;"0";0,0222324444444444;"0";"265";0,0172734228029637;0,192378512785949;"Nodiff"
"Oribacterium_sinus";0,0180325337330093;0,000486111111111111;"0";0,002227;"0";"495";0,0180325337330093;0,19697075308364;"Nodiff"
"Streptococcus_thermophilus";0,0191295993748099;0,637868888888889;"0.01686";0,203185222222222;"0.001045";"681";0,0191295993748099;0,198680914779714;"Nodiff"
"Fusobacterium_mortiferum";0,0191334949317336;0,0288057777777778;"0";0,344999333333333;"0";"346";0,0191334949317336;0,198680914779714;"Nodiff"
"Bifidobacterium_catenulatum";0,0192384688607117;0,375916333333333;"0";0,055605;"0";"136";0,0192384688607117;0,198680914779714;"Nodiff"
"Parabacteroides_distasonis";0,0228192411235047;1,16572233333333;"0.051035";1,73579277777778;"0.24301";"503";0,0228192411235047;0,231452302824119;"Nodiff"
"Aeromonas_unclassified";0,024060195100933;0;"0";0,000257333333333333;"0";"39";0,024060195100933;0,235731665787165;"Nodiff"
"Flavonifractor_plautii";0,0240711912247457;0,05387;"0.005075";0,0981026666666667;"0.01153";"343";0,0240711912247457;0,235731665787165;"Nodiff"
"Actinomyces_cardiffensis";0,0281766972471637;4,4e-05;"0";0,00122622222222222;"0";"20";0,0281766972471637;0,271260407396423;"Nodiff"
