"Increasing.Rank.Min","Decreasing.Rank.Min","Increasing.Rank.Max","Decreasing.Rank.Max","Increasing.Rank.Average","Decreasing.Rank.Average","Decre.maxRank.P","Decre.aveRank.P","Decre.minRank.P","Species","Decre.minRank.P.FDR","Decre.maxRank.P.FDR","Decre.aveRank.P.FDR"
10001,1,10001,1,10001,1,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,"Parvimonas_unclassified",0.000251373464052196,0.0718928107189281,0.0479285404792854
10000,2,10000,2,10000,2,0.0001999800019998,0.0001999800019998,0.0001999800019998,"Peptostreptococcus_stomatis",0.000500995196647583,0.0718928107189281,0.0479285404792854
9999,1,10001,3,10000,2,0.0002999700029997,0.0001999800019998,9.99900009999e-05,"Gemella_morbillorum",0.000251373464052196,0.0718928107189281,0.0479285404792854
9998,4,9998,4,9998,4,0.0003999600039996,0.0003999600039996,0.0003999600039996,"Parvimonas_micra",0.000998511259985113,0.0718928107189281,0.0718928107189281
9997,5,9997,5,9997,5,0.0004999500049995,0.0004999500049995,0.0004999500049995,"Fusobacterium_nucleatum",0.00124382025465274,0.0718928107189281,0.0718928107189281
9990,12,9990,12,9990,12,0.0011998800119988,0.0011998800119988,0.0011998800119988,"Solobacterium_moorei",0.00297487492630047,0.143785621437856,0.143785621437856
9985,16,9986,17,9985.5,16.5,0.0016998300169983,0.00164983501649835,0.0015998400159984,"Desulfovibrio_desulfuricans",0.00395286931787921,0.170745425457454,0.166252124787521
9983,18,9984,19,9983.5,18.5,0.0018998100189981,0.00184981501849815,0.0017998200179982,"Streptococcus_anginosus",0.00443174860596132,0.170745425457454,0.166252124787521
9946,1,10001,56,9973.5,28.5,0.0055994400559944,0.00284971502849715,9.99900009999e-05,"Porphyromonas_somerae",0.000251373464052196,0.341490850914908,0.208489151084892
9972,28,9974,30,9973,29,0.002999700029997,0.0028997100289971,0.0027997200279972,"Porphyromonas_asaccharolytica",0.00687030273081907,0.239642702396427,0.208489151084892
9950,37,9965,52,9957.5,44.5,0.0051994800519948,0.00444955504449555,0.0036996300369963,"Megamonas_rupellensis",0.00898660133986601,0.341490850914908,0.266602506416025
9945,32,9970,57,9957.5,44.5,0.0056994300569943,0.00444955504449555,0.0031996800319968,"Prevotella_intermedia",0.00779854217968034,0.341490850914908,0.266602506416025
