"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33"
"CCIS02856720ST.4.0","CCIS45793747ST.4.0","CCIS21126322ST.4.0","SID31328","SZAXPI015262.79","CCIS23164343ST.4.0","SZAXPI015274.111","CRC_MR_SBJ79H_17","CCIS45571137ST.3.0","18.0697722134619","22.0005094295155","22.0851727628244","22.2917456323501","22.4366154098808","25.1417798117118","25.2178310650658","25.3744398920489","CCIS06260551ST.3.0","MMRS96422329ST.27.0.0","CCIS11015875ST.4.0","SZAXPI015216.169","CCIS46047672ST.4.0","DRR127485","SZAXPI017458.25","MMRS16644320ST.27.0.0","18.3682658198971","22.1301372917115","22.3482274382936","23.7659612488323","24.0796407449177","24.1408078878545","24.2408908400805","26.5066079866965"
"CCIS03857607ST.4.0","CCIS45571137ST.3.0","CCIS21126322ST.4.0","CCMD53522274ST.11.0","CCIS90164298ST.4.0","LILT_VF28_T016","CCIS11362406ST.4.0","MMPU99077057ST","SID31328","20.4025872706159","25.2391148548815","28.508968930142","29.1175460487985","29.3982653674736","29.8326245018587","30.06749432645","30.7297140782484","CRC_MR_SBJ12C_17","SZAXPI017454.20","MMRS54316675ST.27.0.0","DRR127485","SZAXPI017458.25","CCIS98832363ST.4.0","DRR127517","MMRS16644320ST.27.0.0","19.4968653664121","28.3411854801965","28.6809478644727","29.1982974953918","29.682105861933","29.7487076037212","30.5385882665866","32.488087152698"
"CCIS11362406ST.4.0","CCIS88317640ST.4.0","CCIS90164298ST.4.0","CCIS45793747ST.4.0","CCIS36797902ST.4.0","CCIS79210440ST.3.0","SID31328","CCIS21126322ST.4.0","CCIS45571137ST.3.0","19.1641456937689","20.4344181528371","21.9278809170882","22.4692832092971","22.7271788374228","23.080315635892","23.1013438153801","24.3441179158786","CCIS06260551ST.3.0","SZAXPI017454.20","CCIS11015875ST.4.0","DRR127517","MMRS16644320ST.27.0.0","DRR127485","CCIS62794166ST.4.0","SZAXPI017458.25","20.5650465785371","20.6243750503573","22.9025142905643","23.4893197413803","23.7399780549941","24.3242250421653","24.4932473873739","24.7460975138"
"CCIS23164343ST.4.0","CCIS02856720ST.4.0","SZAXPI015262.79","SID31236","CCIS45793747ST.4.0","SID31328","CRC_MR_SBJ79H_17","CCIS88317640ST.4.0","CCIS21126322ST.4.0","22.4366154098808","23.4089058999454","25.9552232838383","29.6019153526778","31.2195997889675","31.2516708546487","33.4270266737815","33.749092008063","SZAXPI015216.169","CCIS46047672ST.4.0","CCIS06260551ST.3.0","MMRS96422329ST.27.0.0","SZAXPI003415.12","SZAXPI017458.25","CCIS11015875ST.4.0","DRR127485","26.8384755317827","28.1893260189562","28.5462418722483","32.3047651851008","33.1725730719445","34.3120069256346","34.9670527612008","34.9881791939335"
"CCIS36797902ST.4.0","CCIS11362406ST.4.0","LILT_VF28_T016","CCIS88317640ST.4.0","CCIS90164298ST.4.0","CCMD59540613ST.11.0","DRR127649","CCIS45571137ST.3.0","CCIS79210440ST.3.0","22.4692832092971","22.9945350613814","24.2431037581494","24.4804987209003","26.4011519707682","26.7066764760443","27.0894537398339","27.1842956548924","SZAXPI017454.20","CCIS62794166ST.4.0","CCIS06260551ST.3.0","SZAXPI017585.109","CCIS50148151ST.4.0","CCIS11015875ST.4.0","MMRS72980899ST.27.0.0","CCIS98832363ST.4.0","20.6437153972583","24.2841363970659","24.2987448235295","25.8632319180183","26.1546130675718","26.4070818917028","26.4156181427541","26.4512460126324"
"CCIS45571137ST.3.0","CCIS21126322ST.4.0","CCIS03857607ST.4.0","LILT_VF28_T016","CCIS45793747ST.4.0","SID31328","CCIS79210440ST.3.0","CCMD85661207ST.11.0","CCIS11362406ST.4.0","16.5067855532142","20.4025872706159","20.7158211272134","22.4429366533928","22.9716245092897","23.1963554672367","23.5203174810694","24.3441179158786","DRR127485","SZAXPI017454.20","CRC_MR_SBJ12C_17","CCIS11015875ST.4.0","DRR127517","MMRS96422329ST.27.0.0","CCIS06260551ST.3.0","MMRS16644320ST.27.0.0","20.1302705313739","21.2511439410776","21.4711964645126","22.7538763304563","23.1554654413078","23.8185179952532","24.1714933761321","24.381742504087"
"CCIS45793747ST.4.0","SID31328","CCIS02856720ST.4.0","CCIS21126322ST.4.0","CCIS88317640ST.4.0","MMPU99077057ST","CCIS11362406ST.4.0","SZAXPI015265.88","DRR127649","15.9713316472422","18.0697722134619","18.5580735603834","19.9372498164616","21.7401883864377","21.9278809170882","22.1364842191641","22.393989246588","MMRS16644320ST.27.0.0","SZAXPI017458.25","DRR127517","CCIS11015875ST.4.0","CCIS06260551ST.3.0","MMRS96422329ST.27.0.0","DRR127485","SZAXPI017454.20","17.219166692619","17.8630680358414","17.8776817171299","17.9901812202073","18.6954785904025","19.0013907517003","19.0592645349421","20.7641553370418"
"CCIS79210440ST.3.0","DRR127649","CCIS11362406ST.4.0","CCIS45571137ST.3.0","CRC_MR_SBJ77H_17","CCIS45793747ST.4.0","SID31328","CCIS21126322ST.4.0","LILT_VF265_T016","20.5796187697659","22.7271788374228","23.1963554672367","23.4471735567936","23.6683268916922","24.0291915604583","25.0949771850265","25.1404698178415","CCIS06260551ST.3.0","CCIS62794166ST.4.0","SZAXPI017454.20","DRR127517","DRR127485","CCIS11015875ST.4.0","MMRS54316675ST.27.0.0","CCIS50148151ST.4.0","20.3565086298609","21.3673382935615","21.4557600825093","21.7203082720435","22.0556985153429","22.4723609839398","22.8583556229992","23.6206673454414"
"CCIS88317640ST.4.0","CCIS11362406ST.4.0","CCIS45793747ST.4.0","SID31328","CCIS90164298ST.4.0","CCIS36797902ST.4.0","CRC_MR_SBJ79H_17","MMPU84450604ST","CCIS21126322ST.4.0","19.1641456937689","19.9372498164616","21.5430911424289","22.5736419475192","24.2431037581494","24.4400178938028","24.9026950857191","24.9414474421995","SZAXPI017454.20","CCIS06260551ST.3.0","CCIS11015875ST.4.0","DRR127485","CCMD86114146ST.21.0","MMRS16644320ST.27.0.0","MMRS96422329ST.27.0.0","DRR127517","20.215598933576","22.5381562507007","23.0234747917446","23.337260754011","23.3644071296898","23.5551782755555","23.6670021124645","24.4731293549272"
"CCIS98482370ST.3.0","MMRS51737257ST.27.0.0","CCIS45793747ST.4.0","SID31328","CCIS21126322ST.4.0","DRR127731","MMPU99077057ST","CCMD85661207ST.11.0","SZAXPI015230.16","24.693098248622","25.9328412375698","27.0798249298329","27.1164788921497","28.00920503454","28.1485679736501","28.2658142113313","28.3756208767755","DRR127625","MMRS16644320ST.27.0.0","LILT_VF77_16","DRR127774","DRR127517","SZAXPI017454.20","CCIS62794166ST.4.0","DRR127485","19.0648134936196","23.1076827330392","23.1456662019977","25.923664141936","27.0679547567747","27.8561869335593","27.9752189180657","28.1282676303483"
"CCMD15562448ST.11.0","CRC_MR_SBJ24H_17","SID530075","CCIS79210440ST.3.0","CCIS11362406ST.4.0","SZAXPI015274.111","CCIS45793747ST.4.0","CCMD85661207ST.11.0","CCIS21126322ST.4.0","23.1865414402558","26.9158247112382","27.1235517210376","29.006420156362","31.2545256554503","31.9038264208449","32.3361696679384","32.3443369765682","MMRS41711735ST.27.0.0","SID31868","CCIS06260551ST.3.0","CCIS62794166ST.4.0","CCIS11015875ST.4.0","SZAXPI017454.20","MMRS16644320ST.27.0.0","DRR127485","15.5993219970421","26.0310576153256","27.9568322079595","29.5441227376563","30.0237130316572","32.3147088539105","32.3351766224216","32.5443929600431"
"CCMD18829815ST.11.0","SZAXPI015272.108","CCIS21126322ST.4.0","CCMD85661207ST.11.0","SZAXPI015265.88","CCIS45793747ST.4.0","MMRS85548821ST.27.0.0","SZAXPI015274.111","CCMD99929634ST.11.0","17.60609884943","23.4999835487368","24.333629822622","24.4887668591989","24.7204786831101","25.8974167290041","26.3220753957453","26.7845409164895","MMRS96422329ST.27.0.0","CCIS11015875ST.4.0","SZAXPI015213.15","SID31877","DRR127485","LILT_VF264_T017","MMRS16644320ST.27.0.0","DRR127517","21.7622726234072","22.6768529462931","23.3718283557299","24.9302398184113","26.063338301764","26.349714242572","27.7157010540001","27.8529127638008"
"CCMD26625622ST.11.0","CCMD85661207ST.11.0","CCIS21126322ST.4.0","CCMD18829815ST.11.0","CCIS02856720ST.4.0","CCMD59540613ST.11.0","SZAXPI015272.108","SZAXPI015274.111","CCIS45793747ST.4.0","29.0324519814121","30.6557395458387","31.385992549142","32.486310839843","32.5824009700498","32.941857009985","33.1916488664257","33.4354552420645","SID531382","CCMD13071240ST.21.0","DRR127517","CCIS62794166ST.4.0","CCIS11015875ST.4.0","SZAXPI015213.15","MMRS16644320ST.27.0.0","SZAXPI017454.20","29.4712230107727","30.7864037734549","30.9849264054685","32.7016317450368","33.5726922097111","33.5788640506003","33.7716791692995","34.0780498466168"
"CCMD30626189ST.11.0","MMRS35808664ST.27.0.0","SZAXPI015252.43","SZAXPI015269.94","CCMD53522274ST.11.0","CCIS90164298ST.4.0","SZAXPI015231.17","MMRS57569834ST.27.0.0","CCMD51228890ST.11.0","28.201008426168","28.2266545870636","28.7960061500184","29.7081313147748","29.889061845344","34.2141843364035","35.2256637858295","37.3593293402893","CRC_MR_SBJ49C_17","DRR127754","MMRS18295921ST.27.0.0","MMRS54316675ST.27.0.0","SZAXPI017589.133","SZAXPI015220.136","SZAXPI017467.87","SID31868","21.6629820133079","23.3531715965948","24.7452798435399","25.6247757806717","26.3675650732638","27.0076917471468","29.4990361182683","30.9351342248939"
"CCMD51228890ST.11.0","CRC_MR_SBJ81H_17","CCIS90164298ST.4.0","MMPU84450604ST","CCIS11362406ST.4.0","CCIS88317640ST.4.0","CCMD85661207ST.11.0","CCIS36797902ST.4.0","DRR127649","18.3362926195128","23.0729739698419","23.7825017259812","27.2273257696749","27.6348000332877","28.4063596219456","28.6812459098973","30.8302728634617","CCMD86114146ST.21.0","CCMD95676152ST.11.0","CRC_MR_SBJ47C_17","SID31159","MMRS16644320ST.27.0.0","SZAXPI017458.25","CCIS11015875ST.4.0","DRR127485","22.6479777021548","25.4344049735177","28.1072364345252","29.6403826855812","31.6024771224884","31.8774631638733","32.3615194286996","32.7701044777996"
"CCMD53522274ST.11.0","SZAXPI015269.94","SZAXPI015252.43","MMRS35808664ST.27.0.0","CCIS90164298ST.4.0","CCIS03857607ST.4.0","CCMD99440714ST.11.0","MMRS57569834ST.27.0.0","SID531414","16.5217428220209","21.6320047632507","23.1986243083442","26.3843245067502","28.508968930142","28.8324954750226","29.6069249946562","29.6770533037884","CRC_MR_SBJ49C_17","MMRS18295921ST.27.0.0","MMRS54316675ST.27.0.0","CCIS98832363ST.4.0","SID31868","SZAXPI017458.25","DRR127754","SZAXPI015220.136","18.9631191277701","19.1859280339003","20.2615317914515","21.3438807354872","25.9232932419571","26.3253277760753","26.5090499258291","28.0910904538076"
"CCMD59540613ST.11.0","CCMD85661207ST.11.0","DRR127649","SID31328","CCIS21126322ST.4.0","CCIS45793747ST.4.0","SZAXPI015230.16","MMPU99077057ST","MMPU84450604ST","20.6003920745674","21.7150966595339","21.9267227193806","22.4946715653019","22.5497601124003","23.4438559025153","23.9670067710551","24.0967916090483","MMRS16644320ST.27.0.0","DRR127485","CCIS11015875ST.4.0","SZAXPI017454.20","DRR127774","SID31877","MMRS96422329ST.27.0.0","DRR127517","19.1565393827748","20.5719729388579","20.8899344183389","22.2664658013705","22.9413463539152","22.9902240976768","23.0661559587375","23.336815870491"
"CRC_MR_SBJ24H_17","CCMD15562448ST.11.0","SID530075","CCIS11362406ST.4.0","CCIS79210440ST.3.0","MMRS35808664ST.27.0.0","CCIS02856720ST.4.0","CCIS88317640ST.4.0","SZAXPI015274.111","23.1865414402558","26.7817147242069","29.873622225219","31.1000472067921","31.5987506737323","36.4663303124937","36.66754249574","36.7177671524795","MMRS41711735ST.27.0.0","SID31868","CCIS06260551ST.3.0","MMRS54316675ST.27.0.0","LILT_VF71_16","SZAXPI003415.12","CCIS11015875ST.4.0","CCIS62794166ST.4.0","22.5576547821776","22.8235153057871","31.2886874796515","33.5189600336705","35.5760536613141","35.9526707364015","36.8613023148288","37.0450414880399"
"CRC_MR_SBJ77H_17","CCIS79210440ST.3.0","DRR127649","DRR127583","LILT_VF265_T016","SID31328","CCMD59540613ST.11.0","CCIS45793747ST.4.0","CCIS21126322ST.4.0","23.4471735567936","24.7018522536773","26.7199786425906","26.8413713794731","26.9758603074267","27.579571459691","28.1513208887612","28.7192109106883","CCMD88272491ST.21.0","DRR127517","SZAXPI017454.20","CCIS50148151ST.4.0","CCIS11015875ST.4.0","MMRS47685461ST.27.0.0","CCIS62794166ST.4.0","DRR127485","21.56704521058","24.156554828576","25.5130506912639","25.6960203412124","25.7229527585287","26.5207328381306","26.6229691609501","27.2929526340647"
"CRC_MR_SBJ79H_17","SZAXPI015234.20","CCIS88317640ST.4.0","SID31328","CCIS45793747ST.4.0","CCIS02856720ST.4.0","DRR127649","CCIS79210440ST.3.0","LILT_VF265_T016","23.3175679180398","24.4400178938028","24.9298043885787","24.9334448140525","25.2178310650658","25.6298739814947","25.9984883649492","26.3407931183934","CCIS11015875ST.4.0","MMRS96422329ST.27.0.0","DRR127485","CRC_MR_SBJ47C_17","CCMD86114146ST.21.0","CCIS06260551ST.3.0","SID31881","SID531382","21.2723686736926","21.5612071787087","23.3710499047154","23.4352301034554","23.7874283599867","23.7901101728807","24.19302239486","24.7695852800284"
"CRC_MR_SBJ81H_17","CCMD51228890ST.11.0","CCIS90164298ST.4.0","MMPU84450604ST","CCIS11362406ST.4.0","CCIS88317640ST.4.0","CCIS36797902ST.4.0","DRR127731","SID531414","18.3362926195128","30.1280329653564","31.8703718978442","34.7726155291603","35.025065241441","35.3356770441066","39.2279029298011","40.0155326772167","SID31159","CRC_MR_SBJ47C_17","CCMD86114146ST.21.0","CCMD95676152ST.11.0","SZAXPI017458.25","SZAXPI017454.20","MMRS16644320ST.27.0.0","CCIS11015875ST.4.0","30.9277898076261","32.8809729137339","33.4244735367979","34.5466256420899","39.553572162361","40.7688989244178","41.0038224424309","41.0711597397359"
"DRR127546","CCMD59540613ST.11.0","SZAXPI015265.88","MMPU84450604ST","CCIS45793747ST.4.0","CCIS21126322ST.4.0","SID31328","MMRS68630931ST.27.0.0","CCIS45571137ST.3.0","24.2177866134707","26.7488485408606","30.4149556179439","30.6053817773018","30.8861194255413","30.9370288591907","30.9572773960179","31.1177111002657","DRR127509","DRR127580","SZAXPI017580.90","DRR127774","MMRS16644320ST.27.0.0","SZAXPI017454.20","CCIS11015875ST.4.0","MMRS96422329ST.27.0.0","23.8576505181944","24.3610719450787","28.0057054543088","28.2240574060977","28.4135153128753","29.1093280911394","30.0068305713099","30.3539695644738"
"DRR127583","CRC_MR_SBJ77H_17","DRR127731","CCIS45793747ST.4.0","CCMD99440714ST.11.0","SZAXPI015265.88","CCMD18829815ST.11.0","SID31328","CCIS21126322ST.4.0","26.7199786425906","29.5382754577582","30.187359704739","30.7812276315452","31.6731536878253","31.979045977399","32.1148495435912","32.1749147980457","MMRS16644320ST.27.0.0","LILT_VF264_T017","DRR127517","CCIS11015875ST.4.0","SID31877","DRR127580","MMRS96422329ST.27.0.0","CCMD88272491ST.21.0","29.599941563971","30.4403589253642","30.451446051196","30.7120464238351","30.7497973059937","30.920356852847","31.4407581318056","31.7689512774202"
"DRR127721","MMRS68630931ST.27.0.0","MMRS57569834ST.27.0.0","CCMD59540613ST.11.0","CCIS36797902ST.4.0","CCIS11362406ST.4.0","CCIS45793747ST.4.0","CCIS79210440ST.3.0","DRR127731","25.1043641838586","28.0458641366192","36.6352456328875","37.4602463782234","37.4773918809113","37.6164064630395","37.6970716679665","38.3118044088542","SZAXPI015215.20","SZAXPI017454.20","CCIS62794166ST.4.0","DRR127509","SZAXPI017582.94","CCIS06260551ST.3.0","CCIS50148151ST.4.0","MMRS16644320ST.27.0.0","29.7297635662529","34.1062032044612","34.6896676944778","34.7556516927722","35.5895739246159","35.8983374388146","35.9425279085793","35.9715295137279"
"DRR127731","CCIS45793747ST.4.0","DRR127649","CCMD59540613ST.11.0","SID531414","MMRS68630931ST.27.0.0","MMPU84450604ST","CCIS90164298ST.4.0","SID31328","23.9560681129417","25.1257114928871","25.4514414683786","25.5111969513486","25.7484144928596","26.0084618886123","26.462229162837","27.4403654605455","MMRS16644320ST.27.0.0","DRR127774","DRR127517","SZAXPI017454.20","CCIS11015875ST.4.0","DRR127485","CCIS62794166ST.4.0","DRR127647","19.4464034591772","21.4718064535707","24.02170688692","25.0299778662407","25.2764002289448","25.4611845692458","25.6783137464009","26.2507480012266"
