"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37"
"CCIS95097901ST.4.0","CCIS02856720ST.4.0","SID31537","CCIS50003399ST.4.0","CCIS41692898ST.4.0","SID31452","SZAXPI003433.7","CCIS32452666ST.4.0","SID31512","CCIS94603952ST.4.0","22.5220246994692","23.2977995696182","24.9874751062167","25.7539845269407","26.6010240976245","26.9121810858262","27.0372883565882","27.2715944602786","27.5674355340989","SID530890","SID31880","CCIS76845094ST.20.0","CRC_MR_SBJ10C_17","SZAXPI003424.12","DRR127485","SID531281","CRC_MR_SBJ06C_17","SID31871","21.9403610762882","22.6781117055279","23.6970559773066","24.3326258039715","25.2214387357601","26.245651799321","27.450500570241","27.8423702115858","28.112504042849"
"CCIS95409808ST.4.0","CCIS32452666ST.4.0","SID31452","SID31750","CCMD18579000ST.11.0","CCIS94603952ST.4.0","CCIS03473770ST.4.0","SZAXPI015227.13","SID31512","SID532779","16.5712636685951","21.0475558679339","23.4790661153058","23.7490544453584","24.5728952827968","24.6650536522972","26.1920159154522","26.5310653462596","26.9197099572079","CCIS38765456ST.20.0","SID530890","CCIS21278152ST.4.0","MMRS90191266ST.27.0.0","DRR127485","CRC_MR_SBJ10C_17","CCIS98512455ST.4.0","SID531128","CCIS76845094ST.20.0","16.431452078943","24.0418895172884","24.583680049364","25.4047095550057","25.5510882535363","26.5550084603809","26.7746738775657","28.1648986328781","28.3616381864624"
"CCMD29706695ST.11.0","CCMD31009081ST.11.0","CRC_MR_SBJ60H_17","CCMD54057834ST.11.0","SZAXPI015252.43","CCIS16383318ST.4.0","CCIS03473770ST.4.0","CRC_MR_SBJ67H_17","CRC_MR_SBJ37H_17","DRR127649","22.2202342372645","23.5474919591663","26.0030031765044","26.5657973309969","26.6460876124845","27.1638247139426","27.185620269225","27.5688407657504","28.2435233126871","DRR127603","CCIS77252613ST.4.0","MMRS72802364ST.27.0.0","SZAXPI015226.14","CCIS40244499ST.3.0","LILT_VF176_T017","DRR127708","MMRS90191266ST.27.0.0","CCIS98832363ST.4.0","18.0713641823079","20.1446679842409","20.6373382786565","23.7688155902161","24.7292580355335","25.2451729424676","25.6515502547643","25.9998891020693","26.0257551381089"
"CCMD31009081ST.11.0","SID31749","CCIS03473770ST.4.0","DRR127649","CCMD18579000ST.11.0","CCMD45004878ST.11.0","CCMD49025643ST.11.0","SZAXPI015227.13","CRC_MR_SBJ67H_17","CRC_MR_SBJ18H_17","17.9057433569567","18.1830336901382","18.2754833133573","19.2539525577841","19.3612221179682","19.3875090953892","21.2244024336917","21.4231698799967","21.559580080535","SID531128","DRR127603","DRR127485","SZAXPI017462.33","DRR127594","CCIS77252613ST.4.0","DRR127708","CRC_MR_SBJ36C_17","SID530890","15.8582141312097","16.4511638321336","19.5384164087881","20.4799848014568","21.2137483522644","22.0077358796856","22.0483797726726","22.891487229123","22.9335698336282"
"CCMD35081859ST.11.0","SZAXPI015230.16","CCMD93755960ST.11.0","MMPU99077057ST","LILT_VF189_T016","DRR127649","CRC_MR_SBJ74H_17","SID532802","SZAXPI015227.13","SID532779","18.1989596182831","18.7620278715202","19.3124267222066","20.0866941706145","21.5792968574349","24.0521902636371","24.716637983579","25.3017108155358","25.3830851179777","CCMD95431029ST.11.0","CCMD89306485ST.11.0","SZAXPI017452.17","SZAXPI017588.123","CRC_MR_SBJ06C_17","DRR127485","MMRS86178473ST.27.0.0","MMRS77321055ST.27.0.0","MMRS90191266ST.27.0.0","15.6080020935641","19.1303981333113","22.4019624430607","23.5403532728292","24.6144045287531","26.1295647605677","26.5855190325354","27.2890451110862","27.3615372236448"
"CCMD37575804ST.11.0","CRC_MR_SBJ74H_17","CCIS05314658ST.4.0","CCIS50003399ST.4.0","SID532802","CCIS41692898ST.4.0","CCIS94603952ST.4.0","CCIS02856720ST.4.0","CCIS80834637ST.4.0","CCMD93755960ST.11.0","20.147658303463","20.7794865742997","21.5779342303984","22.139014713171","22.2787575247387","22.6855409023788","23.6905284525082","23.6976067791307","24.1465900086534","CRC_MR_SBJ06C_17","SID530890","CCIS76845094ST.20.0","SZAXPI017586.111","CRC_MR_SBJ10C_17","DRR127485","SZAXPI017588.123","MMRS12272136ST.27.0.0","SZAXPI015225.18","19.2130625539397","20.8069718105374","23.372057084831","23.5469560624574","24.0541063864218","24.5140633898544","24.6032362870761","24.8576735358842","24.9752223634385"
"CCMD45004878ST.11.0","CCMD73128545ST.11.0","CCIS03473770ST.4.0","CCMD18579000ST.11.0","CCMD31009081ST.11.0","SZAXPI015227.13","DRR127649","SID532802","SID532779","CCMD49025643ST.11.0","15.6075430133606","16.0818738389405","16.6494510036788","19.3612221179682","20.5817286671358","20.9537820122645","22.2940664180517","22.5521637762167","23.2400566306604","SID531128","SZAXPI017462.33","CCIS71301801ST.4.0","CRC_MR_SBJ36C_17","DRR127485","CCMD27463710ST.11.0","SID530890","DRR127708","DRR127603","17.1066045640682","19.9057139304924","20.8534788095919","21.2551563212836","22.552638391042","23.6563559810783","25.1908567785933","26.0808952186672","26.9752849818088"
"CCMD49025643ST.11.0","CCMD31009081ST.11.0","CCIS03473770ST.4.0","LILT_VF40_16","DRR127649","CCMD45004878ST.11.0","SID31749","CCMD18579000ST.11.0","CRC_MR_SBJ18H_17","SZAXPI015227.13","19.3875090953892","21.0245522938659","22.0999732320652","23.1563391121827","23.2400566306604","23.957735589738","24.2358118423667","24.69644677798","25.3305248395192","SID531128","DRR127485","SZAXPI017462.33","CCMD88272491ST.21.0","CCIS38765456ST.20.0","CCIS71301801ST.4.0","SID530890","CCIS50148151ST.4.0","CCIS98512455ST.4.0","20.7579201650864","21.1930014597933","23.3554081823697","23.9865898687058","24.2547530614847","24.3276236331336","24.3616722146469","25.4031655674938","26.5173364697098"
"CCMD54057834ST.11.0","CCIS36797902ST.4.0","CCIS48174381ST.4.0","CCIS07648107ST.4.0","SID530050","CCIS16383318ST.4.0","CCIS05314658ST.4.0","CRC_MR_SBJ18H_17","SZAXPI003433.7","CCIS03473770ST.4.0","19.7738357718451","20.6279233000756","21.2257652102957","21.2896650127333","21.3929766068796","21.792085189644","21.918572430845","21.9786739706494","23.0661127843141","CCIS98512455ST.4.0","CRC_MR_SBJ07C_17","MMRS72802364ST.27.0.0","SZAXPI003422.11","MMRS81194191ST.27.0.0","DRR127514","DRR162778","DRR162777","CCIS50148151ST.4.0","19.4811157817513","20.0796644844131","20.6379941200496","20.7127752027366","20.7339493169439","21.0015596619085","21.1363776369131","21.3383724006964","21.7161712971348"
"CCMD73128545ST.11.0","CCMD45004878ST.11.0","CCMD18579000ST.11.0","CCIS03473770ST.4.0","DRR127649","SZAXPI015227.13","SID532802","CCMD31009081ST.11.0","SID532779","CCIS07277498ST.4.0","15.6075430133606","18.2932853258183","18.662234598571","20.3585576123212","22.8440191628684","23.2402235927239","23.3112413852888","23.7514947657069","24.2127317383314","SZAXPI017462.33","CCIS71301801ST.4.0","SID531128","CRC_MR_SBJ36C_17","DRR127485","MMRS12272136ST.27.0.0","DRR127708","CCIS50148151ST.4.0","CCMD88272491ST.21.0","18.8696020040673","20.569599923314","21.6326976299652","23.5476686045201","23.8276485989071","24.3249416785077","25.8387829382423","27.4381600439989","28.1392915966216"
"CRC_MR_SBJ17H_17","DRR127751","CCMD54057834ST.11.0","MMRS92546335ST.27.0.0","CCIS41692898ST.4.0","CCIS05314658ST.4.0","SID530050","SID530074","CCIS48174381ST.4.0","DRR127583","31.7487357556029","32.5860953064279","32.7914259052225","34.5129125362711","35.2685375065922","35.5090037619306","35.9876461695899","36.611621081591","37.142087655214","DRR162777","CCIS41288781ST.4.0","DRR127478","DRR127514","SID531281","CCMD65406197ST.11.0","CCIS98512455ST.4.0","DRR127476","MMRS72802364ST.27.0.0","30.4346999348901","30.7715398218142","32.3141771055801","32.8081226229832","33.6972510907077","33.8863704254985","34.4323275756084","34.6143293403946","34.9303473703941"
"CRC_MR_SBJ18H_17","CCIS03473770ST.4.0","CCMD18579000ST.11.0","CCIS05314658ST.4.0","CCIS07277498ST.4.0","DRR127649","CCMD31009081ST.11.0","CCIS07648107ST.4.0","MMRS65862658ST.27.0.0","CCMD54057834ST.11.0","18.2247051398726","19.5059954720645","20.6971958669115","20.8380347940059","21.4359164434787","21.559580080535","21.5671324641687","21.8286839362661","21.918572430845","SZAXPI003422.11","CCIS71301801ST.4.0","MMRS12272136ST.27.0.0","SID530890","SZAXPI017462.33","DRR127485","SZAXPI017586.111","DRR162778","CRC_MR_SBJ11C_17","17.469544707247","19.3608568664354","21.1282791403701","21.2141027697355","21.3028029624437","21.3879351290208","21.7792798617608","22.0950305474738","22.1553284896997"
"CRC_MR_SBJ37H_17","SZAXPI015252.43","SZAXPI015230.16","CRC_MR_SBJ60H_17","MMPU99077057ST","CCMD31009081ST.11.0","DRR127649","CCMD35081859ST.11.0","LILT_VF189_T016","SID31749","23.4284843862018","24.9277726600352","25.2178857116075","25.9895992789981","26.3870335494348","26.482109084784","26.5220078395679","26.7381299942255","26.836637987002","CCIS77252613ST.4.0","SZAXPI015210.17","CRC_MR_SBJ06C_17","SZAXPI017588.123","CCIS98832363ST.4.0","DRR127485","MMRS86178473ST.27.0.0","MMRS72802364ST.27.0.0","MMRS90191266ST.27.0.0","22.8510021802415","23.4115878176342","25.4612403125692","25.4974148847623","25.5079618263926","26.6771428960374","26.7829827927697","27.1953030182567","27.8452977442907"
"CRC_MR_SBJ60H_17","SZAXPI015252.43","CCMD31009081ST.11.0","CCMD29706695ST.11.0","DRR127692","CRC_MR_SBJ37H_17","CRC_MR_SBJ67H_17","SZAXPI015227.13","CCIS03473770ST.4.0","CCIS16383318ST.4.0","18.2148495086893","23.4458631555313","23.5474919591663","23.8580329263835","25.2178857116075","25.5770969968349","26.668559439726","27.827680804325","28.3167753210001","DRR127594","SZAXPI015226.14","CCIS77252613ST.4.0","CCIS98832363ST.4.0","CCIS40244499ST.3.0","MMRS72802364ST.27.0.0","CRC_MR_SBJ36C_17","LILT_VF176_T017","DRR127603","16.5713763256013","18.2994183036538","19.2112850131192","21.335543513466","22.7012169060603","24.0672089326473","24.2156992268569","24.2394895076547","25.1500551661343"
"DRR127524","DRR127692","SZAXPI015231.17","CRC_MR_SBJ60H_17","SZAXPI015252.43","CCMD29706695ST.11.0","CRC_MR_SBJ37H_17","CRC_MR_SBJ67H_17","CCIS16383318ST.4.0","CCMD31009081ST.11.0","15.371608663972","17.1321599291829","30.0937012657649","36.6775657265787","37.3970829362492","43.2515522556128","43.6467425892998","43.9610698557678","45.3031702694701","MMRS34525504ST.27.0.0","SZAXPI017589.133","SID531361","SZAXPI015226.14","CCIS40244499ST.3.0","DRR127594","SZAXPI003420.4","CCIS77252613ST.4.0","CCIS98832363ST.4.0","12.8978427328643","18.5379156582853","19.917457275428","29.864094650811","30.882637000708","31.5695229960638","35.3452248273045","36.4494311338325","38.7538007708005"
"DRR127583","DRR162776","DRR127763","CCMD93755960ST.11.0","SZAXPI015261.75","DRR127672","CCIS80834637ST.4.0","DRR127649","CCMD37575804ST.11.0","LILT_VF40_16","27.0266292082235","27.9846111047644","30.5615625703432","31.1585814325861","31.5301521747406","31.9706766010183","32.3976273081348","32.9837336260194","33.0680135611137","DRR162777","SZAXPI017588.123","MMRS12272136ST.27.0.0","DRR127580","CCMD88272491ST.21.0","MMRS90191266ST.27.0.0","MMRS72802364ST.27.0.0","MMRS81194191ST.27.0.0","LILT_VF176_T017","28.3815051383502","30.172988423368","30.6587221276132","30.920356852847","31.7689512774202","32.1187785339667","32.2629057262826","32.5940729000688","32.6615852318377"
"DRR127672","DRR127583","SZAXPI003433.7","DRR162776","CCMD54057834ST.11.0","MMRS92546335ST.27.0.0","SZAXPI015247.35","CCIS48174381ST.4.0","CRC_MR_SBJ18H_17","CCIS03473770ST.4.0","31.5301521747406","33.0615885424158","33.5296569718048","34.3201563045814","35.3526836430786","36.3432619165974","36.5618872054781","36.7748811351485","36.8440047856174","CCMD88272491ST.21.0","MMRS72802364ST.27.0.0","DRR162777","CCIS85214191ST.3.0","DRR127478","DRR127507","SZAXPI003427.1","SZAXPI017588.123","CRC_MR_SBJ07C_17","28.9878929530796","30.9415142430118","31.0713040875323","32.3373851356213","33.887142326769","34.3935929728024","34.5031385291135","35.2106371906701","35.2396860138864"
"DRR127692","DRR127524","SZAXPI015231.17","CRC_MR_SBJ60H_17","CCMD29706695ST.11.0","SZAXPI015252.43","CRC_MR_SBJ67H_17","CRC_MR_SBJ37H_17","CCMD31009081ST.11.0","CCIS16383318ST.4.0","15.371608663972","23.5541688019382","23.8580329263835","30.4746579837051","30.9667659745799","36.8826807648183","37.3581161594733","37.6090299263581","37.7962115827526","SZAXPI017589.133","MMRS34525504ST.27.0.0","SZAXPI015226.14","CCIS40244499ST.3.0","DRR127594","SID531361","CCIS77252613ST.4.0","SZAXPI003420.4","LILT_VF176_T017","16.4823861953359","16.6292933893175","22.3856089594297","25.7717529444274","26.4687186162591","27.7676779069118","29.2406902222759","29.7081196558853","31.3170961832303"
"DRR127721","MMRS68630931ST.27.0.0","CRC_MR_SBJ18H_17","CCMD54057834ST.11.0","SZAXPI003433.7","CCIS07648107ST.4.0","CCIS16383318ST.4.0","CCIS36797902ST.4.0","CCIS05314658ST.4.0","SZAXPI015261.75","25.1043641838586","30.7504927487301","33.23127670457","34.3569384038043","36.040416140146","36.6379301368732","37.4602463782234","37.5917465880477","37.6785512835963","SZAXPI017587.113","SZAXPI003422.11","SZAXPI003427.1","DRR127514","MMRS81194191ST.27.0.0","MMRS62376181ST.27.0.0","CCIS98512455ST.4.0","DRR127476","CCIS50148151ST.4.0","28.9046687646823","29.6687292530637","30.2296456451312","30.3951167817365","34.7207323595269","34.7446354356295","35.2312990398977","35.2775332392728","35.9425279085793"
"DRR127724","SZAXPI003433.7","CCIS36797902ST.4.0","CCIS07648107ST.4.0","CCMD54057834ST.11.0","MMRS68630931ST.27.0.0","CCIS05314658ST.4.0","CCIS48174381ST.4.0","CRC_MR_SBJ18H_17","MMRS40913371ST.27.0.0","31.9798821368622","32.3980972321061","33.2316758467385","33.6767265331935","33.7959037169151","33.8268242848483","34.5157290640354","35.0464445276108","35.5671818156991","CCIS50148151ST.4.0","MMRS12272136ST.27.0.0","MMRS81194191ST.27.0.0","MMRS41266697ST.27.0.0","MMRS62376181ST.27.0.0","SZAXPI017583.102","CCIS85214191ST.3.0","MMRS47662059ST.27.0.0","CRC_MR_SBJ26C_17","31.0693018354678","32.1682433591127","33.1350395563654","33.1574227951495","33.6443076003921","33.7055622572536","33.7591533649187","33.8065875283442","34.0627402291081"
"DRR127748","SID31714","CCIS36699628ST.4.0","CCIS05314658ST.4.0","CCIS36797902ST.4.0","CCMD37575804ST.11.0","SID530364","LILT_VF189_T016","CCMD54057834ST.11.0","SID31749","22.277840628701","30.1098855272334","32.5151261581929","33.1947527053268","34.6666826078109","34.9872094133113","36.3095509487655","37.4605162487425","38.233502961582","SID31159","SID31871","SID531281","SID31549","CRC_MR_SBJ06C_17","DRR127514","CRC_MR_SBJ11C_17","CRC_MR_SBJ07C_17","SID530890","27.3360404714856","29.5202505287591","35.9279875943491","35.9816814099717","36.1540508121856","36.5895242103228","37.696584387472","37.9529483132747","38.9259596798743"
"DRR127751","CRC_MR_SBJ17H_17","CCIS05314658ST.4.0","SID530074","CCMD54057834ST.11.0","CCIS07277498ST.4.0","SID530050","CCIS41692898ST.4.0","CRC_MR_SBJ67H_17","CCIS16383318ST.4.0","31.7487357556029","32.6802513956242","33.4921312285931","33.9274627812735","34.6399884483021","35.7893092505779","36.4579895162007","37.5866259037799","37.7713518188455","CCIS41288781ST.4.0","DRR162777","DRR127514","SID531281","CRC_MR_SBJ06C_17","CCIS65479369ST.4.0","CRC_MR_SBJ07C_17","LILT_VF300_T016","DRR127476","28.5712520250863","30.0341340125248","33.8950945066805","35.2275362607478","35.6684411263753","35.8734438960493","36.3828828200776","36.523215439093","37.1441937864534"
"DRR127763","CCIS80834637ST.4.0","SZAXPI015272.108","CCMD93755960ST.11.0","CCMD37575804ST.11.0","MMRS65862658ST.27.0.0","CCIS03473770ST.4.0","CCMD18579000ST.11.0","CRC_MR_SBJ18H_17","DRR127583","17.7918666275689","20.4758977925169","22.4093419093132","25.5357492605465","26.5143233676234","26.938454026473","27.0460405726661","27.7400886073729","27.9846111047644","MMRS12272136ST.27.0.0","SZAXPI017586.111","CCMD52117727ST.11.0","DRR127580","CCIS71301801ST.4.0","MMRS90191266ST.27.0.0","SZAXPI017588.123","SZAXPI017462.33","SZAXPI015225.18","22.9528001275901","25.5362713866649","25.9390322384279","26.0576951827383","28.6136747286835","29.2140671533441","29.3197704674849","29.3966489278931","29.769219466202"
"DRR162776","DRR127583","DRR127683","LILT_VF279_T016","DRR127672","MMRS81130264ST.27.0.0","MMRS17603756ST.27.0.0","CCMD54057834ST.11.0","CRC_MR_SBJ17H_17","CCIS36797902ST.4.0","27.0266292082235","27.2039385630133","31.2049101612054","33.5296569718048","35.6470775870603","36.50431332132","36.5353342728023","37.2206422578171","37.4388338013873","SZAXPI017583.102","DRR162777","CCIS85214191ST.3.0","DRR127478","CCMD88272491ST.21.0","MMRS81194191ST.27.0.0","LILT_VF300_T016","MMRS72802364ST.27.0.0","CCIS98512455ST.4.0","32.5944604314798","33.6701999976062","34.3976172565426","34.487056118715","36.1994610993327","36.6480881622712","36.9660349485781","37.5967989744792","37.7064883931691"
"LILT_VF189_T016","CCMD35081859ST.11.0","DRR127649","LILT_VF40_16","SID31749","SZAXPI015230.16","CCMD93755960ST.11.0","MMPU99077057ST","CCIS05314658ST.4.0","CCMD31009081ST.11.0","20.0866941706145","21.5140888241334","22.6485724074101","22.732597099841","23.097061759936","24.8689901906672","25.0131792868919","25.0548748728626","25.1090899841691","CRC_MR_SBJ06C_17","SZAXPI017588.123","DRR127485","MMRS90191266ST.27.0.0","DRR162778","CCMD95431029ST.11.0","MMRS86178473ST.27.0.0","SID530890","LILT_VF300_T016","21.1224583752247","22.7524037027827","24.1435022937498","24.1781113121952","25.653783525143","25.8110006032796","26.3470100505864","26.9725095847902","26.9848123899871"
"LILT_VF279_T016","MMRS81135225ST.27.0.0","MMRS17603756ST.27.0.0","DRR162776","MMRS81130264ST.27.0.0","CCMD54057834ST.11.0","MMRS68630931ST.27.0.0","CCIS07648107ST.4.0","SZAXPI015261.75","DRR127583","27.364831939113","29.7144485859253","31.2049101612054","32.536838532067","33.5332576337865","34.3492123686672","35.0429599473232","35.3516354274169","35.5688318158595","CRC_MR_SBJ11C_17","SZAXPI017583.102","CCIS87252800ST.4.0","LILT_VF300_T016","MMRS12272136ST.27.0.0","MMRS81194191ST.27.0.0","DRR162777","MMRS62376181ST.27.0.0","SID530890","30.5970158852755","31.0741220256663","32.1052308833374","33.251460241827","33.7564718002889","33.9111918905647","34.1945992118682","34.3908166515656","34.5380479585167"
"LILT_VF40_16","DRR127649","CCMD49025643ST.11.0","LILT_VF189_T016","SZAXPI015261.75","CCMD31009081ST.11.0","CCIS03473770ST.4.0","CCMD35081859ST.11.0","MMPU99077057ST","SID31749","21.8505373291963","22.0999732320652","22.6485724074101","24.3232090527196","24.7222271166657","25.3504359912547","26.8205338191823","27.2579139200765","27.7294558793605","SZAXPI017462.33","DRR127485","SZAXPI017588.123","DRR162778","LILT_VF234_T017","SID531128","CCIS50148151ST.4.0","MMRS86178473ST.27.0.0","MMRS90191266ST.27.0.0","24.1548633915305","24.711379985185","24.925506857705","26.7153029219734","27.3519504173231","27.6299420833432","27.6729765917167","27.7088312210855","27.8802333345688"
