"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21"
"MMRS20257302ST.27.0.0","CCIS94417875ST.3.0","SID532915","CCMD56948710ST.11.0","CCIS45571137ST.3.0","SID31749","17.9457019648299","21.4170392227474","25.5894574966215","25.8523272385079","26.8965262774136","DRR127515","MMRS85382779ST.27.0.0","CRC_MR_SBJ02C_17","MMRS65205033ST.27.0.0","MMRS12272136ST.27.0.0","23.1371822252041","24.0731543121711","24.8450732892238","25.4152594066124","26.3088459329557"
"MMRS36405092ST.27.0.0","DRR127588","CCMD56948710ST.11.0","CRC_MR_SBJ78H_17","CCIS94417875ST.3.0","SID31360","22.2272490973152","25.7681318831828","31.1563921541439","32.2641732619573","32.9249461336462","CRC_MR_SBJ06C_17","MMRS65205033ST.27.0.0","SZAXPI015218.16","MMRS12272136ST.27.0.0","SZAXPI015225.18","29.0439428090351","30.9955750328253","31.3484871613241","32.8192683485434","33.0912106187262"
"MMRS95674036ST.27.0.0","CCMD56948710ST.11.0","LILT_VF259_T016","SZAXPI015258.57","CCIS94417875ST.3.0","CCIS45571137ST.3.0","32.5335186267394","34.9775496614343","35.2429834765191","35.4496596535467","36.3190031494382","MMRS12272136ST.27.0.0","SZAXPI015218.16","CCIS98512455ST.4.0","CCIS87252800ST.4.0","MMRS65205033ST.27.0.0","30.7219081265373","31.3905273559525","31.4937445896387","32.8530612301396","33.6843431750034"
"SID31360","CRC_MR_SBJ78H_17","CCMD56948710ST.11.0","SID31512","SID31749","CCMD41521570ST.11.0","26.1488962138653","26.5068534491478","26.6405668855132","27.1126163987727","27.4662108197381","CRC_MR_SBJ06C_17","SZAXPI015218.16","CRC_MR_SBJ02C_17","MMRS85382779ST.27.0.0","MMRS12272136ST.27.0.0","24.9306176965714","24.9740100248879","25.7840286587628","26.6116700394357","26.9422049699055"
"SID31512","CCIS94417875ST.3.0","CCIS27304052ST.3.0","SID31749","SZAXPI015249.37","SID532915","24.0835462554791","25.2323130007437","25.5195972579212","25.9929571277029","26.5199165979043","CRC_MR_SBJ02C_17","CRC_MR_SBJ06C_17","CCIS53355328ST.4.0","SZAXPI015216.169","DRR127515","20.1410252355733","24.7997975128689","26.6954667501244","26.9187667613321","28.2446527204637"
"SID31749","CRC_MR_SBJ78H_17","CCIS94417875ST.3.0","CCMD56948710ST.11.0","SID532915","SID31512","19.3371951918964","20.0154845285119","25.3482392906292","25.3505657811557","25.5195972579212","CRC_MR_SBJ06C_17","DRR127515","SZAXPI015218.16","MMRS85382779ST.27.0.0","MMRS65205033ST.27.0.0","20.1649617331301","21.412861835007","22.6439411554393","25.0185706581371","25.749582338372"
"SZAXPI015240.26","CCIS94417875ST.3.0","CCMD56948710ST.11.0","LILT_VF259_T016","CCIS45571137ST.3.0","CRC_MR_SBJ78H_17","34.3362940103369","35.800845922855","36.2515482172983","36.3561337341871","36.3864107912542","SZAXPI017463.36","SZAXPI017580.90","CCIS87252800ST.4.0","MMRS65205033ST.27.0.0","MMRS44197125ST.27.0.0","21.3722772958288","26.7463944210692","29.2092702335012","31.4737398914015","32.3122022712582"
"SZAXPI015258.57","CCMD41521570ST.11.0","CRC_MR_SBJ78H_17","CCIS45571137ST.3.0","CCMD56948710ST.11.0","CCIS94417875ST.3.0","22.9719555583477","23.0070933084668","24.3016295475982","25.8567114877163","25.9514352717976","MMRS65205033ST.27.0.0","CRC_MR_SBJ06C_17","SZAXPI015218.16","CCIS98512455ST.4.0","MMRS12272136ST.27.0.0","22.1748851067779","23.0062800450442","23.9282439321986","25.726183028374","25.7775147292597"
"CCIS21278152ST.4.0","CCIS63468405ST.4.0","CCIS95409808ST.4.0","CCMD56948710ST.11.0","CCIS45571137ST.3.0","SZAXPI015258.57","20.1458339300735","24.583680049364","33.0307328811079","34.2651296192091","35.8860140494636","MMRS85382779ST.27.0.0","SZAXPI015218.16","MMRS65205033ST.27.0.0","CCIS98512455ST.4.0","CRC_MR_SBJ06C_17","24.1356916449622","35.2253178568895","35.3646675733181","35.4432009463268","36.465160726503"
"CCIS44757994ST.4.0","CRC_MR_SBJ24H_17","CCIS63468405ST.4.0","CCIS94417875ST.3.0","SID31749","MMRS20257302ST.27.0.0","31.3179567865977","37.9852664252523","38.1362353982338","39.9229923773482","40.6792301346056","SID31868","CCMD35633353ST.11.0","SZAXPI015225.18","CCIS98512455ST.4.0","CRC_MR_SBJ06C_17","32.1637986800673","36.3291630949379","36.8106742379979","39.3645145696654","39.6591118724739"
"CCIS53355328ST.4.0","CCIS27304052ST.3.0","CCIS94417875ST.3.0","CCIS45571137ST.3.0","SZAXPI015249.37","SID31512","22.883422827027","24.7101552745587","25.9612779117593","26.4795711958823","26.6954667501244","SZAXPI015216.169","SZAXPI003424.12","SZAXPI015225.18","CRC_MR_SBJ06C_17","CRC_MR_SBJ02C_17","15.3930342957196","21.0168551861167","21.7493500095727","24.2867744256231","26.4621027058471"
"CCIS98512455ST.4.0","CCIS45571137ST.3.0","CCIS94417875ST.3.0","CCMD56948710ST.11.0","CRC_MR_SBJ78H_17","LILT_VF259_T016","20.7016382981517","21.6822018268971","24.3173527271946","24.615879659872","24.7574541351226","SZAXPI015218.16","MMRS65205033ST.27.0.0","MMRS12272136ST.27.0.0","DRR127515","MMRS85382779ST.27.0.0","20.756848541467","22.4081823841828","23.5864101635412","24.1268799222589","24.1336182433592"
"CCMD35633353ST.11.0","CCIS94417875ST.3.0","MMRS20257302ST.27.0.0","CRC_MR_SBJ78H_17","CCIS27304052ST.3.0","CCMD41521570ST.11.0","26.6583544629803","31.6435619484438","32.5445442648733","32.5709660803606","32.8083964979013","SZAXPI015225.18","SZAXPI015216.169","CCIS53355328ST.4.0","CCMD92404903ST.11.0","SZAXPI015218.16","21.1286482262117","25.7675778911387","28.1654153660318","29.4399481143344","31.7833021737547"
"CCMD48236717ST.21.0","CCIS00281083ST.3.0","CCMD29706695ST.11.0","CCIS63468405ST.4.0","CRC_MR_SBJ24H_17","CCIS45571137ST.3.0","20.0137338325611","35.3083532462235","45.5128847739253","48.8458751803896","49.1431562125664","MMRS18295921ST.27.0.0","SID31868","CCIS98512455ST.4.0","CRC_MR_SBJ06C_17","MMRS65205033ST.27.0.0","21.2353071641641","34.0180464492319","47.2474940520532","48.3085717495229","48.5676672867454"
"CRC_MR_SBJ02C_17","SID31512","MMRS20257302ST.27.0.0","CCIS27304052ST.3.0","SID31360","CCIS45571137ST.3.0","20.1410252355733","24.8450732892238","25.6659574942588","25.7840286587628","25.9982934538712","MMRS85382779ST.27.0.0","CRC_MR_SBJ06C_17","CCIS53355328ST.4.0","MMRS12272136ST.27.0.0","MMRS65205033ST.27.0.0","25.6342184390923","26.3334009453716","26.4621027058471","27.7267088635795","29.004970483493"
"CRC_MR_SBJ06C_17","CRC_MR_SBJ78H_17","SID31749","CCMD41521570ST.11.0","CCIS94417875ST.3.0","SZAXPI015258.57","18.8331792650338","20.1649617331301","21.4798684449486","22.5238194417887","23.0062800450442","SZAXPI015218.16","MMRS65205033ST.27.0.0","SZAXPI015225.18","MMRS85382779ST.27.0.0","CCIS53355328ST.4.0","21.1238451866889","22.543958591534","22.7473867339965","23.8839131707139","24.2867744256231"
"DRR127515","CCIS94417875ST.3.0","SID31749","CRC_MR_SBJ78H_17","MMRS20257302ST.27.0.0","SID532915","21.1000116694897","21.412861835007","22.6096900942229","23.1371822252041","24.2304112325648","SZAXPI015218.16","SZAXPI003422.11","CCIS98512455ST.4.0","MMRS85382779ST.27.0.0","MMRS65205033ST.27.0.0","20.0740464712349","23.5780820534071","24.1268799222589","24.827829223299","25.5814607792812"
"LILT_VF100_T016","CRC_MR_SBJ78H_17","LILT_VF259_T016","CCIS94417875ST.3.0","LILT_VF212_T016","SZAXPI015258.57","25.6553684073919","25.8816547759064","25.9922381859585","26.1804084205442","27.0394428024969","SZAXPI015218.16","SZAXPI015225.18","CCIS98512455ST.4.0","MMRS65205033ST.27.0.0","MMRS85382779ST.27.0.0","19.7152657481836","23.2418943013968","24.9395085127815","26.0918939929952","26.4598534636891"
"MMRS12272136ST.27.0.0","CCMD56948710ST.11.0","CCIS45571137ST.3.0","CCIS94417875ST.3.0","CCMD41521570ST.11.0","SZAXPI015258.57","21.2281891541036","21.2935307268874","22.4540599337514","22.710103609986","25.7775147292597","MMRS65205033ST.27.0.0","MMRS85382779ST.27.0.0","SZAXPI015218.16","CCIS98512455ST.4.0","CRC_MR_SBJ06C_17","18.2101775214521","21.8549745485507","22.2042702606053","23.5864101635412","25.5345338192378"
"MMRS18295921ST.27.0.0","CCMD29706695ST.11.0","CCIS00281083ST.3.0","CCIS63468405ST.4.0","SZAXPI015258.57","CRC_MR_SBJ78H_17","23.3944106374685","32.7481945174448","33.6898839289007","35.1106122537389","35.2537824256249","CCMD48236717ST.21.0","SID31868","SZAXPI015218.16","CCIS98512455ST.4.0","MMRS65205033ST.27.0.0","21.2353071641641","23.898639901394","31.933935983455","32.3105084972397","33.7484989872972"
"MMRS24340226ST.27.0.0","CCIS94417875ST.3.0","MMRS20257302ST.27.0.0","CCMD56948710ST.11.0","SID532915","SID31749","25.8382058855912","28.5555788434292","28.9385578812888","29.5212707468056","32.3121983230652","MMRS65205033ST.27.0.0","DRR127515","SZAXPI015218.16","MMRS44197125ST.27.0.0","SZAXPI015225.18","27.5689578832407","30.006421046556","30.4143312052147","30.5609836285025","31.1833529276744"
"MMRS65205033ST.27.0.0","CCMD56948710ST.11.0","CCIS94417875ST.3.0","CCIS45571137ST.3.0","SZAXPI015258.57","CCMD29706695ST.11.0","19.3932670042157","21.0579713271269","21.0843656910968","22.1748851067779","24.3316666563493","MMRS12272136ST.27.0.0","SZAXPI015218.16","MMRS85382779ST.27.0.0","CCIS98512455ST.4.0","CRC_MR_SBJ06C_17","18.2101775214521","21.4410495714972","21.7987526675266","22.4081823841828","22.543958591534"
"MMRS85382779ST.27.0.0","CCMD56948710ST.11.0","CCIS95409808ST.4.0","CCIS94417875ST.3.0","CCIS63468405ST.4.0","CCIS45571137ST.3.0","21.2455974627969","21.7690614105753","21.9082858593707","23.4003139174115","23.4592121419263","SZAXPI015218.16","MMRS65205033ST.27.0.0","MMRS12272136ST.27.0.0","CRC_MR_SBJ06C_17","CCIS98512455ST.4.0","21.7811566907912","21.7987526675266","21.8549745485507","23.8839131707139","24.1336182433592"
"SID31868","CRC_MR_SBJ24H_17","CCIS63468405ST.4.0","CCMD29706695ST.11.0","CCIS94417875ST.3.0","SID31749","22.8235153057871","25.8400783453282","26.0029652667614","30.394997564017","30.8378757660527","MMRS18295921ST.27.0.0","CCIS98512455ST.4.0","CRC_MR_SBJ06C_17","SZAXPI015218.16","MMRS85382779ST.27.0.0","23.898639901394","26.8381598413248","27.934103721045","28.882965097474","29.1944798009675"
"SZAXPI003424.12","CCIS27304052ST.3.0","SZAXPI015249.37","SID31512","CCIS94417875ST.3.0","CCIS95409808ST.4.0","26.5127267514773","30.800571521454","31.6022000334091","33.4182256955273","34.6893137728883","SZAXPI015216.169","CCIS53355328ST.4.0","SZAXPI015225.18","CRC_MR_SBJ06C_17","CCMD35633353ST.11.0","19.0843772004643","21.0168551861167","29.2610453170747","30.8916593711361","32.2481887634531"
"SZAXPI015216.169","CCIS27304052ST.3.0","CCIS94417875ST.3.0","SID31512","CCIS95409808ST.4.0","CCIS45571137ST.3.0","23.1903503382485","25.3991917110132","26.9187667613321","28.8924592584311","28.9605546274618","CCIS53355328ST.4.0","SZAXPI003424.12","SZAXPI015225.18","CCMD35633353ST.11.0","CRC_MR_SBJ06C_17","15.3930342957196","19.0843772004643","23.1588762083461","25.7675778911387","28.4290907220245"
"SZAXPI017463.36","SZAXPI015240.26","LILT_VF259_T016","CCIS94417875ST.3.0","CCIS45571137ST.3.0","CCMD56948710ST.11.0","21.3722772958288","28.8044672948815","30.6729305820996","31.1924897718425","32.0904013193634","CCIS87252800ST.4.0","SZAXPI017580.90","SZAXPI015218.16","CCIS98512455ST.4.0","SZAXPI003422.11","23.2775267227706","23.6394781107917","27.9953114908122","29.1416757041561","29.4115849053141"
