"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Gemella_morbillorum";3,46431265642304e-11;0,0002805;"0";0,0836313;"0";"356";3,46431265642304e-11;1,9850511521304e-08;"CRC"
"Parvimonas_unclassified";6,00048519571428e-10;0,0022785;"0";0,2462588;"0.002865";"518";6,00048519571428e-10;1,71913900857214e-07;"CRC"
"Peptostreptococcus_stomatis";1,77924306642483e-09;0,0010294;"0";0,2861817;"0";"531";1,77924306642483e-09;3,39835425687143e-07;"CRC"
"Fusobacterium_nucleatum";1,11034295447648e-07;0,0036942;"0";0,0670487;"0";"348";1,11034295447648e-07;1,27689563172694e-05;"CRC"
"Porphyromonas_asaccharolytica";1,11421957393276e-07;0,0008265;"0";0,3241801;"0";"534";1,11421957393276e-07;1,27689563172694e-05;"CRC"
"Parvimonas_micra";1,35027763059231e-07;0,0007882;"0";0,0476791;"0";"515";1,35027763059231e-07;1,28951513721566e-05;"CRC"
"Prevotella_intermedia";9,53953790338228e-06;0;"0";0,1799558;"0";"551";9,53953790338228e-06;0,000780879316948292;"CRC"
"Porphyromonas_uenonis";4,14137465703917e-05;2,26e-05;"0";0,2156027;"0";"539";4,14137465703917e-05;0,00296625959810431;"CRC"
"Anaerococcus_vaginalis";0,000125414271201645;0,0001053;"0";0,0145878;"0";"65";0,000125414271201645;0,00798470859983806;"CRC"
"Anaerostipes_hadrus";0,00017809037722187;0,1797;"0.04306";0,0852935;"0.008095";"69";0,00017809037722187;0,00971195418378255;"Ctl"
"Anaerococcus_obesiensis";0,000204171546143754;0;"0";0,0042825;"0";"62";0,000204171546143754;0,00971195418378255;"CRC"
"Lachnospiraceae_bacterium_3_1_57FAA_CT1";0,000211593784639073;0,0429863;"0";0,2647642;"0.00522";"394";0,000211593784639073;0,00971195418378255;"CRC"
"Clostridium_symbiosum";0,000220341019876393;0,0512234;"0";0,1602075;"0.01097";"228";0,000220341019876393;0,00971195418378255;"CRC"
"Anaerotruncus_unclassified";0,000263980529970428;0,0238976;"0.005815";0,0881139;"0.02694";"73";0,000263980529970428;0,0100975935062466;"CRC"
"Peptostreptococcus_anaerobius";0,000264334908540486;0,0002063;"0";0,065536;"0";"530";0,000264334908540486;0,0100975935062466;"CRC"
"Escherichia_coli";0,000400931895019091;1,7403126;"0.0665";3,8191294;"0.41815";"316";0,000400931895019091;0,0128832747512313;"CRC"
"Ruminococcaceae_bacterium_D16";0,000413159974093965;0,0310563;"1e-04";0,0975376;"0.002935";"603";0,000413159974093965;0,0128832747512313;"CRC"
"Solobacterium_moorei";0,000414210526910308;0,0034097;"0";0,0694819;"0.00168";"638";0,000414210526910308;0,0128832747512313;"CRC"
"Clostridium_hathewayi";0,000427194101698769;0,0790786;"0.00405";0,1146463;"0.0226";"208";0,000427194101698769;0,0128832747512313;"CRC"
"Porphyromonas_somerae";0,00067795147079748;0;"0";0,0969182;"0";"538";0,00067795147079748;0,0194233096383478;"CRC"
