"Increasing.Rank.Min","Decreasing.Rank.Min","Increasing.Rank.Max","Decreasing.Rank.Max","Increasing.Rank.Average","Decreasing.Rank.Average","Decre.maxRank.P","Decre.aveRank.P","Decre.minRank.P","Species","Decre.minRank.P.FDR","Decre.maxRank.P.FDR","Decre.aveRank.P.FDR"
10001,1,10001,1,10001,1,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,"Gemella_morbillorum",0.00024536795467211,0.0431356864313569,0.0431356864313569
10000,2,10000,2,10000,2,0.0001999800019998,0.0001999800019998,0.0001999800019998,"Solobacterium_moorei",0.000489066739584545,0.0431356864313569,0.0431356864313569
9999,3,9999,3,9999,3,0.0002999700029997,0.0002999700029997,0.0002999700029997,"Parvimonas_micra",0.0007261900072619,0.0431356864313569,0.0431356864313569
9999,3,9999,3,9999,3,0.0002999700029997,0.0002999700029997,0.0002999700029997,"Parvimonas_unclassified",0.0007261900072619,0.0431356864313569,0.0431356864313569
9999,3,9999,3,9999,3,0.0002999700029997,0.0002999700029997,0.0002999700029997,"Peptostreptococcus_stomatis",0.0007261900072619,0.0431356864313569,0.0431356864313569
9993,6,9996,9,9994.5,7.5,0.0008999100089991,0.00074992500749925,0.0005999400059994,"Porphyromonas_asaccharolytica",0.0014475062560858,0.107839216078392,0.0898660133986601
9986,15,9987,16,9986.5,15.5,0.0015998400159984,0.00154984501549845,0.0014998500149985,"Fusobacterium_nucleatum",0.00360666274509673,0.164326424500407,0.159191223734769
9982,20,9982,20,9982,20,0.001999800019998,0.001999800019998,0.001999800019998,"Ruminococcaceae_bacterium_D16",0.00479285404792854,0.17973202679732,0.17973202679732
9968,32,9970,34,9969,33,0.0033996600339966,0.0032996700329967,0.0031996800319968,"Clostridium_hathewayi",0.00764308951164684,0.251624837516248,0.228749852287499
9967,35,9967,35,9967,35,0.0034996500349965,0.0034996500349965,0.0034996500349965,"Lachnospiraceae_bacterium_7_1_58FAA",0.00833194826212743,0.251624837516248,0.228749852287499
9933,1,10001,69,9967,35,0.0068993100689931,0.0034996500349965,9.99900009999e-05,"Porphyromonas_uenonis",0.00024536795467211,0.330706929307069,0.228749852287499
9916,1,10001,86,9958.5,43.5,0.0085991400859914,0.00434956504349565,9.99900009999e-05,"Prevotella_intermedia",0.00024536795467211,0.386423857614239,0.239642702396427
9953,44,9958,49,9955.5,46.5,0.0048995100489951,0.00464953504649535,0.0043995600439956,"Eubacterium_limosum",0.0104055383935291,0.276510810457416,0.239642702396427
9955,47,9955,47,9955,47,0.0046995300469953,0.0046995300469953,0.0046995300469953,"Lachnospiraceae_bacterium_3_1_57FAA_CT1",0.0110785642747201,0.276510810457416,0.239642702396427
9952,50,9952,50,9952,50,0.004999500049995,0.004999500049995,0.004999500049995,"Oscillibacter_unclassified",0.0117471912939425,0.276510810457416,0.239642702396427
9944,55,9947,58,9945.5,56.5,0.0057994200579942,0.00564943505649435,0.0054994500549945,"Anaerotruncus_colihominis",0.0128380019140943,0.297841644406988,0.253871487851215
9864,42,9960,138,9912,90,0.0137986201379862,0.008999100089991,0.0041995800419958,"Peptostreptococcus_anaerobius",0.0099653400996534,0.522168835748004,0.379234576542346
9872,68,9934,130,9903,99,0.012998700129987,0.0098990100989901,0.0067993200679932,"Alistipes_unclassified",0.0158210716145214,0.519225855192259,0.379234576542346
9798,1,10001,204,9899.5,102.5,0.0203979602039796,0.0102489751024898,9.99900009999e-05,"Campylobacter_ureolyticus",0.00024536795467211,0.588968026274296,0.379234576542346
9845,54,9948,157,9896.5,105.5,0.0156984301569843,0.0105489451054895,0.0053994600539946,"Porphyromonas_somerae",0.0126456409733619,0.564358564143586,0.379234576542346
9886,115,9887,116,9886.5,115.5,0.0115988401159884,0.0115488451154885,0.0114988501149885,"Clostridium_symbiosum",0.0264989526688357,0.490562708435039,0.395410458954105
9803,84,9918,199,9860.5,141.5,0.0198980101989801,0.0141485851414859,0.0083991600839916,"Clostridium_sp_ATCC_BAA_442",0.0194806325819031,0.588968026274296,0.462401487124015
9675,1,10001,327,9838,164,0.0326967303269673,0.0163983601639836,9.99900009999e-05,"Odoribacter_laneus",0.00024536795467211,0.623506740235067,0.481128810195903
9669,1,10001,333,9835,167,0.0332966703329667,0.0166983301669833,9.99900009999e-05,"Streptococcus_gallolyticus",0.00024536795467211,0.623506740235067,0.481128810195903
9829,170,9832,173,9830.5,171.5,0.0172982701729827,0.0171482851714829,0.016998300169983,"Akkermansia_muciniphila",0.0390472134895137,0.578410340784103,0.481128810195903
9825,171,9831,177,9828,174,0.0176982301769823,0.0173982601739826,0.0170982901709829,"Clostridium_scindens",0.0391518173023462,0.578410340784103,0.481128810195903
9696,86,9916,306,9806,196,0.0305969403059694,0.0195980401959804,0.0085991400859914,"Anaerococcus_vaginalis",0.0198803270798322,0.623506740235067,0.504306922248952
9796,200,9802,206,9799,203,0.0205979402059794,0.0202979702029797,0.01999800019998,"Bacteroides_eggerthii",0.0456462290278909,0.588968026274296,0.504306922248952
9789,210,9792,213,9790.5,211.5,0.0212978702129787,0.0211478852114789,0.020997900209979,"Eubacterium_siraeum",0.047776867882832,0.588968026274296,0.504306922248952
9560,1,10001,442,9780.5,221.5,0.0441955804419558,0.0221477852214779,9.99900009999e-05,"Atopobium_minutum",0.00024536795467211,0.623506740235067,0.504306922248952
9548,1,10001,454,9774.5,227.5,0.0453954604539546,0.0227477252274773,9.99900009999e-05,"Leuconostoc_unclassified",0.00024536795467211,0.623506740235067,0.504306922248952
9547,1,10001,455,9774,228,0.0454954504549545,0.0227977202279772,9.99900009999e-05,"Lactobacillus_reuteri",0.00024536795467211,0.623506740235067,0.504306922248952
9763,225,9777,239,9770,232,0.0238976102389761,0.0231976802319768,0.0224977502249775,"Oxalobacter_formigenes",0.0510280202263685,0.623506740235067,0.504306922248952
9526,1,10001,476,9763.5,238.5,0.0475952404759524,0.0238476152384762,9.99900009999e-05,"Actinomyces_cardiffensis",0.00024536795467211,0.623506740235067,0.504306922248952
9698,295,9707,304,9702.5,299.5,0.0303969603039696,0.0299470052994701,0.0294970502949705,"Clostridium_asparagiforme",0.0660697170158374,0.623506740235067,0.557950726666464
9694,291,9711,308,9702.5,299.5,0.0307969203079692,0.0299470052994701,0.0290970902909709,"Alistipes_sp_AP11",0.0653775247475253,0.623506740235067,0.557950726666464
9683,296,9706,319,9694.5,307.5,0.0318968103189681,0.0307469253074693,0.0295970402959704,"Streptococcus_constellatus",0.0660878011577724,0.623506740235067,0.557950726666464
