"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57"
"CCIS00281083ST.3.0","SZAXPI015231.17","LILT_VF261_T016","LILT_VF82_T016","DRR127692","MMRS54246132ST.27.0.0","MMRS64281551ST.27.0.0","DRR127597","CCMD50300306ST.11.0","CCMD31134579ST.11.0","CRC_MR_SBJ60H_17","CCMD53522274ST.11.0","CRC_MR_SBJ46H_17","SZAXPI015269.94","SZAXPI015263.84","11.5231106803979","14.9923901578467","15.7708262910635","24.704792403048","24.9620926910806","25.5324437440641","27.5944203513844","37.71543108655","38.6302849727814","39.8233177922445","41.270478070209","41.8336818466568","43.3621341810778","45.1425755881817","SZAXPI017467.87","SZAXPI015220.136","SID531248","CCIS84543192ST.4.0","SZAXPI003430.5","DRR127617","MMRS18295921ST.27.0.0","MMRS54316675ST.27.0.0","SID31868","CCIS77252613ST.4.0","CCIS98832363ST.4.0","SZAXPI015215.20","LILT_VF176_T017","MMRS72802364ST.27.0.0","15.5859400137111","20.013992850993","21.2367825687815","29.1926766761238","29.822964026644","32.6771112254281","32.7481945174448","44.6157112359985","46.030756819191","46.5653895154094","48.1851993670079","48.8869195168585","49.2673259020418","50.8339730779781"
"CCIS05314658ST.4.0","CCIS41692898ST.4.0","SID31328","CCIS45793747ST.4.0","CRC_MR_SBJ16H_17","SID31071","CCIS50003399ST.4.0","MMRS88581325ST.27.0.0","CCIS11354283ST.4.0","SID31021","DRR127777","CRC_MR_SBJ65H_17","CCIS07277498ST.4.0","CRC_MR_SBJ18H_17","CRC_MR_SBJ82H_17","15.8937341577428","18.1787666765488","18.2989779615912","19.0642982856674","19.4861697293029","19.5470668481616","19.8453175764713","19.9134400871472","20.0088509725146","20.3466717341437","20.4592278509601","20.4957985009733","20.6971958669115","20.8357416819272","CRC_MR_SBJ06C_17","MMRS86958796ST.27.0.0","CCIS47284573ST.4.0","CRC_MR_SBJ04C_17","SID530890","CCIS11015875ST.4.0","MMRS93508324ST.27.0.0","SID31004","CRC_MR_SBJ52C_17","CCIS48725289ST.4.0","CCIS53043478ST.4.0","CCIS52370277ST.4.0","SZAXPI017458.25","SZAXPI015218.16","17.4519386174345","17.48259120336","17.9052886311056","18.1852281192648","18.2395243086655","18.8637643027074","19.5154762988685","19.6047292630375","19.6242346908637","19.6349333582648","20.1947273426358","20.2204438991779","20.4499057295553","20.5292953668873"
"CCIS07277498ST.4.0","CCIS21126322ST.4.0","CRC_MR_SBJ67H_17","SID530394","CCMD99929634ST.11.0","CCIS05314658ST.4.0","CRC_MR_SBJ16H_17","CRC_MR_SBJ18H_17","CCMD39157124ST.11.0","CCIS94603952ST.4.0","MMRS93621581ST.27.0.0","MMRS95479054ST.27.0.0","CCIS41692898ST.4.0","SID530050","SZAXPI015264.87","16.8322410430667","19.1443113394084","20.2314071629138","20.3405458097441","20.4957985009733","20.8107492028615","20.8380347940059","20.8568238328754","20.863904855422","21.3583637279872","22.1731728615189","22.3759631089949","22.4059102054346","22.5002196119949","CCIS48725289ST.4.0","CRC_MR_SBJ42C_17","CCMD95433940ST.21.0","DRR127485","SID531155","MMRS90191266ST.27.0.0","CRC_MR_SBJ02C_17","MMRS86958796ST.27.0.0","CRC_MR_SBJ01C_17","CCIS11015875ST.4.0","CRC_MR_SBJ04C_17","CCMD72895164ST.21.0","CRC_MR_SBJ32C_17","CCMD82866709ST.21.0","18.9489087452602","19.7516517044727","20.2854713376273","20.3291143616637","20.6299602937669","20.8353798250908","20.9711147636863","22.0715658830564","22.0969787675623","22.140085472396","22.2748740723444","22.3019189878719","22.6316920621879","22.8686907271339"
"CCIS07539127ST.4.0","CRC_MR_SBJ16H_17","DRR127649","MMRS88581325ST.27.0.0","MMRS95277876ST.27.0.0","CRC_MR_SBJ18H_17","SZAXPI015251.41","CRC_MR_SBJ78H_17","MMRS11932626ST.27.0.0","CCMD59540613ST.11.0","SZAXPI015268.109","CCMD66848156ST.11.0","SZAXPI015271.93","SID31700","SID31328","16.8099076981701","17.0736319481298","18.2523977087258","18.286475907167","18.2981592960877","18.3727763904615","19.069340274139","19.3387570696206","19.4622120769891","19.6948656628193","19.7886184742973","19.8471426172031","20.5998230545143","20.7692055953014","CRC_MR_SBJ32C_17","CCIS50148151ST.4.0","CCIS53043478ST.4.0","SZAXPI015218.16","CCIS62794166ST.4.0","LILT_VF270_T017","CCIS52370277ST.4.0","CCMD50071957ST.21.0","MMRS55294627ST.27.0.0","SZAXPI017466.84","DRR127515","DRR127485","CCIS33816588ST.4.0","CCMD72895164ST.21.0","15.9065362812807","16.2374049373507","17.1135700453675","17.8365945481305","17.9469704847086","18.2433351436764","18.3166585803716","18.339635165796","18.6603807782585","18.7773973042938","19.2822193524112","19.6264414748217","19.7031304153376","19.8535868625193"
"CCIS11354283ST.4.0","CCIS63910149ST.4.0","CCIS50003399ST.4.0","CRC_MR_SBJ65H_17","SID31328","CCIS45793747ST.4.0","CRC_MR_SBJ80H_17","SID530258","CCIS41692898ST.4.0","SZAXPI015227.13","SZAXPI015255.46","CCMD53508245ST.11.0","CCIS94603952ST.4.0","SZAXPI015241.27","CCIS21126322ST.4.0","15.4500948677929","15.474510943416","16.0910524858413","16.0930022437083","16.2205012092352","16.2889489781078","16.7129908714718","17.184656062354","17.6783756199092","17.7826757357857","18.5626123928503","18.6117584789455","18.659741961643","18.6668741262323","SID530890","CRC_MR_SBJ52C_17","CRC_MR_SBJ04C_17","CRC_MR_SBJ02C_17","SID531155","CCMD52145360ST.11.0","CCIS11015875ST.4.0","CRC_MR_SBJ06C_17","CCIS41222843ST.4.0","CRC_MR_SBJ55C_17","CRC_MR_SBJ64C_17","CCIS48725289ST.4.0","SID31685","MMRS86958796ST.27.0.0","13.8670278680473","13.9714498357436","15.4052545428597","16.9794917850152","17.8043503709936","17.9003490663367","19.1122928450069","19.1654149042305","19.1985110120212","19.3524714706184","20.0172828616898","20.7846966508703","20.7859901411431","20.8944634044811"
"CCIS11558985ST.4.0","DRR127546","SZAXPI015265.88","CCMD59540613ST.11.0","MMRS93621581ST.27.0.0","DRR127616","SZAXPI015251.41","CRC_MR_SBJ18H_17","MMRS57276462ST.27.0.0","LILT_VF28_T016","DRR127634","DRR127777","SZAXPI015271.93","CCIS07539127ST.4.0","SZAXPI015268.109","24.2453802032944","29.3911444385107","30.2854991603061","30.5463440776699","31.2336643220132","31.333404657386","32.1667594766554","32.1683613216216","32.7489434992123","33.0656862443546","33.100046070042","33.1268124930758","33.259933526945","33.7966945822295","MMRS62376181ST.27.0.0","LILT_VF270_T017","CCMD50071957ST.21.0","MMRS55294627ST.27.0.0","LILT_VF120_16","MMRS90191266ST.27.0.0","CCIS53043478ST.4.0","SZAXPI015218.16","CCIS87252800ST.4.0","MMRS93508324ST.27.0.0","CCMD95433940ST.21.0","SZAXPI017580.90","CCIS02379307ST.4.0","CRC_MR_SBJ32C_17","29.8183627923516","30.7908101632468","30.795550449578","31.5460787008718","31.876147105458","31.9224159809686","32.1853909915182","32.7174290641334","32.8327595206784","33.2708097307805","33.3239730839481","33.5198668271281","33.9725561425601","34.2414908730461"
"CCIS16561622ST.4.0","CCIS79210440ST.3.0","CRC_MR_SBJ77H_17","DRR127649","MMRS11932626ST.27.0.0","MMRS32573774ST.27.0.0","CCIS07539127ST.4.0","MMRS88581325ST.27.0.0","SZAXPI015268.109","SZAXPI015251.41","LILT_VF84_16","MMRS57276462ST.27.0.0","MMRS38954404ST.27.0.0","SZAXPI015255.46","SID31328","18.8371171229198","20.0677610179661","20.6682384018063","21.4046402488409","21.9262133170048","22.6257759466609","22.8713737920178","23.7827780194997","23.8458910390574","23.8910332769305","24.1634394312503","24.7423400250178","25.0795571659848","25.3741474582182","CRC_MR_SBJ51C_17","CCIS53043478ST.4.0","CRC_MR_SBJ32C_17","CCMD82866709ST.21.0","DRR127515","LILT_VF192_T017","LILT_VF176_T017","CCIS71301801ST.4.0","CCMD72895164ST.21.0","CCIS11015875ST.4.0","CCIS33816588ST.4.0","CCMD64503764ST.21.0","SID531352","SZAXPI015218.16","17.2065356484883","18.9387994639523","21.8748031134957","21.9476888510704","22.4210424575843","22.6074487976751","22.7143270895244","22.8012069536922","22.859200173954","23.0466175808317","24.0431854024524","24.1441062825734","24.2770150801926","24.498467332021"
"CCIS21126322ST.4.0","CCIS94603952ST.4.0","SZAXPI015255.46","CCIS07277498ST.4.0","SID31328","CCMD99929634ST.11.0","MMRS95479054ST.27.0.0","CRC_MR_SBJ16H_17","SZAXPI015227.13","CCIS45793747ST.4.0","CCIS63910149ST.4.0","CCIS11354283ST.4.0","CCMD76409700ST.11.0","CRC_MR_SBJ65H_17","SZAXPI015271.93","13.9328037534374","16.0895897774089","16.8322410430667","16.948659116762","17.653112216343","18.0547062151811","18.4475210398335","18.4547253539466","18.5580735603834","18.6454295383989","18.6668741262323","19.0969087402307","19.5365590250663","19.9594469767752","CCIS48725289ST.4.0","DRR127485","MMRS90191266ST.27.0.0","CCMD95433940ST.21.0","SID530890","SID531155","MMRS86958796ST.27.0.0","CRC_MR_SBJ04C_17","CRC_MR_SBJ01C_17","CRC_MR_SBJ52C_17","CCMD82866709ST.21.0","SID31875","SZAXPI017458.25","CRC_MR_SBJ02C_17","15.1695802462857","15.7094859057991","16.0497641499525","17.0881054233581","18.1551937386523","18.4263175705212","19.4283058914358","19.4401779096309","19.5262806455249","19.7210704264322","20.0996441874179","20.4447992098064","20.4994491557237","20.5008498276535"
"CCIS23164343ST.4.0","SZAXPI017592.142","CCIS63910149ST.4.0","CCIS78100604ST.4.0","CCIS11354283ST.4.0","SZAXPI015241.27","SID530258","CRC_MR_SBJ57H_17","SID31537","CRC_MR_SBJ80H_17","SID31236","CCIS95097901ST.4.0","CCIS50003399ST.4.0","SID31333","CRC_MR_SBJ65H_17","20.7002642272098","22.8969226665965","22.9717254557837","23.6946202536377","23.7490451278278","24.4657592501929","24.7109712241547","25.0714006614688","25.3418635710261","25.9552232838383","26.2649744515924","27.7508623451705","28.9465822388447","29.1323043366947","CRC_MR_SBJ55C_17","SID31276","CRC_MR_SBJ25C_17","CCIS17669415ST.4.0","SID31685","CRC_MR_SBJ64C_17","SZAXPI003424.12","SZAXPI015216.169","SID530890","CRC_MR_SBJ04C_17","CCIS41222843ST.4.0","CRC_MR_SBJ52C_17","SID31285","CRC_MR_SBJ02C_17","14.8258380473213","19.4644775951141","21.6957288943515","22.2068578654658","23.2994622126649","23.577034189062","26.6995368811951","26.8384755317827","26.9065135491557","27.4344543454504","27.4676227939187","28.4530957338178","29.2387587112278","29.5606942544065"
"CCIS29688262ST.20.0","CCIS88317640ST.4.0","CCIS05314658ST.4.0","CRC_MR_SBJ78H_17","CCIS48174381ST.4.0","SZAXPI015244.32","CCIS93040568ST.20.0","CRC_MR_SBJ18H_17","CCIS07539127ST.4.0","SID530163","MMRS88581325ST.27.0.0","CRC_MR_SBJ82H_17","DRR127777","SID530050","SID31021","27.9168255678883","30.9512530484745","31.006180589626","31.2595742810167","31.5946116652919","31.6176428339559","31.6724330538088","32.086837400283","32.7448516087858","32.7469566188722","33.1324851219238","33.3265946071527","33.5047220732571","33.7101441446102","SID31549","SID531155","DRR162777","SID31004","SID31446","CCIS53043478ST.4.0","CRC_MR_SBJ11C_17","CCIS77252613ST.4.0","SZAXPI015218.16","SID530890","CCIS98512455ST.4.0","CCIS48725289ST.4.0","CCIS47284573ST.4.0","CRC_MR_SBJ32C_17","29.2540863677777","30.3755378385437","30.6978173084961","31.2043567936546","31.7187462182098","32.210809924932","32.2511302142034","32.6289243309797","32.7301164759278","32.7773292669781","32.8981084000646","32.9072187621501","32.9209760711571","33.2374065568735"
