"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Gemella_morbillorum";3,36285394975093e-12;0,0002835;"0";0,1097339;"0.00026";"356";3,36285394975093e-12;1,03103766072305e-09;"CRC"
"Peptostreptococcus_stomatis";3,65616191745762e-12;0,0004582;"0";0,2086814;"0.000575";"531";3,65616191745762e-12;1,03103766072305e-09;"CRC"
"Parvimonas_unclassified";6,26458490108256e-11;0,006574;"0";0,4189004;"0.003955";"518";6,26458490108256e-11;1,17774196140352e-08;"CRC"
"Fusobacterium_nucleatum";4,18116583019686e-10;0,0006732;"0";0,0971496;"0";"348";4,18116583019686e-10;5,89544382057757e-08;"CRC"
"Parvimonas_micra";6,34232599074648e-10;0,0009147;"0";0,077037;"0";"515";6,34232599074648e-10;7,15414371756203e-08;"CRC"
"Porphyromonas_asaccharolytica";5,88262133669069e-08;0,002888;"0";0,1309146;"0";"534";5,88262133669069e-08;5,52966405648925e-06;"CRC"
"Clostridium_hathewayi";1,61359792037369e-07;0,0528557;"0.00211";0,0916011;"0.02724";"208";1,61359792037369e-07;1,30009889584394e-05;"CRC"
"Clostridium_symbiosum";1,77555967997935e-05;0,0411816;"0";0,1815752;"0.01016";"228";1,77555967997935e-05;0,00125176957438544;"CRC"
"Bacteroides_fragilis";2,66485490403227e-05;0,8217356;"0.00154";1,6053903;"0.19521";"96";2,66485490403227e-05;0,00166997573986022;"CRC"
"Lachnospiraceae_bacterium_3_1_57FAA_CT1";3,19174550464063e-05;0,0670752;"0";0,1392198;"0.006105";"394";3,19174550464063e-05;0,00180014446461732;"CRC"
"Bacteroides_nordii";5,95296105935576e-05;0,0048158;"0";0,134758;"0";"100";5,95296105935576e-05;0,00285215903983159;"CRC"
"Eikenella_corrodens";6,06842348900338e-05;0;"0";0,0390509;"0";"286";6,06842348900338e-05;0,00285215903983159;"CRC"
"Clostridium_citroniae";8,86528254328569e-05;0,0112296;"0";0,0254421;"0.00852";"204";8,86528254328569e-05;0,00384616873416395;"CRC"
"Clostridium_bolteae";0,000138964973746015;0,417641;"0.008005";0,6595659;"0.07327";"201";0,000138964973746015;0,00559830322805375;"CRC"
"Clostridiales_bacterium_1_7_47FAA";0,000184341342470249;0,0143797;"0";0,0244586;"0.00286";"196";0,000184341342470249;0,00639737511250429;"CRC"
"Solobacterium_moorei";0,000190505764547223;0,0024031;"0";0,0947722;"0.002435";"638";0,000190505764547223;0,00639737511250429;"CRC"
"Anaerotruncus_colihominis";0,000194206914999483;0,0206087;"0";0,0458132;"0.006525";"72";0,000194206914999483;0,00639737511250429;"CRC"
"Prevotella_intermedia";0,000204171546143754;0;"0";0,2725767;"0";"551";0,000204171546143754;0,00639737511250429;"CRC"
"Leptotrichia_unclassified";0,000240632703507498;6,1e-06;"0";0,0054519;"0";"450";0,000240632703507498;0,0071429918304331;"CRC"
"Desulfovibrio_desulfuricans";0,000265420858788298;0,0038477;"0";0,0122276;"0.00036";"265";0,000265420858788298;0,00748486821783;"CRC"
"Peptostreptococcus_unclassified";0,0003345636311648;0,0003039;"0";0,0542532;"0";"532";0,0003345636311648;0,00898542323699749;"CRC"
"Anaerotruncus_unclassified";0,000393151071602722;0,01826;"0.00564";0,0655895;"0.02143";"73";0,000393151071602722;0,0100789638356334;"CRC"
"Porphyromonas_uenonis";0,000497074280349939;5,23e-05;"0";0,2152398;"0";"539";0,000497074280349939;0,0121891258311898;"CRC"
"Lachnospiraceae_bacterium_8_1_57FAA";0,000674221041154345;0,0765469;"0";0,0206453;"0";"400";0,000674221041154345;0,0158441944671271;"Ctl"
"Clostridium_scindens";0,000789114003242642;0,0013898;"0";0,0023472;"0";"217";0,000789114003242642;0,017802411913154;"CRC"
"Bifidobacterium_adolescentis";0,00115593636810292;3,2628715;"0.55777";1,7247369;"0.02225";"131";0,00115593636810292;0,0250749273696172;"Ctl"
"Slackia_exigua";0,00123069972199724;0;"0";0,0053857;"0";"634";0,00123069972199724;0,0257079497483868;"CRC"
"Eubacterium_hallii";0,00136899525649664;1,2550454;"0.305135";0,5546648;"0.11707";"327";0,00136899525649664;0,0275754758808609;"Ctl"
"Clostridium_asparagiforme";0,00145485413820213;0,0441633;"0";0,0415797;"0.00714";"198";0,00145485413820213;0,0282944046188276;"Ctl"
"Streptococcus_salivarius";0,0015166185268908;0,6471472;"0.145815";0,181698;"0.055475";"676";0,0015166185268908;0,028512428305547;"Ctl"
"Clostridium_hylemonae";0,00166866123911042;0,0004866;"0";0,017895;"0";"210";0,00166866123911042;0,0303588689954283;"CRC"
"Ruminococcaceae_bacterium_D16";0,00202059765057838;0,0230965;"0";0,1156729;"0.002155";"603";0,00202059765057838;0,0349418162654216;"CRC"
"Actinomyces_cardiffensis";0,00223032869779287;0;"0";0,0124545;"0";"20";0,00223032869779287;0,0349418162654216;"CRC"
"Lactobacillus_vaginalis";0,00223032869779287;0,0195672;"0";0;"0";"440";0,00223032869779287;0,0349418162654216;"Ctl"
