"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Fusobacterium_nucleatum";0,000230880842500221;0;"0";0,0367626666666667;"0.00336";"348";0,000230880842500221;0,0607875709148539;"Nodiff"
"Clostridium_hathewayi";0,000476865662189894;0,005422;"0";0,236107333333333;"0.02236";"208";0,000476865662189894;0,0607875709148539;"Nodiff"
"Solobacterium_moorei";0,000605520485581077;0,00174;"0";0,0632513333333333;"0.0207";"638";0,000605520485581077;0,0607875709148539;"Nodiff"
"Clostridium_symbiosum";0,000630634079885693;0,00745466666666667;"0";0,0997766666666667;"0.03438";"228";0,000630634079885693;0,0607875709148539;"Nodiff"
"Parvimonas_unclassified";0,000777334666430357;0,000118;"0";0,230378666666667;"0.02138";"518";0,000777334666430357;0,0607875709148539;"Nodiff"
"Streptococcus_anginosus";0,00157144094387336;0,000488666666666667;"0";0,0422786666666667;"0.00815";"654";0,00157144094387336;0,102405568175747;"Nodiff"
"Clostridium_methylpentosum";0,00362535475873415;0;"0";0,00356266666666667;"0";"213";0,00362535475873415;0,202501958666436;"Nodiff"
"Bacteroides_coprocola";0,0071753757115298;2,40212333333333;"0.00188";0,0102193333333333;"0";"89";0,0071753757115298;0,307177033492823;"Nodiff"
"Eubacterium_eligens";0,0078019680142766;2,19312066666667;"1.44095";0,512028666666667;"0.0075";"326";0,0078019680142766;0,307177033492823;"Nodiff"
"Parvimonas_micra";0,00825761248378455;0;"0";0,0405066666666667;"0";"515";0,00825761248378455;0,307177033492823;"Nodiff"
"Faecalibacterium_prausnitzii";0,00864180912639655;9,287666;"6.29466";3,511728;"2.11865";"340";0,00864180912639655;0,307177033492823;"Nodiff"
"Clostridium_bolteae";0,0108942812894089;0,078224;"0.00324";1,632704;"0.22655";"201";0,0108942812894089;0,354971998679907;"Nodiff"
"Streptococcus_mutans";0,0142472609618797;0,000360666666666667;"0";0,0206506666666667;"0";"669";0,0142472609618797;0,381816155634094;"Nodiff"
"Eubacterium_ventriosum";0,0153952008908596;1,026678;"0.48844";0,292903333333333;"0";"335";0,0153952008908596;0,381816155634094;"Nodiff"
"Acidaminococcus_unclassified";0,0180966134767002;0;"0";1,94888466666667;"0";"9";0,0180966134767002;0,381816155634094;"Nodiff"
