"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Parvimonas_unclassified";1,66046184487731e-09;0,00083425;"0";0,17465;"0.01124";"518";1,66046184487731e-09;7,77096143402581e-07;"CRC"
"Parvimonas_micra";5,62627461494435e-07;9,1e-05;"0";0,057579;"0.00485";"515";5,62627461494435e-07;0,000106402766600588;"CRC"
"Peptostreptococcus_stomatis";6,82069016670439e-07;0,00031375;"0";0,195873;"0.008345";"531";6,82069016670439e-07;0,000106402766600588;"CRC"
"Gemella_morbillorum";1,36242745655683e-06;0,00060325;"0";0,09205225;"0.00444";"356";1,36242745655683e-06;0,000159404012417149;"CRC"
"Clostridium_symbiosum";3,9931882073664e-05;0,009555;"0";0,25259625;"0.027735";"228";3,9931882073664e-05;0,00349471906040618;"CRC"
"Fusobacterium_nucleatum";4,48040905180279e-05;0,000909;"0";0,07416225;"0";"348";4,48040905180279e-05;0,00349471906040618;"CRC"
"Ruminococcus_torques";5,46471195545553e-05;0,93267925;"0.5449";2,91517075;"2.08708";"615";5,46471195545553e-05;0,00365355027879027;"CRC"
"Solobacterium_moorei";0,000103715902979441;0,0032535;"0";0,05970375;"0.004205";"638";0,000103715902979441;0,00542204262140658;"CRC"
"Clostridium_hathewayi";0,000104270050411665;0,0185255;"0";0,09508025;"0.02053";"208";0,000104270050411665;0,00542204262140658;"CRC"
"Clostridiales_bacterium_1_7_47FAA";0,000606095983341501;0,0076775;"0";0,01985425;"0.003035";"196";0,000606095983341501;0,0264613343232403;"CRC"
"Porphyromonas_asaccharolytica";0,000621954439221459;2,7e-05;"0";0,1774175;"0";"534";0,000621954439221459;0,0264613343232403;"CRC"
"Clostridium_bolteae";0,000867043597800223;0,09335825;"0.002395";0,81569325;"0.05213";"201";0,000867043597800223;0,0338147003142087;"CRC"
"Lachnospiraceae_bacterium_3_1_57FAA_CT1";0,00100874907642828;0,0453375;"0";0,14917925;"0.00278";"394";0,00100874907642828;0,0355180863516824;"CRC"
"Subdoligranulum_sp_4_3_54A2FAA";0,00106250685667426;0,07637525;"0";0,4343055;"0.033145";"685";0,00106250685667426;0,0355180863516824;"CRC"
"Clostridium_nexile";0,00114824897408856;0,030114;"0";0,64808025;"0";"214";0,00114824897408856;0,0358253679915631;"CRC"
"Desulfovibrio_desulfuricans";0,00142511115654568;0,002817;"0";0,02884825;"0.002385";"265";0,00142511115654568;0,0416845013289611;"CRC"
"Clostridium_asparagiforme";0,001567177720195;0,01286275;"0";0,03731275;"0.014385";"198";0,001567177720195;0,0431434807677212;"CRC"
"Lachnospiraceae_bacterium_7_1_58FAA";0,00310626372194814;0,02031725;"0.00698";0,05202925;"0.02839";"399";0,00310626372194814;0,0807628567706516;"Nodiff"
"Bacteroides_caccae";0,00366678537925342;0,6613775;"0.16434";1,780647;"0.70634";"86";0,00366678537925342;0,0903187135521369;"Nodiff"
"Streptococcus_constellatus";0,00411750493552236;0,00054425;"0";0,00451725;"0";"656";0,00411750493552236;0,0904254674275128;"Nodiff"
"Clostridium_citroniae";0,00425076983633607;0,00810625;"0";0,037229;"0.00763";"204";0,00425076983633607;0,0904254674275128;"Nodiff"
"Ruminococcaceae_bacterium_D16";0,00425076983633607;0,05570625;"0";0,23506125;"0.002255";"603";0,00425076983633607;0,0904254674275128;"Nodiff"
"Roseburia_intestinalis";0,00450664824647657;1,54293225;"0.406665";0,20382275;"0.026385";"596";0,00450664824647657;0,0917004947543928;"Nodiff"
"Bilophila_wadsworthia";0,00558283248827854;0,02248725;"0.00354";0,07252725;"0.030185";"144";0,00558283248827854;0,0952969625760604;"Nodiff"
"Flavonifractor_plautii";0,00585382765126167;0,014912;"0";0,0660185;"0.010395";"343";0,00585382765126167;0,0952969625760604;"Nodiff"
"Bacteroides_nordii";0,00587264742086117;0,0076015;"0";0,18695175;"0.002615";"100";0,00587264742086117;0,0952969625760604;"Nodiff"
"Porphyromonas_somerae";0,00616722969113725;0;"0";0,184389;"0";"538";0,00616722969113725;0,0952969625760604;"Nodiff"
