"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33"
"CCIS02124300ST.4.0","SZAXPI015227.13","SID31219","CCIS32452666ST.4.0","CCIS94603952ST.4.0","MMRS65862658ST.27.0.0","CCMD10032470ST.11.0","CCIS02856720ST.4.0","CCIS88007743ST.4.0","18.8978070634584","19.4361164081331","20.6912410250642","20.9525147099459","21.6099185347053","22.032059935873","22.2885052654031","22.3397623688884","CCIS76845094ST.20.0","CCMD19497912ST.21.0","SID531277","MMRS86958796ST.27.0.0","CRC_MR_SBJ01C_17","MMRS54316675ST.27.0.0","CCMD86707194ST.21.0","SID31880","17.943114217415","18.5121696124874","20.1282238364616","20.482957773537","21.4266657045444","21.9022021591894","22.0140844245656","22.9742614971189"
"CCIS02856720ST.4.0","SZAXPI015241.27","CCIS32452666ST.4.0","CCIS88007743ST.4.0","SZAXPI015227.13","CCIS94603952ST.4.0","CCIS02124300ST.4.0","SID31766","CRC_MR_SBJ57H_17","17.2492528181339","18.2185148497785","20.7435574867162","21.118133689628","21.7271350119154","22.2885052654031","25.3137336716475","25.5703314987683","CRC_MR_SBJ55C_17","CCIS76845094ST.20.0","CCMD98531134ST.11.0","CRC_MR_SBJ64C_17","SID531277","SZAXPI015221.142","SZAXPI015216.169","CCIS46047672ST.4.0","18.0347373479987","20.0518146402738","21.0742862122374","22.1344636177275","22.4741192362726","23.626061364525","23.7659612488323","24.0796407449177"
"CCIS11362406ST.4.0","CCIS88007743ST.4.0","CCIS48174381ST.4.0","SID530315","SID31700","CCIS02124300ST.4.0","CRC_MR_SBJ75H_17","CCIS94603952ST.4.0","CCIS16383318ST.4.0","18.9375158747207","22.1692277257351","23.3138073625481","23.350123367764","23.6251314016515","23.6687046276977","23.8676699375494","24.1322509212506","MMRS90191266ST.27.0.0","CCMD82866709ST.21.0","MMRS86958796ST.27.0.0","CCIS76845094ST.20.0","SID531277","CRC_MR_SBJ01C_17","MMRS54316675ST.27.0.0","CRC_MR_SBJ07C_17","23.1934369153625","23.5880809152122","23.7099499338527","24.2997158806497","24.4092646679412","24.7558353953043","24.8731148604854","24.9269343456009"
"CCIS16383318ST.4.0","CCIS48174381ST.4.0","CCMD41202658ST.11.0","CCIS11362406ST.4.0","SZAXPI015258.57","CCIS88007743ST.4.0","CCIS02124300ST.4.0","CCMD29706695ST.11.0","DRR127737","21.9507489057412","23.5984211958279","24.1322509212506","25.8888710123385","25.9228910780549","26.3875496390343","26.6460876124845","27.4113737330127","MMRS54316675ST.27.0.0","CRC_MR_SBJ07C_17","DRR127685","SZAXPI003422.11","DRR127708","MMRS86958796ST.27.0.0","CCMD82866709ST.21.0","CCMD19497912ST.21.0","23.4901701826083","24.1563705346623","25.101268861934","25.5930848770093","26.6902935925122","27.1766863103617","27.3222731508562","27.4408895752561"
"CCIS16561622ST.4.0","MMRS57276462ST.27.0.0","MMRS95277876ST.27.0.0","MMRS40913371ST.27.0.0","CCMD22852639ST.11.0","SZAXPI015258.57","CCIS48174381ST.4.0","CRC_MR_SBJ78H_17","SID31700","24.1634394312503","25.6516702639399","25.8728145526999","26.1562865181642","26.3060710648493","26.8425190795629","26.910065789076","26.9195538449136","CCMD82866709ST.21.0","CCIS71301801ST.4.0","DRR127708","MMRS51410669ST.27.0.0","MMRS90191266ST.27.0.0","SZAXPI017460.27","MMRS43563715ST.27.0.0","SZAXPI003422.11","21.9476888510704","22.8012069536922","23.454461704518","24.0379486302388","26.0978797027441","26.9965771228336","27.266349660081","27.2792812570896"
"CCIS29210128ST.4.0","DRR127721","SZAXPI003429.3","CCIS88007743ST.4.0","CCIS48174381ST.4.0","CCIS16383318ST.4.0","CCIS32452666ST.4.0","CCIS02856720ST.4.0","CCIS11362406ST.4.0","25.2198692431523","27.6793626111549","28.935721893846","29.6192943110939","30.4855336327987","30.487300158976","30.6057562880302","30.6198834997865","SZAXPI003422.11","SZAXPI015221.142","CCIS76845094ST.20.0","CRC_MR_SBJ07C_17","MMRS81194191ST.27.0.0","SZAXPI015216.169","MMRS86958796ST.27.0.0","SID531277","23.4556553315634","26.8871071703856","29.4732331635401","29.8943345892495","30.8398836323356","30.9710122890599","31.4641158392112","32.2726187766363"
"CCIS32452666ST.4.0","CCIS95409808ST.4.0","CCIS02856720ST.4.0","SZAXPI015227.13","CCIS02124300ST.4.0","SZAXPI015241.27","CCIS94603952ST.4.0","MMRS65862658ST.27.0.0","CCIS88007743ST.4.0","16.5712636685951","18.2185148497785","18.3886784653003","20.6912410250642","21.0166334023625","21.1778141690921","22.3597916627302","23.1066956308058","CRC_MR_SBJ40C_17","SID531277","CCIS76845094ST.20.0","MMRS86958796ST.27.0.0","MMRS90191266ST.27.0.0","CRC_MR_SBJ01C_17","CCIS71301801ST.4.0","CCMD82866709ST.21.0","20.1031442243297","20.4397279249847","21.2125082705723","22.835521233657","23.4083070785886","23.4618399412109","23.5368033521016","24.1898550316946"
"CCIS48174381ST.4.0","CCIS16383318ST.4.0","CCIS11362406ST.4.0","CRC_MR_SBJ82H_17","SZAXPI015258.57","CCIS88007743ST.4.0","SID532749","CRC_MR_SBJ78H_17","CCIS02124300ST.4.0","21.9507489057412","22.1692277257351","24.5991319251168","25.1866317424383","25.5234878792182","25.9729622774011","26.4740068461482","26.5486740797615","CCIS76845094ST.20.0","MMRS81194191ST.27.0.0","MMRS86958796ST.27.0.0","CRC_MR_SBJ07C_17","CCMD82866709ST.21.0","CRC_MR_SBJ01C_17","MMRS90191266ST.27.0.0","SZAXPI003422.11","25.1124782388238","25.5159770253306","25.5575615389125","26.2626886416528","26.4208345360191","26.572200781326","26.6872852376558","26.8765235779686"
"CCIS88007743ST.4.0","CCIS11362406ST.4.0","CCIS02856720ST.4.0","CCIS02124300ST.4.0","CCIS32452666ST.4.0","CCIS94603952ST.4.0","CRC_MR_SBJ75H_17","SID31637","SZAXPI015241.27","18.9375158747207","20.7435574867162","22.3397623688884","23.1066956308058","24.2409385717488","24.3403292958353","24.5174649082934","24.6761830898581","MMRS86958796ST.27.0.0","CCIS76845094ST.20.0","SZAXPI015221.142","SID531277","DRR127559","CRC_MR_SBJ07C_17","CCMD82866709ST.21.0","CCMD98531134ST.11.0","22.6598492812353","22.6636308496542","23.5016237306276","23.5091492232046","24.1055557510318","24.3548520213981","25.0802517331605","25.4894940773213"
"CCIS94603952ST.4.0","SZAXPI015241.27","CCIS02124300ST.4.0","CCIS32452666ST.4.0","SZAXPI015227.13","MMRS65862658ST.27.0.0","CCIS02856720ST.4.0","SZAXPI015258.57","CCIS11362406ST.4.0","17.0145294693829","20.9525147099459","21.1778141690921","21.2177183334401","21.5347935544435","21.7271350119154","23.3920433285701","23.8676699375494","MMRS90191266ST.27.0.0","CCMD26925580ST.21.0","CCIS76845094ST.20.0","SID531277","CCMD82866709ST.21.0","MMRS86958796ST.27.0.0","CRC_MR_SBJ64C_17","CRC_MR_SBJ01C_17","18.5071867543368","19.1728787716086","21.9945768228602","22.2467411396861","22.4507694087664","22.8255446219099","24.6653103744368","25.0130482400646"
"CCIS95409808ST.4.0","CCIS32452666ST.4.0","CCIS94603952ST.4.0","SZAXPI015227.13","SZAXPI015241.27","MMRS95277876ST.27.0.0","CCIS11362406ST.4.0","CCIS02856720ST.4.0","CRC_MR_SBJ57H_17","16.5712636685951","24.5728952827968","26.1920159154522","26.2808889110053","27.4044759582226","27.4866941437507","27.8121234567607","28.1058785997022","CRC_MR_SBJ40C_17","CCMD23101338ST.21.0","MMRS90191266ST.27.0.0","CCMD82866709ST.21.0","CRC_MR_SBJ64C_17","SID531469","CCIS76845094ST.20.0","CCIS46047672ST.4.0","22.9569980208367","24.7485075909417","25.4047095550057","25.7468426523156","27.7714373032366","28.1456075916971","28.3616381864624","28.5740107313027"
"CCMD10032470ST.11.0","SZAXPI015230.16","CCMD35081859ST.11.0","MMRS65862658ST.27.0.0","CCIS02124300ST.4.0","CCMD18829815ST.11.0","CCMD98702133ST.11.0","SZAXPI015227.13","MMRS57276462ST.27.0.0","18.4041162745159","19.7821548590542","20.7921962990998","22.032059935873","24.5413634300318","24.7358237212772","25.3232848687448","26.4001507921016","CCMD93344354ST.21.0","SID531277","MMRS86958796ST.27.0.0","CRC_MR_SBJ01C_17","CCMD86707194ST.21.0","MMRS90191266ST.27.0.0","MMRS86178473ST.27.0.0","DRR127559","19.9212526625486","20.1104619289762","20.7462088551957","21.6622526967626","21.7442207167652","24.1051376886775","25.5238593276468","26.8237154379702"
