"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33"
"CCMD35081859ST.11.0","CCMD51154251ST.11.0","CCMD10191450ST.11.0","LILT_VF255_T016","MMRS51307502ST.27.0.0","MMRS86168210ST.27.0.0","SID31071","CRC_MR_SBJ74H_17","SZAXPI015235.21","14.3413660151709","16.3669834896355","18.2891909822906","18.7349747558971","23.283970806149","23.7004405537872","24.0521902636371","24.9329336347972","CCMD95431029ST.11.0","LILT_VF73_16","CCMD49461418ST.11.0","MMRS86958796ST.27.0.0","SZAXPI017452.17","SID31878","CRC_MR_SBJ52C_17","SZAXPI017594.166","15.6080020935641","17.2989547335814","20.1273032616046","21.5229873351029","22.4019624430607","23.6194095412544","25.5856393273512","26.7659140838642"
"CCMD39157124ST.11.0","CCMD99929634ST.11.0","SID530394","CCIS45571137ST.3.0","CCIS94603952ST.4.0","SZAXPI015270.90","SID530055","SID530331","CCIS32452666ST.4.0","15.2537692743433","21.906885099653","24.0635906968578","24.5220516422118","25.5133032213099","25.7974448178788","25.980956580538","27.1419757445308","CRC_MR_SBJ02C_17","SZAXPI017462.33","MMRS14602194ST.27.0.0","SZAXPI017594.166","MMRS86958796ST.27.0.0","CCIS82146115ST.4.0","CRC_MR_SBJ33C_17","CCMD49461418ST.11.0","22.4822342480524","24.9227986249679","25.5696715792812","26.8228457672615","27.2271635774037","27.3924881503561","27.7252290999281","28.3912325321339"
"CCMD39882286ST.11.0","CCIS32452666ST.4.0","MMRS65742083ST.27.0.0","CRC_MR_SBJ78H_17","SID530055","CCIS45793747ST.4.0","CRC_MR_SBJ74H_17","CCIS81139242ST.4.0","CCIS94603952ST.4.0","25.4345043883167","31.7868847738356","31.8388602251447","32.3741813805986","32.6467035879291","32.7973743943521","33.0282321515806","33.8452153166751","SID31188","CRC_MR_SBJ52C_17","CCMD49461418ST.11.0","CCIS55230578ST.4.0","SZAXPI017594.166","MMRS86958796ST.27.0.0","CCIS53043478ST.4.0","SID31878","20.5578361854865","30.8996820697981","32.1941122103639","32.84488541235","33.0182602373035","33.0702081965309","33.1948860377604","34.367644125782"
"CCMD50300306ST.11.0","CRC_MR_SBJ83H_17","CCMD53522274ST.11.0","CCIS16326685ST.4.0","SZAXPI015235.21","SZAXPI015271.93","SZAXPI015251.41","CCIS16383318ST.4.0","SZAXPI015231.17","21.2891942029871","23.7232815415553","33.0074264807725","34.7477510314898","35.0954505428681","35.7057493578051","35.7312859385945","35.8162578199594","MMRS18295921ST.27.0.0","SZAXPI015226.14","CCMD19497912ST.21.0","MMRS78791111ST.27.0.0","SZAXPI003430.5","DRR127754","CCIS40244499ST.3.0","CCIS98832363ST.4.0","21.7813817311919","23.3761622187967","25.3143868041357","25.3336604604842","26.7864596070552","26.9546889701959","26.9822117671773","27.8202219479536"
"CCMD51154251ST.11.0","CCMD35081859ST.11.0","CRC_MR_SBJ74H_17","CCMD10191450ST.11.0","SID530055","SZAXPI015235.21","CCMD99929634ST.11.0","MMRS86168210ST.27.0.0","LILT_VF255_T016","14.3413660151709","22.5367146749499","23.4260013324831","25.4698863921475","26.6410682409002","26.6830243223608","27.2330202633219","27.3156175148284","CCMD95431029ST.11.0","CCMD49461418ST.11.0","MMRS86958796ST.27.0.0","SZAXPI017452.17","LILT_VF73_16","CRC_MR_SBJ52C_17","SZAXPI017594.166","MMRS16644320ST.27.0.0","19.0964866328652","19.8152196337184","24.3338730773073","25.9418545343004","26.0609239781402","27.2623005902327","28.0788161607768","28.8144089795036"
"CCMD53522274ST.11.0","CRC_MR_SBJ83H_17","CCMD50300306ST.11.0","SZAXPI015235.21","CCIS16326685ST.4.0","SZAXPI015271.93","CCIS07648107ST.4.0","CCIS45793747ST.4.0","CCIS16383318ST.4.0","21.0632523459413","23.7232815415553","27.1149053207327","28.5865543902146","29.1472362654232","30.2260502469377","30.2580559285374","31.1979964633676","MMRS18295921ST.27.0.0","SZAXPI015226.14","CRC_MR_SBJ53C_17","CCIS98832363ST.4.0","CCMD19497912ST.21.0","MMRS78791111ST.27.0.0","LILT_VF176_T017","CCIS40244499ST.3.0","19.1859280339003","20.1115990489717","20.6114574786671","21.3438807354872","24.8236880940061","25.0567999532223","25.4013320760388","25.5844228241385"
"CCMD99929634ST.11.0","CCMD39157124ST.11.0","SID530394","CCIS94603952ST.4.0","SID530055","SZAXPI015270.90","CRC_MR_SBJ74H_17","CCIS45571137ST.3.0","CCMD51154251ST.11.0","15.2537692743433","21.0079068188647","21.5175493387839","23.7459765547513","24.0343892076583","24.441742381512","25.3037997200223","26.6830243223608","SZAXPI017594.166","CRC_MR_SBJ02C_17","MMRS86958796ST.27.0.0","CCIS82146115ST.4.0","CCMD49461418ST.11.0","SZAXPI017462.33","MMRS16644320ST.27.0.0","MMRS14602194ST.27.0.0","23.3479288276626","25.0675537444203","25.1101976989549","25.3918794024448","25.5005069630664","25.5212197632833","26.8201215049597","27.0272212028688"
"CRC_MR_SBJ63H_17","MMRS85548821ST.27.0.0","CCIS45793747ST.4.0","SZAXPI015251.41","SZAXPI015271.93","SID530394","SZAXPI015244.32","CRC_MR_SBJ82H_17","MMRS91297590ST.27.0.0","24.978370921231","26.3902676110342","27.5290568066144","28.6572599961179","28.7755873669592","29.1900430532382","29.298325270015","29.5405086135496","CCMD35802077ST.21.0","DRR127559","CRC_MR_SBJ11C_17","MMRS14602194ST.27.0.0","MMRS16644320ST.27.0.0","MMRS65205033ST.27.0.0","MMRS86958796ST.27.0.0","CCIS62794166ST.4.0","22.351741844004","23.2596618769491","25.0403008065159","26.0845530225112","26.4043612266648","26.4433186021819","28.4778671418876","29.8670245384956"
"CRC_MR_SBJ69H_17","CCIS07648107ST.4.0","CRC_MR_SBJ82H_17","SZAXPI015271.93","CCIS48174381ST.4.0","CCIS81139242ST.4.0","SID31071","MMRS38861560ST.27.0.0","MMRS73787048ST.27.0.0","26.8175331580573","26.9117191384237","27.9439798473177","28.1999287725218","28.2741118578993","29.8538030846524","29.8923051729187","30.2057221256834","MMRS86958796ST.27.0.0","CCIS62794166ST.4.0","CCIS53043478ST.4.0","MMRS14602194ST.27.0.0","MMRS65205033ST.27.0.0","SID31878","MMRS31306426ST.27.0.0","CCMD35802077ST.21.0","24.7332791643203","25.565385902812","28.1008571856198","28.2297945814772","28.8297894034573","29.2554288815717","29.5875739045921","30.028128041205"
"CRC_MR_SBJ74H_17","SID530055","CCIS45793747ST.4.0","CCIS41692898ST.4.0","CCIS94603952ST.4.0","CCIS32452666ST.4.0","SID530331","CCIS81139242ST.4.0","CCMD51154251ST.11.0","16.8971399766588","17.3625100422606","19.0444413687564","19.7097423532222","20.4748703574894","20.7679755319314","21.3331587380256","22.5367146749499","CRC_MR_SBJ52C_17","CCIS82146115ST.4.0","CCMD49461418ST.11.0","MMRS86958796ST.27.0.0","CRC_MR_SBJ02C_17","MMRS14602194ST.27.0.0","SZAXPI017594.166","MMRS16644320ST.27.0.0","17.8853945153609","18.8329300022885","19.2099933493586","19.4108108688947","20.049081637312","21.7069503757253","22.3270086352292","22.5933504609874"
"CRC_MR_SBJ75H_17","SID530055","CRC_MR_SBJ81H_17","SID31071","CCIS16326685ST.4.0","SID31021","DRR127634","SZAXPI015271.93","SID532749","21.3399533310455","22.2787602681433","24.1240346717957","24.1895472680908","25.8685385856314","26.205612575084","26.8831125030585","27.0385499878784","CCMD35802077ST.21.0","MMRS86958796ST.27.0.0","CCIS53043478ST.4.0","CRC_MR_SBJ52C_17","SID31878","MMRS16644320ST.27.0.0","SZAXPI015211.166","CCIS22416007ST.4.0","24.0359791234765","25.2104270837723","26.9725040151744","27.1987042410939","27.5272826893557","27.8553316663399","27.8585618575259","28.2056370202731"
"CRC_MR_SBJ78H_17","SID31700","SID31071","CCIS45793747ST.4.0","SZAXPI015251.41","SZAXPI015271.93","CCIS07648107ST.4.0","MMRS73787048ST.27.0.0","SZAXPI015235.21","20.5265339638089","21.7383384303861","22.4809216830983","22.8956088147706","23.1914678913496","23.8130801831031","23.8792996013451","24.0604016003391","CRC_MR_SBJ52C_17","CCIS55230578ST.4.0","CCIS53043478ST.4.0","CCIS41548810ST.4.0","SID31878","CCMD49461418ST.11.0","MMRS86958796ST.27.0.0","SZAXPI017594.166","18.8087463419416","19.5937420758491","20.3588316056497","21.7576367216846","21.9455895895804","22.1919516461982","22.5510495715122","22.6999121554159"
"CRC_MR_SBJ82H_17","SID31071","MMRS91297590ST.27.0.0","SZAXPI015271.93","SZAXPI015251.41","CCIS81139242ST.4.0","CCIS45793747ST.4.0","CCIS48174381ST.4.0","SID530364","22.3447829007936","23.3278807961889","23.3285619724684","23.7066611766314","24.164334658281","24.3678476651878","24.5991319251168","25.19235621643","CCMD49461418ST.11.0","MMRS86958796ST.27.0.0","CRC_MR_SBJ11C_17","CCMD35802077ST.21.0","MMRS14602194ST.27.0.0","SID31878","MMRS65205033ST.27.0.0","CCIS53043478ST.4.0","22.5409969149769","22.6558955153046","22.8653984290062","23.0383956614474","23.5740004282175","24.1316694391105","24.4912640471598","24.6622574160964"
"CRC_MR_SBJ83H_17","CCMD53522274ST.11.0","CCMD50300306ST.11.0","SZAXPI015235.21","CCIS16383318ST.4.0","CCIS16326685ST.4.0","CRC_MR_SBJ74H_17","SZAXPI015271.93","SID530055","21.0632523459413","21.2891942029871","29.9848593873158","32.5025831018321","32.8215335128647","33.473099752092","33.7969470029617","33.9019398496679","MMRS18295921ST.27.0.0","SZAXPI015226.14","CCIS40244499ST.3.0","DRR127754","SZAXPI003430.5","CCIS98832363ST.4.0","CRC_MR_SBJ53C_17","DRR127603","15.6401437778813","21.5657610219626","24.4304109449698","25.5798705954839","25.9150270659226","25.9443591297318","27.0734890279421","27.3196982200079"
"DRR127532","SZAXPI015244.32","CCIS36699628ST.4.0","SZAXPI015251.41","CCIS79210440ST.3.0","MMRS73787048ST.27.0.0","CCIS07648107ST.4.0","CCIS48174381ST.4.0","CCIS45793747ST.4.0","29.216333219297","30.5671317218937","31.7156801182176","32.3841083360018","33.0254966472891","33.075063230059","33.590970048455","34.2300262743706","CCMD60079086ST.21.0","CCIS06260551ST.3.0","MMRS72980899ST.27.0.0","CCIS55230578ST.4.0","CCIS53043478ST.4.0","CCIS62794166ST.4.0","SID31878","MMRS31306426ST.27.0.0","28.2052345477112","28.7110178895542","28.9508975234672","31.1372810361599","31.1532436894186","31.4074464818489","32.8519255353899","33.1965041913513"
"DRR127537","CCIS20795251ST.4.0","CCIS41692898ST.4.0","SZAXPI015244.32","CCIS07648107ST.4.0","MMRS73787048ST.27.0.0","MMRS38861560ST.27.0.0","CRC_MR_SBJ78H_17","CRC_MR_SBJ69H_17","28.2052944180858","29.570926963538","32.0981207689827","32.1787911698156","32.2098979103893","32.7921435211576","32.798311340755","33.1398267162775","CCIS53043478ST.4.0","SZAXPI015211.166","CCIS62794166ST.4.0","MMRS86958796ST.27.0.0","CRC_MR_SBJ11C_17","MMRS65205033ST.27.0.0","CCIS06260551ST.3.0","CRC_MR_SBJ52C_17","30.3179369221011","30.8264589696919","31.2966981819904","32.6621390119493","32.7865757993039","32.9102383012187","32.910391016524","33.2050431199901"
"DRR127634","CCIS07648107ST.4.0","SZAXPI015251.41","MMRS81135225ST.27.0.0","SID530055","CRC_MR_SBJ75H_17","SID532749","SID31021","SID31360","23.628127733405","24.7327582946868","24.7968333121006","25.2800442150484","26.205612575084","26.4620301086519","26.491168165936","26.6773022877033","CCIS87252800ST.4.0","CRC_MR_SBJ11C_17","CCIS53043478ST.4.0","MMRS16644320ST.27.0.0","CCIS62794166ST.4.0","MMRS86958796ST.27.0.0","MMRS14602194ST.27.0.0","MMRS67247116ST.27.0.0","22.6050596404389","24.4292939986361","24.4996381622586","25.8631881047678","26.5155195983428","26.6501618036364","26.7831776057547","26.8021261582099"
"DRR127736","DRR127634","SZAXPI015247.35","CCIS07648107ST.4.0","SZAXPI015251.41","SZAXPI015244.32","SZAXPI015271.93","CCIS48174381ST.4.0","MMRS81135225ST.27.0.0","30.2272533850001","31.4019973136073","33.0928520554137","33.4394357272996","34.9121112847261","36.4276776118229","36.6256151458279","36.7561779757186","CCIS87252800ST.4.0","CCIS53043478ST.4.0","CCIS62794166ST.4.0","MMRS67247116ST.27.0.0","LILT_VF251_T017","CCIS06260551ST.3.0","CRC_MR_SBJ11C_17","DRR127774","31.726334301148","33.4085104200861","33.9455789614539","34.1802511623277","34.2685003251412","34.3046222814098","35.7024022715335","35.9422324989907"
"LILT_VF06_16","LILT_VF28_T016","CCIS16326685ST.4.0","SID31021","SZAXPI015251.41","SZAXPI015271.93","MMRS73787048ST.27.0.0","CCIS79210440ST.3.0","SID530364","25.6809211122576","26.9971159815359","27.0871340690262","31.6297471779637","33.6229818845414","33.6640545256108","33.7352236012762","33.7396444755987","SID31878","CCMD64776337ST.21.0","SZAXPI015217.140","MMRS86958796ST.27.0.0","CCIS98832363ST.4.0","SID31873","CCIS62794166ST.4.0","CCIS53043478ST.4.0","25.6922864983676","26.916954155437","29.0783063889354","29.7390530008825","29.7510601108515","30.3129175731898","30.7102450493577","31.0526053238388"
"LILT_VF255_T016","CCMD35081859ST.11.0","MMRS51307502ST.27.0.0","CCMD10191450ST.11.0","CCMD51154251ST.11.0","SID31700","MMRS21365932ST.27.0.0","MMRS86168210ST.27.0.0","CRC_MR_SBJ78H_17","18.2891909822906","22.2997908547322","23.7845153067768","27.3156175148284","27.3365941304124","28.0135349257033","28.2349159946209","28.3604580658758","LILT_VF73_16","CCMD95431029ST.11.0","SZAXPI017452.17","CCMD49461418ST.11.0","CCIS41548810ST.4.0","SID531128","MMRS86958796ST.27.0.0","MMRS14602194ST.27.0.0","20.4877168573611","27.6671732756348","27.9832132068138","28.8666938630336","29.1690513098952","29.3800379507022","30.7161088834751","31.0345071892901"
"LILT_VF28_T016","CCIS45571137ST.3.0","SID31021","CCIS16326685ST.4.0","SZAXPI015251.41","CCIS94603952ST.4.0","SZAXPI015271.93","LILT_VF06_16","CRC_MR_SBJ78H_17","20.7158211272134","22.5017833628448","22.6596633403831","23.4416851315323","25.5682723595807","25.573484974868","25.6809211122576","25.7496204412473","SID31878","CCMD64776337ST.21.0","CCIS53043478ST.4.0","SZAXPI017594.166","MMRS86958796ST.27.0.0","CCIS41548810ST.4.0","MMRS65205033ST.27.0.0","CCIS98832363ST.4.0","17.5596216449672","21.5583252706999","21.6113620536907","23.1729214520807","23.7440557013055","23.821729156199","23.8638355998234","24.1271538072418"
"MMRS21365932ST.27.0.0","SID31700","CCIS79210440ST.3.0","CRC_MR_SBJ78H_17","SZAXPI015271.93","LILT_VF255_T016","SZAXPI015251.41","MMRS73787048ST.27.0.0","LILT_VF28_T016","23.6333634326242","26.4960087247438","27.7499187719298","27.9517715328886","28.0135349257033","28.8855831895688","29.7344436882263","30.285475162008","SID531128","CCIS41548810ST.4.0","MMRS78791111ST.27.0.0","SZAXPI017462.33","SID531469","CCIS55230578ST.4.0","MMRS14602194ST.27.0.0","CRC_MR_SBJ51C_17","18.8219326992023","19.6753764494634","23.0632164945309","24.8094135974533","24.950929592915","25.2800397124688","25.8204397248788","26.1175536187408"
"MMRS32573774ST.27.0.0","MMRS57276462ST.27.0.0","MMRS73787048ST.27.0.0","CCIS79210440ST.3.0","SZAXPI015251.41","CCIS48174381ST.4.0","CCIS45793747ST.4.0","MMRS38861560ST.27.0.0","SZAXPI015271.93","22.6674212008049","26.6209716779422","28.3397721600086","29.7621520232997","29.8952203471441","30.1708246364298","31.4132732598419","32.3738850683865","LILT_VF176_T017","CRC_MR_SBJ51C_17","CCIS53043478ST.4.0","MMRS14602194ST.27.0.0","CCIS06260551ST.3.0","CCIS41548810ST.4.0","SID31878","MMRS65205033ST.27.0.0","22.9025099805611","23.5966169058172","24.2879770813998","29.5943465683634","29.6217895161957","30.4320492129137","31.1185784561811","31.1923705697227"
"MMRS38861560ST.27.0.0","CCIS32452666ST.4.0","CCIS45571137ST.3.0","SZAXPI015251.41","SZAXPI015271.93","MMRS73787048ST.27.0.0","CCIS79210440ST.3.0","SZAXPI015244.32","CCIS45793747ST.4.0","24.3125412334643","26.2808838011262","27.2349384695927","27.7890263280706","28.328892150656","28.3329887595344","28.4609915718339","28.8269240914306","CCIS62794166ST.4.0","CCIS53043478ST.4.0","MMRS14602194ST.27.0.0","MMRS86958796ST.27.0.0","MMRS65205033ST.27.0.0","CCIS41548810ST.4.0","MMRS16644320ST.27.0.0","CCIS55230578ST.4.0","26.2652998898737","26.2674363510088","26.3621057513299","27.5073344457819","27.9065412317937","28.0365865257506","28.3234087233458","28.5447081382031"
