"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Solobacterium_moorei";2,40064190025691e-05;0,004889;"0";0,0390925;"0.00964";"638";2,40064190025691e-05;0,011475068283228;"CRC"
"Parvimonas_unclassified";9,71251343443374e-05;0,00349;"0";0,18475475;"0.005495";"518";9,71251343443374e-05;0,0232129071082966;"CRC"
"Bacteroides_stercoris";0,000279824256656904;0,329404;"0";1,75528525;"0.0135";"121";0,000279824256656904;0,0445853315606667;"CRC"
"Peptostreptococcus_stomatis";0,000639273691388463;0,00130575;"0";0,11148;"0";"531";0,000639273691388463;0,0721999636296271;"Nodiff"
"Lachnospiraceae_bacterium_7_1_58FAA";0,000764236691489979;0,02608125;"0.008885";0,064787;"0.02976";"399";0,000764236691489979;0,0721999636296271;"Nodiff"
"Porphyromonas_asaccharolytica";0,000906275694095738;8,375e-05;"0";0,06454825;"0";"534";0,000906275694095738;0,0721999636296271;"Nodiff"
"Lachnospiraceae_bacterium_3_1_57FAA_CT1";0,00110936360228205;0,004957;"0";0,588516;"0.00412";"394";0,00110936360228205;0,0757536859844028;"Nodiff"
"Escherichia_coli";0,00191027882975441;0,6881865;"0.0236";4,255259;"0.270815";"316";0,00191027882975441;0,0804656060305655;"Nodiff"
"Bifidobacterium_catenulatum";0,00192070279208029;0,529032;"0";0,000918;"0";"136";0,00192070279208029;0,0804656060305655;"Nodiff"
"Parvimonas_micra";0,00192496266375399;0,00055225;"0";0,027936;"0";"515";0,00192496266375399;0,0804656060305655;"Nodiff"
"Ruminococcaceae_bacterium_D16";0,00199397903269916;0,0095485;"0";0,05646625;"0.00207";"603";0,00199397903269916;0,0804656060305655;"Nodiff"
"Gemella_morbillorum";0,00202005705516064;0,0006415;"0";0,0478835;"0";"356";0,00202005705516064;0,0804656060305655;"Nodiff"
"Roseburia_intestinalis";0,00283657243540073;1,278776;"0.35419";0,39759125;"0.01172";"596";0,00283657243540073;0,104298586470888;"Nodiff"
"Bacteroides_eggerthii";0,0049692336563818;0,39264825;"0";2,10252125;"0.022285";"92";0,0049692336563818;0,167928994307761;"Nodiff"
"Holdemania_filiformis";0,00526973831509709;0,04963325;"0.00112";0,05658475;"0.028435";"376";0,00526973831509709;0,167928994307761;"Nodiff"
"Clostridium_symbiosum";0,00565942961299594;0,0281105;"0";0,065805;"0.008635";"228";0,00565942961299594;0,169075459688254;"Nodiff"
"Megamonas_funiformis";0,00616722969113725;0;"0";0,0211495;"0";"466";0,00616722969113725;0,173407987786094;"Nodiff"
"Escherichia_unclassified";0,0076864068133784;0,11733075;"0.00505";0,81430075;"0.05141";"318";0,0076864068133784;0,204116803155271;"Nodiff"
"Anaerotruncus_unclassified";0,0102179722906699;0,0180755;"0";0,0303715;"0.016685";"73";0,0102179722906699;0,235153172329836;"Nodiff"
"Fusobacterium_nucleatum";0,0107500973274252;0,00595675;"0";0,00438575;"0";"348";0,0107500973274252;0,235153172329836;"Nodiff"
"Mitsuokella_unclassified";0,0108134567945722;0,03400525;"0.003045";0,00296875;"0";"477";0,0108134567945722;0,235153172329836;"Nodiff"
"Odoribacter_splanchnicus";0,0111230676341375;0,168403;"0";0,51683725;"0.30755";"490";0,0111230676341375;0,235153172329836;"Nodiff"
"Candidatus_Zinderia_insecticola";0,0118068538408286;0,00010375;"0";0;"0";"176";0,0118068538408286;0,235153172329836;"Nodiff"
"Lactococcus_raffinolactis";0,0118068538408286;0,00057075;"0";0;"0";"445";0,0118068538408286;0,235153172329836;"Nodiff"
"Eubacterium_cylindroides";0,0123636101600489;0,03123325;"0";0,1997865;"0";"324";0,0123636101600489;0,236392226260135;"Nodiff"
"Lactobacillus_gasseri";0,0137283799241956;0,00045875;"0";0,02478625;"0";"417";0,0137283799241956;0,252390984760211;"Nodiff"
"Clostridium_hathewayi";0,0169669684962336;0,02507125;"0";0,04056125;"0.0141";"208";0,0169669684962336;0,300378183007395;"Nodiff"
"Bacteroides_caccae";0,0218101474559487;0,56558925;"0";1,09464475;"0.10674";"86";0,0218101474559487;0,363260353503381;"Nodiff"
"Desulfovibrio_desulfuricans";0,0221922040913098;0,0118845;"0";0,022115;"0.001175";"265";0,0221922040913098;0,363260353503381;"Nodiff"
"Klebsiella_unclassified";0,022946855940026;0,0041625;"0";0,04715;"0";"386";0,022946855940026;0,363260353503381;"Nodiff"
"Parabacteroides_distasonis";0,0235587258548218;0,14697125;"0.00556";0,50028175;"0.033225";"503";0,0235587258548218;0,363260353503381;"Nodiff"
"Klebsiella_oxytoca";0,0253195315854119;0,00132725;"0";0,36357375;"0";"383";0,0253195315854119;0,37821050305709;"Nodiff"
"Scardovia_wiggsiae";0,0278405688591013;0,0006185;"0";0,0043805;"0";"621";0,0278405688591013;0,403266421656073;"Nodiff"
"Flavonifractor_plautii";0,0307408988392148;0,02464625;"0";0,0436765;"0.01008";"343";0,0307408988392148;0,43218087191602;"Nodiff"
"Bacteroides_ovatus";0,0349992901432752;1,672764;"0.286885";0,4247945;"0.092975";"102";0,0349992901432752;0,439992815163144;"Nodiff"
"Coprococcus_sp_ART55_1";0,0358597700702711;1,30589525;"0";0,12300825;"0";"243";0,0358597700702711;0,439992815163144;"Nodiff"
"Clostridium_asparagiforme";0,0360400949793946;0,009895;"0";0,03088475;"0.00558";"198";0,0360400949793946;0,439992815163144;"Nodiff"
"Coriobacteriaceae_bacterium_phI";0,0370597314770467;0,0003415;"0";0,090981;"0";"245";0,0370597314770467;0,439992815163144;"Nodiff"
"Streptococcus_anginosus";0,0389468424985128;0,015842;"0";0,06426275;"0.00271";"654";0,0389468424985128;0,439992815163144;"Nodiff"
"Lachnospiraceae_bacterium_8_1_57FAA";0,0397709782810145;0,12191525;"0";0,01015425;"0";"400";0,0397709782810145;0,439992815163144;"Nodiff"
"Bacteroides_pectinophilus";0,0428145473601547;0,21034525;"0";0;"0";"103";0,0428145473601547;0,439992815163144;"Nodiff"
"Collinsella_tanakaei";0,0428145473601547;0;"0";0,0046175;"0";"232";0,0428145473601547;0,439992815163144;"Nodiff"
"Leuconostoc_unclassified";0,0428145473601547;0;"0";0,000515;"0";"460";0,0428145473601547;0,439992815163144;"Nodiff"
"Marvinbryantia_formatexigens";0,0428145473601547;0,0005975;"0";0;"0";"465";0,0428145473601547;0,439992815163144;"Nodiff"
"Peptostreptococcus_anaerobius";0,0428145473601547;0;"0";0,02826975;"0";"530";0,0428145473601547;0,439992815163144;"Nodiff"
"Porphyromonas_somerae";0,0428145473601547;0;"0";0,01104425;"0";"538";0,0428145473601547;0,439992815163144;"Nodiff"
"Clostridium_leptum";0,0434699786824102;0,09916225;"0.00849";0,312628;"0.0382";"212";0,0434699786824102;0,439992815163144;"Nodiff"
"Actinomyces_turicensis";0,0441833789285165;2,2e-05;"0";0,00534475;"0";"34";0,0441833789285165;0,439992815163144;"Nodiff"
"Oscillibacter_sp_KLE_1745";0,048486263864551;0,01024575;"0";0,08102225;"0";"498";0,048486263864551;0,47298845157664;"Nodiff"
