"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17"
"CCMD19497912ST.21.0","SID532796","SZAXPI015264.87","CCIS16326685ST.4.0","SID532802","25.1712440270559","26.8076648991981","28.3932774653896","30.6273208491193","CCIS06260551ST.3.0","CCIS98512455ST.4.0","MMRS90191266ST.27.0.0","SZAXPI015225.18","27.2638550485327","27.6384220539686","29.0647270519353","29.2322386800755"
"CCMD89306485ST.11.0","SZAXPI015242.30","SID532802","CCMD66848156ST.11.0","LILT_VF28_T016","30.2793344969337","35.9324126430344","37.3218363129656","39.8269129047922","LILT_VF73_16","MMRS90191266ST.27.0.0","LILT_VF207_T017","CRC_MR_SBJ51C_17","29.3770137646","33.1568378196338","34.8626852057296","40.870947034566"
"CRC_MR_SBJ51C_17","CCMD66848156ST.11.0","LILT_VF28_T016","SZAXPI015264.87","LILT_VF265_T016","26.1027402785627","27.5610862885156","27.9331351832944","28.5135256416793","MMRS90191266ST.27.0.0","CCMD14479708ST.21.0","SZAXPI015225.18","CCIS98512455ST.4.0","26.4918287880018","28.6043694023693","28.6222725928463","28.7410689920643"
"LILT_VF145_T017","LILT_VF265_T016","LILT_VF28_T016","SZAXPI015264.87","CCMD66848156ST.11.0","34.5210622454611","38.810621584583","39.2534819271399","40.2425120352396","LILT_VF207_T017","LILT_VF73_16","CCIS98512455ST.4.0","SZAXPI015225.18","33.9940338535691","35.5144030677344","38.2955598078798","38.6183780785664"
"LILT_VF207_T017","LILT_VF265_T016","CCMD66848156ST.11.0","LILT_VF28_T016","SZAXPI015242.30","22.2954122245811","24.6616783841003","27.6587117663079","29.4380954587215","LILT_VF73_16","SZAXPI015225.18","MMRS90191266ST.27.0.0","CCIS98512455ST.4.0","19.4284328794038","26.685787732782","27.1262592767875","28.7481151767816"
"LILT_VF73_16","LILT_VF265_T016","CCMD66848156ST.11.0","LILT_VF28_T016","SZAXPI015242.30","23.5583742957255","23.6149821231374","25.0571049473637","27.8415035162345","LILT_VF207_T017","SZAXPI015225.18","MMRS90191266ST.27.0.0","CRC_MR_SBJ51C_17","19.4284328794038","25.4227153853163","27.1316082273867","29.3110451917874"
"MMRS90191266ST.27.0.0","LILT_VF28_T016","SZAXPI015264.87","SZAXPI015242.30","SID532802","20.5555312778289","22.9887636757221","24.3648578350849","24.5536422159931","CCIS98512455ST.4.0","SZAXPI003422.11","SZAXPI015225.18","CRC_MR_SBJ51C_17","20.8801827156852","25.952462796411","26.0887887901834","26.4918287880018"
"SID31870","SID530052","SID532749","CCIS16326685ST.4.0","DRR127756","19.6994959477394","23.1495953675264","35.1548753375517","41.3127775227847","MMRS90191266ST.27.0.0","CCIS98512455ST.4.0","SZAXPI015225.18","CCIS06260551ST.3.0","38.6290925155238","38.6420406810057","39.4230585254911","39.5284464463708"
"SID531333","LILT_VF28_T016","CCIS16326685ST.4.0","SID532749","SID532802","31.7252060024848","32.8268032694017","33.8066392406196","34.0068941153452","CCMD14479708ST.21.0","SZAXPI015225.18","MMRS90191266ST.27.0.0","SZAXPI003422.11","31.2190983749803","32.4583057855967","36.6605768697261","37.2077212869506"
"SZAXPI015225.18","LILT_VF28_T016","CCIS16326685ST.4.0","SID532796","LILT_VF265_T016","17.4300148335278","19.1921925292735","27.7614211518485","28.0925478690257","CCMD14479708ST.21.0","CCIS06260551ST.3.0","LILT_VF73_16","CCIS98512455ST.4.0","21.0214483808419","22.8687161201476","25.4227153853163","25.9859183210792"
