"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41"
"CCIS11362406ST.4.0","CRC_MR_SBJ45H_17","CCIS05314658ST.4.0","DRR127777","CRC_MR_SBJ84H_17","CCIS36797902ST.4.0","SID530050","SID530055","SZAXPI015271.93","CRC_MR_SBJ75H_17","CRC_MR_SBJ18H_17","19.2753900887842","20.2785568960466","20.4117210195025","22.1835060864215","22.4692832092971","22.654177380406","22.8632985783111","22.9282177538574","23.6687046276977","23.6707014973131","CCMD46222674ST.21.0","CRC_MR_SBJ20C_17","SID31549","SID31004","SID31876","CCIS11015875ST.4.0","MMRS90191266ST.27.0.0","SID31446","DRR162778","SZAXPI003435.11","21.2067100752215","21.6441546448158","22.1758022715865","22.4297754654522","22.810307755631","22.9025142905643","23.1934369153625","23.4233412118062","23.4472060878796","24.176583645991"
"CCIS11558985ST.4.0","SZAXPI015261.75","SZAXPI015265.88","CCMD59540613ST.11.0","MMRS93621581ST.27.0.0","DRR127616","CRC_MR_SBJ84H_17","CRC_MR_SBJ18H_17","DRR127634","DRR127777","SZAXPI015271.93","29.1525454478078","29.3911444385107","30.2854991603061","30.5463440776699","31.2336643220132","31.6657406673174","32.1667594766554","33.0656862443546","33.100046070042","33.1268124930758","MMRS62376181ST.27.0.0","DRR127559","MMRS81194191ST.27.0.0","DRR127774","MMRS90191266ST.27.0.0","DRR127580","LILT_VF300_T016","CCIS50148151ST.4.0","MMRS72802364ST.27.0.0","CCIS11015875ST.4.0","29.8183627923516","30.1342067230963","30.6256583679111","31.7373279193665","31.9224159809686","32.6640649778744","33.5076075841786","34.7514348636413","35.335223957179","35.5107291370369"
"CCIS16383318ST.4.0","SID530050","CRC_MR_SBJ46H_17","CCIS11362406ST.4.0","CRC_MR_SBJ18H_17","SZAXPI015258.57","CRC_MR_SBJ84H_17","DRR127777","SZAXPI015271.93","DRR127628","DRR127737","19.8871153205159","21.6177524319759","24.1322509212506","25.4734523514325","25.8888710123385","25.9402841120042","26.5450818348635","26.7405773549507","26.7851571240267","27.4113737330127","SID31004","DRR162778","MMRS72802364ST.27.0.0","SZAXPI017593.158","CRC_MR_SBJ07C_17","CCIS11015875ST.4.0","MMRS15137911ST.27.0.0","CCIS50148151ST.4.0","LILT_VF65_16","MMRS44587603ST.27.0.0","21.8038420006292","23.7527125092335","23.8427067986691","24.0496294048474","24.1563705346623","25.9562193229503","26.1084771170821","26.3782282158829","26.4659163577572","26.5019515400715"
"CCIS27304052ST.3.0","SZAXPI015241.27","SID530258","SID530331","CCIS64785924ST.20.0","SZAXPI015265.88","SID31537","CRC_MR_SBJ80H_17","SZAXPI017592.142","CCIS94603952ST.4.0","SZAXPI015249.37","20.0096830439365","23.0335623848331","24.2663247610758","24.5986902144403","24.7236856416595","25.0773597093454","25.1052213006478","25.5226657996476","26.4291527992007","26.5439065010428","CRC_MR_SBJ55C_17","CRC_MR_SBJ25C_17","SID31685","CCIS17669415ST.4.0","SZAXPI015216.169","CCIS76845094ST.20.0","CCMD64776337ST.21.0","CRC_MR_SBJ02C_17","CCIS11015875ST.4.0","CRC_MR_SBJ50C_17","19.1353497192343","20.1897843133502","20.3646771564737","23.0800512643365","23.1903503382485","24.3979548819527","25.3383590424025","25.6659574942588","26.0032030377567","26.7732073163415"
"CCIS36797902ST.4.0","CCIS11362406ST.4.0","CRC_MR_SBJ45H_17","CCIS05314658ST.4.0","CRC_MR_SBJ75H_17","DRR127777","DRR127634","CRC_MR_SBJ18H_17","CRC_MR_SBJ84H_17","CCMD59540613ST.11.0","MMRS25211151ST.27.0.0","22.4692832092971","22.6511062853892","24.717969745685","25.4934339275744","25.7022504489899","25.8186966721405","25.9979665507728","26.3291735154657","26.4011519707682","26.7216511436083","SZAXPI003413.4","SID31878","MMRS15137911ST.27.0.0","LILT_VF192_T017","CRC_MR_SBJ07C_17","MMRS72802364ST.27.0.0","DRR127708","CRC_MR_SBJ20C_17","CCMD64776337ST.21.0","CCMD46222674ST.21.0","20.9881180749847","22.7602194618923","22.8285782026827","23.0145697908933","23.1282221481397","23.3450331488627","23.5421240045179","24.4688027091172","24.6822466788945","24.7108349457986"
"CCIS63468405ST.4.0","MMRS94549160ST.27.0.0","CCMD39882286ST.11.0","CCIS11362406ST.4.0","CCIS05314658ST.4.0","CCIS16383318ST.4.0","CCIS36797902ST.4.0","CRC_MR_SBJ84H_17","CRC_MR_SBJ46H_17","SZAXPI015271.93","CCMD59540613ST.11.0","24.655228394371","29.1508697170428","30.5100536640056","32.2162050914583","32.3222112932686","32.5471129177428","32.6333737865854","32.7901452291798","33.5126432177947","33.5358295223527","CCIS21278152ST.4.0","MMRS85382779ST.27.0.0","CCMD87156761ST.21.0","CRC_MR_SBJ40C_17","MMRS72802364ST.27.0.0","SID31876","SID31446","SZAXPI017593.158","CRC_MR_SBJ07C_17","SZAXPI015226.14","20.1458339300735","23.4003139174115","24.5961441247587","25.0060719836263","29.3148817912541","29.990926960661","31.1855999418642","31.2319240370522","31.463552594553","31.8911869457473"
"CCIS64785924ST.20.0","SID31537","SID530258","CCIS27304052ST.3.0","SZAXPI015241.27","SZAXPI017592.142","SZAXPI015250.39","SZAXPI015249.37","CRC_MR_SBJ68H_17","SID530177","CCIS94603952ST.4.0","17.0678570251482","20.372371216611","24.5986902144403","24.6298677788737","25.3418830973963","26.0629356063952","26.3745029056492","27.5068704920643","28.068420158103","29.1491257939016","CRC_MR_SBJ25C_17","CRC_MR_SBJ50C_17","CCIS17669415ST.4.0","SID31685","SZAXPI015216.169","CRC_MR_SBJ55C_17","SID531281","SZAXPI003435.11","CCMD64776337ST.21.0","MMRS15137911ST.27.0.0","18.4718827451237","19.2157930114841","20.9744140097882","21.9062250013963","23.1706643655917","23.6464137236157","26.7401114191209","28.6358316328459","29.0347182166196","29.3465215960955"
"CCIS94603952ST.4.0","SZAXPI015241.27","SID530055","CCIS05314658ST.4.0","MMPU99077057ST","MMRS65862658ST.27.0.0","SID530258","SZAXPI015258.57","CRC_MR_SBJ80H_17","CCIS11362406ST.4.0","SZAXPI015271.93","17.0145294693829","19.3883969490466","21.0679228424636","21.3572475980169","21.5347935544435","22.8747368525389","23.3920433285701","23.7454542581101","23.8676699375494","24.4595896252881","MMRS90191266ST.27.0.0","CCMD26925580ST.21.0","CCIS76845094ST.20.0","CCIS11015875ST.4.0","CRC_MR_SBJ02C_17","CCMD46222674ST.21.0","CCMD79349503ST.11.0","CRC_MR_SBJ01C_17","SID31685","CRC_MR_SBJ20C_17","18.5071867543368","19.1728787716086","21.9945768228602","22.2293495570901","23.1100467331332","24.7978455542352","24.9224881097394","25.0130482400646","25.1376270884405","25.7142873720798"
"CCMD18829815ST.11.0","MMRS65862658ST.27.0.0","SZAXPI015265.88","SZAXPI015271.93","CRC_MR_SBJ18H_17","SID530055","SZAXPI015274.111","MMRS93621581ST.27.0.0","DRR127588","CRC_MR_SBJ82H_17","SID530331","23.9519956777426","24.4887668591989","24.588496884092","24.8342939296208","26.3200264402508","26.3220753957453","26.3432090103465","26.3742365088432","26.4966314685603","26.9064568792214","CCIS11015875ST.4.0","DRR127559","CRC_MR_SBJ02C_17","CRC_MR_SBJ36C_17","CCMD26709089ST.21.0","MMRS85382779ST.27.0.0","CRC_MR_SBJ01C_17","CCMD46222674ST.21.0","CCIS76845094ST.20.0","DRR127580","22.6768529462931","23.2419039361602","24.5540114625554","26.0673584115403","27.1443198274851","27.3261352063917","27.737324882773","28.3622125796948","28.7033813480294","28.8745456387456"
"CCMD22852639ST.11.0","LILT_VF265_T016","CRC_MR_SBJ78H_17","MMPU68403337ST","SZAXPI015261.75","DRR127731","CRC_MR_SBJ45H_17","MMPU99077057ST","CCMD59540613ST.11.0","CRC_MR_SBJ18H_17","SZAXPI015271.93","20.941854637054","22.5080314165078","23.2362583621568","24.0194033307553","24.7102675020243","25.5854517424395","25.964625810535","26.1024829337575","26.1091864108631","26.3238402975896","CCIS11015875ST.4.0","SZAXPI017466.84","SID531128","CCMD46222674ST.21.0","SID31878","CRC_MR_SBJ01C_17","MMRS90191266ST.27.0.0","DRR127774","LILT_VF300_T016","SID31004","22.602806514807","22.9628657578426","23.0386053227469","23.5560979687553","23.6065245447016","23.6985459417049","24.4136664247548","25.2081861502291","25.2410054358637","25.4772308920279"
