"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Eubacterium_hallii";0,00167240558529308;2,0276485;"1.20672";0,4535865;"0.063775";"327";0,00167240558529308;0,410787617531022;"Nodiff"
"Ruminococcus_obeum";0,00511318154938122;1,110989;"0.6601";0,3583;"0.15474";"611";0,00511318154938122;0,410787617531022;"Nodiff"
"Oscillibacter_unclassified";0,00555157620968921;0,262372;"0.18608";0,7232515;"0.514565";"499";0,00555157620968921;0,410787617531022;"Nodiff"
"Gemella_sanguinis";0,00560814124024213;0,0085855;"0.003095";0,0011415;"0";"357";0,00560814124024213;0,410787617531022;"Nodiff"
"Streptococcus_infantis";0,00590326440057012;0,006084;"0.00129";0,0014235;"0";"663";0,00590326440057012;0,410787617531022;"Nodiff"
"Ruminococcaceae_bacterium_D16";0,00592482140669744;0,001467;"0";0,038749;"0.00396";"603";0,00592482140669744;0,410787617531022;"Nodiff"
"Fusobacterium_nucleatum";0,00958436792695878;0;"0";0,0204925;"0";"348";0,00958436792695878;0,536008926237933;"Nodiff"
"Lachnospiraceae_bacterium_7_1_58FAA";0,0164906002952286;0,0266895;"0.013795";0,0554975;"0.03685";"399";0,0164906002952286;0,536008926237933;"Nodiff"
"Paraprevotella_unclassified";0,016493653632615;0,2360505;"0";0,376417;"0.07996";"511";0,016493653632615;0,536008926237933;"Nodiff"
"Lachnospiraceae_bacterium_5_1_63FAA";0,0170598166049673;0,424196;"0.069525";0,0773805;"0.002595";"397";0,0170598166049673;0,536008926237933;"Nodiff"
"Porphyromonas_uenonis";0,0197989929200997;0;"0";0,0502185;"0";"539";0,0197989929200997;0,536008926237933;"Nodiff"
"Streptococcus_intermedius";0,0197989929200997;0,000793;"0";0;"0";"664";0,0197989929200997;0,536008926237933;"Nodiff"
"Holdemania_unclassified";0,026130863131368;0,010364;"0.000795";0,003962;"0";"378";0,026130863131368;0,536008926237933;"Nodiff"
"Eubacterium_cylindroides";0,0262084435547138;0,0030915;"0";0,399478;"0";"324";0,0262084435547138;0,536008926237933;"Nodiff"
