"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Actinomyces_odontolyticus";0,0025674978516236;0,00539866666666667;"0.00275";0,000512666666666667;"0";"26";0,0025674978516236;0,490020994317858;"Nodiff"
"Parvimonas_unclassified";0,00397467446452765;0,00111533333333333;"0";0,199560666666667;"0.00611";"518";0,00397467446452765;0,490020994317858;"Nodiff"
"Peptostreptococcaceae_noname_unclassified";0,00447523284971607;0,0614313333333333;"0.00567";0,0181126666666667;"0";"529";0,00447523284971607;0,490020994317858;"Nodiff"
"Alistipes_unclassified";0,00825761248378455;0;"0";0,174104666666667;"0";"56";0,00825761248378455;0,490020994317858;"Nodiff"
"Lactobacillus_casei_paracasei";0,00825761248378455;0,0422813333333333;"0";0;"0";"411";0,00825761248378455;0,490020994317858;"Nodiff"
"Eubacterium_hallii";0,00836941416914803;2,86321933333333;"0.834";0,591813333333333;"0.18727";"327";0,00836941416914803;0,490020994317858;"Nodiff"
"Ruminococcus_sp_5_1_39BFAA";0,0094742664312077;4,12120933333333;"2.61788";0,986506;"0";"613";0,0094742664312077;0,490020994317858;"Nodiff"
"Clostridium_symbiosum";0,0107132017178767;0,006198;"0";0,501957333333333;"0.0517";"228";0,0107132017178767;0,490020994317858;"Nodiff"
"Bilophila_unclassified";0,0117605038636286;0,165779333333333;"0.02092";0,532024666666667;"0.397";"143";0,0117605038636286;0,490020994317858;"Nodiff"
"Bacteroides_nordii";0,0144123505190807;0,000578666666666667;"0";0,155454666666667;"0.00115";"100";0,0144123505190807;0,527027269789583;"Nodiff"
"Pantoea_unclassified";0,0180966134767002;0;"0";0,014236;"0";"502";0,0180966134767002;0,527027269789583;"Nodiff"
"Streptococcus_parasanguinis";0,0224906747352556;0,354547333333333;"0.02951";0,0806673333333333;"0.00595";"671";0,0224906747352556;0,527027269789583;"Nodiff"
"Roseburia_hominis";0,0231878507667902;0,365894666666667;"0.13168";0,0492886666666667;"0.02056";"595";0,0231878507667902;0,527027269789583;"Nodiff"
"Ruminococcus_obeum";0,0263540443400591;1,339384;"0.90753";0,399507333333333;"0.15272";"611";0,0263540443400591;0,527027269789583;"Nodiff"
"Peptostreptococcus_stomatis";0,027824726487175;0,000352;"0";0,251795333333333;"0";"531";0,027824726487175;0,527027269789583;"Nodiff"
"Anaerostipes_hadrus";0,0332805056641546;0,269832666666667;"0.06205";0,108468;"0.00952";"69";0,0332805056641546;0,527027269789583;"Nodiff"
"Porphyromonas_asaccharolytica";0,0335165782642333;6,6e-05;"0";0,543224666666667;"0";"534";0,0335165782642333;0,527027269789583;"Nodiff"
"Bacteroides_eggerthii";0,0356582166863771;0,0617973333333333;"0";0,0282846666666667;"1e-04";"92";0,0356582166863771;0,527027269789583;"Nodiff"
"Actinomyces_oris";0,0384143238141604;0,00144333333333333;"0";0;"0";"27";0,0384143238141604;0,527027269789583;"Nodiff"
"Bacteroides_coprophilus";0,0384143238141604;0;"0";0,080854;"0";"90";0,0384143238141604;0,527027269789583;"Nodiff"
"Clostridium_sp_KLE_1755";0,0384143238141604;0;"0";0,149233333333333;"0";"224";0,0384143238141604;0,527027269789583;"Nodiff"
"Megamonas_unclassified";0,0384143238141604;0;"0";0,950492;"0";"469";0,0384143238141604;0,527027269789583;"Nodiff"
"Porphyromonas_somerae";0,0384143238141604;0;"0";0,462576;"0";"538";0,0384143238141604;0,527027269789583;"Nodiff"
"Porphyromonas_uenonis";0,0384143238141604;0;"0";1,34830733333333;"0";"539";0,0384143238141604;0,527027269789583;"Nodiff"
"Klebsiella_pneumoniae";0,0384619992699865;0,004808;"0";1,02807466666667;"0";"384";0,0384619992699865;0,527027269789583;"Nodiff"
"Bacteroides_intestinalis";0,0440143893632685;0,0226826666666667;"0";0,300644;"0";"98";0,0440143893632685;0,527027269789583;"Nodiff"
"Lactobacillus_delbrueckii";0,0502287698791441;0,0144833333333333;"0";0,00170866666666667;"0";"414";0,0502287698791441;0,527027269789583;"Nodiff"
"Bacteroides_faecis";0,0541534055342494;0,108166666666667;"0";0,281933333333333;"0.00074";"93";0,0541534055342494;0,527027269789583;"Nodiff"
"Rothia_mucilaginosa";0,0569435921020273;0,0120553333333333;"0.00361";0,00319333333333333;"0";"601";0,0569435921020273;0,527027269789583;"Nodiff"
"Clostridium_clostridioforme";0,0586279157194162;0,00302666666666667;"0";0,504540666666667;"0.00502";"205";0,0586279157194162;0,527027269789583;"Nodiff"
"Adlercreutzia_equolifaciens";0,0592920928900004;0,0912166666666667;"0.03743";0,029912;"0";"37";0,0592920928900004;0,527027269789583;"Nodiff"
"Clostridium_hathewayi";0,0685468645504896;0,0298646666666667;"0.00294";0,179706;"0.03645";"208";0,0685468645504896;0,527027269789583;"Nodiff"
"Bacteroidales_bacterium_ph8";0,0706295912355861;0,314274;"0.17755";0,424113333333333;"0.00066";"84";0,0706295912355861;0,527027269789583;"Nodiff"
"Bifidobacterium_longum";0,071153478744626;3,00195466666667;"2.75252";0,735505333333333;"0.38084";"138";0,071153478744626;0,527027269789583;"Nodiff"
"Streptococcus_thermophilus";0,0717144023412509;2,20851066666667;"0.01995";0,019236;"0";"681";0,0717144023412509;0,527027269789583;"Nodiff"
"Eubacterium_biforme";0,0749637526089689;0,015962;"0";0,533096;"0";"322";0,0749637526089689;0,527027269789583;"Nodiff"
"Clostridium_innocuum";0,079054605679859;0,000426;"0";0,00676933333333333;"0.00024";"211";0,079054605679859;0,527027269789583;"Nodiff"
"Abiotrophia_defectiva";0,0797251955374254;0,00347666666666667;"0";0;"0";"1";0,0797251955374254;0,527027269789583;"Nodiff"
"Actinomyces_naeslundii";0,0797251955374254;0,001574;"0";0;"0";"25";0,0797251955374254;0,527027269789583;"Nodiff"
"Bacteroides_pectinophilus";0,0797251955374254;0;"0";0,168729333333333;"0";"103";0,0797251955374254;0,527027269789583;"Nodiff"
"Bacteroides_sp_2_1_22";0,0797251955374254;0,20689;"0";0;"0";"112";0,0797251955374254;0,527027269789583;"Nodiff"
"Butyricimonas_synergistica";0,0797251955374254;0;"0";0,000553333333333333;"0";"162";0,0797251955374254;0,527027269789583;"Nodiff"
