"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Parvimonas_unclassified";5,27634618620322e-08;0,00352228571428571;"0";0,258946714285714;"0.00624";"518";5,27634618620322e-08;1,55827973508823e-05;"CRC"
"Porphyromonas_asaccharolytica";8,42733072277975e-08;0,000603142857142857;"0";0,279519;"0";"534";8,42733072277975e-08;1,55827973508823e-05;"CRC"
"Gemella_morbillorum";8,88752700620665e-08;0,000689142857142857;"0";0,0726727142857143;"0";"356";8,88752700620665e-08;1,55827973508823e-05;"CRC"
"Parvimonas_micra";2,3591921599074e-07;0,000452;"0";0,03859;"0";"515";2,3591921599074e-07;3,10233769027823e-05;"CRC"
"Peptostreptococcus_stomatis";9,00160088755139e-07;0,00206085714285714;"0";0,107755714285714;"0";"531";9,00160088755139e-07;9,46968413370406e-05;"CRC"
"Fusobacterium_nucleatum";1,2856129994246e-06;0,00147614285714286;"0";0,0368154285714286;"0";"348";1,2856129994246e-06;0,00011270540628289;"CRC"
"Clostridium_symbiosum";3,2931079297326e-06;0,022067;"0";0,110999;"0.018025";"228";3,2931079297326e-06;0,000247453538719907;"CRC"
"Porphyromonas_uenonis";6,45809906414848e-06;0;"0";0,0520354285714286;"0";"539";6,45809906414848e-06;0,000424620013467763;"CRC"
"Clostridiales_bacterium_1_7_47FAA";6,71365521477115e-05;0,00637857142857143;"0";0,0205568571428571;"0.00488";"196";6,71365521477115e-05;0,00392375849218847;"CRC"
"Desulfovibrio_desulfuricans";0,000103151908105052;0,00256514285714286;"0";0,0268134285714286;"0.00154";"265";0,000103151908105052;0,00542579036632574;"CRC"
"Bacteroides_nordii";0,000433688131705789;0,00885714285714286;"0";0,103496;"8e-05";"100";0,000433688131705789;0,020738177934295;"CRC"
"Clostridium_hathewayi";0,000625056377054529;0,0769831428571429;"0.0035";0,110960714285714;"0.022975";"208";0,000625056377054529;0,0273983045275569;"CRC"
"Solobacterium_moorei";0,000786160229618342;0,004489;"0.00042";0,0689295714285714;"0.00371";"638";0,000786160229618342;0,0318092523676345;"CRC"
"Clostridium_bolteae";0,000857016216974597;0,119096857142857;"0.00505";0,641108714285714;"0.040105";"201";0,000857016216974597;0,032199323580617;"CRC"
"Clostridium_asparagiforme";0,00100541043150586;0,0243401428571429;"0";0,0411901428571429;"0.01154";"198";0,00100541043150586;0,0352563924648055;"CRC"
"Prevotella_intermedia";0,00204856375093167;0;"0";0,103930714285714;"0";"551";0,00204856375093167;0,0673465333118786;"Nodiff"
"Lachnospiraceae_bacterium_5_1_57FAA";0,00267625106788283;0,00795857142857143;"0";0,0263088571428571;"0";"396";0,00267625106788283;0,0828063565709629;"Nodiff"
"Butyricimonas_synergistica";0,00301112365412632;0,000236857142857143;"0";0,001709;"0";"162";0,00301112365412632;0,0879917245594691;"Nodiff"
"Bacteroides_caccae";0,00415348517389817;0,539015571428571;"0.203415";1,22721657142857;"0.657405";"86";0,00415348517389817;0,113097440825776;"Nodiff"
"Eubacterium_rectale";0,00430028292113216;6,16955385714286;"4.337515";3,59596214285714;"0.9849";"331";0,00430028292113216;0,113097440825776;"Nodiff"
"Bilophila_wadsworthia";0,00517276243293936;0,0162845714285714;"0.00063";0,0329571428571429;"0.013295";"144";0,00517276243293936;0,121062761527252;"Nodiff"
"Bacteroides_fragilis";0,00546366738313186;0,948989571428571;"0.00833";1,18288728571429;"0.0864";"96";0,00546366738313186;0,121062761527252;"Nodiff"
"Oxalobacter_formigenes";0,00551529086775082;0,00418557142857143;"0";0,0436552857142857;"0";"501";0,00551529086775082;0,121062761527252;"Nodiff"
"Clostridiaceae_bacterium_JC118";0,00552377619135751;0,00274485714285714;"0";0,0190551428571429;"0";"195";0,00552377619135751;0,121062761527252;"Nodiff"
"Campylobacter_ureolyticus";0,0069738019055782;0;"0";0,00223857142857143;"0";"173";0,0069738019055782;0,146728792093365;"Nodiff"
"Candidatus_Zinderia_insecticola";0,00802786178433991;0,000163285714285714;"0";2e-06;"0";"176";0,00802786178433991;0,162409819175492;"Nodiff"
"Lachnospiraceae_bacterium_8_1_57FAA";0,00848786014973924;0,0802004285714286;"0";0,0123741428571429;"0";"400";0,00848786014973924;0,16535609032455;"Nodiff"
"Ruminococcaceae_bacterium_D16";0,0101574471212096;0,0103888571428571;"0";0,101535714285714;"0.002305";"603";0,0101574471212096;0,17779225824255;"Nodiff"
"Pyramidobacter_piscolens";0,0101678630910587;0,00366614285714286;"0";0,0537238571428571;"0";"586";0,0101678630910587;0,17779225824255;"Nodiff"
"Lachnospiraceae_bacterium_3_1_46FAA";0,0112530441005085;0,0770892857142857;"0.021685";0,179477;"0.06158";"393";0,0112530441005085;0,17779225824255;"Nodiff"
"Flavonifractor_plautii";0,0116762413042879;0,0464567142857143;"0.00416";0,0721244285714286;"0.01036";"343";0,0116762413042879;0,17779225824255;"Nodiff"
"Ruminococcus_torques";0,0124002222231614;1,69017342857143;"0.729485";2,36867528571429;"1.46231";"615";0,0124002222231614;0,17779225824255;"Nodiff"
"Clostridium_citroniae";0,0126480501132029;0,00847085714285714;"0";0,0184307142857143;"0.003555";"204";0,0126480501132029;0,17779225824255;"Nodiff"
"Aggregatibacter_segnis";0,0128443076296899;0;"0";0,00208185714285714;"0";"42";0,0128443076296899;0,17779225824255;"Nodiff"
"Atopobium_minutum";0,0128443076296899;0;"0";0,00392128571428571;"0";"77";0,0128443076296899;0,17779225824255;"Nodiff"
"Morganella_morganii";0,0128443076296899;0;"0";0,458005857142857;"0";"482";0,0128443076296899;0,17779225824255;"Nodiff"
"Porphyromonas_endodontalis";0,0128443076296899;0;"0";0,386725428571429;"0";"536";0,0128443076296899;0,17779225824255;"Nodiff"
"Synergistes_sp_3_1_syn1";0,0128443076296899;0;"0";0,0690115714285714;"0";"691";0,0128443076296899;0,17779225824255;"Nodiff"
"Peptoniphilus_harei";0,0135957476417344;2,01428571428571e-05;"0";0,00665628571428571;"0";"527";0,0135957476417344;0,181609237817463;"Nodiff"
"Clostridium_clostridioforme";0,013984458193788;0,0114434285714286;"0";0,128811;"0";"205";0,013984458193788;0,181609237817463;"Nodiff"
"Lachnospiraceae_bacterium_7_1_58FAA";0,0144322087683937;0,0256152857142857;"0.010405";0,0531548571428571;"0.02492";"399";0,0144322087683937;0,181609237817463;"Nodiff"
"Bilophila_unclassified";0,0145345602759678;0,228177571428571;"0.06858";0,407277428571429;"0.17751";"143";0,0145345602759678;0,181609237817463;"Nodiff"
"Anaerofustis_stercorihominis";0,0148463825592223;6,28571428571429e-06;"0";0,00624471428571429;"0";"66";0,0148463825592223;0,181609237817463;"Nodiff"
"Clostridium_sp_ATCC_BAA_442";0,0152542066813223;0,001364;"0";0,0498792857142857;"0";"221";0,0152542066813223;0,182357107144898;"Nodiff"
"Holdemania_sp_AP2";0,0165354578589964;0,00204971428571429;"0";0,033612;"0";"377";0,0165354578589964;0,193281129640713;"Nodiff"
"Clostridium_methylpentosum";0,0169847398605687;0,000772571428571429;"0";0,00149857142857143;"0";"213";0,0169847398605687;0,194216807970851;"Nodiff"
"Clostridium_perfringens";0,0180413759233306;0,0178427142857143;"0";0,00482585714285714;"0";"215";0,0180413759233306;0,200973207578404;"Nodiff"
"Streptococcus_constellatus";0,0183397603873829;0,000656857142857143;"0";0,002022;"0";"656";0,0183397603873829;0,200973207578404;"Nodiff"
"Dorea_longicatena";0,0197336033951471;1,10610857142857;"0.709045";1,02287485714286;"0.25008";"274";0,0197336033951471;0,211139309953175;"Nodiff"
"Slackia_unclassified";0,0200702766115185;0,000305142857142857;"0";0,001161;"0";"636";0,0200702766115185;0,211139309953175;"Nodiff"
"Eubacterium_hallii";0,0224042546714492;1,22961057142857;"0.50216";1,02694842857143;"0.162045";"327";0,0224042546714492;0,229656902180369;"Nodiff"
"Coprococcus_comes";0,0227037241699224;0,875518857142857;"0.719925";0,617020714285714;"0.4085";"241";0,0227037241699224;0,229656902180369;"Nodiff"
"Clostridium_scindens";0,0234561610512026;0,00234642857142857;"0";0,00518542857142857;"0";"217";0,0234561610512026;0,232791334206275;"Nodiff"
"Granulicatella_adiacens";0,0253187159934288;0,00365885714285714;"0";0,0108135714285714;"0.000215";"360";0,0253187159934288;0,243363450074551;"Nodiff"
"Eubacterium_ramulus";0,0256102546130202;0,334514142857143;"0.08977";0,215364714285714;"0.02836";"330";0,0256102546130202;0,243363450074551;"Nodiff"
"Subdoligranulum_unclassified";0,025909416737975;7,598208;"6.349145";5,385632;"3.510185";"686";0,025909416737975;0,243363450074551;"Nodiff"
"Anaerococcus_obesiensis";0,0273360600225237;2,57142857142857e-06;"0";0,002495;"0";"62";0,0273360600225237;0,247909785721508;"Nodiff"
"Fusobacterium_varium";0,0273360600225237;3,51428571428571e-05;"0";0,135924285714286;"0";"352";0,0273360600225237;0,247909785721508;"Nodiff"
"Porphyromonas_somerae";0,0280686771128274;7,77142857142857e-05;"0";0,0351937142857143;"0";"538";0,0280686771128274;0,250025184236158;"Nodiff"
"Faecalibacterium_prausnitzii";0,0285199829927177;8,94743114285714;"7.55152";6,24358357142857;"4.82015";"340";0,0285199829927177;0,250025184236158;"Nodiff"
"Fusobacterium_mortiferum";0,0303689201254145;0,00488585714285714;"0";0,052911;"0";"346";0,0303689201254145;0,259531507802008;"Nodiff"
"Clostridium_innocuum";0,0305911663188679;0,000796142857142857;"0";0,00234128571428571;"0";"211";0,0305911663188679;0,259531507802008;"Nodiff"
"Streptococcus_tigurinus";0,0332591579609018;0,00124028571428571;"0";0,00595657142857143;"0";"682";0,0332591579609018;0,277687572816418;"Nodiff"
