"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29"
"CCIS07648107ST.4.0","CCMD35801800ST.11.0","CCMD59540613ST.11.0","CRC_MR_SBJ78H_17","CCIS21126322ST.4.0","CRC_MR_SBJ34H_17","DRR127649","MMRS95479054ST.27.0.0","22.2284546585789","23.6934417118598","23.8130801831031","25.1227663866442","25.1996493596974","25.7945855276645","26.1979673001857","CCIS62794166ST.4.0","SID31004","CCIS50148151ST.4.0","MMRS65205033ST.27.0.0","DRR127774","SID31446","SZAXPI017580.90","19.9422836375827","22.5473039889495","23.638221576669","24.3709275513921","24.9757652799068","25.1502015478843","25.3999877724537"
"CCIS16326685ST.4.0","SID31021","CCMD29706695ST.11.0","DRR127649","MMRS95479054ST.27.0.0","CCMD59540613ST.11.0","CRC_MR_SBJ34H_17","CCIS79210440ST.3.0","23.4025792018722","25.501261447301","25.9474014041349","27.8926847326839","27.9105338164858","28.507057971969","28.7083812638644","DRR127720","MMRS65205033ST.27.0.0","CCMD35633353ST.11.0","MMRS96422329ST.27.0.0","SZAXPI017453.19","SZAXPI015223.158","CCIS62794166ST.4.0","23.5249478485288","24.6226772890054","25.3999393038586","26.5960398423938","27.3170051108225","27.5805687894467","27.7992544358388"
"CCIS21126322ST.4.0","CRC_MR_SBJ21H_17","CRC_MR_SBJ74H_17","MMRS95479054ST.27.0.0","CCMD39157124ST.11.0","CRC_MR_SBJ34H_17","DRR127649","SZAXPI015270.90","12.4436595081752","16.8561390871338","18.0547062151811","20.0768225759979","20.91001726687","21.2524945398017","21.9055521133296","CCMD13934959ST.21.0","CCMD49461418ST.11.0","SID31875","CCMD72895164ST.21.0","MMRS65205033ST.27.0.0","CCMD52145360ST.11.0","MMRS96422329ST.27.0.0","19.0542784594432","19.4924536711518","20.4447992098064","20.6524728857757","21.1493245885135","21.3196669521665","21.7984777580133"
"CCIS29688262ST.20.0","CCIS07648107ST.4.0","CRC_MR_SBJ78H_17","SID31021","CCIS21126322ST.4.0","CCMD59540613ST.11.0","CRC_MR_SBJ34H_17","SID530258","28.8498914817474","31.006180589626","33.7101441446102","34.1907867341408","35.0827614890462","35.6370305785555","35.8931438069501","SID31004","SID31446","CCIS50148151ST.4.0","CCIS62794166ST.4.0","CRC_MR_SBJ39C_17","CCIS81887263ST.4.0","SID531281","31.2043567936546","31.7187462182098","33.2823430831259","33.6296718631865","33.7857036950927","34.3920442148471","34.7018928679633"
"CCIS63468405ST.4.0","CCIS82507866ST.3.0","MMRS94549160ST.27.0.0","CCIS79210440ST.3.0","MMRS95479054ST.27.0.0","CCMD29706695ST.11.0","CCIS07648107ST.4.0","CCIS16326685ST.4.0","24.381834812569","24.655228394371","29.8345015108498","30.885023287953","32.0559104496644","32.9795598422993","33.1144927628901","CCMD87156761ST.21.0","CCIS61287323ST.4.0","CCIS62794166ST.4.0","SID31446","SZAXPI017453.19","MMRS65205033ST.27.0.0","SID31004","24.5961441247587","27.2825305413483","30.5336563232313","31.1855999418642","32.2406103101167","33.6630648124499","34.2404455612263"
"CCIS78100604ST.4.0","SID530258","CRC_MR_SBJ34H_17","SID31160","CRC_MR_SBJ74H_17","SZAXPI015249.37","SID31021","CRC_MR_SBJ78H_17","20.9786391700868","22.6689179511683","28.4389453268823","28.8669881208172","29.8860457065467","30.6080096501341","31.0220997638651","SZAXPI003412.1","CRC_MR_SBJ55C_17","CCIS53355328ST.4.0","SZAXPI017456.23","SZAXPI015223.158","CCMD25511638ST.21.0","MMRS96422329ST.27.0.0","17.7901022029301","19.8309082250183","23.4028006777437","24.1034498065609","26.2588449780107","26.3387506220739","26.5609550030755"
"CCIS79210440ST.3.0","DRR127649","CRC_MR_SBJ34H_17","CRC_MR_SBJ77H_17","CCMD45004878ST.11.0","CCIS21126322ST.4.0","CCMD35801800ST.11.0","CCMD59540613ST.11.0","20.5796187697659","23.2627051518735","23.4471735567936","24.7972315016011","25.0949771850265","25.5962861643442","25.942481896511","CCIS62794166ST.4.0","CCMD72895164ST.21.0","CCIS50148151ST.4.0","MMRS96422329ST.27.0.0","SZAXPI017453.19","CCIS61287323ST.4.0","CCMD52145360ST.11.0","21.3673382935615","22.4696694479492","23.6206673454414","24.3669135967319","24.4464312002652","24.5967071464068","24.618207954315"
"CCIS82507866ST.3.0","MMRS94549160ST.27.0.0","CCIS63468405ST.4.0","CCMD35801800ST.11.0","CCMD59540613ST.11.0","DRR127649","CCIS79210440ST.3.0","CCIS07648107ST.4.0","23.8487977285229","24.381834812569","32.0521565248284","32.392057178418","32.9682242885843","33.1845694340442","33.2115044703759","CCMD87156761ST.21.0","CCIS62794166ST.4.0","CCMD72895164ST.21.0","MMRS96422329ST.27.0.0","CCMD52145360ST.11.0","CCMD13934959ST.21.0","CCIS50148151ST.4.0","21.094084044075","32.2479753697003","32.5752306544804","32.734522868429","33.4385780663832","33.7786855906783","33.8843156199664"
"CCMD22852639ST.11.0","DRR127649","CRC_MR_SBJ78H_17","LILT_VF262_T016","CRC_MR_SBJ34H_17","CCMD59540613ST.11.0","CCIS79210440ST.3.0","CCMD45004878ST.11.0","20.0187800218795","22.5080314165078","24.6951549137559","25.7167425619401","26.1024829337575","26.5175324199915","26.6024557613484","LILT_VF100_T016","MMRS96422329ST.27.0.0","CCMD95676152ST.11.0","SID31875","CCIS62794166ST.4.0","DRR127774","CCMD52145360ST.11.0","20.9228627606955","23.5629992599266","23.9280900970428","24.1793420525291","25.1650361306397","25.2081861502291","25.2095078722453"
"CCMD29706695ST.11.0","SZAXPI015269.94","CCIS16326685ST.4.0","MMRS95479054ST.27.0.0","CCIS79210440ST.3.0","CRC_MR_SBJ37H_17","DRR127649","CCIS07648107ST.4.0","25.4894310831745","25.501261447301","25.7666973027957","26.3514964947686","27.5688407657504","28.2435233126871","28.9055853046587","MMRS65205033ST.27.0.0","DRR127617","DRR127594","SID31004","SID31875","CCIS50148151ST.4.0","CCMD49461418ST.11.0","24.3316666563493","25.538685022532","26.4539376806308","28.2577174554103","28.5071436888493","28.5897419276355","28.840130533699"
