"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33"
"CCIS03473770ST.4.0","CCMD18579000ST.11.0","DRR127649","CCIS50471204ST.4.0","CRC_MR_SBJ67H_17","SZAXPI015271.93","MMPU99077057ST","CCIS88317640ST.4.0","SID530050","12.3350485243026","15.3571953602114","18.8494419951149","19.1137507760329","20.0329460018765","20.3365350387916","21.5168313456791","21.5285882929583","DRR127485","MMRS96422329ST.27.0.0","SID531128","SZAXPI017466.84","CCIS48725289ST.4.0","MMRS16644320ST.27.0.0","MMRS90191266ST.27.0.0","DRR127517","15.5201817488359","17.0929027958565","17.5566764944223","18.6725730502681","18.6912720203709","18.8739083191373","19.238692651225","19.4318316736843"
"CCIS03857607ST.4.0","CCMD76409700ST.11.0","SZAXPI015258.57","CCMD53522274ST.11.0","CCIS90164298ST.4.0","CCMD18579000ST.11.0","SZAXPI015271.93","CCIS10706551ST.3.0","MMPU99077057ST","25.7349023829546","27.0998944075987","28.508968930142","29.1175460487985","29.8004473922658","29.8974959349341","29.9660120605796","30.06749432645","MMRS90191266ST.27.0.0","MMRS12272136ST.27.0.0","CCIS38765456ST.20.0","DRR127485","CCMD50071957ST.21.0","CCIS98832363ST.4.0","CCIS48725289ST.4.0","DRR127517","22.7864307646634","28.8813224746132","29.0236900448582","29.1982974953918","29.595450755802","29.7487076037212","30.2351591237189","30.5385882665866"
"CCIS07648107ST.4.0","SID531414","SZAXPI015271.93","CCIS50471204ST.4.0","SID530050","CCIS88317640ST.4.0","DRR127649","CCIS03473770ST.4.0","MMRS81135225ST.27.0.0","23.0880104962619","23.5511512824575","23.9307301519009","25.3341064030765","25.7730640517673","25.7945855276645","25.8935674166674","26.1352617659131","CCMD50071957ST.21.0","MMRS12272136ST.27.0.0","DRR127517","CCIS48725289ST.4.0","CCIS87252800ST.4.0","MMRS16644320ST.27.0.0","DRR162778","CCMD95433940ST.21.0","20.8382060092682","21.6610914292609","22.9430535604418","23.389950775814","23.4232172314501","24.2082837341167","24.2945496061442","24.3048371738858"
"CCIS10706551ST.3.0","SZAXPI015271.93","CCMD76409700ST.11.0","CCMD18579000ST.11.0","CCIS03857607ST.4.0","CCIS03473770ST.4.0","SZAXPI015258.57","MMRS57276462ST.27.0.0","CRC_MR_SBJ74H_17","27.813079650819","28.904771259773","29.2578047268451","29.9660120605796","30.0053137158754","30.7196012238538","30.924236076757","31.1035752604118","DRR127517","MMRS12272136ST.27.0.0","CCIS48725289ST.4.0","MMRS90191266ST.27.0.0","DRR127485","CCMD95433940ST.21.0","MMRS16644320ST.27.0.0","DRR162778","25.0372497121169","26.9255636102831","28.5062471709097","29.0258766599977","29.4270980348861","30.0979704378767","32.4542154372571","33.1280227341325"
"CCIS13047523ST.4.0","CRC_MR_SBJ80H_17","CRC_MR_SBJ74H_17","CCIS80834637ST.4.0","CCIS50471204ST.4.0","CRC_MR_SBJ67H_17","CCMD18579000ST.11.0","CCMD49942357ST.11.0","CCIS03473770ST.4.0","15.9417187972282","18.7782027634196","22.6698948508832","23.4048517136063","26.8717060639402","27.0359104945737","27.2471259474555","27.384233174367","CRC_MR_SBJ22C_17","SID531416","CCIS48725289ST.4.0","CCIS41222843ST.4.0","CCMD95433940ST.21.0","MMRS77321055ST.27.0.0","CRC_MR_SBJ10C_17","MMRS12272136ST.27.0.0","18.3409462831992","21.8759637246499","24.039982078891","24.4426004954792","26.3072520487317","27.2367924036293","27.7815770025911","28.0919075630723"
"CCIS16561622ST.4.0","CRC_MR_SBJ77H_17","DRR127649","CCIS50471204ST.4.0","CCMD18579000ST.11.0","CCIS03473770ST.4.0","MMRS57276462ST.27.0.0","CRC_MR_SBJ67H_17","SZAXPI015258.57","20.0677610179661","20.6682384018063","22.6504796432393","23.1098681876661","23.2361605075494","24.1634394312503","25.7762574858784","26.3060710648493","DRR127517","SID531128","CCIS38765456ST.20.0","SZAXPI017466.84","DRR127485","MMRS80093644ST.27.0.0","CCMD50071957ST.21.0","CCMD88272491ST.21.0","20.0206953475947","23.7043994386823","24.5252689818501","24.7691417666055","25.2515732337472","25.3693795166417","25.5088446780485","25.6108339339468"
"CCIS36699628ST.4.0","CCIS88317640ST.4.0","CCIS90164298ST.4.0","CCIS03473770ST.4.0","SID530444","CCIS50471204ST.4.0","CRC_MR_SBJ68H_17","SID530050","CCIS07648107ST.4.0","24.1443666146433","26.3318822641926","27.9906796598814","28.7138519285606","28.9251842649083","29.8187938130032","29.9116424568695","29.9219521645296","SZAXPI003426.11","DRR127476","CCIS06260551ST.3.0","SID531416","CRC_MR_SBJ20C_17","SID531775","SID31884","CCIS48725289ST.4.0","23.5412217717985","24.1956931828559","24.4554675872268","26.9087068221161","27.1278410717772","28.066711089759","28.5265519985785","28.5541923703543"
"CCIS50471204ST.4.0","CCIS03473770ST.4.0","CCMD18579000ST.11.0","CRC_MR_SBJ74H_17","SID530050","CRC_MR_SBJ67H_17","CRC_MR_SBJ80H_17","MMRS57276462ST.27.0.0","DRR127649","18.8494419951149","19.1423266830002","19.5279569196012","20.9117705568156","21.528863632461","21.8103023075243","22.1159882384283","22.2357663628016","CRC_MR_SBJ10C_17","CCIS48725289ST.4.0","CCIS06260551ST.3.0","SID531416","MMRS96422329ST.27.0.0","CCIS41222843ST.4.0","DRR127485","CCMD95433940ST.21.0","16.9818384023874","18.2985818800064","18.8507623774584","19.133744639994","19.5096697962677","20.0434308078607","20.2574465480598","20.6648926164111"
"CCIS64773582ST.4.0","DRR127763","CCIS80834637ST.4.0","CCIS50471204ST.4.0","SZAXPI015271.93","CRC_MR_SBJ77H_17","CCIS03473770ST.4.0","LILT_VF18_T016","CRC_MR_SBJ74H_17","17.5747281634482","20.9017315648752","24.2968484694888","24.958605551673","25.0574755971526","25.3839496257832","25.4090402803845","25.6895622216553","MMRS96422329ST.27.0.0","MMRS12272136ST.27.0.0","CCIS48725289ST.4.0","CCMD95433940ST.21.0","DRR127517","MMRS97052561ST.27.0.0","MMRS16644320ST.27.0.0","CCIS06260551ST.3.0","21.5675176697667","23.4344388527654","23.7707767739508","24.2154576333031","24.3968438705481","25.0171414290122","25.3399875349871","25.5362911112538"
"CCIS80834637ST.4.0","DRR127763","CCIS64773582ST.4.0","CCIS13047523ST.4.0","CRC_MR_SBJ74H_17","CCIS50471204ST.4.0","SZAXPI015271.93","CCIS03473770ST.4.0","CCMD18579000ST.11.0","17.7918666275689","20.9017315648752","22.6698948508832","23.9395802723523","24.9374033132762","25.1119853793781","26.0065800382865","26.2295457205972","CCIS48725289ST.4.0","MMRS12272136ST.27.0.0","CCMD95433940ST.21.0","MMRS96422329ST.27.0.0","CRC_MR_SBJ22C_17","MMRS16644320ST.27.0.0","SID531416","CRC_MR_SBJ35C_17","19.7632049489879","22.0351764440338","22.7398881736388","24.6460041287467","26.4189110400013","26.476953083125","26.7506476357097","27.2674568584219"
"CCIS82944710ST.20.0","CRC_MR_SBJ80H_17","CCIS50471204ST.4.0","CCIS13047523ST.4.0","SID31537","CRC_MR_SBJ74H_17","CCIS03473770ST.4.0","CCIS88317640ST.4.0","CRC_MR_SBJ68H_17","22.4872800991538","24.6387224195777","28.320284254857","28.3547805321466","29.2305456083461","30.6741545521372","30.9260369693241","31.6845617351905","CCIS41222843ST.4.0","CCMD98531134ST.11.0","SID531416","CRC_MR_SBJ10C_17","CCIS06260551ST.3.0","CCIS17669415ST.4.0","MMRS96422329ST.27.0.0","SID531281","20.6061316797768","23.4674285097047","25.6034927650995","26.1753684045555","27.7120437493448","28.094556712778","29.9852522063264","30.3312797949691"
