"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37"
"CCIS03857607ST.4.0","MMRS95479054ST.27.0.0","CCMD76409700ST.11.0","CRC_MR_SBJ16H_17","SZAXPI015270.90","SZAXPI015263.84","MMPU29365221ST","CCIS11362406ST.4.0","SZAXPI015271.93","CCIS63910149ST.4.0","25.2959604065195","25.7349023829546","28.067408774495","28.1801310124261","29.1599703919483","29.7486873129757","29.8326245018587","29.8974959349341","30.0451786005925","CCMD79349503ST.11.0","MMRS90191266ST.27.0.0","CCMD26925580ST.21.0","LILT_VF29_16","CCIS53043478ST.4.0","MMRS93508324ST.27.0.0","CCIS48725289ST.4.0","DRR127517","CRC_MR_SBJ32C_17","22.3735186841274","22.7864307646634","24.1649131429414","27.1732416854357","27.7805856159279","27.8816557371222","30.2351591237189","30.5385882665866","31.1599251131754"
"CCIS09568613ST.4.0","CCIS11362406ST.4.0","CCIS36699628ST.4.0","CCIS79210440ST.3.0","CCMD25475945ST.11.0","SZAXPI015271.93","DRR127649","CRC_MR_SBJ16H_17","MMRS73787048ST.27.0.0","MMRS61683006ST.27.0.0","21.5962314992964","22.5699019923592","22.6168446997896","24.1717987626283","28.9616210177694","29.0966542012978","29.1032521901608","29.8696252408663","30.1847996591795","CRC_MR_SBJ61C_17","LILT_VF234_T017","CCIS53043478ST.4.0","CCIS52370277ST.4.0","MMRS14602194ST.27.0.0","SZAXPI017453.19","CCIS34055159ST.4.0","CCIS62605362ST.3.0","CRC_MR_SBJ32C_17","20.146724793199","24.2353155956509","26.6191926450672","27.3776603217989","27.6348304266663","27.6364618913366","27.8406163961307","27.9852171742797","28.320409853768"
"CCIS11362406ST.4.0","CCIS36699628ST.4.0","CCIS09568613ST.4.0","CCIS79210440ST.3.0","SZAXPI015271.93","CRC_MR_SBJ16H_17","MMRS73787048ST.27.0.0","CCMD89967135ST.11.0","CCIS74239020ST.4.0","SID532749","19.27698236543","21.5962314992964","22.7271788374228","22.9282177538574","23.1824667224413","23.3887248711297","24.0572745956727","24.2203633740144","24.7650817098834","CCIS53043478ST.4.0","CCMD46222674ST.21.0","CRC_MR_SBJ20C_17","SID31549","MMRS93508324ST.27.0.0","CCIS48725289ST.4.0","MMRS90191266ST.27.0.0","DRR162778","DRR127517","20.9005280488891","21.2067100752215","21.6441546448158","22.1758022715865","22.805747183789","23.1028691196072","23.1934369153625","23.4472060878796","23.4893197413803"
"CCIS13047523ST.4.0","CRC_MR_SBJ65H_17","SID530394","CCMD18829815ST.11.0","MMRS29805707ST.27.0.0","SZAXPI015227.13","SZAXPI017591.140","CCIS63910149ST.4.0","CCMD49942357ST.11.0","SZAXPI015242.30","19.6156192394581","21.6223557108563","23.7009324792296","25.7262818965159","25.9703717749188","26.2263992333717","26.6286375627049","27.2471259474555","27.3846774404903","MMRS14379078ST.27.0.0","CCIS82146115ST.4.0","SID531155","CRC_MR_SBJ39C_17","CCIS48725289ST.4.0","CRC_MR_SBJ42C_17","CCIS76845094ST.20.0","CCIS41222843ST.4.0","CRC_MR_SBJ36C_17","18.9163610057194","21.2376275383999","21.7944339318689","23.9891885091972","24.039982078891","24.1663385470079","24.3464697354011","24.4426004954792","24.4936440659511"
"CCIS16561622ST.4.0","CCIS79210440ST.3.0","CCMD89967135ST.11.0","DRR127649","MMRS73787048ST.27.0.0","LILT_VF84_16","CCMD31009081ST.11.0","MMRS38954404ST.27.0.0","MMRS61683006ST.27.0.0","CRC_MR_SBJ16H_17","18.8371171229198","20.2278504287233","20.6682384018063","21.6322320551671","23.8910332769305","24.4138354934308","24.7423400250178","25.4294964617745","26.1331247786004","CCIS53043478ST.4.0","DRR127517","CRC_MR_SBJ32C_17","MMRS14602194ST.27.0.0","CCIS62605362ST.3.0","LILT_VF176_T017","CCMD64503764ST.21.0","CCIS50148151ST.4.0","MMRS93508324ST.27.0.0","18.9387994639523","20.0206953475947","21.8748031134957","22.0910584299712","22.6113356127541","22.7143270895244","24.1441062825734","25.2458139160654","25.3043142637911"
"CCIS23164343ST.4.0","SID31267","CCIS27304052ST.3.0","CCIS63910149ST.4.0","SZAXPI015262.79","SZAXPI015241.27","CCIS95097901ST.4.0","CRC_MR_SBJ65H_17","SZAXPI015227.13","CCIS13047523ST.4.0","19.9899735350575","20.247438082355","22.8969226665965","23.4089058999454","23.7490451278278","26.2649744515924","29.1323043366947","31.2701574430207","32.1037326084896","SID31489","SID31276","CCIS17669415ST.4.0","CRC_MR_SBJ64C_17","CRC_MR_SBJ10C_17","CCIS41222843ST.4.0","CCIS76845094ST.20.0","SZAXPI015221.142","CCIS82146115ST.4.0","17.4900418341895","19.4644775951141","22.2068578654658","23.577034189062","26.5172030865191","27.4676227939187","29.12814716666","30.1687595991847","30.376051982175"
"CCIS27304052ST.3.0","SZAXPI015262.79","SZAXPI015241.27","CCIS23164343ST.4.0","CCIS63910149ST.4.0","CCIS95097901ST.4.0","SID31267","SZAXPI015265.88","SZAXPI015227.13","CRC_MR_SBJ65H_17","19.6945517975073","20.0096830439365","20.247438082355","20.3127343658135","22.308928894167","22.8903168902333","24.7236856416595","25.7201271859006","26.1992214658528","SID31489","CRC_MR_SBJ64C_17","SID31276","CCIS17669415ST.4.0","CRC_MR_SBJ39C_17","CRC_MR_SBJ10C_17","CCIS41222843ST.4.0","CCIS76845094ST.20.0","CCIS62605362ST.3.0","20.827771527984","22.392518950788","22.4027094897358","23.0800512643365","23.0870870404042","23.1602949890303","23.7599793670365","24.3979548819527","25.0969860211241"
"CCIS36699628ST.4.0","CCIS11362406ST.4.0","CCIS09568613ST.4.0","SID532749","CCIS79210440ST.3.0","CRC_MR_SBJ16H_17","MMPU84450604ST","MMRS73787048ST.27.0.0","SID31071","CCMD89967135ST.11.0","19.27698236543","22.5699019923592","22.7640934880329","26.5397526539774","28.4053924659738","28.9536276693301","28.987190243442","29.0574098305527","29.0946739754049","SID31549","CCMD46222674ST.21.0","CRC_MR_SBJ20C_17","CRC_MR_SBJ61C_17","CCIS53043478ST.4.0","CRC_MR_SBJ32C_17","SID531775","CCIS52370277ST.4.0","CCIS48725289ST.4.0","24.4339673454599","26.8454859977502","27.1278410717772","27.2053694407372","27.8316320747329","28.0117904938242","28.066711089759","28.2669105572594","28.5541923703543"
"CCIS63910149ST.4.0","SZAXPI015241.27","CCIS27304052ST.3.0","SZAXPI015262.79","SZAXPI015227.13","SID31267","CRC_MR_SBJ65H_17","CCIS95097901ST.4.0","CCIS23164343ST.4.0","SZAXPI003433.7","14.4147012660096","20.3127343658135","21.0177337884178","21.0550275546008","21.5360757221134","21.6682999942151","22.329197946337","22.8969226665965","23.4884055964384","SID31276","CRC_MR_SBJ64C_17","SID31489","CRC_MR_SBJ10C_17","SID531155","CCIS17669415ST.4.0","CCIS76845094ST.20.0","CCIS41222843ST.4.0","SZAXPI015221.142","18.4435780444522","18.5942085304565","19.0847525355138","19.6476643413664","20.1062164234473","20.5843892933869","20.7312508484872","21.6705248583808","22.2134793262672"
"CCIS64773582ST.4.0","CCMD18829815ST.11.0","SZAXPI015265.88","MMRS61683006ST.27.0.0","SZAXPI015271.93","SID530394","MMRS95479054ST.27.0.0","CRC_MR_SBJ16H_17","DRR127649","CCIS27304052ST.3.0","20.0683407655641","21.473056342887","24.8271642817036","24.958605551673","25.2114597305273","26.7497992472916","26.7583313086523","27.2359791644545","27.3604221722802","MMRS14602194ST.27.0.0","CRC_MR_SBJ39C_17","DRR127580","CCIS48725289ST.4.0","DRR127517","MMRS86958796ST.27.0.0","CCMD52117727ST.11.0","CCIS62605362ST.3.0","CCIS53043478ST.4.0","21.3334787541484","21.897017326732","23.0308542740299","23.7707767739508","24.3968438705481","24.9043655747762","25.0342572850944","25.1399580507029","25.3698748250499"
