"Increasing.Rank.Min","Decreasing.Rank.Min","Increasing.Rank.Max","Decreasing.Rank.Max","Increasing.Rank.Average","Decreasing.Rank.Average","Decre.maxRank.P","Decre.aveRank.P","Decre.minRank.P","Species","Decre.minRank.P.FDR","Decre.maxRank.P.FDR","Decre.aveRank.P.FDR"
10001,1,10001,1,10001,1,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,"Parvimonas_unclassified",0.000199149060163236,0.0359464053594641,0.0359464053594641
10001,1,10001,1,10001,1,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,"Peptostreptococcus_stomatis",0.000199149060163236,0.0359464053594641,0.0359464053594641
9998,1,10001,4,9999.5,2.5,0.0003999600039996,0.00024997500249975,9.99900009999e-05,"Parvimonas_micra",0.000199149060163236,0.0898660133986601,0.0599106755991068
9997,4,9998,5,9997.5,4.5,0.0004999500049995,0.00044995500449955,0.0003999600039996,"Bacteroides_stercoris",0.000792207280649346,0.0898660133986601,0.0790820917908209
9995,4,9998,7,9996.5,5.5,0.0006999300069993,0.00054994500549945,0.0003999600039996,"Gemella_morbillorum",0.000792207280649346,0.100649935006499,0.0790820917908209
9987,15,9987,15,9987,15,0.0014998500149985,0.0014998500149985,0.0014998500149985,"Clostridium_symbiosum",0.00296261582632945,0.17973202679732,0.17973202679732
9983,18,9984,19,9983.5,18.5,0.0018998100189981,0.00184981501849815,0.0017998200179982,"Solobacterium_moorei",0.00354539888476906,0.195137629094233,0.190002428328596
9947,44,9958,55,9952.5,49.5,0.0054994500549945,0.00494950504949505,0.0043995600439956,"Fusobacterium_nucleatum",0.00864285156183835,0.494263073692631,0.444836766323368
9934,48,9954,68,9944,58,0.0067993200679932,0.0057994200579942,0.0047995200479952,"Porphyromonas_asaccharolytica",0.00940287442645381,0.543190125431901,0.463309224633092
9912,85,9917,90,9914.5,87.5,0.008999100089991,0.00874912508749125,0.0084991500849915,"Ruminococcus_torques",0.0166056763888828,0.647035296470353,0.626066560010666
9803,1,10001,199,9902,100,0.0198980101989801,0.00999900009999,9.99900009999e-05,"Prevotella_intermedia",0.000199149060163236,0.961566343365663,0.626066560010666
9893,100,9902,109,9897.5,104.5,0.0108989101089891,0.0104489551044896,0.00999900009999,"Megamonas_unclassified",0.0194831465362949,0.712392397123924,0.626066560010666
9876,109,9893,126,9884.5,117.5,0.0125987401259874,0.0117488251174883,0.0108989101089891,"Desulfovibrio_desulfuricans",0.0211792334280085,0.754874512548745,0.649602896853172
