"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17"
"SID31450","CRC_MR_SBJ16H_17","CCMD49025643ST.11.0","CCIS88317640ST.4.0","DRR127707","35.9442376247501","36.3417924746744","36.3525597030581","37.6455825905059","MMRS55294627ST.27.0.0","SZAXPI003410.3","SZAXPI015221.142","MMRS41266697ST.27.0.0","35.2873944914512","37.8394496292943","37.9444819191842","38.0551038334689"
"SID31700","CRC_MR_SBJ16H_17","CCMD49025643ST.11.0","MMRS21365932ST.27.0.0","CCIS88317640ST.4.0","16.6500220541085","23.2124329851504","23.6333634326242","24.6669638391676","MMRS78791111ST.27.0.0","SID31876","SZAXPI017462.33","CRC_MR_SBJ51C_17","21.7851419517592","21.8806724204719","22.501579729979","24.6825796639513"
"SZAXPI003417.4","SID31700","CCIS88317640ST.4.0","CRC_MR_SBJ16H_17","DRR127736","43.0311044031745","43.7600421085618","44.7008382920455","45.5086814900948","SID31876","SID31868","MMRS41266697ST.27.0.0","CCMD86707194ST.21.0","33.4787440542906","35.7238408357318","38.9262276144376","39.0054432412696"
"SZAXPI015242.30","CRC_MR_SBJ16H_17","SID31700","CCMD99440714ST.11.0","SID31160","23.6093383352033","26.0924583696592","27.2822309851284","31.2623886163198","CCMD86707194ST.21.0","MMRS77018926ST.27.0.0","SZAXPI017462.33","CRC_MR_SBJ02C_17","20.1246687808669","21.5048770551171","24.3599647187142","25.2061154625857"
"SZAXPI015262.79","CCIS27304052ST.3.0","SID530258","SID31160","CCIS88317640ST.4.0","19.6945517975073","23.055923155968","28.8626020508062","31.3855314576988","SZAXPI015221.142","CRC_MR_SBJ10C_17","MMRS55294627ST.27.0.0","CRC_MR_SBJ02C_17","24.8034464316534","24.883722801036","30.861544103792","31.1429624096392"
"CCIS84543192ST.4.0","CCMD31134579ST.11.0","CRC_MR_SBJ16H_17","CCIS88317640ST.4.0","SID31700","21.93332436637","38.3030121260339","39.4717152004546","39.8247358674806","SID31868","DRR127666","MMRS78791111ST.27.0.0","CRC_MR_SBJ51C_17","25.3499912473594","26.5687128227282","27.9205230220979","37.8512435732685"
"CCMD79349503ST.11.0","CRC_MR_SBJ16H_17","CCMD99440714ST.11.0","SID31700","CCIS88317640ST.4.0","25.7842986199935","28.7851997937655","32.9035046163642","33.0441925400047","CRC_MR_SBJ51C_17","MMRS55294627ST.27.0.0","SZAXPI017462.33","LILT_VF207_T017","29.1378310349484","30.1458295093733","30.6786042358661","31.6940688814753"
"CCMD86707194ST.21.0","SZAXPI015242.30","CRC_MR_SBJ16H_17","SID31700","CCMD99440714ST.11.0","20.1246687808669","22.4614132198733","26.9752665980783","27.4680830374582","MMRS77018926ST.27.0.0","SZAXPI017462.33","CRC_MR_SBJ02C_17","MMRS55294627ST.27.0.0","24.30033363744","24.6633708520308","25.8981114048921","27.2608308210131"
"CRC_MR_SBJ02C_17","CCIS88317640ST.4.0","SID530258","SZAXPI015242.30","CCIS27304052ST.3.0","24.3838531876814","24.6322605843536","25.2061154625857","25.6659574942588","SZAXPI017462.33","CRC_MR_SBJ10C_17","CCMD86707194ST.21.0","MMRS77018926ST.27.0.0","22.6051758740117","23.9239135035345","25.8981114048921","28.0823462295247"
"CRC_MR_SBJ10C_17","SID530258","CCIS27304052ST.3.0","CCIS88317640ST.4.0","SZAXPI015262.79","19.5579088823448","23.1602949890303","24.5352125014885","24.883722801036","SZAXPI015221.142","CRC_MR_SBJ02C_17","MMRS55294627ST.27.0.0","CRC_MR_SBJ51C_17","22.7670206181375","23.9239135035345","27.0157179314691","28.0110635269334"
"CRC_MR_SBJ51C_17","SID31700","MMRS21365932ST.27.0.0","CRC_MR_SBJ16H_17","CCMD99440714ST.11.0","24.6825796639513","26.1175536187408","26.3369071137672","26.3876009254498","MMRS77018926ST.27.0.0","MMRS78791111ST.27.0.0","CRC_MR_SBJ10C_17","SZAXPI017462.33","22.4253162216768","25.4745440788565","28.0110635269334","28.6017145465075"
"DRR127507","CRC_MR_SBJ16H_17","CCMD99440714ST.11.0","DRR127707","CCIS88317640ST.4.0","29.0824942370681","29.6749078698334","30.6669420135461","30.8568845393763","SZAXPI015221.142","MMRS55294627ST.27.0.0","SZAXPI003410.3","SZAXPI017462.33","27.4138507380758","28.6300204071059","30.4367813384842","30.6669708757158"
"LILT_VF207_T017","CCMD99440714ST.11.0","CRC_MR_SBJ16H_17","CCMD49025643ST.11.0","SID31700","22.0044009383055","23.9279817953437","26.547216143255","26.8559413135269","MMRS55294627ST.27.0.0","SZAXPI017462.33","MMRS77018926ST.27.0.0","SID31876","25.7007135669207","26.5637852029488","27.4648448081051","28.6498707872758"
"MMRS41266697ST.27.0.0","DRR127707","CRC_MR_SBJ16H_17","CCMD99440714ST.11.0","CCIS88317640ST.4.0","24.7296687311031","27.8090937832753","29.8106550126025","30.2624245296126","MMRS55294627ST.27.0.0","SID31876","SZAXPI017462.33","SID31868","25.9644651081011","26.8010316617495","28.7304386349826","29.824536077956"
"MMRS55294627ST.27.0.0","CRC_MR_SBJ16H_17","CCIS88317640ST.4.0","CCMD99440714ST.11.0","SID31700","21.6721867201305","23.1732821564296","25.8809522778085","27.5243070269843","SZAXPI017462.33","LILT_VF207_T017","MMRS41266697ST.27.0.0","SID31876","25.117980479113","25.7007135669207","25.9644651081011","26.8296664847161"
"MMRS77018926ST.27.0.0","SZAXPI015242.30","CCMD99440714ST.11.0","CRC_MR_SBJ16H_17","SID31700","21.5048770551171","24.5615001147406","25.3061488567107","27.2472660199569","CRC_MR_SBJ51C_17","CCMD86707194ST.21.0","SZAXPI017462.33","LILT_VF207_T017","22.4253162216768","24.30033363744","25.6546781470417","27.4648448081051"
"MMRS78791111ST.27.0.0","SID31700","CCMD31134579ST.11.0","MMRS21365932ST.27.0.0","CRC_MR_SBJ16H_17","21.7851419517592","22.1959583670744","23.0632164945309","23.4939269848997","SZAXPI017462.33","CRC_MR_SBJ51C_17","SID31868","CCIS84543192ST.4.0","22.1674398522044","25.4745440788565","27.6215429822286","27.9205230220979"
"SID31876","SID31700","CCMD49025643ST.11.0","CCIS88317640ST.4.0","CRC_MR_SBJ16H_17","21.8806724204719","24.1359064325063","25.345589388874","26.6477527924683","SID31868","MMRS41266697ST.27.0.0","MMRS55294627ST.27.0.0","SZAXPI017462.33","23.1456001085995","26.8010316617495","26.8296664847161","27.9815897885878"
"SZAXPI015221.142","SID530258","SZAXPI015262.79","CCIS88317640ST.4.0","CCIS27304052ST.3.0","22.1924161975888","24.8034464316534","25.242792415759","26.6761598889795","CRC_MR_SBJ10C_17","SZAXPI017587.113","MMRS55294627ST.27.0.0","DRR127507","22.7670206181375","26.8244022725969","27.0121535526807","27.4138507380758"
"SZAXPI017462.33","CRC_MR_SBJ16H_17","SID31700","CCMD49025643ST.11.0","SZAXPI015242.30","20.9052359019433","22.501579729979","23.3554081823697","24.3599647187142","MMRS78791111ST.27.0.0","CRC_MR_SBJ02C_17","CCMD86707194ST.21.0","MMRS55294627ST.27.0.0","22.1674398522044","22.6051758740117","24.6633708520308","25.117980479113"
"SZAXPI017587.113","CCIS29210128ST.4.0","CCIS88317640ST.4.0","CRC_MR_SBJ16H_17","SID530258","21.6886640793457","30.1772407334501","31.6299028481641","31.7900860929489","SZAXPI015221.142","CRC_MR_SBJ10C_17","SID31876","MMRS55294627ST.27.0.0","26.8244022725969","30.2974009370177","31.6342638286716","31.772186966586"
