"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17"
"SID532802","CCIS71578391ST.4.0","CRC_MR_SBJ18H_17","SID31700","CCMD59540613ST.11.0","12.7975769769281","24.1440642321213","24.1636054006951","24.447259691988","CRC_MR_SBJ22C_17","MMRS90191266ST.27.0.0","MMRS93508324ST.27.0.0","CCIS71301801ST.4.0","23.9295944896064","24.5536422159931","25.3405134617947","25.6581641606098"
"SZAXPI015254.45","CCIS81139242ST.4.0","CCMD59540613ST.11.0","CRC_MR_SBJ18H_17","CCIS71578391ST.4.0","31.5221952157079","32.7343822828872","33.0543281344713","33.9671686223079","CCIS47284573ST.4.0","CCIS50148151ST.4.0","MMRS93508324ST.27.0.0","SZAXPI003422.11","26.5124145601603","31.0436846850048","31.2124133613615","31.5906203837785"
"SZAXPI015259.62","CRC_MR_SBJ18H_17","CCIS81139242ST.4.0","CCIS71578391ST.4.0","SZAXPI015266.89","26.4041618467828","27.757143292803","28.2357612637361","28.5243749926146","SZAXPI003422.11","MMRS90191266ST.27.0.0","CCIS50148151ST.4.0","CCIS35100175ST.4.0","25.4256938434254","27.5744476900753","27.6359947463087","29.2118065603841"
"SZAXPI015264.87","CCMD41202658ST.11.0","CCIS71578391ST.4.0","CRC_MR_SBJ18H_17","SID31700","18.8198051814677","23.3910365680745","23.8449203443962","25.5045100974259","CCIS71301801ST.4.0","MMRS93508324ST.27.0.0","MMRS90191266ST.27.0.0","DRR127708","22.361293179832","22.9379082940141","22.9887636757221","24.1487246501383"
"SZAXPI015266.89","SZAXPI015259.62","CCIS71578391ST.4.0","CCMD59540613ST.11.0","SID532802","28.5243749926146","30.8484765696979","33.0505402226393","33.1470369328904","MMRS90191266ST.27.0.0","SZAXPI003422.11","CCIS47284573ST.4.0","MMRS93508324ST.27.0.0","32.2511151240387","33.3558804776984","33.449968279556","33.7256714533395"
"CCIS35100175ST.4.0","CCMD41202658ST.11.0","SZAXPI015259.62","CCMD59540613ST.11.0","CCIS71578391ST.4.0","28.7721693550764","29.2118065603841","29.3089958916763","29.672415358383","MMRS93508324ST.27.0.0","MMRS90191266ST.27.0.0","CCIS14449628ST.4.0","CCIS50148151ST.4.0","28.2329340738259","28.7477154692717","29.7291903447706","29.7460026152709"
"CCIS46047672ST.4.0","CCIS81139242ST.4.0","CCIS71578391ST.4.0","SID532802","CRC_MR_SBJ18H_17","28.5599347456415","29.5386992977755","32.317417702759","33.3704769627496","CCIS47284573ST.4.0","MMRS93508324ST.27.0.0","SID31880","CCIS50148151ST.4.0","26.0464188313077","29.6690164021829","29.9798872724965","31.6076394714427"
"CCIS47284573ST.4.0","CCMD59540613ST.11.0","CCIS81139242ST.4.0","CCIS71578391ST.4.0","CRC_MR_SBJ18H_17","22.0921342833643","22.2760405288911","22.7385161027825","24.1582455826929","SID31880","MMRS93508324ST.27.0.0","MMRS90191266ST.27.0.0","CCIS14449628ST.4.0","19.1998050580702","20.9732950104818","21.7572924666995","23.3210234557427"
"CCIS71301801ST.4.0","CRC_MR_SBJ18H_17","SZAXPI015264.87","CCMD59540613ST.11.0","SID31700","19.3608568664354","22.361293179832","24.7104545489171","24.8904782525507","CCIS14449628ST.4.0","CCIS50148151ST.4.0","SZAXPI003422.11","MMRS93508324ST.27.0.0","22.6079713380126","23.110886076278","24.2957765799676","25.7317523157246"
"CCIS78318719ST.4.0","SID31700","SZAXPI015264.87","CRC_MR_SBJ18H_17","SID532802","22.8478520126225","30.6330499301229","32.2825102731309","32.9344531224218","SID31223","CCIS71301801ST.4.0","DRR127708","CCIS14449628ST.4.0","15.3770833989479","30.0324211304117","31.567702424098","31.9180950778739"
"CRC_MR_SBJ22C_17","SID532802","CCIS71578391ST.4.0","CRC_MR_SBJ18H_17","CCMD76409700ST.11.0","23.9295944896064","26.2440003425545","28.5911292776903","30.0441071101539","CCIS71301801ST.4.0","MMRS93508324ST.27.0.0","MMRS90191266ST.27.0.0","CCIS47284573ST.4.0","29.4886030558452","31.5922947663382","33.0849167774864","34.1747098678233"
"DRR127708","SZAXPI015264.87","SID31700","CCMD41202658ST.11.0","CRC_MR_SBJ18H_17","24.1487246501383","24.8929379459095","25.3136042266723","26.6078446961531","MMRS93508324ST.27.0.0","CCIS50148151ST.4.0","CCIS71301801ST.4.0","SID31223","22.9572765117729","24.6230420417888","26.1046276490625","26.5626419943348"
"LILT_VF145_T017","CCMD59540613ST.11.0","CRC_MR_SBJ18H_17","SZAXPI015264.87","CCIS71578391ST.4.0","36.0574738919714","38.7292047679203","39.2534819271399","40.2250609383566","CCIS14449628ST.4.0","CCIS50148151ST.4.0","CCIS47284573ST.4.0","MMRS90191266ST.27.0.0","37.3132340616878","38.3457247894756","38.5932176507168","38.7297780241625"
"MMRS67247116ST.27.0.0","CRC_MR_SBJ18H_17","CCIS71578391ST.4.0","CCMD59540613ST.11.0","SZAXPI015259.62","31.3225215413846","32.3996151108451","32.7674794216369","32.8388873120726","MMRS93508324ST.27.0.0","MMRS90191266ST.27.0.0","CCIS47284573ST.4.0","CCIS50148151ST.4.0","31.3526460533318","32.5811874752057","33.4923427006741","34.4719317201517"
"MMRS90191266ST.27.0.0","CCIS71578391ST.4.0","CCMD76409700ST.11.0","CRC_MR_SBJ18H_17","SZAXPI015264.87","17.6846485388599","20.5262633514042","22.8651955672109","22.9887636757221","MMRS93508324ST.27.0.0","CCIS47284573ST.4.0","CCIS14449628ST.4.0","CCIS50148151ST.4.0","20.2064268282594","21.7572924666995","22.2094806168942","24.8402748609129"
"MMRS93508324ST.27.0.0","CCMD59540613ST.11.0","CRC_MR_SBJ18H_17","CCIS71578391ST.4.0","CCMD41202658ST.11.0","21.1518711230212","21.5601052641401","22.1361631029589","22.7374611963165","MMRS90191266ST.27.0.0","CCIS47284573ST.4.0","DRR127708","CCIS50148151ST.4.0","20.2064268282594","20.9732950104818","22.9572765117729","24.2377480306092"
"SID31223","SID31700","SZAXPI015264.87","CRC_MR_SBJ18H_17","CCIS71578391ST.4.0","22.3696612423769","29.6743069099482","31.1654074395346","35.1070747491328","CCIS78318719ST.4.0","DRR127708","CCIS71301801ST.4.0","CCIS50148151ST.4.0","15.3770833989479","26.5626419943348","28.4106739240378","30.9297552380535"
"SID31880","SID31219","CCMD59540613ST.11.0","CRC_MR_SBJ18H_17","CCIS81139242ST.4.0","22.371684802806","27.7577035743107","29.3819753712952","29.6851119118035","CCIS47284573ST.4.0","SID531775","CCIS50148151ST.4.0","MMRS93508324ST.27.0.0","19.1998050580702","26.7411899125637","28.9720561372454","29.409858625682"
"SID531775","CRC_MR_SBJ18H_17","SID31219","CCMD59540613ST.11.0","CCIS71578391ST.4.0","24.9836812920914","26.6110810979167","26.8952656443862","27.6102591041627","SZAXPI003422.11","CCIS47284573ST.4.0","MMRS93508324ST.27.0.0","SID31880","24.8432728200433","24.953168685133","26.3551853228392","26.7411899125637"
"SZAXPI003422.11","CRC_MR_SBJ18H_17","CCMD59540613ST.11.0","SZAXPI015259.62","CCIS71578391ST.4.0","17.469544707247","25.2892877039509","25.4256938434254","26.710549278682","CCIS50148151ST.4.0","CCIS14449628ST.4.0","CCIS71301801ST.4.0","SID531775","23.3849378764067","23.3942228995301","24.2957765799676","24.8432728200433"
