"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Peptostreptococcus_stomatis";1,51750560522208e-09;0,038581;"0";0,14757975;"0";"531";1,51750560522208e-09;4,52198682488346e-07;"CRC"
"Gemella_morbillorum";1,68103599438047e-09;0,0079445;"0";0,0734745;"0";"356";1,68103599438047e-09;4,52198682488346e-07;"CRC"
"Fusobacterium_nucleatum";5,89397655897112e-09;0,002078;"0";0,0639365;"0";"348";5,89397655897112e-09;1,05698646290882e-06;"CRC"
"Parvimonas_unclassified";1,76530987235393e-07;0,029269375;"0";0,120833625;"0.002245";"518";1,76530987235393e-07;2,37434177831604e-05;"CRC"
"Parvimonas_micra";5,51409599269039e-06;0,003791875;"0";0,022355625;"0";"515";5,51409599269039e-06;0,000593316728813486;"CRC"
"Clostridium_hathewayi";6,04765818723811e-05;0,039662625;"0";0,165556375;"0.014155";"208";6,04765818723811e-05;0,00542273350789017;"CRC"
"Bacteroides_fragilis";7,93062193939732e-05;0,343796625;"0.00031";2,21930375;"0.099395";"96";7,93062193939732e-05;0,00609524943342251;"CRC"
"Porphyromonas_uenonis";0,000138741395689848;0,000211875;"0";0,037944625;"0";"539";0,000138741395689848;0,00933035886014228;"CRC"
"Porphyromonas_asaccharolytica";0,000168351961764775;0,01906175;"0";0,342172875;"0";"534";0,000168351961764775;0,00983023019853852;"CRC"
"Anaerococcus_vaginalis";0,000182718033430084;0;"0";0,012332;"0";"65";0,000182718033430084;0,00983023019853852;"CRC"
"Megasphaera_micronuciformis";0,000275944505853021;0,00028875;"0";0,005260875;"0";"472";0,000275944505853021;0,0134961949226296;"CRC"
"Desulfovibrio_desulfuricans";0,000371723825340679;0,002693125;"0";0,01514225;"0.00096";"265";0,000371723825340679;0,0166656181694404;"CRC"
"Clostridium_symbiosum";0,000865593857970502;0,01731625;"0";0,05619425;"0.00421";"228";0,000865593857970502;0,0358222688913946;"CRC"
"Butyricimonas_synergistica";0,000938020023929182;0,0002375;"0";0,00085525;"0";"162";0,000938020023929182;0,0360467694909928;"CRC"
"Ruminococcus_torques";0,00144414706865968;1,262517;"0.862295";2,43598225;"1.53314";"615";0,00144414706865968;0,0517967415292605;"Nodiff"
"Gordonibacter_pamelaeae";0,0017861258691969;0,029389875;"0.007425";0,012673625;"0";"359";0,0017861258691969;0,0600584823517458;"Nodiff"
"Faecalibacterium_prausnitzii";0,00196649098602713;9,236858125;"6.966905";5,706562375;"3.77011";"340";0,00196649098602713;0,0622336559107409;"Nodiff"
"Bacteroides_salyersiae";0,00218965657924813;0,119663625;"0";0,494156875;"0";"107";0,00218965657924813;0,0633898912539245;"Nodiff"
"Streptococcus_thermophilus";0,00234066497777467;0,6206645;"0.01509";0,132354125;"0";"681";0,00234066497777467;0,0633898912539245;"Nodiff"
"Streptococcus_constellatus";0,0024549014596294;0,00023275;"0";0,0047775;"0";"656";0,0024549014596294;0,0633898912539245;"Nodiff"
"Porphyromonas_somerae";0,0024743266102833;5,1375e-05;"0";0,075825625;"0";"538";0,0024743266102833;0,0633898912539245;"Nodiff"
"Megamonas_funiformis";0,00295153148413403;0,003441;"0";0,04494;"0";"466";0,00295153148413403;0,069930648387056;"Nodiff"
"Atopobium_parvulum";0,00300469309327817;0,0012725;"0";0,014277875;"0.00034";"78";0,00300469309327817;0,069930648387056;"Nodiff"
"Streptococcus_tigurinus";0,00311958282767536;0,000967;"0";0,004429125;"0";"682";0,00311958282767536;0,069930648387056;"Nodiff"
"Actinomyces_cardiffensis";0,0038886488861506;0;"0";0,00307075;"0";"20";0,0038886488861506;0,08163299865077;"Nodiff"
"Anaerotruncus_colihominis";0,00394508915412643;0,0148115;"0";0,03244175;"0.002465";"72";0,00394508915412643;0,08163299865077;"Nodiff"
"Eubacterium_eligens";0,00424341076829468;1,672024125;"0.64162";1,059173625;"0.060585";"326";0,00424341076829468;0,0845538886423162;"Nodiff"
"Acidaminococcus_unclassified";0,0050450451585012;0,20360225;"0";0,609372;"0";"9";0,0050450451585012;0,0969369391169159;"Nodiff"
"Clostridium_bolteae";0,00532791267753002;0,212268;"0.00668";0,429763;"0.031215";"201";0,00532791267753002;0,0988419662245224;"Nodiff"
"Solobacterium_moorei";0,00556458666253244;0,010840875;"0";0,037871625;"0.001375";"638";0,00556458666253244;0,0997915874814151;"Nodiff"
"Lachnospiraceae_bacterium_3_1_57FAA_CT1";0,00645360233792609;0,01957275;"0";0,09703125;"0.001875";"394";0,00645360233792609;0,111651463796838;"Nodiff"
"Anaerococcus_obesiensis";0,00711455300391404;0;"0";0,001682375;"0";"62";0,00711455300391404;0,111651463796838;"Nodiff"
"Morganella_morganii";0,00711455300391404;0;"0";0,01453;"0";"482";0,00711455300391404;0,111651463796838;"Nodiff"
"Peptostreptococcus_anaerobius";0,00711455300391404;0;"0";0,026886875;"0";"530";0,00711455300391404;0,111651463796838;"Nodiff"
"Bacteroides_caccae";0,00726357106485004;0,53623025;"0.208445";1,951800125;"0.626225";"86";0,00726357106485004;0,111651463796838;"Nodiff"
"Bilophila_unclassified";0,00786975747202084;0,338652;"0.087815";0,507918875;"0.317445";"143";0,00786975747202084;0,117609153331867;"Nodiff"
"Fusobacterium_mortiferum";0,00824625748665133;0,055340875;"0";0,213877125;"0";"346";0,00824625748665133;0,11990504129239;"Nodiff"
