"Increasing.Rank.Min","Decreasing.Rank.Min","Increasing.Rank.Max","Decreasing.Rank.Max","Increasing.Rank.Average","Decreasing.Rank.Average","Decre.maxRank.P","Decre.aveRank.P","Decre.minRank.P","Species","Decre.minRank.P.FDR","Decre.maxRank.P.FDR","Decre.aveRank.P.FDR"
10000,2,10000,2,10000,2,0.0001999800019998,0.0001999800019998,0.0001999800019998,"Parvimonas_unclassified",0.000445156722717821,0.143785621437856,0.143785621437856
9993,8,9994,9,9993.5,8.5,0.0008999100089991,0.00084991500849915,0.0007999200079992,"Clostridium_symbiosum",0.00177513112886242,0.323517648235176,0.305544445555444
9987,14,9988,15,9987.5,14.5,0.0014998500149985,0.00144985501449855,0.0013998600139986,"Gemella_morbillorum",0.00309692107712306,0.359464053594641,0.347481918474819
9976,24,9978,26,9977,25,0.0025997400259974,0.0024997500249975,0.0023997600239976,"Peptostreptococcus_stomatis",0.00529272226151618,0.431356864313569,0.415380684153807
9971,29,9973,31,9972,30,0.0030996900309969,0.002999700029997,0.0028997100289971,"Clostridium_hathewayi",0.00637581501788659,0.431356864313569,0.415380684153807
9954,38,9964,48,9959,43,0.0047995200479952,0.0042995700429957,0.0037996200379962,"Porphyromonas_asaccharolytica",0.00832904514426606,0.431356864313569,0.415380684153807
9954,41,9961,48,9957.5,44.5,0.0047995200479952,0.00444955504449555,0.0040995900409959,"Parvimonas_micra",0.00895928644217645,0.431356864313569,0.415380684153807
9950,45,9957,52,9953.5,48.5,0.0051994800519948,0.00484951504849515,0.0044995500449955,"Fusobacterium_nucleatum",0.00980356509803565,0.431356864313569,0.415380684153807
9948,50,9952,54,9950,52,0.0053994600539946,0.0051994800519948,0.004999500049995,"Solobacterium_moorei",0.0108599411962127,0.431356864313569,0.415380684153807
9935,61,9941,67,9938,64,0.0066993300669933,0.0063993600639936,0.0060993900609939,"Clostridiaceae_bacterium_JC118",0.01320922124655,0.481681831816818,0.46011398860114
9850,1,10001,152,9925.5,76.5,0.0151984801519848,0.00764923507649235,9.99900009999e-05,"Anaerococcus_vaginalis",0.000223269598505988,0.823172682731727,0.499981819999818
9807,1,10001,195,9904,98,0.0194980501949805,0.0097990200979902,9.99900009999e-05,"Oscillibacter_sp_KLE_1745",0.000223269598505988,0.823172682731727,0.587124620871246
9743,1,10001,259,9872,130,0.0258974102589741,0.012998700129987,9.99900009999e-05,"Peptostreptococcus_anaerobius",0.000223269598505988,0.870701818707018,0.619546868842528
9866,130,9872,136,9869,133,0.0135986401359864,0.0132986701329867,0.012998700129987,"Bacteroides_nordii",0.0279822317169481,0.823172682731727,0.619546868842528
