"Increasing.Rank.Min","Decreasing.Rank.Min","Increasing.Rank.Max","Decreasing.Rank.Max","Increasing.Rank.Average","Decreasing.Rank.Average","Decre.maxRank.P","Decre.aveRank.P","Decre.minRank.P","Species","Decre.minRank.P.FDR","Decre.maxRank.P.FDR","Decre.aveRank.P.FDR"
9999,3,9999,3,9999,3,0.0002999700029997,0.0002999700029997,0.0002999700029997,"Parvimonas_unclassified",0.000612722818627228,0.215678432156784,0.215678432156784
9994,5,9997,8,9995.5,6.5,0.0007999200079992,0.00064993500649935,0.0004999500049995,"Parvimonas_micra",0.00101831176655706,0.287571242875712,0.233651634836516
9981,21,9981,21,9981,21,0.0020997900209979,0.0020997900209979,0.0020997900209979,"Peptostreptococcus_stomatis",0.00426482775451268,0.503249675032497,0.503249675032497
9957,36,9966,45,9961.5,40.5,0.0044995500449955,0.00404959504049595,0.0035996400359964,"Gemella_morbillorum",0.00727005951090284,0.805199480051995,0.589521047895211
9946,26,9976,56,9961,41,0.0055994400559944,0.0040995900409959,0.0025997400259974,"Porphyromonas_asaccharolytica",0.00526538895406234,0.805199480051995,0.589521047895211
9917,69,9933,85,9925,77,0.0084991500849915,0.0076992300769923,0.0068993100689931,"candidate_division_TM7_single_cell_isolate_TM7c",0.0138952491305491,0.856722661067227,0.636792161491815
9897,94,9908,105,9902.5,99.5,0.0104989501049895,0.00994900509949005,0.0093990600939906,"Streptococcus_gordonii",0.0188768832613945,0.856722661067227,0.636792161491815
9889,103,9899,113,9894,108,0.0112988701129887,0.0107989201079892,0.0102989701029897,"Solobacterium_moorei",0.0205693319556933,0.856722661067227,0.636792161491815
9884,106,9896,118,9890,112,0.0117988201179882,0.0111988801119888,0.0105989401059894,"Bacteroides_fragilis",0.021109800377303,0.856722661067227,0.636792161491815
9874,125,9877,128,9875.5,126.5,0.0127987201279872,0.0126487351264874,0.0124987501249875,"Ruminococcus_torques",0.024756477520292,0.856722661067227,0.636792161491815
9868,125,9877,134,9872.5,129.5,0.0133986601339866,0.0129487051294871,0.0124987501249875,"Clostridium_citroniae",0.024756477520292,0.856722661067227,0.636792161491815
9859,136,9866,143,9862.5,139.5,0.0142985701429857,0.0139486051394861,0.0135986401359864,"Granulicatella_adiacens",0.0268610501587204,0.856722661067227,0.636792161491815
9769,96,9906,233,9837.5,164.5,0.0232976702329767,0.0164483551644836,0.0095990400959904,"candidate_division_TM7_single_cell_isolate_TM7b",0.0192248184652287,0.994517214945172,0.636792161491815
9780,152,9850,222,9815,187,0.0221977802219778,0.0186981301869813,0.0151984801519848,"Streptococcus_cristatus",0.0299389239158276,0.994517214945172,0.636792161491815
9807,186,9816,195,9811.5,190.5,0.0194980501949805,0.019048095190481,0.0185981401859814,"Bacteroides_cellulosilyticus",0.0365356906932258,0.994517214945172,0.636792161491815
9776,212,9790,226,9783,219,0.0225977402259774,0.0218978102189781,0.0211978802119788,"Streptococcus_mitis_oralis_pneumoniae",0.041529362050171,0.994517214945172,0.636792161491815
9754,225,9777,248,9765.5,236.5,0.0247975202479752,0.0236476352364764,0.0224977502249775,"Clostridium_nexile",0.0438370797066635,0.994517214945172,0.636792161491815
9524,1,10001,478,9762.5,239.5,0.0477952204779522,0.0239476052394761,9.99900009999e-05,"Atopobium_rimae",0.000204822822561049,1,0.636792161491815
9753,238,9764,249,9758.5,243.5,0.0248975102489751,0.0243475652434757,0.0237976202379762,"Clostridium_symbiosum",0.0461199163102558,0.994517214945172,0.636792161491815
9733,257,9745,269,9739,263,0.0268973102689731,0.0262973702629737,0.0256974302569743,"Coprobacillus_unclassified",0.0496678826740982,1,0.636792161491815
9348,1,10001,654,9674.5,327.5,0.0653934606539346,0.0327467253274673,9.99900009999e-05,"Lactobacillus_reuteri",0.000204822822561049,1,0.636792161491815
9338,1,10001,664,9669.5,332.5,0.0663933606639336,0.0332466753324668,9.99900009999e-05,"Butyricicoccus_pullicaecorum",0.000204822822561049,1,0.636792161491815
9596,378,9624,406,9610,392,0.0405959404059594,0.0391960803919608,0.0377962203779622,"Subdoligranulum_sp_4_3_54A2FAA",0.072275219286582,1,0.636792161491815
9583,372,9630,419,9606.5,395.5,0.0418958104189581,0.0395460453954605,0.0371962803719628,"Fusobacterium_nucleatum",0.0713176682331767,1,0.636792161491815
