"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33"
"CCIS03473770ST.4.0","CCMD45004878ST.11.0","SZAXPI015255.46","SID31700","SID532802","CCMD66848156ST.11.0","CRC_MR_SBJ34H_17","CCIS21126322ST.4.0","CCMD73128545ST.11.0","16.0818738389405","16.2054479269936","17.200624363284","17.6005966877689","17.7509986424145","18.0195356102592","18.1164227661478","18.662234598571","DRR127485","MMRS14602194ST.27.0.0","MMRS96422329ST.27.0.0","CCMD63399960ST.21.0","CCIS48725289ST.4.0","CRC_MR_SBJ04C_17","SZAXPI017454.20","CCMD50071957ST.21.0","15.5201817488359","16.4424946267712","17.0929027958565","17.4954985290188","18.6912720203709","18.6928014588852","21.0165805283781","21.04388074041"
"CCIS15794887ST.4.0","CCIS90164298ST.4.0","SID31071","SID531414","MMRS95479054ST.27.0.0","CRC_MR_SBJ45H_17","SZAXPI015235.21","LILT_VF189_T016","CCMD41521570ST.11.0","19.2134710869353","20.6368713181117","21.4832542928184","22.3688302179484","23.1409539365407","23.7324362144998","24.0437885954335","24.3922700235115","SZAXPI015218.16","CRC_MR_SBJ31C_17","CCMD50071957ST.21.0","SZAXPI017454.20","MMRS72802364ST.27.0.0","CCIS48725289ST.4.0","CCMD63399960ST.21.0","MMRS65205033ST.27.0.0","21.7163170586589","22.0273713765238","23.1958378727111","23.3663673688466","23.6584440606097","23.8830594172397","24.0782202425802","24.5552364035983"
"CCIS21126322ST.4.0","SZAXPI015255.46","SID532802","MMRS95479054ST.27.0.0","CCIS03473770ST.4.0","MMRS11932626ST.27.0.0","SID31452","CRC_MR_SBJ45H_17","CRC_MR_SBJ34H_17","16.0895897774089","17.715287221417","18.0547062151811","18.1164227661478","20.2296431438644","20.8588031991891","20.8908289440271","20.91001726687","CCIS48725289ST.4.0","DRR127485","CCIS82146115ST.4.0","CCMD63399960ST.21.0","CRC_MR_SBJ04C_17","MMRS14602194ST.27.0.0","MMRS12272136ST.27.0.0","MMRS65205033ST.27.0.0","15.1695802462857","15.7094859057991","18.3809944731045","19.1834728803442","19.4401779096309","19.8278021239622","20.6724919793502","21.1493245885135"
"CCIS51595129ST.4.0","CCIS95409808ST.4.0","CCIS03473770ST.4.0","MMRS20257302ST.27.0.0","CCMD66848156ST.11.0","SZAXPI015255.46","CRC_MR_SBJ34H_17","SID31700","CCMD45004878ST.11.0","20.9965338513598","27.643981280995","27.654305865711","27.8359957060673","29.235381923989","29.3118068957067","29.6498258341967","29.8047106894833","CCMD23101338ST.21.0","MMRS84954772ST.27.0.0","DRR127485","MMRS96422329ST.27.0.0","MMRS14602194ST.27.0.0","SZAXPI017454.20","CCMD86114146ST.21.0","CCMD63399960ST.21.0","25.1750278197264","29.1370407765905","29.8772388289531","29.8784252619277","30.2806427329078","30.2927319379187","30.4404605444973","31.476505433496"
"CCIS64773582ST.4.0","CCMD38158721ST.11.0","CCMD32288175ST.11.0","CCIS21126322ST.4.0","SZAXPI015255.46","CCIS03473770ST.4.0","MMRS11932626ST.27.0.0","SZAXPI015235.21","MMRS95479054ST.27.0.0","15.9676528948465","18.0447283599671","24.0446671140754","24.7023636293534","25.3839496257832","25.574190045802","25.8403324704985","26.7497992472916","MMRS14602194ST.27.0.0","MMRS96422329ST.27.0.0","SZAXPI015218.16","MMRS12272136ST.27.0.0","CCIS48725289ST.4.0","DRR162777","MMRS65205033ST.27.0.0","CCMD50071957ST.21.0","21.3334787541484","21.5675176697667","22.937886702288","23.4344388527654","23.7707767739508","23.7840162403872","24.1365205864433","25.6690692841034"
"CCIS95409808ST.4.0","CCIS51595129ST.4.0","SID31452","CCIS21126322ST.4.0","CCIS03473770ST.4.0","CRC_MR_SBJ34H_17","SZAXPI015255.46","MMRS20257302ST.27.0.0","CRC_MR_SBJ68H_17","20.9965338513598","21.0475558679339","24.4325534271656","24.6650536522972","25.043852290143","25.1119466895141","26.9698333628927","27.9708140268852","CCMD23101338ST.21.0","SZAXPI017454.20","DRR127485","MMRS96422329ST.27.0.0","CCMD63399960ST.21.0","MMRS14602194ST.27.0.0","CRC_MR_SBJ04C_17","MMRS65205033ST.27.0.0","24.7485075909417","25.3961347304486","25.5510882535363","27.0113754978065","27.6705703780461","28.1120488109832","28.1180827945683","28.3987482632809"
"CCMD15562448ST.11.0","SID31700","SZAXPI003417.4","CCMD32288175ST.11.0","LILT_GF06_16","CCIS03473770ST.4.0","MMRS11932626ST.27.0.0","CCIS21126322ST.4.0","SZAXPI015255.46","29.2671814709514","30.9440303785577","31.060553432138","31.1944059653281","31.2443143843548","32.1606448451597","32.3443369765682","32.8209003632335","CCIS34055159ST.4.0","CCMD74930188ST.21.0","SID31493","CCMD63399960ST.21.0","SID31883","MMRS14602194ST.27.0.0","CCMD50071957ST.21.0","SZAXPI017456.23","21.2540313732736","27.4821778157354","27.8959217784428","29.1932399169585","30.3701304873028","30.8582996724965","31.5032580914768","31.9390260041442"
"CCMD29706695ST.11.0","SZAXPI015269.94","MMRS95479054ST.27.0.0","CCMD89643949ST.11.0","CCIS90164298ST.4.0","CCIS15794887ST.4.0","CCIS03473770ST.4.0","CRC_MR_SBJ03H_17","LILT_VF28_T016","25.4894310831745","25.7666973027957","26.014664268737","26.6943693181577","26.9905345968712","27.1638247139426","27.4570355318213","27.6273597306565","MMRS72802364ST.27.0.0","MMRS81671217ST.27.0.0","MMRS65205033ST.27.0.0","SID31883","SZAXPI017454.20","MMRS43563715ST.27.0.0","DRR127485","CCMD63399960ST.21.0","20.6373382786565","21.8399741657562","24.3316666563493","24.7943566000209","25.6046586780804","26.4544436348111","26.9151466804121","26.9950492634798"
"CCMD32288175ST.11.0","CCMD38158721ST.11.0","CCIS64773582ST.4.0","CCIS03473770ST.4.0","MMRS95479054ST.27.0.0","CCIS21126322ST.4.0","SZAXPI015255.46","CCMD66848156ST.11.0","SZAXPI015235.21","16.9926230849713","18.0447283599671","24.5582977922351","26.4300701536299","26.9522418640992","27.1195283386161","27.5908109407226","27.6188319239554","MMRS14602194ST.27.0.0","MMRS96422329ST.27.0.0","SZAXPI015218.16","MMRS12272136ST.27.0.0","CCIS48725289ST.4.0","MMRS65205033ST.27.0.0","DRR127485","CCMD50071957ST.21.0","20.1212409249952","22.4928422934519","24.4062070829779","24.58968631926","24.7890271615891","25.8543513480884","26.0724541096653","26.4223939926363"
"CCMD38158721ST.11.0","CCIS64773582ST.4.0","CCMD32288175ST.11.0","CCIS21126322ST.4.0","CCIS03473770ST.4.0","SZAXPI015255.46","SID532802","MMRS95479054ST.27.0.0","CCMD50529145ST.11.0","15.9676528948465","16.9926230849713","21.9224903910345","23.0470622916588","23.3878954297153","23.4213122865458","24.9807393384163","25.7467923576355","MMRS14602194ST.27.0.0","CCIS48725289ST.4.0","MMRS96422329ST.27.0.0","MMRS12272136ST.27.0.0","SZAXPI015213.15","DRR127485","CCMD63399960ST.21.0","MMRS65205033ST.27.0.0","19.9066302692847","21.0480720145409","22.9039403069472","23.1106056690408","24.6834075572154","24.7363915530034","25.1945213156611","25.4654025535883"
