"FPR","TPR","Study","RepeatTimes","Fold","FeatureCount"
0.25,0.909090909090909,"ZellerG_2014",5,4,50
0.333333333333333,0.909090909090909,"ZellerG_2014",5,4,50
0.416666666666667,0.909090909090909,"ZellerG_2014",5,4,50
0.5,0.909090909090909,"ZellerG_2014",5,4,50
0.583333333333333,0.909090909090909,"ZellerG_2014",5,4,50
0.583333333333333,1,"ZellerG_2014",5,4,50
0.666666666666667,1,"ZellerG_2014",5,4,50
0.75,1,"ZellerG_2014",5,4,50
0.833333333333333,1,"ZellerG_2014",5,4,50
0.916666666666667,1,"ZellerG_2014",5,4,50
1,1,"ZellerG_2014",5,4,50
0,0,"ZellerG_2014",5,3,50
0,0.0909090909090909,"ZellerG_2014",5,3,50
0,0.181818181818182,"ZellerG_2014",5,3,50
0,0.272727272727273,"ZellerG_2014",5,3,50
0,0.363636363636364,"ZellerG_2014",5,3,50
0,0.454545454545455,"ZellerG_2014",5,3,50
0,0.545454545454545,"ZellerG_2014",5,3,50
0,0.727272727272727,"ZellerG_2014",5,3,50
0,0.818181818181818,"ZellerG_2014",5,3,50
0,0.909090909090909,"ZellerG_2014",5,3,50
0.0833333333333333,0.909090909090909,"ZellerG_2014",5,3,50
0.166666666666667,0.909090909090909,"ZellerG_2014",5,3,50
0.25,0.909090909090909,"ZellerG_2014",5,3,50
0.333333333333333,0.909090909090909,"ZellerG_2014",5,3,50
0.416666666666667,0.909090909090909,"ZellerG_2014",5,3,50
0.5,0.909090909090909,"ZellerG_2014",5,3,50
0.5,1,"ZellerG_2014",5,3,50
0.583333333333333,1,"ZellerG_2014",5,3,50
0.666666666666667,1,"ZellerG_2014",5,3,50
0.75,1,"ZellerG_2014",5,3,50
0.833333333333333,1,"ZellerG_2014",5,3,50
0.916666666666667,1,"ZellerG_2014",5,3,50
1,1,"ZellerG_2014",5,3,50
0,0,"ZellerG_2014",5,2,50
0,0.1,"ZellerG_2014",5,2,50
0,0.2,"ZellerG_2014",5,2,50
0,0.3,"ZellerG_2014",5,2,50
0,0.4,"ZellerG_2014",5,2,50
0,0.5,"ZellerG_2014",5,2,50
0,0.6,"ZellerG_2014",5,2,50
0,0.7,"ZellerG_2014",5,2,50
0,0.8,"ZellerG_2014",5,2,50
0.0769230769230769,0.8,"ZellerG_2014",5,2,50
0.153846153846154,0.8,"ZellerG_2014",5,2,50
0.230769230769231,0.8,"ZellerG_2014",5,2,50
0.307692307692308,0.8,"ZellerG_2014",5,2,50
0.307692307692308,0.9,"ZellerG_2014",5,2,50
0.384615384615385,0.9,"ZellerG_2014",5,2,50
0.461538461538462,0.9,"ZellerG_2014",5,2,50
0.538461538461538,0.9,"ZellerG_2014",5,2,50
0.615384615384615,0.9,"ZellerG_2014",5,2,50
0.692307692307692,0.9,"ZellerG_2014",5,2,50
0.769230769230769,0.9,"ZellerG_2014",5,2,50
0.846153846153846,0.9,"ZellerG_2014",5,2,50
0.923076923076923,0.9,"ZellerG_2014",5,2,50
1,0.9,"ZellerG_2014",5,2,50
1,1,"ZellerG_2014",5,2,50
0,0,"ZellerG_2014",5,1,50
0,0.0909090909090909,"ZellerG_2014",5,1,50
0,0.181818181818182,"ZellerG_2014",5,1,50
0,0.272727272727273,"ZellerG_2014",5,1,50
0,0.363636363636364,"ZellerG_2014",5,1,50
0,0.454545454545455,"ZellerG_2014",5,1,50
0,0.545454545454545,"ZellerG_2014",5,1,50
0,0.636363636363636,"ZellerG_2014",5,1,50
0,0.727272727272727,"ZellerG_2014",5,1,50
0,0.818181818181818,"ZellerG_2014",5,1,50
0,0.909090909090909,"ZellerG_2014",5,1,50
0,1,"ZellerG_2014",5,1,50
0.0833333333333333,1,"ZellerG_2014",5,1,50
0.166666666666667,1,"ZellerG_2014",5,1,50
0.25,1,"ZellerG_2014",5,1,50
0.333333333333333,1,"ZellerG_2014",5,1,50
0.416666666666667,1,"ZellerG_2014",5,1,50
0.5,1,"ZellerG_2014",5,1,50
0.583333333333333,1,"ZellerG_2014",5,1,50
0.666666666666667,1,"ZellerG_2014",5,1,50
0.75,1,"ZellerG_2014",5,1,50
0.833333333333333,1,"ZellerG_2014",5,1,50
0.916666666666667,1,"ZellerG_2014",5,1,50
1,1,"ZellerG_2014",5,1,50
0,0,"ZellerG_2014",4,5,50
0,0.0909090909090909,"ZellerG_2014",4,5,50
0,0.181818181818182,"ZellerG_2014",4,5,50
0,0.272727272727273,"ZellerG_2014",4,5,50
0,0.363636363636364,"ZellerG_2014",4,5,50
0,0.454545454545455,"ZellerG_2014",4,5,50
0,0.545454545454545,"ZellerG_2014",4,5,50
0,0.636363636363636,"ZellerG_2014",4,5,50
0,0.727272727272727,"ZellerG_2014",4,5,50
0,0.818181818181818,"ZellerG_2014",4,5,50
0,0.909090909090909,"ZellerG_2014",4,5,50
0.0769230769230769,0.909090909090909,"ZellerG_2014",4,5,50
0.153846153846154,0.909090909090909,"ZellerG_2014",4,5,50
0.230769230769231,0.909090909090909,"ZellerG_2014",4,5,50
0.307692307692308,0.909090909090909,"ZellerG_2014",4,5,50
0.384615384615385,0.909090909090909,"ZellerG_2014",4,5,50
0.384615384615385,1,"ZellerG_2014",4,5,50
0.461538461538462,1,"ZellerG_2014",4,5,50
0.538461538461538,1,"ZellerG_2014",4,5,50
0.615384615384615,1,"ZellerG_2014",4,5,50
0.692307692307692,1,"ZellerG_2014",4,5,50
0.846153846153846,1,"ZellerG_2014",4,5,50
0.923076923076923,1,"ZellerG_2014",4,5,50
1,1,"ZellerG_2014",4,5,50
0,0,"ZellerG_2014",4,4,50
0,0.1,"ZellerG_2014",4,4,50
0,0.3,"ZellerG_2014",4,4,50
0,0.4,"ZellerG_2014",4,4,50
0,0.5,"ZellerG_2014",4,4,50
0,0.6,"ZellerG_2014",4,4,50
0,0.7,"ZellerG_2014",4,4,50
0,0.8,"ZellerG_2014",4,4,50
0.0833333333333333,0.8,"ZellerG_2014",4,4,50
0.166666666666667,0.8,"ZellerG_2014",4,4,50
0.166666666666667,0.9,"ZellerG_2014",4,4,50
0.25,0.9,"ZellerG_2014",4,4,50
0.333333333333333,0.9,"ZellerG_2014",4,4,50
0.416666666666667,0.9,"ZellerG_2014",4,4,50
0.5,0.9,"ZellerG_2014",4,4,50
0.583333333333333,0.9,"ZellerG_2014",4,4,50
0.666666666666667,0.9,"ZellerG_2014",4,4,50
0.666666666666667,1,"ZellerG_2014",4,4,50
0.75,1,"ZellerG_2014",4,4,50
0.833333333333333,1,"ZellerG_2014",4,4,50
0.916666666666667,1,"ZellerG_2014",4,4,50
1,1,"ZellerG_2014",4,4,50
0,0,"ZellerG_2014",4,3,50
0,0.0909090909090909,"ZellerG_2014",4,3,50
0,0.181818181818182,"ZellerG_2014",4,3,50
0,0.272727272727273,"ZellerG_2014",4,3,50
0,0.363636363636364,"ZellerG_2014",4,3,50
0,0.454545454545455,"ZellerG_2014",4,3,50
0,0.545454545454545,"ZellerG_2014",4,3,50
0,0.636363636363636,"ZellerG_2014",4,3,50
0,0.727272727272727,"ZellerG_2014",4,3,50
0,0.818181818181818,"ZellerG_2014",4,3,50
0,0.909090909090909,"ZellerG_2014",4,3,50
0,1,"ZellerG_2014",4,3,50
0.0833333333333333,1,"ZellerG_2014",4,3,50
0.166666666666667,1,"ZellerG_2014",4,3,50
0.333333333333333,1,"ZellerG_2014",4,3,50
0.416666666666667,1,"ZellerG_2014",4,3,50
0.5,1,"ZellerG_2014",4,3,50
0.583333333333333,1,"ZellerG_2014",4,3,50
0.666666666666667,1,"ZellerG_2014",4,3,50
0.75,1,"ZellerG_2014",4,3,50
0.833333333333333,1,"ZellerG_2014",4,3,50
0.916666666666667,1,"ZellerG_2014",4,3,50
1,1,"ZellerG_2014",4,3,50
0,0,"ZellerG_2014",4,2,50
0,0.0909090909090909,"ZellerG_2014",4,2,50
0,0.181818181818182,"ZellerG_2014",4,2,50
0,0.272727272727273,"ZellerG_2014",4,2,50
0,0.363636363636364,"ZellerG_2014",4,2,50
0,0.454545454545455,"ZellerG_2014",4,2,50
0,0.545454545454545,"ZellerG_2014",4,2,50
0,0.636363636363636,"ZellerG_2014",4,2,50
0,0.727272727272727,"ZellerG_2014",4,2,50
0.0769230769230769,0.727272727272727,"ZellerG_2014",4,2,50
0.153846153846154,0.727272727272727,"ZellerG_2014",4,2,50
0.230769230769231,0.727272727272727,"ZellerG_2014",4,2,50
0.230769230769231,0.818181818181818,"ZellerG_2014",4,2,50
0.307692307692308,0.818181818181818,"ZellerG_2014",4,2,50
0.384615384615385,0.818181818181818,"ZellerG_2014",4,2,50
0.384615384615385,0.909090909090909,"ZellerG_2014",4,2,50
0.461538461538462,0.909090909090909,"ZellerG_2014",4,2,50
0.538461538461538,0.909090909090909,"ZellerG_2014",4,2,50
0.615384615384615,0.909090909090909,"ZellerG_2014",4,2,50
0.692307692307692,0.909090909090909,"ZellerG_2014",4,2,50
0.769230769230769,0.909090909090909,"ZellerG_2014",4,2,50
0.846153846153846,0.909090909090909,"ZellerG_2014",4,2,50
0.923076923076923,0.909090909090909,"ZellerG_2014",4,2,50
1,0.909090909090909,"ZellerG_2014",4,2,50
1,1,"ZellerG_2014",4,2,50
0,0,"ZellerG_2014",4,1,50
0,0.0909090909090909,"ZellerG_2014",4,1,50
0,0.181818181818182,"ZellerG_2014",4,1,50
0,0.272727272727273,"ZellerG_2014",4,1,50
0,0.363636363636364,"ZellerG_2014",4,1,50
0,0.454545454545455,"ZellerG_2014",4,1,50
0,0.545454545454545,"ZellerG_2014",4,1,50
0,0.636363636363636,"ZellerG_2014",4,1,50
0,0.727272727272727,"ZellerG_2014",4,1,50
0,0.818181818181818,"ZellerG_2014",4,1,50
0,0.909090909090909,"ZellerG_2014",4,1,50
0.0769230769230769,0.909090909090909,"ZellerG_2014",4,1,50
0.0769230769230769,1,"ZellerG_2014",4,1,50
0.153846153846154,1,"ZellerG_2014",4,1,50
0.230769230769231,1,"ZellerG_2014",4,1,50
0.307692307692308,1,"ZellerG_2014",4,1,50
0.384615384615385,1,"ZellerG_2014",4,1,50
0.461538461538462,1,"ZellerG_2014",4,1,50
0.538461538461538,1,"ZellerG_2014",4,1,50
0.615384615384615,1,"ZellerG_2014",4,1,50
0.692307692307692,1,"ZellerG_2014",4,1,50
0.769230769230769,1,"ZellerG_2014",4,1,50
0.846153846153846,1,"ZellerG_2014",4,1,50
0.923076923076923,1,"ZellerG_2014",4,1,50
1,1,"ZellerG_2014",4,1,50
0,0,"ZellerG_2014",3,5,50
0,0.0909090909090909,"ZellerG_2014",3,5,50
0,0.181818181818182,"ZellerG_2014",3,5,50
0,0.272727272727273,"ZellerG_2014",3,5,50
0,0.363636363636364,"ZellerG_2014",3,5,50
0,0.454545454545455,"ZellerG_2014",3,5,50
0,0.545454545454545,"ZellerG_2014",3,5,50
0,0.636363636363636,"ZellerG_2014",3,5,50
0,0.727272727272727,"ZellerG_2014",3,5,50
0.0833333333333333,0.727272727272727,"ZellerG_2014",3,5,50
0.0833333333333333,0.818181818181818,"ZellerG_2014",3,5,50
0.166666666666667,0.818181818181818,"ZellerG_2014",3,5,50
0.25,0.818181818181818,"ZellerG_2014",3,5,50
0.333333333333333,0.818181818181818,"ZellerG_2014",3,5,50
0.416666666666667,0.818181818181818,"ZellerG_2014",3,5,50
0.416666666666667,0.909090909090909,"ZellerG_2014",3,5,50
0.5,0.909090909090909,"ZellerG_2014",3,5,50
0.583333333333333,0.909090909090909,"ZellerG_2014",3,5,50
0.583333333333333,1,"ZellerG_2014",3,5,50
0.666666666666667,1,"ZellerG_2014",3,5,50
0.75,1,"ZellerG_2014",3,5,50
0.833333333333333,1,"ZellerG_2014",3,5,50
0.916666666666667,1,"ZellerG_2014",3,5,50
1,1,"ZellerG_2014",3,5,50
0,0,"ZellerG_2014",3,4,50
0,0.0909090909090909,"ZellerG_2014",3,4,50
0,0.181818181818182,"ZellerG_2014",3,4,50
0,0.272727272727273,"ZellerG_2014",3,4,50
0,0.363636363636364,"ZellerG_2014",3,4,50
0,0.454545454545455,"ZellerG_2014",3,4,50
0,0.545454545454545,"ZellerG_2014",3,4,50
0,0.636363636363636,"ZellerG_2014",3,4,50
0,0.727272727272727,"ZellerG_2014",3,4,50
0,0.818181818181818,"ZellerG_2014",3,4,50
0.0833333333333333,0.818181818181818,"ZellerG_2014",3,4,50
0.166666666666667,0.818181818181818,"ZellerG_2014",3,4,50
0.166666666666667,0.909090909090909,"ZellerG_2014",3,4,50
0.25,0.909090909090909,"ZellerG_2014",3,4,50
0.25,1,"ZellerG_2014",3,4,50
0.333333333333333,1,"ZellerG_2014",3,4,50
0.416666666666667,1,"ZellerG_2014",3,4,50
0.5,1,"ZellerG_2014",3,4,50
0.583333333333333,1,"ZellerG_2014",3,4,50
0.666666666666667,1,"ZellerG_2014",3,4,50
0.75,1,"ZellerG_2014",3,4,50
0.833333333333333,1,"ZellerG_2014",3,4,50
0.916666666666667,1,"ZellerG_2014",3,4,50
1,1,"ZellerG_2014",3,4,50
0,0,"ZellerG_2014",3,3,50
0,0.1,"ZellerG_2014",3,3,50
0,0.2,"ZellerG_2014",3,3,50
0,0.3,"ZellerG_2014",3,3,50
0,0.4,"ZellerG_2014",3,3,50
0,0.5,"ZellerG_2014",3,3,50
0,0.6,"ZellerG_2014",3,3,50
0,0.7,"ZellerG_2014",3,3,50
0,0.8,"ZellerG_2014",3,3,50
0,0.9,"ZellerG_2014",3,3,50
0,1,"ZellerG_2014",3,3,50
0.0769230769230769,1,"ZellerG_2014",3,3,50
0.230769230769231,1,"ZellerG_2014",3,3,50
0.307692307692308,1,"ZellerG_2014",3,3,50
0.384615384615385,1,"ZellerG_2014",3,3,50
0.461538461538462,1,"ZellerG_2014",3,3,50
0.538461538461538,1,"ZellerG_2014",3,3,50
0.615384615384615,1,"ZellerG_2014",3,3,50
0.692307692307692,1,"ZellerG_2014",3,3,50
0.769230769230769,1,"ZellerG_2014",3,3,50
0.846153846153846,1,"ZellerG_2014",3,3,50
1,1,"ZellerG_2014",3,3,50
0,0,"ZellerG_2014",3,2,50
0,0.0909090909090909,"ZellerG_2014",3,2,50
0,0.181818181818182,"ZellerG_2014",3,2,50
0,0.363636363636364,"ZellerG_2014",3,2,50
0,0.454545454545455,"ZellerG_2014",3,2,50
0,0.545454545454545,"ZellerG_2014",3,2,50
0,0.636363636363636,"ZellerG_2014",3,2,50
0,0.727272727272727,"ZellerG_2014",3,2,50
0,0.818181818181818,"ZellerG_2014",3,2,50
0,0.909090909090909,"ZellerG_2014",3,2,50
0.0833333333333333,0.909090909090909,"ZellerG_2014",3,2,50
0.166666666666667,0.909090909090909,"ZellerG_2014",3,2,50
0.25,0.909090909090909,"ZellerG_2014",3,2,50
0.25,1,"ZellerG_2014",3,2,50
0.333333333333333,1,"ZellerG_2014",3,2,50
0.416666666666667,1,"ZellerG_2014",3,2,50
0.5,1,"ZellerG_2014",3,2,50
0.583333333333333,1,"ZellerG_2014",3,2,50
0.666666666666667,1,"ZellerG_2014",3,2,50
0.75,1,"ZellerG_2014",3,2,50
0.833333333333333,1,"ZellerG_2014",3,2,50
0.916666666666667,1,"ZellerG_2014",3,2,50
1,1,"ZellerG_2014",3,2,50
0,0,"ZellerG_2014",3,1,50
0,0.0909090909090909,"ZellerG_2014",3,1,50
0,0.181818181818182,"ZellerG_2014",3,1,50
0,0.272727272727273,"ZellerG_2014",3,1,50
0,0.363636363636364,"ZellerG_2014",3,1,50
0,0.454545454545455,"ZellerG_2014",3,1,50
0,0.545454545454545,"ZellerG_2014",3,1,50
0,0.636363636363636,"ZellerG_2014",3,1,50
0,0.727272727272727,"ZellerG_2014",3,1,50
0,0.818181818181818,"ZellerG_2014",3,1,50
0,0.909090909090909,"ZellerG_2014",3,1,50
0.0833333333333333,0.909090909090909,"ZellerG_2014",3,1,50
0.166666666666667,0.909090909090909,"ZellerG_2014",3,1,50
0.25,0.909090909090909,"ZellerG_2014",3,1,50
0.333333333333333,0.909090909090909,"ZellerG_2014",3,1,50
0.416666666666667,0.909090909090909,"ZellerG_2014",3,1,50
0.5,0.909090909090909,"ZellerG_2014",3,1,50
0.5,1,"ZellerG_2014",3,1,50
0.583333333333333,1,"ZellerG_2014",3,1,50
0.666666666666667,1,"ZellerG_2014",3,1,50
0.75,1,"ZellerG_2014",3,1,50
0.833333333333333,1,"ZellerG_2014",3,1,50
0.916666666666667,1,"ZellerG_2014",3,1,50
1,1,"ZellerG_2014",3,1,50
0,0,"ZellerG_2014",2,5,50
0,0.0909090909090909,"ZellerG_2014",2,5,50
0,0.181818181818182,"ZellerG_2014",2,5,50
0,0.272727272727273,"ZellerG_2014",2,5,50
0,0.363636363636364,"ZellerG_2014",2,5,50
0,0.454545454545455,"ZellerG_2014",2,5,50
0,0.545454545454545,"ZellerG_2014",2,5,50
0,0.636363636363636,"ZellerG_2014",2,5,50
0,0.727272727272727,"ZellerG_2014",2,5,50
0,0.818181818181818,"ZellerG_2014",2,5,50
0.0833333333333333,0.818181818181818,"ZellerG_2014",2,5,50
0.166666666666667,0.818181818181818,"ZellerG_2014",2,5,50
0.25,0.818181818181818,"ZellerG_2014",2,5,50
0.25,0.909090909090909,"ZellerG_2014",2,5,50
0.333333333333333,0.909090909090909,"ZellerG_2014",2,5,50
0.416666666666667,0.909090909090909,"ZellerG_2014",2,5,50
0.5,0.909090909090909,"ZellerG_2014",2,5,50
0.5,1,"ZellerG_2014",2,5,50
0.583333333333333,1,"ZellerG_2014",2,5,50
0.666666666666667,1,"ZellerG_2014",2,5,50
0.75,1,"ZellerG_2014",2,5,50
0.833333333333333,1,"ZellerG_2014",2,5,50
0.916666666666667,1,"ZellerG_2014",2,5,50
1,1,"ZellerG_2014",2,5,50
0,0,"ZellerG_2014",2,4,50
0,0.0909090909090909,"ZellerG_2014",2,4,50
0,0.181818181818182,"ZellerG_2014",2,4,50
0,0.272727272727273,"ZellerG_2014",2,4,50
0,0.363636363636364,"ZellerG_2014",2,4,50
0,0.454545454545455,"ZellerG_2014",2,4,50
0,0.545454545454545,"ZellerG_2014",2,4,50
0,0.636363636363636,"ZellerG_2014",2,4,50
0,0.727272727272727,"ZellerG_2014",2,4,50
0,0.818181818181818,"ZellerG_2014",2,4,50
0,0.909090909090909,"ZellerG_2014",2,4,50
0.0833333333333333,0.909090909090909,"ZellerG_2014",2,4,50
0.166666666666667,0.909090909090909,"ZellerG_2014",2,4,50
0.166666666666667,1,"ZellerG_2014",2,4,50
0.25,1,"ZellerG_2014",2,4,50
0.333333333333333,1,"ZellerG_2014",2,4,50
0.416666666666667,1,"ZellerG_2014",2,4,50
0.5,1,"ZellerG_2014",2,4,50
0.583333333333333,1,"ZellerG_2014",2,4,50
0.666666666666667,1,"ZellerG_2014",2,4,50
0.75,1,"ZellerG_2014",2,4,50
0.833333333333333,1,"ZellerG_2014",2,4,50
0.916666666666667,1,"ZellerG_2014",2,4,50
1,1,"ZellerG_2014",2,4,50
0,0,"ZellerG_2014",2,3,50
0,0.1,"ZellerG_2014",2,3,50
0,0.2,"ZellerG_2014",2,3,50
0,0.3,"ZellerG_2014",2,3,50
0,0.4,"ZellerG_2014",2,3,50
0,0.5,"ZellerG_2014",2,3,50
0.0833333333333333,0.5,"ZellerG_2014",2,3,50
0.0833333333333333,0.6,"ZellerG_2014",2,3,50
0.0833333333333333,0.7,"ZellerG_2014",2,3,50
0.0833333333333333,0.8,"ZellerG_2014",2,3,50
0.0833333333333333,0.9,"ZellerG_2014",2,3,50
0.166666666666667,0.9,"ZellerG_2014",2,3,50
0.25,0.9,"ZellerG_2014",2,3,50
0.333333333333333,0.9,"ZellerG_2014",2,3,50
0.416666666666667,0.9,"ZellerG_2014",2,3,50
0.416666666666667,1,"ZellerG_2014",2,3,50
0.5,1,"ZellerG_2014",2,3,50
0.583333333333333,1,"ZellerG_2014",2,3,50
0.75,1,"ZellerG_2014",2,3,50
0.833333333333333,1,"ZellerG_2014",2,3,50
0.916666666666667,1,"ZellerG_2014",2,3,50
1,1,"ZellerG_2014",2,3,50
0,0,"ZellerG_2014",2,2,50
0,0.1,"ZellerG_2014",2,2,50
0,0.2,"ZellerG_2014",2,2,50
0,0.3,"ZellerG_2014",2,2,50
0,0.4,"ZellerG_2014",2,2,50
0,0.5,"ZellerG_2014",2,2,50
0,0.6,"ZellerG_2014",2,2,50
0,0.7,"ZellerG_2014",2,2,50
0,0.8,"ZellerG_2014",2,2,50
0,0.9,"ZellerG_2014",2,2,50
0.0769230769230769,0.9,"ZellerG_2014",2,2,50
0.0769230769230769,1,"ZellerG_2014",2,2,50
0.153846153846154,1,"ZellerG_2014",2,2,50
0.230769230769231,1,"ZellerG_2014",2,2,50
0.307692307692308,1,"ZellerG_2014",2,2,50
0.384615384615385,1,"ZellerG_2014",2,2,50
0.461538461538462,1,"ZellerG_2014",2,2,50
0.615384615384615,1,"ZellerG_2014",2,2,50
0.692307692307692,1,"ZellerG_2014",2,2,50
0.769230769230769,1,"ZellerG_2014",2,2,50
0.846153846153846,1,"ZellerG_2014",2,2,50
0.923076923076923,1,"ZellerG_2014",2,2,50
1,1,"ZellerG_2014",2,2,50
0,0,"ZellerG_2014",2,1,50
0,0.1,"ZellerG_2014",2,1,50
0,0.2,"ZellerG_2014",2,1,50
0,0.3,"ZellerG_2014",2,1,50
0,0.4,"ZellerG_2014",2,1,50
0,0.5,"ZellerG_2014",2,1,50
0,0.6,"ZellerG_2014",2,1,50
0,0.7,"ZellerG_2014",2,1,50
0,0.8,"ZellerG_2014",2,1,50
0.0769230769230769,0.8,"ZellerG_2014",2,1,50
0.153846153846154,0.8,"ZellerG_2014",2,1,50
0.230769230769231,0.8,"ZellerG_2014",2,1,50
0.307692307692308,0.8,"ZellerG_2014",2,1,50
0.384615384615385,0.8,"ZellerG_2014",2,1,50
0.461538461538462,0.8,"ZellerG_2014",2,1,50
0.461538461538462,0.9,"ZellerG_2014",2,1,50
0.538461538461538,0.9,"ZellerG_2014",2,1,50
0.615384615384615,0.9,"ZellerG_2014",2,1,50
0.692307692307692,0.9,"ZellerG_2014",2,1,50
0.692307692307692,1,"ZellerG_2014",2,1,50
0.769230769230769,1,"ZellerG_2014",2,1,50
0.846153846153846,1,"ZellerG_2014",2,1,50
0.923076923076923,1,"ZellerG_2014",2,1,50
1,1,"ZellerG_2014",2,1,50
0,0,"ZellerG_2014",1,5,50
0,0.1,"ZellerG_2014",1,5,50
0,0.2,"ZellerG_2014",1,5,50
0,0.3,"ZellerG_2014",1,5,50
0,0.4,"ZellerG_2014",1,5,50
0.0833333333333333,0.5,"ZellerG_2014",1,5,50
0.0833333333333333,0.6,"ZellerG_2014",1,5,50
0.0833333333333333,0.7,"ZellerG_2014",1,5,50
0.0833333333333333,0.8,"ZellerG_2014",1,5,50
0.166666666666667,0.8,"ZellerG_2014",1,5,50
0.25,0.8,"ZellerG_2014",1,5,50
0.333333333333333,0.8,"ZellerG_2014",1,5,50
0.333333333333333,0.9,"ZellerG_2014",1,5,50
0.416666666666667,0.9,"ZellerG_2014",1,5,50
0.5,0.9,"ZellerG_2014",1,5,50
0.583333333333333,0.9,"ZellerG_2014",1,5,50
0.666666666666667,0.9,"ZellerG_2014",1,5,50
0.75,0.9,"ZellerG_2014",1,5,50
0.833333333333333,0.9,"ZellerG_2014",1,5,50
0.833333333333333,1,"ZellerG_2014",1,5,50
0.916666666666667,1,"ZellerG_2014",1,5,50
1,1,"ZellerG_2014",1,5,50
0,0,"ZellerG_2014",1,4,50
0,0.0909090909090909,"ZellerG_2014",1,4,50
0,0.181818181818182,"ZellerG_2014",1,4,50
0,0.272727272727273,"ZellerG_2014",1,4,50
0,0.363636363636364,"ZellerG_2014",1,4,50
0,0.454545454545455,"ZellerG_2014",1,4,50
0,0.545454545454545,"ZellerG_2014",1,4,50
0.0833333333333333,0.545454545454545,"ZellerG_2014",1,4,50
0.0833333333333333,0.636363636363636,"ZellerG_2014",1,4,50
0.0833333333333333,0.727272727272727,"ZellerG_2014",1,4,50
0.166666666666667,0.727272727272727,"ZellerG_2014",1,4,50
0.166666666666667,0.818181818181818,"ZellerG_2014",1,4,50
0.25,0.818181818181818,"ZellerG_2014",1,4,50
0.25,0.909090909090909,"ZellerG_2014",1,4,50
0.333333333333333,0.909090909090909,"ZellerG_2014",1,4,50
0.333333333333333,1,"ZellerG_2014",1,4,50
0.416666666666667,1,"ZellerG_2014",1,4,50
0.5,1,"ZellerG_2014",1,4,50
0.583333333333333,1,"ZellerG_2014",1,4,50
0.666666666666667,1,"ZellerG_2014",1,4,50
0.75,1,"ZellerG_2014",1,4,50
0.833333333333333,1,"ZellerG_2014",1,4,50
0.916666666666667,1,"ZellerG_2014",1,4,50
1,1,"ZellerG_2014",1,4,50
0,0,"ZellerG_2014",1,3,50
0,0.0909090909090909,"ZellerG_2014",1,3,50
0,0.181818181818182,"ZellerG_2014",1,3,50
0,0.272727272727273,"ZellerG_2014",1,3,50
0,0.363636363636364,"ZellerG_2014",1,3,50
0,0.454545454545455,"ZellerG_2014",1,3,50
0,0.545454545454545,"ZellerG_2014",1,3,50
0,0.636363636363636,"ZellerG_2014",1,3,50
0,0.727272727272727,"ZellerG_2014",1,3,50
0.0769230769230769,0.727272727272727,"ZellerG_2014",1,3,50
0.153846153846154,0.727272727272727,"ZellerG_2014",1,3,50
0.230769230769231,0.727272727272727,"ZellerG_2014",1,3,50
0.307692307692308,0.727272727272727,"ZellerG_2014",1,3,50
0.384615384615385,0.727272727272727,"ZellerG_2014",1,3,50
0.461538461538462,0.727272727272727,"ZellerG_2014",1,3,50
0.538461538461538,0.727272727272727,"ZellerG_2014",1,3,50
0.538461538461538,0.818181818181818,"ZellerG_2014",1,3,50
0.615384615384615,0.818181818181818,"ZellerG_2014",1,3,50
0.615384615384615,0.909090909090909,"ZellerG_2014",1,3,50
0.615384615384615,1,"ZellerG_2014",1,3,50
0.692307692307692,1,"ZellerG_2014",1,3,50
0.769230769230769,1,"ZellerG_2014",1,3,50
0.846153846153846,1,"ZellerG_2014",1,3,50
0.923076923076923,1,"ZellerG_2014",1,3,50
1,1,"ZellerG_2014",1,3,50
0,0,"ZellerG_2014",1,2,50
0,0.0909090909090909,"ZellerG_2014",1,2,50
0,0.181818181818182,"ZellerG_2014",1,2,50
0,0.272727272727273,"ZellerG_2014",1,2,50
0,0.363636363636364,"ZellerG_2014",1,2,50
0,0.454545454545455,"ZellerG_2014",1,2,50
0,0.545454545454545,"ZellerG_2014",1,2,50
0,0.636363636363636,"ZellerG_2014",1,2,50
0,0.727272727272727,"ZellerG_2014",1,2,50
0,0.818181818181818,"ZellerG_2014",1,2,50
0,0.909090909090909,"ZellerG_2014",1,2,50
0,1,"ZellerG_2014",1,2,50
0.0769230769230769,1,"ZellerG_2014",1,2,50
0.153846153846154,1,"ZellerG_2014",1,2,50
0.230769230769231,1,"ZellerG_2014",1,2,50
0.307692307692308,1,"ZellerG_2014",1,2,50
0.384615384615385,1,"ZellerG_2014",1,2,50
0.461538461538462,1,"ZellerG_2014",1,2,50
0.538461538461538,1,"ZellerG_2014",1,2,50
0.615384615384615,1,"ZellerG_2014",1,2,50
0.692307692307692,1,"ZellerG_2014",1,2,50
0.769230769230769,1,"ZellerG_2014",1,2,50
0.846153846153846,1,"ZellerG_2014",1,2,50
0.923076923076923,1,"ZellerG_2014",1,2,50
1,1,"ZellerG_2014",1,2,50
0,0,"ZellerG_2014",1,1,50
0,0.0909090909090909,"ZellerG_2014",1,1,50
0,0.181818181818182,"ZellerG_2014",1,1,50
0,0.272727272727273,"ZellerG_2014",1,1,50
0,0.363636363636364,"ZellerG_2014",1,1,50
0,0.454545454545455,"ZellerG_2014",1,1,50
0,0.545454545454545,"ZellerG_2014",1,1,50
0,0.636363636363636,"ZellerG_2014",1,1,50
